frame_idx,timestamp,best_conf,infer_ms,jump_count,single_count,double_count,jump_type,spm,state,cycle_ok,dt,expected_dt,hip_amp,shoulder_amp,amp_ewma,lift_th,lift_noise_sigma,ground_y,hip_y,shoulder_ground_y,shoulder_y,ankle_distance,is_airborne
27,1.08,0.9183735847473145,11.39113586395979,0,0,0,double,0.0,IDLE,False,,,,,,4.182605625915527,1.3942018753051757,238.04647827148438,237.61294555664062,149.92465209960938,149.9111785888672,22.68480682373047,False
28,1.12,0.9219498634338379,14.014356303960085,0,0,0,double,0.0,IDLE,False,,,,,,4.0,1.3217753631591795,238.03761291503906,237.16696166992188,149.9219512939453,149.90292358398438,22.825611114501953,False
29,1.16,0.9248340129852295,11.313742026686668,0,0,0,double,0.0,IDLE,False,,,,,,4.0,1.2275179641723633,238.0287322998047,237.01971435546875,149.91925048828125,149.6393585205078,23.23946762084961,False
30,1.2,0.9263079166412354,12.36320799216628,0,0,0,double,0.0,IDLE,False,,,,,,4.0,1.1332605651855467,238.0198516845703,236.921875,149.91656494140625,149.22840881347656,23.35541534423828,False
31,1.24,0.9282058477401733,11.283778119832277,0,0,0,double,0.0,IDLE,False,,,,,,4.0,1.1791167388916015,238.01097106933594,236.51010131835938,149.9138641357422,148.98190307617188,22.932090759277344,False
32,1.28,0.9274277687072754,12.791932094842196,0,0,0,double,0.0,IDLE,False,,,,,,4.0,1.2249729125976563,238.00209045410156,236.57766723632812,149.9111785888672,148.98995971679688,22.103219985961914,False
33,1.32,0.9308922290802002,11.59018324688077,0,0,0,double,0.0,IDLE,False,,,,,,4.0,1.2742224884033202,237.9884796142578,236.57386779785156,149.9103546142578,149.09300231933594,21.993257522583008,False
34,1.36,0.9318702220916748,12.43950892239809,0,0,0,double,0.0,IDLE,False,,,,,,4.0,1.3234720642089843,237.97488403320312,236.75572204589844,149.90953063964844,149.24139404296875,21.995590209960938,False
35,1.4,0.9327042698860168,11.587607208639383,0,0,0,double,0.0,IDLE,False,,,,,,4.0,1.3282228271484375,237.96127319335938,236.82540893554688,149.90870666503906,149.3312225341797,22.494165420532227,False
36,1.44,0.9270632863044739,12.179194018244743,0,0,0,double,0.0,IDLE,False,,,,,,4.0,1.3329735900878905,237.94766235351562,236.40737915039062,149.9078826904297,149.60092163085938,22.92845344543457,False
37,1.48,0.9365557432174683,10.811466723680496,0,0,0,double,0.0,IDLE,False,,,,,,4.0,1.2502876922607422,237.93405151367188,236.28665161132812,149.90704345703125,149.57254028320312,23.004619598388672,False
38,1.52,0.9281367659568787,12.069575022906065,0,0,0,double,0.0,IDLE,False,,,,,,4.0,1.1676017944335937,237.9204559326172,236.17474365234375,149.90621948242188,149.71209716796875,23.089115142822266,False
39,1.56,0.9299852252006531,11.534517630934715,0,0,0,double,0.0,IDLE,False,,,,,,4.0,1.1676017944335937,237.9204559326172,235.81845092773438,149.82928466796875,149.78018188476562,23.460105895996094,False
40,1.6,0.9325700998306274,12.287427205592394,0,0,0,double,0.0,IDLE,False,,,,,,4.0,1.1676017944335937,237.9204559326172,236.0132598876953,149.82928466796875,149.68698120117188,24.27766227722168,False
41,1.64,0.9303494691848755,11.322566773742437,0,0,0,double,0.0,IDLE,False,,,,,,4.0,1.1676017944335937,237.9204559326172,236.0091552734375,149.82928466796875,150.06399536132812,23.757705688476562,False
42,1.68,0.9309327006340027,13.032427988946438,0,0,0,double,0.0,IDLE,False,,,,,,4.0,1.0056460235595703,237.9204559326172,236.14710998535156,149.90621948242188,150.40313720703125,24.23944091796875,False
43,1.72,0.9315975904464722,14.429870992898941,0,0,0,double,0.0,IDLE,False,,,,,,4.0,1.0056460235595703,237.9204559326172,236.1048126220703,149.9219512939453,150.7067413330078,24.24544334411621,False
44,1.76,0.9318004846572876,12.808563653379679,0,0,0,double,0.0,IDLE,False,,,,,,4.0,0.9646763488769531,237.9204559326172,236.28964233398438,149.98846435546875,150.4294891357422,24.231433868408203,False
45,1.8,0.9329923391342163,11.213989928364754,0,0,0,double,0.0,IDLE,False,,,,,,4.0,0.7987616088867187,237.9204559326172,236.54446411132812,150.19964599609375,150.4544677734375,24.2238712310791,False
46,1.84,0.9311316609382629,12.102551758289337,0,0,0,double,0.0,IDLE,False,,,,,,4.0,0.7943275634765624,237.9204559326172,236.3973388671875,150.2855682373047,150.20718383789062,23.95383644104004,False
47,1.88,0.93091881275177,10.93675708398223,0,0,0,double,0.0,IDLE,False,,,,,,4.0,0.7222517028808594,237.9204559326172,236.89248657226562,150.2855682373047,149.67578125,23.92173957824707,False
48,1.92,0.9307187795639038,11.954220943152905,0,0,0,double,0.0,IDLE,False,,,,,,4.0,0.734105987548828,237.9204559326172,237.47293090820312,150.2855682373047,149.63467407226562,24.68408203125,False
49,1.96,0.9251416921615601,11.068654246628284,0,0,0,double,0.0,IDLE,False,,,,,,4.0,0.7776772705078124,237.9204559326172,237.16197204589844,150.2855682373047,149.44580078125,25.28086280822754,False
50,2.0,0.9244222640991211,13.498915825039148,0,0,0,double,0.0,IDLE,False,,,,,,4.0,0.7776772705078124,237.9204559326172,236.9571533203125,150.2855682373047,149.44464111328125,25.000192642211914,False
51,2.04,0.9274200797080994,11.298512574285269,0,0,0,double,0.0,IDLE,False,,,,,,4.0,0.734105987548828,237.9204559326172,236.4097137451172,150.2855682373047,149.327392578125,23.98986053466797,False
52,2.08,0.9305362701416016,11.968552134931087,0,0,0,double,0.0,IDLE,False,,,,,,4.0,0.8605667724609375,237.9204559326172,235.93505859375,150.2855682373047,148.58718872070312,24.675500869750977,False
53,2.12,0.9317799806594849,11.275175958871841,0,0,0,double,0.0,IDLE,False,,,,,,4.0,0.7987616088867187,237.9204559326172,235.54786682128906,150.2855682373047,148.39215087890625,24.46710968017578,False
54,2.16,0.9347286820411682,12.663860339671373,0,0,0,double,0.0,IDLE,False,,,,,,4.0,0.8613585662841796,237.9204559326172,235.348876953125,150.2855682373047,148.00563049316406,24.480403900146484,False
55,2.2,0.9380930066108704,11.25006889924407,0,0,0,double,0.0,IDLE,False,,,,,,4.0,0.8367903350830078,237.9204559326172,234.9595184326172,150.2855682373047,147.21351623535156,24.191162109375,False
56,2.24,0.9397979974746704,11.981513351202011,0,0,0,double,0.0,IDLE,False,,,,,,4.0,0.8311572875976562,237.85397338867188,234.740478515625,150.2855682373047,146.50465393066406,24.860204696655273,False
57,2.28,0.9398266673088074,11.374583002179861,0,0,0,double,0.0,IDLE,False,,,,,,4.0,0.7875633819580078,237.8271026611328,234.62950134277344,150.2855682373047,146.4652099609375,24.78874969482422,False
58,2.32,0.9419220685958862,12.083672918379307,0,0,0,double,0.0,IDLE,False,,,,,,4.0,0.7427026062011718,237.79595947265625,234.40994262695312,150.2855682373047,146.26858520507812,25.036592483520508,False
59,2.36,0.9397776126861572,11.09112799167633,0,0,0,double,0.0,IDLE,False,,,,,,4.0,0.7593302764892578,237.69358825683594,234.6927490234375,150.2855682373047,146.1500244140625,25.100521087646484,False
60,2.4,0.9409443140029907,12.178712990134954,0,0,0,double,0.0,IDLE,False,,,,,,4.0,0.7627915466308594,237.5289306640625,234.72506713867188,150.2855682373047,146.82168579101562,24.36203384399414,False
61,2.44,0.9401265978813171,11.196281760931015,0,0,0,double,0.0,IDLE,False,,,,,,4.0,0.7776772705078124,237.2893524169922,234.71826171875,150.2855682373047,147.2789306640625,24.327547073364258,False
62,2.48,0.9411908984184265,12.317263055592775,0,0,0,double,0.0,IDLE,False,,,,,,4.0,0.8937768676757812,237.16397094726562,234.4560089111328,150.2855682373047,147.1364288330078,24.543556213378906,False
63,2.52,0.9376639127731323,11.090229265391827,0,0,0,double,0.0,IDLE,False,,,,,,4.0,0.8982109130859375,237.0766143798828,234.82455444335938,150.2855682373047,147.5401611328125,24.474761962890625,False
64,2.56,0.9376656413078308,12.042964808642864,0,0,0,double,0.0,IDLE,False,,,,,,4.0,0.9646763488769531,236.982177734375,235.14492797851562,150.2855682373047,147.76138305664062,23.94279670715332,False
65,2.6,0.941198468208313,11.18544302880764,0,0,0,double,0.0,IDLE,False,,,,,,4.0,1.0056460235595703,236.9359893798828,235.24537658691406,150.2855682373047,147.91213989257812,23.738250732421875,False
66,2.64,0.9401079416275024,12.399340979754925,0,0,0,double,0.0,IDLE,False,,,,,,4.0,1.0683560943603514,236.90423583984375,235.29519653320312,150.2855682373047,147.91949462890625,23.46192741394043,False
67,2.68,0.9406437277793884,11.10474718734622,0,0,0,double,0.0,IDLE,False,,,,,,4.0,0.9958504028320312,236.85223388671875,235.34156799316406,150.2855682373047,147.67617797851562,23.16813850402832,False
68,2.72,0.9392750859260559,11.854220647364855,0,0,0,double,0.0,IDLE,False,,,,,,4.0,0.9897649017333984,236.85223388671875,235.38137817382812,150.2855682373047,147.6558837890625,24.09438133239746,False
69,2.76,0.9385895133018494,11.301722843199968,0,0,0,double,0.0,IDLE,False,,,,,,4.0,0.9470985260009765,236.85223388671875,235.33151245117188,150.2855682373047,147.67779541015625,24.354454040527344,False
70,2.8,0.9376981258392334,11.869462206959724,0,0,0,double,0.0,IDLE,False,,,,,,4.0,0.8731449829101562,236.85223388671875,235.5261993408203,150.2855682373047,148.12710571289062,24.247365951538086,False
71,2.84,0.9383980631828308,10.887179989367723,0,0,0,double,0.0,IDLE,False,,,,,,4.0,1.0723829315185547,236.85223388671875,235.39010620117188,150.2855682373047,148.01956176757812,24.618417739868164,False
72,2.88,0.9396272897720337,12.006930075585842,0,0,0,double,0.0,IDLE,False,,,,,,4.0,0.9294075897216796,236.6836700439453,235.56350708007812,150.2855682373047,147.7978515625,24.83915901184082,False
73,2.92,0.9373637437820435,11.588563211262226,0,0,0,double,0.0,IDLE,False,,,,,,4.0,0.9205621215820312,236.6836700439453,235.21124267578125,150.2855682373047,147.42904663085938,25.570053100585938,False
74,2.96,0.9374637007713318,12.235369067639112,0,0,0,single,0.0,IDLE,False,,,,,,4.0,0.9631380065917968,236.6836700439453,234.6900177001953,150.2855682373047,146.813720703125,25.9193115234375,False
75,3.0,0.9350546598434448,11.02503389120102,0,0,0,single,0.0,IDLE,False,,,,,,4.0,0.9501978332519531,236.6836700439453,234.6503448486328,150.2855682373047,147.37777709960938,25.62871551513672,False
76,3.04,0.9352523684501648,12.074389029294252,0,0,0,single,0.0,IDLE,False,,,,,,4.0,0.9349501464843749,236.6836700439453,234.89474487304688,150.2855682373047,147.85971069335938,25.137914657592773,False
77,3.08,0.935437798500061,11.253413744270802,0,0,0,single,0.0,IDLE,False,,,,,,4.0,0.9140241668701171,236.6836700439453,234.8555145263672,150.2855682373047,148.19293212890625,25.244796752929688,False
78,3.12,0.936444878578186,12.426794040948153,0,0,0,single,0.0,IDLE,False,,,,,,4.0,0.8948175109863281,236.6836700439453,235.32693481445312,150.2855682373047,148.42361450195312,24.396272659301758,False
79,3.16,0.9352402687072754,11.044193990528584,0,0,0,double,0.0,IDLE,False,,,,,,4.0,0.8948175109863281,236.6836700439453,236.2952423095703,149.88833618164062,149.2180633544922,24.266342163085938,False
80,3.2,0.9337435960769653,12.162072118371725,0,0,0,double,0.0,IDLE,False,,,,,,4.0,0.8948175109863281,236.6836700439453,236.13446044921875,149.651123046875,149.54669189453125,24.863901138305664,False
81,3.24,0.9383463263511658,10.906787123531103,0,0,0,double,0.0,IDLE,False,,,,,,4.0,0.8762669128417968,236.6836700439453,235.9132843017578,149.651123046875,150.07456970214844,25.12177848815918,False
82,3.28,0.9360968470573425,12.502683326601982,0,0,0,double,0.0,IDLE,False,,,,,,4.0,0.8762669128417968,236.6028289794922,236.340087890625,149.651123046875,150.94520568847656,24.216690063476562,False
83,3.32,0.9334236979484558,11.12031377851963,0,0,0,double,0.0,IDLE,False,,,,,,4.0,0.8762669128417968,236.76254272460938,236.67591857910156,149.651123046875,151.8248291015625,22.308927536010742,False
84,3.36,0.9323702454566956,12.108027003705502,0,0,0,double,0.0,IDLE,False,,,,,,4.0,0.8762669128417968,236.7332305908203,236.81918334960938,149.81063842773438,151.85568237304688,22.782407760620117,False
85,3.4,0.9315710663795471,11.034870985895395,0,0,0,double,0.0,IDLE,False,,,,,,4.0,0.8762669128417968,236.7332305908203,237.29844665527344,150.42282104492188,151.90811157226562,23.48811912536621,False
86,3.44,0.9285954833030701,11.955342255532742,0,0,0,double,0.0,IDLE,False,,,,,,4.0,0.8762669128417968,236.7332305908203,237.5814971923828,151.0408172607422,151.18421936035156,23.644264221191406,False
87,3.48,0.9179467558860779,11.148586869239807,0,0,0,double,0.0,IDLE,False,,,,,,4.0,0.8762669128417968,236.72299194335938,236.79360961914062,151.0408172607422,150.26181030273438,22.38519859313965,False
88,3.52,0.9137715697288513,11.989832855761051,0,0,0,double,0.0,IDLE,False,,,,,,4.0,0.8762669128417968,236.72299194335938,236.1024932861328,151.0408172607422,149.25294494628906,22.229211807250977,False
89,3.56,0.9195129871368408,11.110613122582436,0,0,0,double,0.0,IDLE,False,,,,,,4.0,0.8625349456787109,236.72299194335938,235.79933166503906,151.0408172607422,148.31454467773438,22.000837326049805,False
90,3.6,0.917769730091095,12.212825007736683,0,0,0,double,0.0,IDLE,False,,,,,,4.0,0.8762669128417968,236.72299194335938,235.92417907714844,151.0408172607422,147.58279418945312,21.277738571166992,False
91,3.64,0.9143456816673279,11.201121844351292,0,0,0,double,0.0,IDLE,False,,,,,,4.0,0.8786875396728515,236.72299194335938,236.4300537109375,151.0408172607422,147.47406005859375,21.078554153442383,False
92,3.68,0.9129208326339722,12.006279546767473,0,0,0,double,0.0,IDLE,False,,,,,,4.0,0.9140241668701171,236.8038330078125,236.9752197265625,151.0408172607422,147.54910278320312,20.406089782714844,False
93,3.72,0.9131138324737549,11.067667976021767,0,0,0,double,0.0,IDLE,False,,,,,,4.0,0.9831364562988281,236.881591796875,238.00450134277344,151.0408172607422,147.79925537109375,20.393779754638672,False
94,3.76,0.9132084250450134,11.915082111954689,0,0,0,double,0.0,IDLE,False,,,,,,4.0,0.9960766296386718,237.10450744628906,239.45333862304688,151.0408172607422,148.736083984375,20.02171516418457,False
95,3.8,0.9189372658729553,11.233162134885788,0,0,0,double,0.0,IDLE,False,,,,,,4.0,1.040258724975586,237.4116668701172,240.82644653320312,151.0408172607422,150.15574645996094,18.468481063842773,False
96,3.84,0.9238258600234985,12.08080817013979,0,0,0,double,0.0,IDLE,False,,,,,,4.0,1.0848706512451172,237.75070190429688,242.65823364257812,151.44046020507812,152.12355041503906,17.932605743408203,False
97,3.88,0.9239026308059692,11.091251857578754,0,0,0,double,0.0,IDLE,False,,,,,,4.0,0.9702189056396484,238.5840301513672,243.94009399414062,151.83717346191406,153.43455505371094,17.01523208618164,False
98,3.92,0.916811466217041,12.034082785248756,0,0,0,double,0.0,IDLE,False,,,,,,4.0,1.1306815795898437,240.00257873535156,245.953125,151.87664794921875,156.35687255859375,16.967391967773438,False
99,3.96,0.9133146405220032,11.01011224091053,0,0,0,double,0.0,IDLE,False,,,,,,4.0,1.2285699188232422,241.5591583251953,248.50567626953125,151.99429321289062,159.62535095214844,17.594497680664062,False
100,4.0,0.9135478734970093,12.080138083547354,0,0,0,double,0.0,IDLE,False,,,,,,17.565878100585934,5.855292700195312,243.1709747314453,249.47296142578125,152.64794921875,161.15512084960938,17.991674423217773,False
101,4.04,0.9152168035507202,11.14720432087779,0,0,0,double,0.0,IDLE,False,,,,,,17.077839010620117,5.692613003540039,244.74530029296875,249.9002227783203,154.6034698486328,161.7922821044922,18.58785629272461,False
102,4.08,0.9225978851318359,12.146019842475653,0,0,0,double,0.0,IDLE,False,,,,,,6.202663961791991,2.0675546539306637,246.97413635253906,248.94967651367188,157.6642608642578,159.7088165283203,18.957698822021484,False
103,4.12,0.933493971824646,11.646062135696411,0,0,0,double,0.0,IDLE,False,,,,,,10.929096208190916,3.6430320693969724,246.97413635253906,244.07252502441406,157.6642608642578,153.61727905273438,19.99002456665039,False
104,4.16,0.9376931190490723,12.075612787157297,0,0,0,double,0.0,IDLE,False,,,,,,10.929096208190916,3.6430320693969724,246.97413635253906,236.40985107421875,157.6642608642578,145.62570190429688,21.008808135986328,False
105,4.2,0.9299735426902771,11.296574957668781,0,0,0,double,0.0,IDLE,False,,,,,,10.929096208190916,3.6430320693969724,246.97413635253906,228.04891967773438,157.6642608642578,137.4337615966797,22.129146575927734,True
106,4.24,0.9294707775115967,11.913386639207602,0,0,0,double,0.0,IDLE,False,,,,,,10.929096208190916,3.6430320693969724,246.97413635253906,220.71588134765625,157.6642608642578,130.57505798339844,22.139799118041992,True
107,4.28,0.9287149310112,10.981240775436163,0,0,0,double,0.0,IDLE,False,,,,,,10.929096208190916,3.6430320693969724,246.97413635253906,217.26402282714844,157.6642608642578,126.40586853027344,21.522321701049805,True
108,4.32,0.9205290675163269,12.226840015500784,0,0,0,double,0.0,IDLE,False,,,,,,13.328061822509765,4.442687274169922,246.97413635253906,215.4791259765625,157.6642608642578,124.61296844482422,20.723291397094727,True
109,4.36,0.9218682050704956,11.369020212441683,0,0,0,double,0.0,IDLE,False,,,,,,13.328061822509765,4.442687274169922,246.97413635253906,215.15411376953125,157.6642608642578,124.27789306640625,20.499990463256836,True
110,4.4,0.9195810556411743,12.381901033222675,0,0,0,double,0.0,IDLE,False,,,,,,13.328061822509765,4.442687274169922,246.97413635253906,217.51861572265625,157.6642608642578,126.39556884765625,20.973569869995117,True
111,4.44,0.9192785024642944,11.349158361554146,0,0,0,double,0.0,IDLE,False,,,,,,13.328061822509765,4.442687274169922,246.97413635253906,222.3714599609375,157.6642608642578,131.81256103515625,22.27454948425293,True
112,4.48,0.9267517924308777,12.187681626528502,0,0,0,double,0.0,IDLE,False,,,,,,13.328061822509765,4.442687274169922,246.97413635253906,229.84829711914062,157.6642608642578,139.66746520996094,20.822885513305664,True
113,4.52,0.9192124009132385,11.106899008154869,1,0,1,double,0.0,JUMPING,True,,,31.820022583007812,33.38636779785156,31.820022583007812,13.328061822509765,4.442687274169922,246.97413635253906,238.85006713867188,157.6642608642578,148.8812255859375,17.423921585083008,False
114,4.56,0.9221022129058838,12.37396290525794,1,0,1,double,0.0,JUMPING,False,,,,,31.820022583007812,13.004127658081053,4.334709219360351,246.97413635253906,245.3459014892578,157.6642608642578,154.37841796875,13.06176471710205,False
115,4.6,0.9224023222923279,11.793806683272123,1,0,1,double,0.0,JUMPING,False,,,,,31.820022583007812,11.137007904052734,3.093696826171875,248.6832733154297,249.1591796875,158.02810668945312,156.96328735351562,10.936586380004883,False
116,4.64,0.927400529384613,12.096652295440435,1,0,1,double,0.0,JUMPING,False,,,,,31.820022583007812,11.137007904052734,3.036303085327148,248.6832733154297,247.39385986328125,158.02810668945312,154.3834228515625,13.3580961227417,False
117,4.68,0.9390209913253784,11.00580720230937,1,0,1,double,0.0,JUMPING,False,,,,,31.820022583007812,11.137007904052734,3.036303085327148,248.6832733154297,241.06141662597656,158.02810668945312,147.78433227539062,20.62757682800293,False
118,4.72,0.9223926663398743,12.146193999797106,1,0,1,double,0.0,JUMPING,False,,,,,31.820022583007812,11.137007904052734,3.036303085327148,248.6832733154297,233.78036499023438,158.02810668945312,139.7553253173828,24.903898239135742,True
119,4.76,0.9226521849632263,11.097698006778955,1,0,1,double,0.0,JUMPING,False,,,,,31.820022583007812,11.137007904052734,3.036303085327148,248.6832733154297,226.97332763671875,158.02810668945312,132.96139526367188,25.15984535217285,True
120,4.8,0.9184130430221558,11.907401029020548,1,0,1,double,0.0,JUMPING,False,,,,,31.820022583007812,11.137007904052734,3.036303085327148,248.6832733154297,222.82943725585938,158.02810668945312,128.7470703125,26.20347023010254,True
121,4.84,0.9222761988639832,12.194184120744467,1,0,1,double,0.0,JUMPING,False,,,,,31.820022583007812,11.137007904052734,3.036303085327148,248.6832733154297,220.17726135253906,158.02810668945312,126.69633483886719,26.307119369506836,True
122,4.88,0.9217198491096497,12.04159576445818,1,0,1,single,0.0,JUMPING,False,,,,,31.820022583007812,11.137007904052734,3.036303085327148,248.6832733154297,219.7632598876953,158.02810668945312,126.75282287597656,22.88532829284668,True
123,4.92,0.9178974628448486,11.112665757536888,1,0,1,double,0.0,JUMPING,False,,,,,31.820022583007812,11.137007904052734,3.036303085327148,248.6832733154297,221.6653594970703,158.02810668945312,129.5718231201172,19.120018005371094,True
124,4.96,0.9177330732345581,11.89872669056058,1,0,1,double,0.0,JUMPING,False,,,,,31.820022583007812,11.137007904052734,3.036303085327148,248.6832733154297,226.04788208007812,158.02810668945312,135.21957397460938,18.219120025634766,True
125,5.0,0.9223726987838745,11.15893805399537,1,0,1,double,0.0,JUMPING,False,,,,,31.820022583007812,11.137007904052734,3.036303085327148,248.6832733154297,232.99588012695312,158.02810668945312,143.35675048828125,16.26983070373535,True
126,5.04,0.922463059425354,12.310056947171688,2,0,2,double,115.38461961689801,JUMPING,True,0.5200000000000005,0.5200000000000005,28.920013427734375,31.331771850585938,31.095020294189453,11.137007904052734,3.036303085327148,248.6832733154297,237.8922119140625,158.02810668945312,148.51123046875,15.255386352539062,False
127,5.08,0.9223105311393738,11.231684125959873,2,0,2,double,115.38461961689801,JUMPING,False,,0.5200000000000005,,,31.095020294189453,11.021634283447264,3.6738780944824216,248.6832733154297,244.20318603515625,158.02810668945312,154.5460968017578,15.139745712280273,False
128,5.12,0.9200261235237122,11.979280970990658,2,0,2,double,115.38461961689801,JUMPING,False,,0.5200000000000005,,,31.095020294189453,10.883257102966308,3.6086795288085933,248.6832733154297,246.5065460205078,158.44969177246094,157.66592407226562,15.727621078491211,False
129,5.16,0.9223016500473022,11.869949754327536,2,0,2,double,115.38461961689801,JUMPING,False,,0.5200000000000005,,,31.095020294189453,10.883257102966308,3.286295018005371,248.6832733154297,244.734375,158.44969177246094,155.64247131347656,16.574220657348633,False
130,5.2,0.9260528683662415,12.170616071671247,2,0,2,double,115.38461961689801,JUMPING,False,,0.5200000000000005,,,31.095020294189453,10.883257102966308,3.286295018005371,248.6832733154297,239.8470001220703,158.44969177246094,149.35421752929688,19.503324508666992,False
131,5.24,0.9080616235733032,11.180427856743336,2,0,2,double,115.38461961689801,JUMPING,False,,0.5200000000000005,,,31.095020294189453,10.883257102966308,3.286295018005371,248.6832733154297,234.24761962890625,158.44969177246094,141.63096618652344,24.533151626586914,True
132,5.28,0.9013034701347351,12.330721132457256,2,0,2,double,115.38461961689801,JUMPING,False,,0.5200000000000005,,,31.095020294189453,10.883257102966308,3.286295018005371,248.6832733154297,231.3871307373047,158.44969177246094,137.37869262695312,28.00461769104004,True
