frame_idx,timestamp,best_conf,infer_ms,jump_count,jump_type,spm,state,cycle_ok,dt,expected_dt,hip_amp,shoulder_amp,amp_ewma,lift_th,lift_noise_sigma,ground_y,hip_y,shoulder_ground_y,shoulder_y,is_airborne
0,0.0,0.9279305934906006,16.674514045007527,0,unknown,0.0,IDLE,False,,,,,,,,,383.6993713378906,,220.0575408935547,False
1,0.016683333333333335,0.9284840226173401,12.329785036854446,0,unknown,0.0,IDLE,False,,,,,,,,,382.7236328125,,219.73150634765625,False
2,0.03336666666666667,0.9282107949256897,12.771653942763805,0,unknown,0.0,IDLE,False,,,,,,,,,382.2709045410156,,219.07647705078125,False
3,0.050050000000000004,0.928202211856842,11.512798955664039,0,unknown,0.0,IDLE,False,,,,,,,,,382.88275146484375,,219.05111694335938,False
4,0.06673333333333334,0.9271630644798279,11.302380939014256,0,unknown,0.0,IDLE,False,,,,,,,,,383.11004638671875,,219.3839111328125,False
5,0.08341666666666667,0.928202211856842,12.435378972440958,0,unknown,0.0,IDLE,False,,,,,,,,,383.1751708984375,,219.24798583984375,False
6,0.10010000000000001,0.9271630644798279,11.403351090848446,0,unknown,0.0,IDLE,False,,,,,,,,,383.2149658203125,,219.44424438476562,False
7,0.11678333333333334,0.928202211856842,11.46764901932329,0,unknown,0.0,IDLE,False,,,,,,,,,383.20501708984375,,219.30850219726562,False
8,0.13346666666666668,0.9271630644798279,13.133986969478428,0,unknown,0.0,IDLE,False,,,,,,,,,383.20428466796875,,219.46681213378906,False
9,0.15015,0.9273337125778198,11.507076094858348,0,unknown,0.0,IDLE,False,,,,,,5.538508476257325,0.24627050170898437,383.2633972167969,382.6963806152344,219.7641143798828,219.3619384765625,False
10,0.16683333333333333,0.9307231903076172,11.194007936865091,0,unknown,0.0,IDLE,False,,,,,,5.559150886058808,0.336987451171875,383.2149658203125,382.77001953125,219.73150634765625,219.359619140625,False
11,0.18351666666666666,0.9273337125778198,12.483610888011754,0,unknown,0.0,IDLE,False,,,,,,5.538508476257325,0.3298386840820312,383.2139587402344,382.42578125,219.7050323486328,219.29180908203125,False
12,0.20020000000000002,0.9307231903076172,11.524148983880877,0,unknown,0.0,IDLE,False,,,,,,5.559150886058808,0.43354105224609374,383.2129821777344,382.61553955078125,219.67857360839844,219.31808471679688,False
13,0.21688333333333334,0.9273337125778198,11.524108937010169,0,unknown,0.0,IDLE,False,,,,,,5.538508476257325,0.5386912719726562,383.21197509765625,382.35394287109375,219.652099609375,219.27085876464844,False
14,0.23356666666666667,0.9307231903076172,12.69041805062443,0,unknown,0.0,IDLE,False,,,,,,5.559150886058808,0.51036767578125,383.21099853515625,382.59588623046875,219.62562561035156,219.31044006347656,False
15,0.25025000000000003,0.9293220639228821,12.30919105000794,0,unknown,0.0,IDLE,False,,,,,,5.551702215671539,0.5604995361328124,383.2099914550781,382.28363037109375,219.59915161132812,219.29873657226562,False
16,0.26693333333333336,0.926523745059967,12.342307949438691,0,unknown,0.0,IDLE,False,,,,,,5.57023423743248,0.51036767578125,383.208984375,383.0238037109375,219.57269287109375,219.28097534179688,False
17,0.2836166666666667,0.9293220639228821,13.517052051611245,0,unknown,0.0,IDLE,False,,,,,,5.551702215671539,0.5072457458496094,383.2080078125,382.5811767578125,219.5462188720703,219.28131103515625,False
18,0.3003,0.926523745059967,11.504737078212202,0,unknown,0.0,IDLE,False,,,,,,5.57023423743248,0.51036767578125,383.2121887207031,383.21148681640625,219.51974487304688,219.272216796875,False
19,0.31698333333333334,0.9293220639228821,12.6150690484792,0,unknown,0.0,IDLE,False,,,,,,5.551702215671539,0.5072457458496094,383.2118225097656,382.68572998046875,219.4932861328125,219.27813720703125,False
20,0.33366666666666667,0.9286506175994873,11.965646990574896,0,unknown,0.0,IDLE,False,,,,,,5.540574465751648,0.5041238159179687,383.21148681640625,382.8238830566406,219.46681213378906,219.06895446777344,False
21,0.35035,0.9305026531219482,11.410907027311623,0,unknown,0.0,IDLE,False,,,,,,5.5406821193695075,0.40028571166992183,383.2108459472656,382.9960021972656,219.4645538330078,219.1048583984375,False
22,0.3670333333333333,0.9303517937660217,12.73556798696518,0,unknown,0.0,IDLE,False,,,,,,5.5553038120269775,0.37626042480468747,383.210205078125,382.70416259765625,219.46229553222656,218.85015869140625,False
23,0.38371666666666665,0.9303517937660217,11.901427060365677,0,unknown,0.0,IDLE,False,,,,,,5.5553038120269775,0.3900376373291015,383.20953369140625,382.50213623046875,219.4600372314453,218.6949462890625,False
24,0.40040000000000003,0.9303517937660217,11.301985010504723,0,unknown,0.0,IDLE,False,,,,,,5.5553038120269775,0.4415947265625,383.2088928222656,382.37530517578125,219.45777893066406,218.613037109375,False
25,0.41708333333333336,0.9303517937660217,13.157056062482297,0,unknown,0.0,IDLE,False,,,,,,5.5553038120269775,0.4433140502929687,383.208251953125,382.30517578125,219.45553588867188,218.5797576904297,False
26,0.4337666666666667,0.9303517937660217,11.514117941260338,0,unknown,0.0,IDLE,False,,,,,,5.5553038120269775,0.47389991455078123,383.2076110839844,382.274169921875,219.45327758789062,218.5752410888672,False
27,0.45045,0.9303517937660217,11.977864080108702,0,unknown,0.0,IDLE,False,,,,,,5.5553038120269775,0.4807319641113281,383.20697021484375,382.267578125,219.45101928710938,218.58523559570312,False
28,0.46713333333333334,0.9302140474319458,12.305043986998498,0,unknown,0.0,IDLE,False,,,,,,5.570012758970261,0.48756401367187496,383.2121887207031,383.73016357421875,219.44876098632812,219.2689208984375,False
