frame_idx,timestamp,track_id,conf,best_conf_seen,infer_ms,hip_y,head_y,head_move_px,head_drop_event,ankle_distance,is_airborne,jump_count,single_count,double_count,jump_type,freq_hz,spm,state,ground_y,person_h
7,0.28,4,0.5181840062141418,0.7046909332275391,59.522800002014264,855.981201171875,514.9938354492188,0.0006224389071576297,False,90.25436401367188,False,0,0,0,unknown,0.0,0.0,IDLE,,1017.6775817871094
8,0.32,1,0.8810005784034729,0.9064333438873291,86.21239999774843,893.638427734375,557.6281127929688,0.5551771521568298,False,107.44496154785156,False,0,0,0,single,0.0,0.0,IDLE,,855.831356048584
8,0.32,2,0.8714836239814758,0.8714836239814758,86.21239999774843,873.4244384765625,536.082763671875,3.279327869415283,False,82.5020523071289,False,0,0,0,single,0.0,0.0,IDLE,,964.2436180114746
8,0.32,3,0.8673480153083801,0.900364100933075,86.21239999774843,859.0670166015625,515.6578979492188,3.5772440433502197,False,77.13542938232422,False,0,0,0,single,0.0,0.0,IDLE,,1039.6988525390625
8,0.32,4,0.5181840062141418,0.7046909332275391,86.21239999774843,855.981201171875,514.9938354492188,0.0001220703125,False,90.25448608398438,False,0,0,0,unknown,0.0,0.0,IDLE,,1017.6775817871094
9,0.36,1,0.8762011528015137,0.9064333438873291,372.3120999929961,893.5255737304688,557.5691528320312,0.09345556795597076,False,108.37373352050781,False,0,0,0,single,0.0,0.0,IDLE,1243.0986590576172,856.6392974853516
9,0.36,2,0.8610599040985107,0.8714836239814758,372.3120999929961,874.4459228515625,537.2437744140625,1.204638123512268,False,82.77904510498047,False,0,0,0,single,0.0,0.0,IDLE,1226.796437988281,952.6102294921875
9,0.36,3,0.8682177066802979,0.900364100933075,372.3120999929961,859.572021484375,516.9771118164062,2.986593723297119,False,78.08663940429688,False,0,0,0,single,0.0,0.0,IDLE,1237.3875787353513,1006.4142951965332
9,0.36,4,0.5181840062141418,0.7046909332275391,372.3120999929961,855.9811401367188,514.9938354492188,0.0,False,90.25448608398438,False,0,0,0,single,0.0,0.0,IDLE,,1017.6775817871094
10,0.4,1,0.8782922029495239,0.9064333438873291,63.43790001119487,892.3529052734375,557.6192016601562,1.35273277759552,False,107.15868377685547,False,0,0,0,single,0.0,0.0,IDLE,1242.8889465332031,861.3151473999023
10,0.4,2,0.7996326684951782,0.8714836239814758,63.43790001119487,875.0146484375,537.563720703125,0.9177447557449341,False,82.82943725585938,False,0,0,0,single,0.0,0.0,IDLE,1226.6614746093749,964.4335784912109
10,0.4,3,0.8606895208358765,0.900364100933075,63.43790001119487,858.8421020507812,517.52294921875,7.288412094116211,False,79.45455932617188,False,0,0,0,single,0.0,0.0,IDLE,1238.0990417480468,958.6521606445312
10,0.4,4,0.5181840062141418,0.7046909332275391,63.43790001119487,855.9811401367188,514.993896484375,0.0002516543900128454,False,90.25448608398438,False,0,0,0,single,0.0,0.0,IDLE,,1017.6775817871094
11,0.44,1,0.8815314769744873,0.9064333438873291,83.35770000121556,893.2401733398438,558.1077270507812,0.509043276309967,False,105.81785583496094,False,0,0,0,single,0.0,0.0,IDLE,1242.8033319091796,851.5171966552734
11,0.44,2,0.7599006295204163,0.8714836239814758,83.35770000121556,874.62890625,538.0494384765625,1.0712475776672363,False,80.69757843017578,False,0,0,0,single,0.0,0.0,IDLE,1226.6027661132812,949.729923248291
11,0.44,3,0.8751809000968933,0.900364100933075,83.35770000121556,859.5203857421875,516.1077270507812,5.325047969818115,False,83.49148559570312,False,0,0,0,single,0.0,0.0,IDLE,1237.8443688964842,919.6584548950195
11,0.44,4,0.5181840062141418,0.7046909332275391,83.35770000121556,855.9811401367188,514.993896484375,0.0,False,90.25448608398438,False,0,0,0,single,0.0,0.0,IDLE,,1017.6775817871094
12,0.48,1,0.882883608341217,0.9064333438873291,69.39640000928193,892.541748046875,558.5520629882812,0.7084286212921143,False,107.06769561767578,False,0,0,0,single,0.0,0.0,IDLE,1242.7177172851561,851.0548782348633
12,0.48,2,0.8531291484832764,0.8714836239814758,69.39640000928193,874.4527587890625,538.3275756835938,0.3876691162586212,False,77.89204406738281,False,0,0,0,single,0.0,0.0,IDLE,1226.5440576171875,958.2247581481934
12,0.48,3,0.8750091195106506,0.900364100933075,69.39640000928193,860.0062866210938,515.106689453125,4.742234230041504,False,80.72982025146484,False,0,0,0,single,0.0,0.0,IDLE,1237.50603515625,890.1317367553711
12,0.48,4,0.5181840062141418,0.7046909332275391,69.39640000928193,855.9810791015625,514.993896484375,0.0,False,90.25448608398438,False,0,0,0,single,0.0,0.0,IDLE,,1017.6775817871094
13,0.52,1,0.8811970949172974,0.9064333438873291,61.143400002038106,891.2774658203125,559.2122192382812,0.7959005832672119,False,109.16240692138672,False,0,0,0,single,0.0,0.0,IDLE,1242.559803466797,841.669189453125
13,0.52,2,0.8639795780181885,0.8714836239814758,61.143400002038106,872.9014892578125,539.1184692382812,1.3745872974395752,False,75.33295440673828,False,0,0,0,single,0.0,0.0,IDLE,1226.4732275390625,942.8429718017578
13,0.52,3,0.877392053604126,0.900364100933075,61.143400002038106,858.68115234375,515.4328002929688,5.497839450836182,False,81.37964630126953,False,0,0,0,single,0.0,0.0,IDLE,1237.3939739990235,874.3484344482422
13,0.52,4,0.5181840062141418,0.7046909332275391,61.143400002038106,855.9810791015625,514.993896484375,0.0,False,90.25448608398438,False,0,0,0,single,0.0,0.0,IDLE,,1017.6775817871094
14,0.56,1,0.8903265595436096,0.9064333438873291,73.28329997835681,890.5927734375,560.0258178710938,1.1758123636245728,False,108.59976959228516,False,0,0,0,single,0.0,0.0,IDLE,1242.4018896484376,839.0524520874023
14,0.56,2,0.8681303858757019,0.8714836239814758,73.28329997835681,872.9462890625,538.916259765625,1.01004159450531,False,73.59490966796875,False,0,0,0,single,0.0,0.0,IDLE,1226.4023974609374,949.4440727233887
14,0.56,3,0.8845572471618652,0.900364100933075,73.28329997835681,858.768798828125,516.7493286132812,5.572307109832764,False,79.3006591796875,False,0,0,0,single,0.0,0.0,IDLE,1237.2819128417968,874.361515045166
14,0.56,4,0.5181840062141418,0.7046909332275391,73.28329997835681,855.9810791015625,514.993896484375,0.0,False,90.25448608398438,False,0,0,0,single,0.0,0.0,IDLE,1233.14208984375,1017.6775817871094
15,0.6,1,0.9009377360343933,0.9064333438873291,74.77380000636913,890.1400146484375,560.0838623046875,0.6911623477935791,False,110.34962463378906,False,0,0,0,single,0.0,0.0,IDLE,1242.243975830078,842.0145721435547
15,0.6,2,0.857867419719696,0.8714836239814758,74.77380000636913,871.721923828125,537.44580078125,2.763120174407959,False,73.32386016845703,False,0,0,0,single,0.0,0.0,IDLE,1226.3315673828124,957.4286956787109
15,0.6,3,0.8863051533699036,0.900364100933075,74.77380000636913,859.0194091796875,517.2073974609375,3.10683012008667,False,85.49858093261719,False,0,0,0,single,0.0,0.0,IDLE,1237.1698516845704,883.1986083984375
15,0.6,4,0.5181840062141418,0.7046909332275391,74.77380000636913,855.9810791015625,514.993896484375,0.0,False,90.25448608398438,False,0,0,0,single,0.0,0.0,IDLE,1233.14208984375,1017.6775817871094
16,0.64,1,0.8948838114738464,0.9064333438873291,78.24530001380481,888.42333984375,560.1631469726562,0.38639551401138306,False,112.0184097290039,False,0,0,0,single,0.0,0.0,IDLE,1242.0860620117187,837.3855514526367
16,0.64,2,0.8600637912750244,0.8714836239814758,78.24530001380481,870.1189575195312,537.374755859375,0.9571995139122009,False,74.43012237548828,False,0,0,0,single,0.0,0.0,IDLE,1226.2607373046874,934.7393531799316
16,0.64,3,0.8870271444320679,0.900364100933075,78.24530001380481,859.6029663085938,518.3427124023438,1.1772794723510742,False,89.5961685180664,False,0,0,0,single,0.0,0.0,IDLE,1237.0577905273437,880.3685989379883
16,0.64,4,0.5181840062141418,0.7046909332275391,78.24530001380481,855.9810791015625,514.993896484375,0.0,False,90.25448608398438,False,0,0,0,single,0.0,0.0,IDLE,1233.14208984375,1017.6775817871094
17,0.68,1,0.8997436761856079,0.9064333438873291,60.636699985479936,886.8273315429688,560.128662109375,0.4366665482521057,False,113.75267028808594,False,0,0,0,single,0.0,0.0,IDLE,1242.0624011230468,845.9328117370605
17,0.68,2,0.803496241569519,0.8714836239814758,60.636699985479936,868.8829956054688,537.0471801757812,2.0851869583129883,False,78.19954681396484,False,0,0,0,single,0.0,0.0,IDLE,1226.249938354492,896.0768508911133
17,0.68,3,0.9046971201896667,0.9046971201896667,60.636699985479936,859.1549072265625,516.3262939453125,4.053481578826904,False,92.05023956298828,False,0,0,0,single,0.0,0.0,IDLE,1236.9562030029294,876.4359397888184
17,0.68,4,0.5181840062141418,0.7046909332275391,60.636699985479936,855.9810791015625,514.993896484375,0.0,False,90.25448608398438,False,0,0,0,single,0.0,0.0,IDLE,1233.14208984375,1017.6775817871094
18,0.72,1,0.891973614692688,0.9064333438873291,64.87500001094304,885.8804931640625,559.966552734375,1.2212562561035156,False,113.6697998046875,False,0,0,0,single,0.0,0.0,IDLE,1242.038740234375,837.6361083984375
18,0.72,2,0.8737687468528748,0.8737687468528748,64.87500001094304,868.533203125,536.3106079101562,3.5089049339294434,False,79.78240966796875,False,0,0,0,single,0.0,0.0,IDLE,1226.2391394042968,880.8748626708984
18,0.72,3,0.9169890880584717,0.9169890880584717,64.87500001094304,856.617431640625,516.4159545898438,4.395812034606934,False,92.93806457519531,False,0,0,0,single,0.0,0.0,IDLE,1236.8546154785156,873.5375061035156
18,0.72,4,0.5181840062141418,0.7046909332275391,64.87500001094304,855.9810791015625,514.993896484375,0.0,False,90.25448608398438,False,0,0,0,single,0.0,0.0,IDLE,1233.1420806884767,1017.6775817871094
19,0.76,1,0.8837155103683472,0.9064333438873291,63.25760000618175,885.0191650390625,559.4435424804688,0.9350891709327698,False,113.50740051269531,False,0,0,0,single,0.0,0.0,IDLE,1242.015079345703,840.8804397583008
19,0.76,2,0.8667585849761963,0.8737687468528748,63.25760000618175,867.512939453125,536.2627563476562,4.205960750579834,False,80.7800064086914,False,0,0,0,single,0.0,0.0,IDLE,1226.2283404541015,860.7299194335938
19,0.76,3,0.9176471829414368,0.9176471829414368,63.25760000618175,854.411865234375,515.4603881835938,3.7223968505859375,False,94.03167724609375,False,0,0,0,single,0.0,0.0,IDLE,1236.7530279541015,875.3971824645996
19,0.76,4,0.5181840062141418,0.7046909332275391,63.25760000618175,855.9810791015625,514.993896484375,0.0,False,90.25448608398438,False,0,0,0,single,0.0,0.0,IDLE,1233.142071533203,1017.6775817871094
20,0.8,1,0.8911195397377014,0.9064333438873291,55.38409997825511,885.1315307617188,559.28125,0.2988780438899994,False,113.49832916259766,False,0,0,0,single,0.0,0.0,IDLE,1241.9914184570312,840.9471817016602
20,0.8,2,0.8609574437141418,0.8737687468528748,55.38409997825511,865.9993896484375,535.615234375,6.061904430389404,False,78.51212310791016,False,0,0,0,single,0.0,0.0,IDLE,1226.2175415039062,842.7240829467773
20,0.8,3,0.9313093423843384,0.9313093423843384,55.38409997825511,853.713623046875,515.6860961914062,3.834529399871826,False,88.92385864257812,False,0,0,0,single,0.0,0.0,IDLE,1236.6514404296875,869.0746536254883
20,0.8,4,0.5181840062141418,0.7046909332275391,55.38409997825511,855.9810791015625,514.993896484375,0.0,False,90.25448608398438,False,0,0,0,single,0.0,0.0,IDLE,1233.1420623779297,1017.6775817871094
21,0.84,1,0.8879039287567139,0.9064333438873291,55.69470001501031,885.2332153320312,559.1004028320312,0.6167117357254028,False,112.03185272216797,False,0,0,0,single,0.0,0.0,IDLE,1241.8387066650391,837.4281234741211
21,0.84,2,0.8618899583816528,0.8737687468528748,55.69470001501031,864.5919189453125,534.9275512695312,4.786111831665039,False,77.98925018310547,False,0,0,0,single,0.0,0.0,IDLE,1226.1215447998045,840.2428894042969
21,0.84,3,0.9223846793174744,0.9313093423843384,55.69470001501031,853.9700927734375,515.720703125,7.109337329864502,False,85.6953353881836,False,0,0,0,single,0.0,0.0,IDLE,1236.447188720703,873.8126449584961
21,0.84,4,0.5181840062141418,0.7046909332275391,55.69470001501031,855.9810791015625,514.993896484375,0.0,False,90.25448608398438,False,0,0,0,single,0.0,0.0,IDLE,1233.1420532226562,1017.6775817871094
22,0.88,1,0.8869065046310425,0.9064333438873291,73.29450000543147,885.6586303710938,559.5460815429688,0.919437825679779,False,109.7200927734375,False,0,0,0,single,0.0,0.0,IDLE,1241.6859948730469,835.9511489868164
22,0.88,2,0.8733265399932861,0.8737687468528748,73.29450000543147,863.9403076171875,533.5318603515625,6.734887599945068,False,76.80817413330078,False,0,0,0,single,0.0,0.0,IDLE,1226.025548095703,835.5442428588867
22,0.88,3,0.9239909648895264,0.9313093423843384,73.29450000543147,855.93603515625,516.2538452148438,5.286959648132324,False,85.81254577636719,False,0,0,0,single,0.0,0.0,IDLE,1236.181633300781,874.8148040771484
22,0.88,4,0.5181840062141418,0.7046909332275391,73.29450000543147,855.9810791015625,514.993896484375,0.0,False,90.25448608398438,False,0,0,0,single,0.0,0.0,IDLE,1233.1420532226562,1017.6775817871094
23,0.92,1,0.8895522356033325,0.9064333438873291,62.92389999725856,885.6005249023438,559.552490234375,0.5461801886558533,False,107.53895568847656,False,0,0,0,single,0.0,0.0,IDLE,1241.5332830810546,842.5865478515625
23,0.92,2,0.8594091534614563,0.8737687468528748,62.92389999725856,863.455322265625,532.2776489257812,3.773146629333496,False,79.97284698486328,False,0,0,0,single,0.0,0.0,IDLE,1225.9295513916015,833.1759338378906
23,0.92,3,0.9246921539306641,0.9313093423843384,62.92389999725856,856.49365234375,517.5283813476562,4.844139575958252,False,84.9532241821289,False,0,0,0,single,0.0,0.0,IDLE,1235.9780865478515,875.5631103515625
23,0.92,4,0.5181840062141418,0.7046909332275391,62.92389999725856,855.9810791015625,514.993896484375,0.0,False,90.25448608398438,False,0,0,0,single,0.0,0.0,IDLE,1233.1420532226562,1017.6775817871094
24,0.96,1,0.893535852432251,0.9064333438873291,53.929799993056804,886.71435546875,559.2646484375,0.6547941565513611,False,106.05410766601562,False,0,0,0,single,0.0,0.0,IDLE,1241.3805712890623,842.5088195800781
24,0.96,2,0.8958233594894409,0.8958233594894409,53.929799993056804,863.3778076171875,529.6296997070312,3.277775764465332,False,77.62407684326172,False,0,0,0,single,0.0,0.0,IDLE,1225.8335546875,830.8617324829102
24,0.96,3,0.9236274361610413,0.9313093423843384,53.929799993056804,857.25439453125,519.139892578125,5.902589797973633,False,85.49473571777344,False,0,0,0,single,0.0,0.0,IDLE,1235.711826171875,871.0870742797852
24,0.96,4,0.5181840062141418,0.7046909332275391,53.929799993056804,855.9810791015625,514.993896484375,0.0,False,90.25448608398438,False,0,0,0,single,0.0,0.0,IDLE,1233.1420532226562,1017.6775817871094
25,1.0,1,0.8923171758651733,0.9064333438873291,64.55599999753758,887.7862548828125,559.1785278320312,0.9246734976768494,False,105.99524688720703,False,0,0,0,single,0.0,0.0,IDLE,1241.2131378173826,847.3307189941406
25,1.0,2,0.891058087348938,0.8958233594894409,64.55599999753758,864.2684326171875,528.2256469726562,2.880073070526123,False,76.91976928710938,False,0,0,0,single,0.0,0.0,IDLE,1225.7787292480468,839.4601135253906
25,1.0,3,0.9302396178245544,0.9313093423843384,64.55599999753758,858.1564331054688,519.4110717773438,6.26392936706543,False,87.16749572753906,False,0,0,0,single,0.0,0.0,IDLE,1235.446270751953,874.2441329956055
25,1.0,4,0.5181840062141418,0.7046909332275391,64.55599999753758,855.9810791015625,514.993896484375,0.0,False,90.25448608398438,False,0,0,0,single,0.0,0.0,IDLE,1233.1420532226562,1017.6775817871094
26,1.04,1,0.8915489912033081,0.9064333438873291,68.50900000426918,887.5926513671875,559.2398071289062,0.530649721622467,False,107.6473159790039,False,0,0,0,single,0.0,0.0,IDLE,1241.0457043457031,843.0328674316406
26,1.04,2,0.9071646332740784,0.9071646332740784,68.50900000426918,865.9014892578125,527.3818359375,2.229395627975464,False,78.23500061035156,False,0,0,0,single,0.0,0.0,IDLE,1225.7892175292968,835.3099937438965
26,1.04,3,0.9309941530227661,0.9313093423843384,68.50900000426918,857.7164916992188,520.589599609375,5.670214653015137,False,85.9354019165039,False,0,0,0,single,0.0,0.0,IDLE,1235.180715332031,871.0579605102539
26,1.04,4,0.5181840062141418,0.7046909332275391,68.50900000426918,855.9810791015625,514.993896484375,0.0,False,90.25448608398438,False,0,0,0,single,0.0,0.0,IDLE,1233.1420532226562,1017.6775817871094
27,1.08,1,0.8866539001464844,0.9064333438873291,73.88839998748153,888.60546875,558.68115234375,1.0869289636611938,False,109.93829345703125,False,0,0,0,single,0.0,0.0,IDLE,1240.8782708740232,846.4638977050781
27,1.08,2,0.9133511781692505,0.9133511781692505,73.88839998748153,867.6533203125,527.5704345703125,0.19446982443332672,False,78.78382873535156,False,0,0,0,single,0.0,0.0,IDLE,1226.1889916992186,841.2244148254395
27,1.08,3,0.9364814758300781,0.9364814758300781,73.88839998748153,857.1586303710938,525.1370239257812,6.6624908447265625,False,91.2552490234375,False,0,0,0,single,0.0,0.0,IDLE,1234.9151599121092,872.9922409057617
27,1.08,4,0.5181840062141418,0.7046909332275391,73.88839998748153,855.9810791015625,514.993896484375,0.0,False,90.25448608398438,False,0,0,0,single,0.0,0.0,IDLE,1233.1420532226562,1017.6775817871094
28,1.12,1,0.8952856063842773,0.9064333438873291,65.26229999144562,888.8614501953125,559.2029418945312,0.6843969225883484,False,108.42362976074219,False,0,0,0,single,0.0,0.0,IDLE,1240.7108374023437,843.3757095336914
28,1.12,2,0.9116690754890442,0.9133511781692505,65.26229999144562,868.7903442382812,527.2214965820312,1.5992610454559326,False,79.32062530517578,False,0,0,0,single,0.0,0.0,IDLE,1226.3830737304686,836.8512725830078
28,1.12,3,0.9337074160575867,0.9364814758300781,65.26229999144562,858.2784423828125,528.71240234375,5.3849711418151855,False,96.38880920410156,False,0,0,0,single,0.0,0.0,IDLE,1234.6496044921876,876.2399368286133
28,1.12,4,0.5181840062141418,0.7046909332275391,65.26229999144562,855.9810791015625,514.993896484375,0.0,False,90.25448608398438,False,0,0,0,single,0.0,0.0,IDLE,1233.1420532226562,1017.6775817871094
29,1.16,1,0.887429416179657,0.9064333438873291,54.56119999871589,886.2794189453125,560.1193237304688,1.0842877626419067,False,107.9825439453125,False,0,0,0,single,0.0,0.0,IDLE,1240.5431933593748,842.9213218688965
29,1.16,2,0.9129084944725037,0.9133511781692505,54.56119999871589,868.247802734375,525.9124145507812,3.121281147003174,False,80.28890991210938,False,0,0,0,single,0.0,0.0,IDLE,1226.2951318359374,829.8860092163086
29,1.16,3,0.9349117279052734,0.9364814758300781,54.56119999871589,858.7164306640625,529.7992553710938,3.0587379932403564,False,96.876220703125,False,0,0,0,single,0.0,0.0,IDLE,1234.3801489257812,875.2386703491211
29,1.16,4,0.5181840062141418,0.7046909332275391,54.56119999871589,855.9810791015625,514.993896484375,0.0,False,90.25448608398438,False,0,0,0,single,0.0,0.0,IDLE,1233.1420532226562,1017.6775817871094
30,1.2,1,0.8968749642372131,0.9064333438873291,70.19379999837838,883.96728515625,560.4965209960938,0.621265172958374,False,107.6795883178711,False,0,0,0,single,0.0,0.0,IDLE,1240.3755493164062,841.2434005737305
30,1.2,2,0.9114263653755188,0.9133511781692505,70.19379999837838,868.2582397460938,526.32177734375,1.3062210083007812,False,76.51178741455078,False,0,0,0,single,0.0,0.0,IDLE,1226.207189941406,829.8939743041992
30,1.2,3,0.93492591381073,0.9364814758300781,70.19379999837838,858.593505859375,530.9445190429688,2.930785655975342,False,97.72940063476562,False,0,0,0,single,0.0,0.0,IDLE,1234.1106933593749,869.7806968688965
30,1.2,4,0.5181840062141418,0.7046909332275391,70.19379999837838,855.9810791015625,514.993896484375,0.0,False,90.25448608398438,False,0,0,0,single,0.0,0.0,IDLE,1233.1420532226562,1017.6775817871094
31,1.24,1,0.8958159685134888,0.9064333438873291,59.66269999044016,879.9437255859375,560.8157348632812,0.4563831686973572,False,106.34165954589844,False,0,0,0,single,0.0,0.0,IDLE,1240.1404260253905,839.731201171875
31,1.24,2,0.9121807217597961,0.9133511781692505,59.66269999044016,868.7906494140625,529.08984375,3.61334228515625,False,76.169677734375,False,0,0,0,single,0.0,0.0,IDLE,1226.1955029296876,839.6736602783203
31,1.24,3,0.9281010627746582,0.9364814758300781,59.66269999044016,859.1022338867188,529.5314331054688,5.592363357543945,False,99.3956527709961,False,0,0,0,single,0.0,0.0,IDLE,1234.0838281249999,873.142993927002
31,1.24,4,0.5181840062141418,0.7046909332275391,59.66269999044016,855.9810791015625,514.993896484375,0.0,False,90.25448608398438,False,0,0,0,single,0.0,0.0,IDLE,1233.1420532226562,1017.6775817871094
32,1.28,1,0.8996781706809998,0.9064333438873291,59.77079999865964,876.5263061523438,560.5523071289062,0.26582834124565125,False,107.18737030029297,False,0,0,0,single,0.0,0.0,IDLE,1239.9053027343748,839.5225982666016
32,1.28,2,0.9086388349533081,0.9133511781692505,59.77079999865964,867.7452392578125,530.53857421875,2.5457956790924072,False,73.94821166992188,False,0,0,0,single,0.0,0.0,IDLE,1226.1838159179688,832.8018493652344
32,1.28,3,0.9310708045959473,0.9364814758300781,59.77079999865964,858.6934814453125,528.4622192382812,5.218616962432861,False,94.2824478149414,False,0,0,0,single,0.0,0.0,IDLE,1234.0569628906248,866.6679611206055
33,1.32,1,0.9011748433113098,0.9064333438873291,56.01620001834817,871.5101928710938,560.1777954101562,0.5980825424194336,False,106.17403411865234,True,0,0,0,single,0.0,0.0,IDLE,1239.7306866455078,832.7308502197266
33,1.32,2,0.9040422439575195,0.9133511781692505,56.01620001834817,867.425537109375,532.763916015625,2.4870259761810303,False,73.25434875488281,False,0,0,0,single,0.0,0.0,IDLE,1226.166040649414,831.2040596008301
33,1.32,3,0.9327974319458008,0.9364814758300781,56.01620001834817,857.7991943359375,528.1897583007812,4.167850971221924,False,95.94650268554688,False,0,0,0,single,0.0,0.0,IDLE,1233.9930920410156,868.5032958984375
34,1.36,1,0.8825588822364807,0.9064333438873291,65.01839999691583,866.052734375,560.1489868164062,0.5176479816436768,False,109.26390838623047,True,0,0,0,single,0.0,0.0,IDLE,1239.5560705566406,831.5486526489258
34,1.36,2,0.9050532579421997,0.9133511781692505,65.01839999691583,866.23828125,533.75048828125,1.4088844060897827,False,75.66667938232422,False,0,0,0,single,0.0,0.0,IDLE,1226.1482653808594,825.037467956543
