frame_idx,timestamp,best_conf,infer_ms,jump_count,jump_type,spm,state,cycle_ok,dt,expected_dt,hip_amp,shoulder_amp,amp_ewma,lift_th,lift_noise_sigma,ground_y,hip_y,shoulder_ground_y,shoulder_y,is_airborne
0,0.0,0.8207314014434814,33.659610082395375,0,unknown,0.0,IDLE,False,,,,,,,,,258.9202880859375,,164.23548889160156,False
1,0.03333333333333333,0.8251079320907593,27.301206020638347,0,unknown,0.0,IDLE,False,,,,,,,,,259.9534912109375,,164.27249145507812,False
2,0.06666666666666667,0.8581773042678833,26.448767981491983,0,unknown,0.0,IDLE,False,,,,,,,,,260.63671875,,164.34246826171875,False
3,0.1,0.8213943839073181,26.62519400473684,0,unknown,0.0,IDLE,False,,,,,,,,,262.97052001953125,,165.05067443847656,False
4,0.13333333333333333,0.8492839336395264,27.06491493154317,0,unknown,0.0,IDLE,False,,,,,,,,,263.1865234375,,165.39816284179688,False
5,0.16666666666666666,0.8280600309371948,26.79145406000316,0,unknown,0.0,IDLE,False,,,,,,,,,261.75152587890625,,165.52130126953125,False
6,0.2,0.8391963243484497,26.4670419273898,0,unknown,0.0,IDLE,False,,,,,,,,,260.1620178222656,,165.57220458984375,False
7,0.23333333333333334,0.8184492588043213,27.02692395541817,0,unknown,0.0,IDLE,False,,,,,,,,,260.95526123046875,,167.01229858398438,False
8,0.26666666666666666,0.8652790188789368,26.293774018995464,0,unknown,0.0,IDLE,False,,,,,,,,,260.66717529296875,,166.94796752929688,False
9,0.3,0.8780509829521179,26.42412798013538,0,unknown,0.0,IDLE,False,,,,,,4.0,1.2001784545898437,262.99212646484375,261.572509765625,166.95440673828125,166.15719604492188,False
10,0.3333333333333333,0.8560352921485901,26.331217028200626,0,unknown,0.0,IDLE,False,,,,,,4.0,1.1805419677734375,262.97052001953125,262.21527099609375,166.94796752929688,165.69277954101562,False
11,0.36666666666666664,0.841632604598999,26.734167942777276,0,unknown,0.0,IDLE,False,,,,,,4.0,1.1783023223876952,262.8949890136719,261.29339599609375,166.868896484375,165.34713745117188,False
12,0.4,0.8433854579925537,26.416499982587993,0,unknown,0.0,IDLE,False,,,,,,4.0,1.176062677001953,262.8194580078125,260.8221435546875,166.78981018066406,165.05694580078125,False
13,0.43333333333333335,0.7792823314666748,26.41736902296543,0,unknown,0.0,IDLE,False,,,,,,4.0,1.1783023223876952,262.74395751953125,259.7210388183594,166.7107391357422,163.85382080078125,False
14,0.4666666666666667,0.8223361372947693,26.290450943633914,0,unknown,0.0,IDLE,False,,,,,,4.0,1.28786396484375,262.6684265136719,258.9074401855469,166.63165283203125,161.48480224609375,False
15,0.5,0.7805034518241882,26.48590097669512,0,unknown,0.0,IDLE,False,,,,,,4.080226684570312,1.3600755615234374,262.5928955078125,256.8124084472656,166.55258178710938,159.55274963378906,True
16,0.5333333333333333,0.7911971807479858,26.28752193413675,0,unknown,0.0,IDLE,False,,,,,,4.080226684570312,1.3600755615234374,262.5173645019531,255.97738647460938,166.4735107421875,158.50892639160156,True
17,0.5666666666666667,0.6897133588790894,26.529602939262986,0,unknown,0.0,IDLE,False,,,,,,4.080226684570312,1.3600755615234374,262.44183349609375,254.51820373535156,166.39442443847656,156.32586669921875,True
18,0.6,0.6369118690490723,26.32595202885568,0,unknown,0.0,IDLE,False,,,,,,4.080226684570312,1.3600755615234374,262.3663330078125,252.97232055664062,166.3153533935547,154.70037841796875,True
19,0.6333333333333333,0.5216740369796753,26.742117013782263,0,unknown,0.0,IDLE,False,,,,,,4.080226684570312,1.3600755615234374,262.2908020019531,253.4854278564453,166.23626708984375,155.64401245117188,True
20,0.6666666666666666,0.6169713139533997,26.759159984067082,0,unknown,0.0,IDLE,False,,,,,,4.080226684570312,1.3600755615234374,262.21527099609375,255.690185546875,166.15719604492188,156.18016052246094,True
21,0.7,0.6624807119369507,26.94636199157685,1,unknown,0.0,JUMPING,True,,,9.196563720703125,11.410369873046875,9.196563720703125,4.026746667480468,1.3422488891601563,262.16888427734375,260.3634033203125,166.11074829101562,159.22055053710938,False
22,0.7333333333333333,0.6833967566490173,27.241592993959785,1,unknown,0.0,JUMPING,False,,,,,9.196563720703125,4.0,1.28786396484375,262.8194580078125,263.8824157714844,166.06431579589844,161.37612915039062,False
23,0.7666666666666667,0.7745802998542786,26.896171970292926,1,unknown,0.0,JUMPING,False,,,,,9.196563720703125,4.0,1.3328830993652343,263.1217346191406,268.5130310058594,166.0178680419922,165.30014038085938,False
24,0.8,0.7157930135726929,26.478899060748518,1,unknown,0.0,JUMPING,False,,,,,9.196563720703125,4.455672692871094,1.4852242309570312,263.60406494140625,272.11932373046875,166.63165283203125,170.7740478515625,False
