frame_idx,timestamp,best_conf,infer_ms,jump_count,single_count,double_count,jump_type,spm,state,cycle_ok,dt,expected_dt,amp,amp_ewma,lift_th,lift_noise_sigma,min_air_y,ground_y,ankle_distance,hip_y,is_airborne
68,2.72,0.882535457611084,74.01580002624542,0,0,0,double,0.0,IDLE,False,,,,,4.0,0.6386835205078125,,343.7747436523438,23.52175521850586,234.90756225585938,False
69,2.76,0.8700003027915955,75.52809995831922,0,0,0,double,0.0,IDLE,False,,,,,4.0,0.6570531372070312,,343.7747436523438,24.074586868286133,234.88584899902344,False
70,2.8,0.8745404481887817,75.52650000434369,0,0,0,double,0.0,IDLE,False,,,,,4.0,0.6994027954101563,,343.7747436523438,24.403451919555664,234.85145568847656,False
71,2.84,0.8636581897735596,75.32359997276217,0,0,0,double,0.0,IDLE,False,,,,,4.0,0.6994027954101563,,343.7747436523438,24.258516311645508,234.59759521484375,False
72,2.88,0.8601025342941284,75.49640000797808,0,0,0,double,0.0,IDLE,False,,,,,4.0,0.7487202392578125,,343.8346252441406,24.380651473999023,234.5404052734375,False
73,2.92,0.8689131140708923,74.98800003668293,0,0,0,double,0.0,IDLE,False,,,,,4.0,0.7487202392578125,,343.9157958984375,24.263418197631836,234.16323852539062,False
74,2.96,0.8785819411277771,77.69900001585484,0,0,0,double,0.0,IDLE,False,,,,,4.0,0.7487202392578125,,344.0878662109375,25.267118453979492,233.63668823242188,False
75,3.0,0.8601493239402771,76.97270001517609,0,0,0,double,0.0,IDLE,False,,,,,4.0,0.7487202392578125,,344.1009033203125,25.235729217529297,233.69285583496094,False
76,3.04,0.8650804758071899,75.4618999781087,0,0,0,double,0.0,IDLE,False,,,,,4.0,0.7487202392578125,,344.35546875,25.073091506958008,234.34417724609375,False
77,3.08,0.8608909249305725,78.84849997935817,0,0,0,double,0.0,IDLE,False,,,,,4.0,0.7793965942382812,,344.3869262695313,24.531309127807617,234.86688232421875,False
78,3.12,0.8592063784599304,75.2704999758862,0,0,0,double,0.0,IDLE,False,,,,,4.0,0.8369486938476562,,344.58311767578124,24.38825035095215,235.09719848632812,False
79,3.16,0.8390108942985535,76.49659999879077,0,0,0,double,0.0,IDLE,False,,,,,4.0,0.8754524963378906,,344.58311767578124,23.99982452392578,235.43130493164062,False
80,3.2,0.8611429333686829,75.90549997985363,0,0,0,double,0.0,IDLE,False,,,,,4.0,0.8749547973632812,,344.58311767578124,24.00954246520996,235.33958435058594,False
81,3.24,0.8381634950637817,80.04919998347759,0,0,0,double,0.0,IDLE,False,,,,,4.0,0.8749547973632812,,344.58311767578124,23.458818435668945,234.94866943359375,False
82,3.28,0.8252921104431152,75.65090002026409,0,0,0,double,0.0,IDLE,False,,,,,4.0,0.8374463928222656,,344.58311767578124,22.912317276000977,235.04312133789062,False
83,3.32,0.8366973400115967,78.86389998020604,0,0,0,double,0.0,IDLE,False,,,,,4.0,0.8302976257324218,,344.58311767578124,21.31230354309082,235.76113891601562,False
84,3.36,0.8290998339653015,78.34389997879043,0,0,0,double,0.0,IDLE,False,,,,,4.0,0.7701665405273437,,344.58311767578124,21.292434692382812,236.1713409423828,False
85,3.4,0.8192660212516785,105.2367000374943,0,0,0,double,0.0,IDLE,False,,,,,4.0,0.8374463928222656,,344.58311767578124,21.22878646850586,236.72903442382812,False
86,3.44,0.8366305828094482,104.71789998700842,0,0,0,double,0.0,IDLE,False,,,,,4.0,0.8546848754882812,,344.58311767578124,21.8306941986084,237.07000732421875,False
87,3.48,0.8287435173988342,100.36489996127784,0,0,0,double,0.0,IDLE,False,,,,,4.0,0.8546848754882812,,344.58311767578124,21.585697174072266,236.79359436035156,False
88,3.52,0.80466628074646,103.28359995037317,0,0,0,double,0.0,IDLE,False,,,,,4.0,0.8502960754394531,,344.58311767578124,20.092212677001953,235.91619873046875,False
89,3.56,0.8443551063537598,76.50349999312311,0,0,0,double,0.0,IDLE,False,,,,,4.0,0.8754524963378906,,344.58311767578124,18.394237518310547,235.5972900390625,False
90,3.6,0.8034521341323853,77.79630000004545,0,0,0,double,0.0,IDLE,False,,,,,4.0,0.8754524963378906,,344.58311767578124,18.083885192871094,235.55517578125,False
91,3.64,0.8838952779769897,79.88659996772185,0,0,0,double,0.0,IDLE,False,,,,,4.0,0.9117392761230468,,344.58311767578124,17.135719299316406,235.933349609375,False
92,3.68,0.794103741645813,75.73029998457059,0,0,0,double,0.0,IDLE,False,,,,,4.0,0.9117392761230468,,344.58311767578124,17.09770393371582,236.29002380371094,False
93,3.72,0.7916926145553589,77.35019997926429,0,0,0,double,0.0,IDLE,False,,,,,4.0,0.8754524963378906,,344.58311767578124,16.741756439208984,237.42747497558594,False
94,3.76,0.7948386073112488,95.55939998244867,0,0,0,double,0.0,IDLE,False,,,,,4.0,0.8754524963378906,,344.58311767578124,15.861534118652344,238.843017578125,False
95,3.8,0.8277523517608643,74.52669995836914,0,0,0,double,0.0,IDLE,False,,,,,4.0,0.8754524963378906,,344.68687133789064,14.168551445007324,240.18942260742188,False
96,3.84,0.9000192880630493,75.62009996036068,0,0,0,double,0.0,IDLE,False,,,,,4.0,0.975173272705078,,344.7329162597656,12.807422637939453,242.1619415283203,False
97,3.88,0.8658921718597412,78.35650001652539,0,0,0,double,0.0,IDLE,False,,,,,4.0,0.9862583862304687,,344.7942260742187,12.64744758605957,243.39886474609375,False
98,3.92,0.8155337572097778,75.6790999439545,0,0,0,double,0.0,IDLE,False,,,,,4.0,1.123940020751953,,345.23699951171875,14.283289909362793,245.40652465820312,False
99,3.96,0.8079850673675537,76.21470000594854,0,0,0,double,0.0,IDLE,False,,,,,4.0,1.2008571350097657,,346.4689636230469,15.1700439453125,247.8489990234375,False
100,4.0,0.8236249685287476,76.99030003277585,0,0,0,double,0.0,IDLE,False,,,,,4.0,1.2026669494628905,,347.37542724609375,15.83962631225586,248.66497802734375,False
101,4.04,0.8029873967170715,76.31299999775365,0,0,0,double,0.0,IDLE,False,,,,,4.0,1.3072289794921874,,347.47319946289065,16.26287841796875,249.1243896484375,False
102,4.08,0.8202243447303772,77.41580001311377,0,0,0,double,0.0,IDLE,False,,,,,4.316814678955078,1.4389382263183592,,347.62529296875,16.569211959838867,247.59033203125,False
103,4.12,0.8170434832572937,76.01729995803908,0,0,0,double,0.0,IDLE,False,,,,,4.587200958251953,1.5290669860839843,,347.62529296875,17.204570770263672,242.80953979492188,False
104,4.16,0.8433138132095337,75.82630001707003,0,0,0,double,0.0,IDLE,False,,,,,4.41956689453125,1.47318896484375,,347.62529296875,19.17999839782715,235.55084228515625,False
105,4.2,0.8537086248397827,78.18349997978657,0,0,0,double,0.0,IDLE,False,,,,,4.157121176147461,1.3857070587158202,,347.62529296875,19.609949111938477,227.69677734375,True
106,4.24,0.8172448873519897,78.76240002224222,0,0,0,double,0.0,IDLE,False,,,,,4.0,1.2981799072265625,,347.62529296875,19.286100387573242,220.95248413085938,True
107,4.28,0.8055700063705444,75.6927999900654,0,0,0,double,0.0,IDLE,False,,,,,4.0,1.3300100189208983,,347.62529296875,18.36209487915039,216.78480529785156,True
108,4.32,0.7867090106010437,102.52389998640865,0,0,0,double,0.0,IDLE,False,,,,,4.226685919189452,1.4088953063964842,,347.62529296875,18.669754028320312,215.2012176513672,True
109,4.36,0.8069921135902405,86.72860002843663,0,0,0,double,0.0,IDLE,False,,,,,4.106491616821289,1.3688305389404296,,347.62529296875,17.984785079956055,215.00926208496094,True
110,4.4,0.8076329231262207,120.78190001193434,0,0,0,double,0.0,IDLE,False,,,,,4.0,1.3040618041992187,,347.62529296875,18.694963455200195,217.55560302734375,True
111,4.44,0.8198648691177368,101.58630000660196,0,0,0,double,0.0,IDLE,False,,,,,4.1937020507812495,1.39790068359375,,347.62529296875,19.631555557250977,222.28184509277344,True
112,4.48,0.8416545391082764,84.52639996539801,1,0,1,double,0.0,JUMPING,True,,,12.183215332031239,12.183215332031239,4.0,1.2746296966552733,335.44207763671875,347.62529296875,17.98686408996582,229.49371337890625,False
113,4.52,0.82061767578125,76.72259997343644,1,0,1,double,0.0,JUMPING,False,,,,12.183215332031239,4.2641253662109335,1.2373475189208984,,347.62529296875,14.644530296325684,238.5386962890625,False
114,4.56,0.8325818777084351,77.97230000142008,1,0,1,double,0.0,JUMPING,False,,,,12.183215332031239,4.2641253662109335,1.4052756774902342,,347.62529296875,10.566797256469727,245.13577270507812,False
115,4.6,0.8131189346313477,77.75380002567545,1,0,1,double,0.0,JUMPING,False,,,,12.183215332031239,4.381425054931641,1.4604750183105468,,347.62529296875,9.515069961547852,248.72833251953125,False
116,4.64,0.7788646221160889,80.94290003646165,1,0,1,double,0.0,JUMPING,False,,,,12.183215332031239,4.2641253662109335,1.3528363037109374,,347.62529296875,12.123987197875977,247.16070556640625,False
117,4.68,0.8517602682113647,77.33609998831525,1,0,1,double,0.0,JUMPING,False,,,,12.183215332031239,4.2641253662109335,1.3435157592773437,,347.62529296875,17.75967025756836,241.15061950683594,True
118,4.72,0.8177512288093567,76.71170000685379,1,0,1,double,0.0,JUMPING,False,,,,12.183215332031239,4.3350033142089845,1.445001104736328,,347.62529296875,21.236713409423828,233.66192626953125,True
119,4.76,0.8183759450912476,79.25219996832311,1,0,1,double,0.0,JUMPING,False,,,,12.183215332031239,4.833494082641601,1.611164694213867,,347.62529296875,21.478540420532227,226.92648315429688,True
120,4.8,0.7965285778045654,77.87959999404848,1,0,1,double,0.0,JUMPING,False,,,,12.183215332031239,4.704341198730469,1.5681137329101562,,347.62529296875,22.891956329345703,222.8837890625,True
121,4.84,0.794310986995697,77.04309996915981,1,0,1,double,0.0,JUMPING,False,,,,12.183215332031239,5.251221881103516,1.7504072937011719,,347.62529296875,22.758996963500977,220.16819763183594,True
122,4.88,0.8181063532829285,78.02889996673912,1,0,1,double,0.0,JUMPING,False,,,,12.183215332031239,5.523644201660156,1.8412147338867186,,347.62529296875,19.71730613708496,219.89422607421875,True
123,4.92,0.8263557553291321,78.53609998710454,1,0,1,double,0.0,JUMPING,False,,,,12.183215332031239,5.697929333496093,1.8993097778320311,,347.62529296875,15.945040702819824,221.99330139160156,True
124,4.96,0.8788809776306152,74.93839995004237,1,0,1,double,0.0,JUMPING,False,,,,12.183215332031239,5.902076403808593,1.967358801269531,,347.62529296875,15.15816593170166,226.644287109375,True
125,5.0,0.8123383522033691,75.481400010176,2,0,2,double,115.38461961689801,JUMPING,True,0.5199999999999996,0.5199999999999996,11.191973876953114,11.935404968261707,6.028582434082031,2.0095274780273438,336.4333190917969,347.62529296875,13.523356437683105,233.63095092773438,False
126,5.04,0.8051194548606873,76.38630003202707,2,0,2,double,115.38461961689801,JUMPING,False,,0.5199999999999996,,11.935404968261707,5.902076403808593,1.967358801269531,,347.62529296875,13.011519432067871,238.18106079101562,False
127,5.08,0.8242643475532532,77.33200001530349,2,0,2,double,115.38461961689801,JUMPING,False,,0.5199999999999996,,11.935404968261707,6.271414288330077,2.090471429443359,,347.62529296875,13.211747169494629,243.96963500976562,False
128,5.12,0.7919019460678101,76.56339998356998,2,0,2,double,115.38461961689801,JUMPING,False,,0.5199999999999996,,11.935404968261707,6.271414288330077,2.090471429443359,,347.62529296875,12.900568962097168,246.46517944335938,False
129,5.16,0.7990967035293579,77.05050002550706,2,0,2,double,115.38461961689801,JUMPING,False,,0.5199999999999996,,11.935404968261707,7.253804196166992,2.417934732055664,,347.62529296875,14.579504013061523,244.3623809814453,False
130,5.2,0.8656442165374756,81.14109997404739,2,0,2,double,115.38461961689801,JUMPING,False,,0.5199999999999996,,11.935404968261707,7.973612649536133,2.657870883178711,,347.62529296875,17.23870277404785,239.72158813476562,False
131,5.24,0.8118921518325806,82.49250001972541,2,0,2,double,115.38461961689801,JUMPING,False,,0.5199999999999996,,11.935404968261707,8.331480834960937,2.7771602783203124,,347.62529296875,21.593753814697266,234.66448974609375,False
132,5.28,0.8409320116043091,108.85709995636716,2,0,2,double,115.38461961689801,JUMPING,False,,0.5199999999999996,,11.935404968261707,8.348447845458985,2.782815948486328,,347.62529296875,28.8142032623291,232.0516357421875,False
133,5.32,0.7668943405151367,112.068000016734,2,0,2,double,115.38461961689801,JUMPING,False,,0.5199999999999996,,11.935404968261707,7.973612649536133,2.657870883178711,,347.62529296875,27.10495948791504,227.84263610839844,False
134,5.36,0.799363374710083,108.7287999689579,2,0,2,double,115.38461961689801,JUMPING,False,,0.5199999999999996,,11.935404968261707,7.25964084777832,2.419880282592773,,347.397119140625,19.980531692504883,225.30738830566406,False
135,5.4,0.783807635307312,94.36020004795864,2,0,2,double,115.38461961689801,JUMPING,False,,0.5199999999999996,,11.935404968261707,7.210843725585937,2.4036145751953124,,347.20196533203125,19.79524803161621,224.31365966796875,True
136,5.44,0.8488832712173462,77.62840000214055,2,0,2,double,115.38461961689801,JUMPING,False,,0.5199999999999996,,11.935404968261707,5.544479690551758,1.848159896850586,,346.04810791015626,15.825892448425293,228.29319763183594,True
137,5.48,0.8435215353965759,76.02109998697415,3,0,3,double,120.0,JUMPING,True,0.4800000000000004,0.5111999999999998,7.411029052734364,10.804310989379871,6.384753918457031,2.1282513061523436,337.9383239746094,345.34935302734374,13.904142379760742,231.30751037597656,False
138,5.52,0.849256694316864,80.82590001868084,3,0,3,double,120.0,JUMPING,False,,0.5111999999999998,,10.804310989379871,5.292078442382812,1.7640261474609373,,345.2154052734375,13.74138069152832,233.35784912109375,False
139,5.56,0.8270291090011597,79.90179996704683,3,0,3,double,120.0,JUMPING,False,,0.5111999999999998,,10.804310989379871,5.292078442382812,1.7640261474609373,,345.0826416015625,16.255794525146484,238.65347290039062,False
140,5.6,0.8124836087226868,76.81270001921803,3,0,3,double,120.0,JUMPING,False,,0.5111999999999998,,10.804310989379871,5.713946191406249,1.9046487304687498,,344.5301574707031,18.91765594482422,243.56748962402344,False
141,5.64,0.824710488319397,77.52499997150153,3,0,3,double,120.0,JUMPING,False,,0.5111999999999998,,10.804310989379871,5.435415747070312,1.8118052490234373,,344.5301574707031,17.805009841918945,243.79501342773438,False
142,5.68,0.8294478058815002,76.91060000797734,3,0,3,double,120.0,JUMPING,False,,0.5111999999999998,,10.804310989379871,5.083180609130859,1.6943935363769531,,344.5301574707031,25.496368408203125,238.49317932128906,False
143,5.72,0.8086481094360352,78.17689998773858,3,0,3,double,120.0,JUMPING,False,,0.5111999999999998,,10.804310989379871,5.6239531677246095,1.874651055908203,,344.5301574707031,28.928247451782227,234.51675415039062,False
144,5.76,0.8626762628555298,77.66259997151792,3,0,3,double,120.0,JUMPING,False,,0.5111999999999998,,10.804310989379871,5.083180609130859,1.6943935363769531,,344.5301574707031,27.989490509033203,232.539794921875,False
145,5.8,0.8109915256500244,78.89379997504875,3,0,3,double,120.0,JUMPING,False,,0.5111999999999998,,10.804310989379871,4.995902307128906,1.6653007690429686,,344.5301574707031,24.69399642944336,229.19691467285156,False
146,5.84,0.797823429107666,78.12950003426522,3,0,3,single,120.0,JUMPING,False,,0.5111999999999998,,10.804310989379871,5.292078442382812,1.7640261474609373,,344.5301574707031,19.492477416992188,224.68226623535156,True
147,5.88,0.7997449040412903,76.97239995468408,3,0,3,double,120.0,JUMPING,False,,0.5111999999999998,,10.804310989379871,5.20018511352539,1.7333950378417968,,344.5301574707031,17.8377628326416,221.76995849609375,True
148,5.92,0.8311834335327148,77.30090001132339,3,0,3,double,120.0,JUMPING,False,,0.5111999999999998,,10.804310989379871,5.612687072753905,1.8708956909179686,,344.5301574707031,20.653953552246094,221.87899780273438,True
149,5.96,0.8982318043708801,76.74520002910867,3,0,3,double,120.0,JUMPING,False,,0.5111999999999998,,10.804310989379871,5.452382757568359,1.817460919189453,,344.5301574707031,15.359302520751953,226.81906127929688,True
150,6.0,0.8669631481170654,77.43939995998517,4,0,4,double,118.42105411756734,JUMPING,True,0.5199999999999996,0.5131359999999997,15.7208251953125,12.033439540863029,4.8467283508300785,1.6155761169433593,328.7110595703125,344.431884765625,12.680187225341797,230.21511840820312,False
151,6.04,0.8256552219390869,76.81300002150238,4,0,4,double,118.42105411756734,JUMPING,False,,0.5131359999999997,,12.033439540863029,4.21170383930206,1.3904804443359373,,343.7566650390625,13.288358688354492,234.4415283203125,False
152,6.08,0.8314239978790283,77.49009999679402,4,0,4,double,118.42105411756734,JUMPING,False,,0.5131359999999997,,12.033439540863029,4.21170383930206,1.3108486083984374,,343.525341796875,10.467180252075195,241.08676147460938,False
