frame_idx,timestamp,track_id,conf,infer_ms,jump_count,spm,state,dt,expected_dt,hip_amp,shoulder_amp,amp_ewma,lift_th,lift_noise_sigma,ground_y,hip_y,shoulder_ground_y,shoulder_y,is_airborne,bbox_x1,bbox_y1,bbox_x2,bbox_y2
178,7.12,2,0.7718778848648071,28.862155973911285,7,120.96774391248499,JUMPING,,0.5788056949760001,,,93.59821018576622,32.75937356501817,5.623364978027343,891.0365600585938,785.077392578125,667.3225708007812,562.927001953125,True,1780,391,2247,1277
178,7.12,1,0.7540188431739807,28.862155973911285,8,149.99999776482585,JUMPING,,0.4473496596352,48.9869384765625,48.2322998046875,63.10901404172182,22.088154914602637,6.351543823242187,859.009033203125,849.8612060546875,616.1549072265625,606.9158935546875,False,966,444,1563,1203
179,7.16,3,0.8385308384895325,29.026855947449803,7,122.95081829054003,JUMPING,,0.45190467942400003,,,59.01931884884834,21.968613720703125,7.322871240234375,864.0549926757812,829.1436767578125,634.1730346679688,582.282470703125,True,256,434,717,1279
179,7.16,2,0.8127196431159973,29.026855947449803,7,120.96774391248499,JUMPING,,0.5788056949760001,,,93.59821018576622,32.75937356501817,5.623364978027343,891.0365600585938,795.8057861328125,667.3225708007812,574.890869140625,True,1763,412,2268,1281
179,7.16,1,0.7757216691970825,29.026855947449803,8,149.99999776482585,JUMPING,,0.4473496596352,,,63.10901404172182,22.337815869140623,7.4459386230468745,859.009033203125,862.3907470703125,617.6493530273438,621.3750610351562,False,1006,450,1528,1236
180,7.2,2,0.7686040997505188,30.700794886797667,7,120.96774391248499,JUMPING,,0.5788056949760001,,,93.59821018576622,32.75937356501817,5.623364978027343,891.0365600585938,820.90380859375,667.3225708007812,596.9652099609375,True,1766,423,2274,1298
180,7.2,3,0.8392876386642456,30.700794886797667,8,144.23077658766687,JUMPING,0.40000000000000036,0.4404856499507201,46.64642333984375,68.22833251953125,55.926094971597195,20.656761597096917,6.561934753417968,864.0549926757812,847.3999633789062,634.1730346679688,602.7522583007812,False,261,454,711,1305
180,7.2,1,0.8188268542289734,30.700794886797667,8,149.99999776482585,JUMPING,,0.4473496596352,,,63.10901404172182,22.44097529296875,7.48032509765625,860.6696166992188,865.2454833984375,619.5821533203125,622.7172241210938,False,1035,433,1481,1269
181,7.24,3,0.747143030166626,28.820178005844355,8,144.23077658766687,JUMPING,,0.4404856499507201,,,55.926094971597195,24.116501513671874,8.038833837890625,864.0549926757812,863.7257690429688,634.1730346679688,623.99755859375,False,272,473,713,1301
181,7.24,2,0.7955483198165894,28.820178005844355,7,120.96774391248499,JUMPING,,0.5788056949760001,,,93.59821018576622,32.75937356501817,5.623364978027343,891.0365600585938,847.9174194335938,667.3225708007812,628.9874267578125,True,1775,453,2276,1291
181,7.24,1,0.8180902600288391,28.820178005844355,8,149.99999776482585,JUMPING,,0.4473496596352,,,63.10901404172182,22.337815869140623,7.4459386230468745,860.6696166992188,857.794189453125,619.5821533203125,611.9450073242188,False,1049,414,1458,1208
182,7.28,3,0.8575769662857056,28.929962078109384,8,144.23077658766687,JUMPING,,0.4404856499507201,,,55.926094971597195,27.181558026123046,9.060519342041015,865.8756713867188,873.2890625,634.2611083984375,634.3135375976562,False,272,467,716,1301
182,7.28,2,0.8313095569610596,28.929962078109384,8,119.04761713288181,JUMPING,0.5200000000000005,0.5658684420812802,107.28875732421875,105.67327880859375,97.02084697037935,32.75937356501817,9.490486010742186,891.0365600585938,878.7545166015625,667.3225708007812,658.30712890625,False,1786,475,2261,1279
182,7.28,1,0.8736062049865723,28.929962078109384,8,149.99999776482585,JUMPING,,0.4473496596352,,,63.10901404172182,22.337815869140623,7.4459386230468745,860.6696166992188,833.81591796875,619.5821533203125,592.2550048828125,True,1042,393,1462,1110
183,7.32,3,0.8712517619132996,28.76586909405887,8,144.23077658766687,JUMPING,,0.4404856499507201,,,55.926094971597195,19.660014404296874,6.5533381347656245,869.8067626953125,872.8869018554688,634.2611083984375,629.9278564453125,False,277,445,710,1301
183,7.32,2,0.8282327055931091,28.76586909405887,8,119.04761713288181,JUMPING,,0.5658684420812802,,,97.02084697037935,33.95729643963277,6.166354559326171,891.846923828125,896.2514038085938,670.6630859375,677.1802368164062,False,1803,484,2246,1287
183,7.32,1,0.8159418106079102,28.76586909405887,8,149.99999776482585,JUMPING,,0.4473496596352,,,63.10901404172182,22.337815869140623,7.4459386230468745,860.6696166992188,814.2283325195312,619.5821533203125,575.0191040039062,True,1008,380,1487,1133
184,7.36,3,0.83968186378479,28.435115003958344,8,144.23077658766687,JUMPING,,0.4404856499507201,,,55.926094971597195,19.911126159667965,6.637042053222656,869.8067626953125,861.191650390625,634.2611083984375,613.83349609375,False,279,429,711,1299
184,7.36,2,0.8041252493858337,28.435115003958344,8,119.04761713288181,JUMPING,,0.5658684420812802,,,97.02084697037935,33.95729643963277,8.368989239501953,891.0365600585938,884.9617919921875,671.0482788085938,672.939208984375,False,1803,465,2231,1287
184,7.36,1,0.8630815148353577,28.435115003958344,8,149.99999776482585,JUMPING,,0.4473496596352,,,63.10901404172182,22.337815869140623,7.4459386230468745,860.6696166992188,804.821533203125,619.5821533203125,563.6221923828125,True,964,383,1526,1282
185,7.4,2,0.8121397495269775,28.24933989904821,8,119.04761713288181,JUMPING,,0.5658684420812802,,,97.02084697037935,33.95729643963277,8.533184655761719,890.5283203125,865.4493408203125,667.3225708007812,652.5498657226562,False,1811,438,2229,1289
185,7.4,3,0.8673189878463745,28.24933989904821,8,144.23077658766687,JUMPING,,0.4404856499507201,,,55.926094971597195,19.911126159667965,6.637042053222656,869.8067626953125,845.1240234375,634.2611083984375,594.515625,True,280,413,709,1257
185,7.4,1,0.8495692014694214,28.24933989904821,8,149.99999776482585,JUMPING,,0.4473496596352,,,63.10901404172182,22.337815869140623,7.4459386230468745,860.6696166992188,799.706787109375,619.5821533203125,560.7391357421875,True,940,385,1552,1109
186,7.44,3,0.8836665749549866,28.51504390127957,8,144.23077658766687,JUMPING,,0.4404856499507201,,,55.926094971597195,19.911126159667965,6.637042053222656,869.8067626953125,831.312744140625,634.2611083984375,577.3919677734375,True,271,406,707,1265
186,7.44,2,0.7952107787132263,28.51504390127957,8,119.04761713288181,JUMPING,,0.5658684420812802,,,97.02084697037935,33.95729643963277,8.368989239501953,890.5283203125,841.654541015625,667.3225708007812,625.720703125,True,1815,411,2222,1269
186,7.44,1,0.8332233428955078,28.51504390127957,8,149.99999776482585,JUMPING,,0.4473496596352,,,63.10901404172182,22.337815869140623,7.4459386230468745,860.6696166992188,807.2728271484375,619.5821533203125,569.5095825195312,True,928,406,1573,1104
187,7.48,3,0.8515644669532776,27.963237138465047,8,144.23077658766687,JUMPING,,0.4404856499507201,,,55.926094971597195,19.911126159667965,6.637042053222656,869.8067626953125,821.437255859375,634.2611083984375,567.4158935546875,True,260,406,712,1270
187,7.48,2,0.773701548576355,27.963237138465047,8,119.04761713288181,JUMPING,,0.5658684420812802,,,97.02084697037935,33.95729643963277,8.368989239501953,890.5283203125,822.2979125976562,667.3225708007812,600.3809814453125,True,1805,389,2230,1279
187,7.48,1,0.8390606641769409,27.963237138465047,8,149.99999776482585,JUMPING,,0.4473496596352,,,63.10901404172182,24.231062768554686,8.077020922851561,860.6696166992188,826.6704711914062,619.5821533203125,587.819091796875,True,942,424,1577,1142
188,7.52,2,0.7640842199325562,29.422411927953362,8,119.04761713288181,JUMPING,,0.5658684420812802,,,97.02084697037935,33.95729643963277,8.368989239501953,890.5283203125,804.4979248046875,667.3225708007812,580.4683837890625,True,1800,378,2232,1282
188,7.52,3,0.840766966342926,29.422411927953362,8,144.23077658766687,JUMPING,,0.4404856499507201,,,55.926094971597195,24.41322059326172,8.137740197753907,867.6663208007812,819.707275390625,634.2611083984375,566.592041015625,True,247,411,719,1290
188,7.52,1,0.8247019648551941,29.422411927953362,9,127.11863527093246,JUMPING,0.7599999999999998,0.516132734515456,60.96282958984375,58.843017578125,62.5724679287523,28.05230500488281,9.350768334960938,860.6696166992188,849.5880126953125,619.5821533203125,608.4833984375,False,978,447,1539,1312
189,7.56,2,0.7614666819572449,28.27447303570807,8,119.04761713288181,JUMPING,,0.5658684420812802,,,97.02084697037935,33.95729643963277,8.368989239501953,890.5283203125,794.35546875,667.3225708007812,567.7052612304688,True,1784,380,2237,1283
189,7.56,3,0.8326543569564819,28.27447303570807,8,144.23077658766687,JUMPING,,0.4404856499507201,,,55.926094971597195,21.39757201538086,7.132524005126953,864.0549926757812,827.4627685546875,631.6471557617188,575.522216796875,True,249,426,715,1307
189,7.56,1,0.7624484300613403,28.27447303570807,9,127.11863527093246,JUMPING,,0.516132734515456,,,62.5724679287523,24.231062768554686,8.077020922851561,862.0164184570312,861.766845703125,619.8619995117188,620.2926025390625,False,1005,445,1492,1255
190,7.6,2,0.8084268569946289,28.301467187702656,8,119.04761713288181,JUMPING,,0.5658684420812802,,,97.02084697037935,33.95729643963277,8.368989239501953,890.5283203125,794.2413330078125,667.3225708007812,564.459716796875,True,1778,384,2248,1293
190,7.6,3,0.8240213394165039,28.301467187702656,8,144.23077658766687,JUMPING,,0.4404856499507201,,,55.926094971597195,19.574133240059016,4.828946923828124,863.75244140625,842.541015625,626.3696899414062,593.574951171875,True,260,441,718,1299
190,7.6,1,0.7957929968833923,28.301467187702656,9,127.11863527093246,JUMPING,,0.516132734515456,,,62.5724679287523,23.588759619140625,7.862919873046875,862.0164184570312,858.0850830078125,619.8619995117188,617.6878662109375,False,1025,421,1460,1181
191,7.64,1,0.812543511390686,28.451806167140603,9,127.11863527093246,JUMPING,,0.516132734515456,,,62.5724679287523,23.588759619140625,7.862919873046875,862.0164184570312,847.2247314453125,619.8619995117188,604.710205078125,False,1036,406,1454,1186
191,7.64,3,0.8255591988563538,28.451806167140603,9,144.23077658766687,JUMPING,0.4399999999999995,0.44037880696156156,44.045166015625,59.77764892578125,52.955862732604146,19.574133240059016,4.828946923828124,863.75244140625,858.2349853515625,626.3696899414062,615.0615234375,False,278,465,714,1298
191,7.64,2,0.7585041522979736,28.451806167140603,8,119.04761713288181,JUMPING,,0.5658684420812802,,,97.02084697037935,33.95729643963277,8.368989239501953,890.5283203125,808.1051635742188,667.3225708007812,575.5050048828125,True,1769,406,2263,1303
192,7.68,3,0.8016785383224487,29.05300701968372,9,144.23077658766687,JUMPING,,0.44037880696156156,,,52.955862732604146,18.53455195641145,6.151468835449219,864.0549926757812,865.8739013671875,630.6380615234375,631.7034301757812,False,276,473,718,1302
192,7.68,2,0.7795937061309814,29.05300701968372,8,119.04761713288181,JUMPING,,0.5658684420812802,,,97.02084697037935,33.95729643963277,8.368989239501953,890.5283203125,829.5716552734375,667.3225708007812,595.2718505859375,True,1768,421,2277,1305
192,7.68,1,0.8209764957427979,29.05300701968372,9,127.11863527093246,JUMPING,,0.516132734515456,,,62.5724679287523,23.588759619140625,7.862919873046875,862.0164184570312,828.4119873046875,619.8619995117188,585.9964599609375,True,1010,386,1476,1173
193,7.72,3,0.8447607159614563,28.488937066867948,9,144.23077658766687,JUMPING,,0.44037880696156156,,,52.955862732604146,23.757886779785153,7.919295593261718,865.018798828125,867.6636962890625,632.7125244140625,634.7215576171875,False,281,461,715,1298
193,7.72,2,0.8401634097099304,28.488937066867948,9,125.00001831601332,JUMPING,0.4399999999999995,0.5381773848233984,96.2869873046875,102.86285400390625,96.83738205395639,33.95729643963277,8.368989239501953,890.5283203125,859.48876953125,667.3225708007812,626.4000244140625,False,1803,451,2273,1313
193,7.72,1,0.8279141187667847,28.488937066867948,9,127.11863527093246,JUMPING,,0.516132734515456,,,62.5724679287523,23.588759619140625,7.862919873046875,862.0164184570312,816.5750732421875,619.8619995117188,574.1513671875,True,972,385,1504,1273
194,7.76,3,0.8552594780921936,28.1098959967494,9,144.23077658766687,JUMPING,,0.44037880696156156,,,52.955862732604146,18.53455195641145,6.151468835449219,865.018798828125,861.15869140625,632.7125244140625,622.1328125,False,280,439,710,1297
194,7.76,2,0.8649255633354187,28.1098959967494,9,125.00001831601332,JUMPING,,0.5381773848233984,,,96.83738205395639,33.89308371888473,8.204793823242188,890.5283203125,886.66455078125,667.3225708007812,653.4960327148438,False,1805,475,2270,1284
194,7.76,1,0.8304706811904907,28.1098959967494,9,127.11863527093246,JUMPING,,0.516132734515456,,,62.5724679287523,23.588759619140625,7.862919873046875,862.0164184570312,804.3328857421875,619.8619995117188,565.462646484375,True,938,387,1545,1109
195,7.8,1,0.8442498445510864,29.311475111171603,9,127.11863527093246,JUMPING,,0.516132734515456,,,62.5724679287523,23.588759619140625,7.862919873046875,862.0164184570312,801.8145141601562,619.8619995117188,566.701171875,True,919,397,1557,1106
195,7.8,3,0.8503074049949646,29.311475111171603,9,144.23077658766687,JUMPING,,0.44037880696156156,,,52.955862732604146,18.53455195641145,6.151468835449219,865.018798828125,845.7161865234375,632.7125244140625,603.4925537109375,True,277,422,706,1267
195,7.8,2,0.8200145959854126,29.311475111171603,9,125.00001831601332,JUMPING,,0.5381773848233984,,,96.83738205395639,33.89308371888473,8.368989239501953,891.0365600585938,898.019775390625,670.677001953125,672.010986328125,False,1810,473,2262,1228
196,7.84,3,0.8381268978118896,29.269515071064234,9,144.23077658766687,JUMPING,,0.44037880696156156,,,52.955862732604146,18.53455195641145,6.151468835449219,865.018798828125,832.300537109375,632.7125244140625,585.4945678710938,True,270,411,712,1287
196,7.84,2,0.8330556750297546,29.269515071064234,9,125.00001831601332,JUMPING,,0.5381773848233984,,,96.83738205395639,33.89308371888473,8.368989239501953,892.3439331054688,893.2708740234375,670.2871704101562,669.1380004882812,False,1823,463,2252,1312
196,7.84,1,0.8381268978118896,29.269515071064234,9,127.11863527093246,JUMPING,,0.516132734515456,,,62.5724679287523,22.94645646972656,7.648818823242187,862.0164184570312,820.6859741210938,619.8619995117188,580.634765625,True,914,418,1563,1323
197,7.88,3,0.8407238721847534,28.175415936857462,9,144.23077658766687,JUMPING,,0.44037880696156156,,,52.955862732604146,18.53455195641145,6.151468835449219,865.018798828125,824.8770751953125,632.7125244140625,573.4859619140625,True,255,407,704,1283
197,7.88,2,0.823987603187561,28.175415936857462,9,125.00001831601332,JUMPING,,0.5381773848233984,,,96.83738205395639,33.89308371888473,8.368989239501953,892.3439331054688,873.1209106445312,670.2871704101562,648.6939697265625,False,1835,432,2245,1307
197,7.88,1,0.844175398349762,28.175415936857462,9,127.11863527093246,JUMPING,,0.516132734515456,,,62.5724679287523,21.900363775063305,7.016198181152343,860.4200439453125,836.61328125,619.5821533203125,599.774169921875,True,942,440,1541,1114
198,7.92,3,0.8604251742362976,28.593519935384393,9,144.23077658766687,JUMPING,,0.44037880696156156,,,52.955862732604146,18.53455195641145,5.8383709350585935,865.018798828125,821.7235107421875,632.7125244140625,570.1624145507812,True,246,409,711,1297
198,7.92,2,0.823517382144928,28.593519935384393,9,125.00001831601332,JUMPING,,0.5381773848233984,,,96.83738205395639,33.89308371888473,8.368989239501953,892.3439331054688,848.9000854492188,670.2871704101562,622.7646484375,True,1842,406,2238,1301
198,7.92,1,0.7942019104957581,28.593519935384393,10,127.11863527093246,JUMPING,0.40000000000000036,0.4905835329220558,56.84539794921875,53.09832763671875,61.140700433868915,21.900363775063305,6.151016381835937,858.659912109375,855.9332275390625,618.5609741210938,617.7967529296875,False,969,451,1511,1323
199,7.96,3,0.8274217247962952,28.392464853823185,9,144.23077658766687,JUMPING,,0.44037880696156156,,,52.955862732604146,18.53455195641145,6.151468835449219,864.6250610351562,824.93212890625,630.6380615234375,574.8079223632812,True,243,426,706,1291
199,7.96,2,0.8165946006774902,28.392464853823185,9,125.00001831601332,JUMPING,,0.5381773848233984,,,96.83738205395639,33.89308371888473,8.368989239501953,892.3439331054688,822.5296020507812,670.2871704101562,596.7227783203125,True,1833,389,2237,1270
199,7.96,1,0.7868012189865112,28.392464853823185,10,127.11863527093246,JUMPING,,0.4905835329220558,,,61.140700433868915,21.399245151854117,6.136718847656249,860.4200439453125,862.8785400390625,619.94140625,624.9036865234375,False,1000,442,1471,1197
200,8.0,3,0.8114066123962402,28.01844896748662,9,144.23077658766687,JUMPING,,0.44037880696156156,,,52.955862732604146,20.825715893554687,6.941905297851562,864.5850219726562,839.0887451171875,626.3696899414062,589.1744384765625,True,248,435,712,1301
200,8.0,2,0.8337674736976624,28.01844896748662,9,125.00001831601332,JUMPING,,0.5381773848233984,,,96.83738205395639,33.89308371888473,8.368989239501953,892.3439331054688,801.9647216796875,670.2871704101562,576.654541015625,True,1827,381,2239,1250
200,8.0,1,0.821577250957489,28.01844896748662,10,127.11863527093246,JUMPING,,0.4905835329220558,,,61.140700433868915,21.399245151854117,6.619848815917968,860.4200439453125,853.3291625976562,619.94140625,618.18994140625,False,1023,426,1446,1151
201,8.04,1,0.865109384059906,29.59658089093864,10,127.11863527093246,JUMPING,,0.4905835329220558,,,61.140700433868915,21.399245151854117,6.619848815917968,860.4200439453125,836.4759521484375,619.94140625,603.9415893554688,True,1024,407,1453,1147
201,8.04,3,0.8307487964630127,29.59658089093864,10,144.23077658766687,JUMPING,0.39999999999999947,0.43149546943001793,42.86151123046875,56.207275390625,50.4322748570703,18.53455195641145,6.151468835449219,864.5850219726562,853.80419921875,626.3696899414062,610.5322875976562,False,256,460,710,1302
201,8.04,2,0.8347722887992859,29.59658089093864,9,125.00001831601332,JUMPING,,0.5381773848233984,,,96.83738205395639,33.89308371888473,8.368989239501953,892.3439331054688,790.9193115234375,670.2871704101562,564.1480102539062,True,1815,375,2249,1256
202,8.08,3,0.8413851857185364,29.545714845880866,10,144.23077658766687,JUMPING,,0.43149546943001793,,,50.4322748570703,21.55828353881836,7.1860945129394524,866.58984375,870.8526000976562,630.0751953125,630.2962646484375,False,260,476,709,1301
202,8.08,2,0.8400155305862427,29.545714845880866,9,125.00001831601332,JUMPING,,0.5381773848233984,,,96.83738205395639,33.89308371888473,8.368989239501953,892.3439331054688,790.1875610351562,670.2871704101562,561.2078857421875,True,1797,381,2260,1294
202,8.08,1,0.6718218326568604,29.545714845880866,10,127.11863527093246,JUMPING,,0.4905835329220558,,,61.140700433868915,21.399245151854117,6.619848815917968,860.4200439453125,825.2457275390625,619.94140625,587.7489013671875,True,989,393,1473,1242
203,8.12,3,0.832606315612793,28.794668847694993,10,144.23077658766687,JUMPING,,0.43149546943001793,,,50.4322748570703,22.144256213378902,7.381418737792968,868.9392700195312,875.10009765625,630.859130859375,637.02490234375,False,262,466,699,1302
203,8.12,2,0.7949286103248596,28.794668847694993,9,125.00001831601332,JUMPING,,0.5381773848233984,,,96.83738205395639,33.89308371888473,8.368989239501953,892.3439331054688,802.4121704101562,670.2871704101562,571.0662231445312,True,1796,402,2279,1299
203,8.12,1,0.9042457342147827,28.794668847694993,10,127.11863527093246,JUMPING,,0.4905835329220558,,,61.140700433868915,21.399245151854117,6.619848815917968,860.4200439453125,815.0072021484375,619.94140625,573.7164306640625,True,955,388,1497,1263
204,8.16,3,0.8538667559623718,28.792985947802663,10,144.23077658766687,JUMPING,,0.43149546943001793,,,50.4322748570703,24.879338305664064,8.293112768554687,869.1470947265625,868.0100708007812,630.859130859375,628.5778198242188,False,265,440,702,1300
204,8.16,2,0.8374073505401611,28.792985947802663,9,125.00001831601332,JUMPING,,0.5381773848233984,,,96.83738205395639,33.89308371888473,8.368989239501953,892.3439331054688,825.9849853515625,670.2871704101562,593.6246948242188,True,1808,415,2282,1307
204,8.16,1,0.8246049880981445,28.792985947802663,10,127.11863527093246,JUMPING,,0.4905835329220558,,,61.140700433868915,21.399245151854117,6.619848815917968,860.4200439453125,803.229248046875,619.94140625,567.0012817382812,True,932,392,1535,1118
205,8.2,3,0.8250757455825806,29.894554987549782,10,144.23077658766687,JUMPING,,0.43149546943001793,,,50.4322748570703,20.373443261718748,6.79114775390625,869.1470947265625,854.0186767578125,630.859130859375,610.6427001953125,False,266,423,698,1296
205,8.2,2,0.8469562530517578,29.894554987549782,9,125.00001831601332,JUMPING,,0.5381773848233984,,,96.83738205395639,33.89308371888473,8.368989239501953,892.3439331054688,853.1946411132812,670.2871704101562,624.6897583007812,True,1811,442,2282,1298
205,8.2,1,0.8466272354125977,29.894554987549782,10,127.11863527093246,JUMPING,,0.4905835329220558,,,61.140700433868915,21.399245151854117,6.619848815917968,860.4200439453125,800.0477905273438,619.94140625,571.4053344726562,True,915,409,1548,1103
206,8.24,3,0.8398810029029846,29.038091888651252,10,144.23077658766687,JUMPING,,0.43149546943001793,,,50.4322748570703,20.373443261718748,6.79114775390625,869.1470947265625,840.2283935546875,630.859130859375,590.4030151367188,True,267,406,709,1295
206,8.24,2,0.8686663508415222,29.038091888651252,10,122.95084081648606,JUMPING,0.5200000000000005,0.5341783601622508,102.1563720703125,109.07928466796875,98.16712955804542,33.89308371888473,8.204793823242188,892.3439331054688,885.1058959960938,670.2871704101562,656.419189453125,False,1823,469,2273,1304
206,8.24,1,0.8311314582824707,29.038091888651252,10,127.11863527093246,JUMPING,,0.4905835329220558,,,61.140700433868915,21.399245151854117,6.136718847656249,860.4200439453125,816.2696533203125,619.94140625,584.77294921875,True,918,425,1559,1228
207,8.28,3,0.8455268740653992,29.3339469935745,10,144.23077658766687,JUMPING,,0.43149546943001793,,,50.4322748570703,20.373443261718748,6.79114775390625,869.1470947265625,830.1695556640625,630.859130859375,575.2803955078125,True,255,402,701,1254
207,8.28,1,0.7443164587020874,29.3339469935745,10,127.11863527093246,JUMPING,,0.4905835329220558,59.510009765625,52.02972412109375,61.140700433868915,21.399245151854117,6.619848815917968,859.5578002929688,842.1527099609375,619.031005859375,607.2045288085938,False,941,447,1537,1201
207,8.28,2,0.7987436056137085,29.3339469935745,10,122.95084081648606,JUMPING,,0.5341783601622508,,,98.16712955804542,34.358495345315895,9.331131848144532,894.4630737304688,896.267333984375,671.0819091796875,670.4625244140625,False,1845,466,2265,1257
208,8.32,3,0.8269529342651367,29.497701907530427,10,144.23077658766687,JUMPING,,0.43149546943001793,,,50.4322748570703,20.373443261718748,6.79114775390625,869.1470947265625,822.455322265625,630.859130859375,567.477294921875,True,250,403,712,1269
208,8.32,2,0.8269529342651367,29.497701907530427,10,122.95084081648606,JUMPING,,0.5341783601622508,,,98.16712955804542,34.358495345315895,9.794534838867188,892.3439331054688,886.1636962890625,669.6677856445312,664.4400634765625,False,1861,449,2264,1298
208,8.32,1,0.7784069776535034,29.497701907530427,10,127.11863527093246,JUMPING,,0.4905835329220558,,,61.140700433868915,21.399245151854117,6.619848815917968,859.5578002929688,854.9187622070312,620.7255859375,622.072021484375,False,970,450,1499,1125
209,8.36,3,0.8371599912643433,29.24346993677318,10,144.23077658766687,JUMPING,,0.43149546943001793,,,50.4322748570703,20.373443261718748,6.79114775390625,869.1470947265625,825.4906616210938,630.859130859375,568.1176147460938,True,245,412,711,1297
209,8.36,2,0.8097480535507202,29.24346993677318,10,122.95084081648606,JUMPING,,0.5341783601622508,,,98.16712955804542,34.358495345315895,10.760975756835936,889.3070678710938,862.7056884765625,669.6677856445312,643.3687744140625,False,1864,421,2258,1283
209,8.36,1,0.8228708505630493,29.24346993677318,10,127.11863527093246,JUMPING,,0.4905835329220558,,,61.140700433868915,21.399245151854117,6.136718847656249,860.69189453125,859.9752197265625,621.6538696289062,625.9017944335938,False,999,437,1461,1113
210,8.4,3,0.831766664981842,29.019460082054138,10,144.23077658766687,JUMPING,,0.43149546943001793,,,50.4322748570703,20.373443261718748,6.79114775390625,869.1470947265625,831.9471435546875,630.859130859375,579.3697509765625,True,248,431,710,1306
210,8.4,2,0.8790004253387451,29.019460082054138,10,122.95084081648606,JUMPING,,0.5341783601622508,,,98.16712955804542,34.358495345315895,10.760975756835936,889.3070678710938,837.4549560546875,669.6677856445312,615.5551147460938,True,1862,399,2251,1291
210,8.4,1,0.8519688248634338,29.019460082054138,10,127.11863527093246,JUMPING,,0.4905835329220558,,,61.140700433868915,21.399245151854117,6.619848815917968,860.69189453125,852.189453125,621.6538696289062,617.5601806640625,False,1018,420,1430,1124
211,8.44,3,0.8029133677482605,28.97358196787536,10,144.23077658766687,JUMPING,,0.43149546943001793,,,50.4322748570703,20.373443261718748,6.79114775390625,869.1470947265625,842.7198486328125,630.859130859375,597.4475708007812,True,252,446,707,1289
211,8.44,1,0.8196039199829102,28.97358196787536,10,127.11863527093246,JUMPING,,0.4905835329220558,,,61.140700433868915,21.399245151854117,6.619848815917968,860.69189453125,835.8135375976562,621.6538696289062,600.0588989257812,True,1007,400,1435,1120
211,8.44,2,0.8601598143577576,28.97358196787536,10,122.95084081648606,JUMPING,,0.5341783601622508,,,98.16712955804542,34.358495345315895,10.760975756835936,889.3070678710938,815.1962890625,669.6677856445312,590.5068969726562,True,1851,381,2252,1240
212,8.48,2,0.8389397859573364,28.504431946203113,10,122.95084081648606,JUMPING,,0.5341783601622508,,,98.16712955804542,34.358495345315895,10.760975756835936,889.3070678710938,798.5439453125,669.6677856445312,571.97802734375,True,1842,370,2258,1254
212,8.48,3,0.8414922952651978,28.504431946203113,11,144.2308075858393,JUMPING,0.4400000000000013,0.4333664661554143,46.6917724609375,63.3818359375,49.4971492580371,23.231773718261717,7.7439245727539054,869.1470947265625,859.5078735351562,630.859130859375,619.29248046875,False,256,467,682,1302
212,8.48,1,0.8262844085693359,28.504431946203113,10,127.11863527093246,JUMPING,,0.4905835329220558,,,61.140700433868915,21.399245151854117,6.619848815917968,860.69189453125,826.10205078125,621.6538696289062,584.9569091796875,True,987,391,1462,1241
213,8.52,3,0.840724766254425,29.185231076553464,11,144.2308075858393,JUMPING,,0.4333664661554143,,,49.4971492580371,20.373443261718748,6.79114775390625,869.2030029296875,868.103271484375,632.1453247070312,632.8082275390625,False,262,467,675,1298
213,8.52,2,0.8275740146636963,29.185231076553464,10,122.95084081648606,JUMPING,,0.5341783601622508,,,98.16712955804542,34.358495345315895,10.760975756835936,889.3070678710938,789.4013671875,669.6677856445312,562.0399169921875,True,1829,370,2268,1232
213,8.52,1,0.8366774320602417,29.185231076553464,10,127.11863527093246,JUMPING,,0.4905835329220558,,,61.140700433868915,21.399245151854117,6.619848815917968,860.69189453125,816.1200561523438,621.6538696289062,572.4951171875,True,954,385,1487,1241
214,8.56,3,0.862893283367157,28.86434900574386,11,144.2308075858393,JUMPING,,0.4333664661554143,,,49.4971492580371,17.324002240312982,5.283119860839843,870.6316528320312,870.484375,632.1453247070312,631.6034545898438,False,278,447,683,1302
214,8.56,2,0.8653842806816101,28.86434900574386,10,122.95084081648606,JUMPING,,0.5341783601622508,,,98.16712955804542,34.358495345315895,10.760975756835936,889.3070678710938,793.533447265625,669.6677856445312,562.4721069335938,True,1816,376,2279,1291
214,8.56,1,0.8281651735305786,28.86434900574386,10,127.11863527093246,JUMPING,,0.4905835329220558,,,61.140700433868915,21.399245151854117,6.619848815917968,860.69189453125,807.246826171875,621.6538696289062,569.0615844726562,True,928,392,1522,1111
215,8.6,3,0.8315923810005188,28.114903019741178,11,144.2308075858393,JUMPING,,0.4333664661554143,,,49.4971492580371,17.324002240312982,5.283119860839843,870.6316528320312,859.6959228515625,632.1453247070312,616.2340087890625,False,274,430,685,1297
215,8.6,2,0.8534735441207886,28.114903019741178,10,122.95084081648606,JUMPING,,0.5341783601622508,,,98.16712955804542,34.358495345315895,10.760975756835936,889.3070678710938,804.7874145507812,669.6677856445312,574.0711669921875,True,1806,402,2295,1294
215,8.6,1,0.8176943063735962,28.114903019741178,10,127.11863527093246,JUMPING,,0.4905835329220558,,,61.140700433868915,21.399245151854117,6.136718847656249,860.69189453125,807.72265625,621.6538696289062,575.284423828125,True,896,409,1549,1106
216,8.64,3,0.8320932388305664,28.20295887067914,11,144.2308075858393,JUMPING,,0.4333664661554143,,,49.4971492580371,17.324002240312982,5.283119860839843,870.6316528320312,845.9444580078125,632.1453247070312,596.857421875,True,272,413,678,1280
