frame_idx,timestamp,hip_y,head_y,head_move_px,head_drop_event,ankle_distance,is_airborne,jump_count,single_count,double_count,jump_type,freq_hz,spm,state
40,1.6,208.94815063476562,113.31246185302734,0.6594663262367249,False,14.408129692077637,False,3,0,3,double,2.500000149011621,150.00000894069726,JUMPING
41,1.64,205.80735778808594,110.43709564208984,2.8756771087646484,False,14.7322359085083,False,3,0,3,double,2.500000149011621,150.00000894069726,JUMPING
42,1.68,203.84524536132812,108.63272857666016,1.8072278499603271,False,14.390141487121582,True,3,0,3,double,2.500000149011621,150.00000894069726,JUMPING
43,1.72,200.83843994140625,106.1280517578125,2.511309862136841,False,14.488483428955078,True,3,0,3,double,2.500000149011621,150.00000894069726,JUMPING
44,1.76,197.3448028564453,103.20450592041016,2.9385435581207275,False,14.517073631286621,True,3,0,3,double,2.500000149011621,150.00000894069726,JUMPING
45,1.8,196.04470825195312,102.5994644165039,0.6269145011901855,False,14.669178009033203,True,3,0,3,double,2.500000149011621,150.00000894069726,JUMPING
46,1.84,197.17965698242188,103.9327163696289,1.33342707157135,False,14.625638008117676,True,3,0,3,double,2.500000149011621,150.00000894069726,JUMPING
47,1.88,199.77871704101562,106.8737564086914,2.9416892528533936,False,15.746000289916992,True,3,0,3,double,2.500000149011621,150.00000894069726,JUMPING
48,1.92,204.28683471679688,110.66513061523438,3.7935891151428223,False,15.568624496459961,False,4,0,4,double,2.500000149011621,150.00000894069726,JUMPING
49,1.96,207.201171875,113.2642593383789,2.59968638420105,False,14.600186347961426,False,4,0,4,double,2.500000149011621,150.00000894069726,JUMPING
50,2.0,207.75363159179688,113.0322494506836,0.24571318924427032,False,15.23632526397705,False,4,0,4,double,2.500000149011621,150.00000894069726,JUMPING
51,2.04,205.38931274414062,110.46475982666016,2.5731406211853027,False,15.657163619995117,False,4,0,4,double,2.500000149011621,150.00000894069726,JUMPING
52,2.08,201.08924865722656,107.1366958618164,3.328064203262329,False,16.436140060424805,True,4,0,4,double,2.500000149011621,150.00000894069726,JUMPING
53,2.12,198.47906494140625,103.79022979736328,3.350006580352783,False,16.27857780456543,True,4,0,4,double,2.500000149011621,150.00000894069726,JUMPING
54,2.16,196.5190887451172,101.83773040771484,1.967720866203308,False,16.15801239013672,True,4,0,4,double,2.500000149011621,150.00000894069726,JUMPING
55,2.2,195.71136474609375,100.86054229736328,0.9941208958625793,False,15.49618911743164,True,4,0,4,double,2.500000149011621,150.00000894069726,JUMPING
56,2.24,195.49026489257812,101.23397827148438,0.3740236163139343,False,15.393468856811523,True,4,0,4,double,2.500000149011621,150.00000894069726,JUMPING
57,2.28,197.85324096679688,105.1484375,3.919224739074707,False,15.830068588256836,True,4,0,4,double,2.500000149011621,150.00000894069726,JUMPING
58,2.32,202.30160522460938,109.285400390625,4.152787685394287,False,15.878823280334473,False,5,0,5,double,2.500000149011621,150.00000894069726,JUMPING
59,2.36,205.41595458984375,112.1664047241211,2.9007420539855957,False,15.86906623840332,False,5,0,5,double,2.500000149011621,150.00000894069726,JUMPING
60,2.4,206.22805786132812,112.1114273071289,0.25718092918395996,False,15.925702095031738,False,5,0,5,double,2.500000149011621,150.00000894069726,JUMPING
61,2.44,206.56207275390625,111.88031768798828,0.32450544834136963,False,15.726399421691895,False,5,0,5,double,2.500000149011621,150.00000894069726,JUMPING
62,2.48,204.7091064453125,109.3026123046875,2.6763432025909424,False,16.756494522094727,False,5,0,5,double,2.500000149011621,150.00000894069726,JUMPING
63,2.52,199.810546875,105.51336669921875,3.999023914337158,False,17.02863883972168,True,5,0,5,double,2.500000149011621,150.00000894069726,JUMPING
64,2.56,196.83187866210938,103.1357192993164,2.602592706680298,False,17.315040588378906,True,5,0,5,double,2.500000149011621,150.00000894069726,JUMPING
65,2.6,195.61590576171875,102.99319458007812,0.7871049642562866,False,16.84993553161621,True,5,0,5,double,2.500000149011621,150.00000894069726,JUMPING
66,2.64,195.7960205078125,103.2437744140625,0.3002190887928009,False,16.990116119384766,True,5,0,5,double,2.500000149011621,150.00000894069726,JUMPING
67,2.68,197.6797332763672,104.89944458007812,1.6592905521392822,False,17.141456604003906,True,5,0,5,double,2.500000149011621,150.00000894069726,JUMPING
68,2.72,201.1472625732422,108.4046401977539,3.514853000640869,False,16.51148796081543,False,6,0,6,double,2.4999999627470975,149.99999776482585,JUMPING
69,2.76,205.6397247314453,112.21826171875,3.901665687561035,False,15.381477355957031,False,6,0,6,double,2.4999999627470975,149.99999776482585,JUMPING
70,2.8,206.5568389892578,112.47759246826172,0.3494409918785095,False,15.062586784362793,False,6,0,6,double,2.4999999627470975,149.99999776482585,JUMPING
71,2.84,204.30087280273438,110.75777435302734,1.7266441583633423,False,15.869363784790039,False,6,0,6,double,2.4999999627470975,149.99999776482585,JUMPING
72,2.88,201.10317993164062,107.6127700805664,3.15282940864563,False,14.542244911193848,False,6,0,6,double,2.4999999627470975,149.99999776482585,JUMPING
73,2.92,197.58602905273438,105.13690948486328,2.476942777633667,False,15.980395317077637,True,6,0,6,double,2.4999999627470975,149.99999776482585,JUMPING
74,2.96,196.42259216308594,103.97257232666016,1.166998267173767,False,17.263671875,True,6,0,6,double,2.4999999627470975,149.99999776482585,JUMPING
75,3.0,197.3017120361328,104.64995574951172,0.7282054424285889,False,16.725753784179688,True,6,0,6,double,2.4999999627470975,149.99999776482585,JUMPING
76,3.04,199.51255798339844,106.85546875,2.2340457439422607,False,16.933551788330078,False,7,0,7,double,2.5510204748802527,153.06122849281516,JUMPING
77,3.08,203.62548828125,110.62183380126953,3.7788257598876953,False,16.9799861907959,False,7,0,7,double,2.5510204748802527,153.06122849281516,JUMPING
78,3.12,205.6099395751953,112.69197845458984,2.083327054977417,False,17.39420509338379,False,7,0,7,double,2.5510204748802527,153.06122849281516,JUMPING
79,3.16,207.0105743408203,113.30719757080078,0.651347279548645,False,16.466096878051758,False,7,0,7,double,2.5510204748802527,153.06122849281516,JUMPING
80,3.2,205.07980346679688,111.24951171875,2.0740387439727783,False,17.75713539123535,False,7,0,7,double,2.5510204748802527,153.06122849281516,JUMPING
81,3.24,202.73532104492188,108.00253295898438,3.2508022785186768,False,18.134557723999023,True,7,0,7,double,2.5510204748802527,153.06122849281516,JUMPING
82,3.28,200.22557067871094,105.2507095336914,2.777061700820923,False,18.178646087646484,True,7,0,7,double,2.5510204748802527,153.06122849281516,JUMPING
83,3.32,198.2431640625,103.71752166748047,1.5377187728881836,False,17.07351303100586,True,7,0,7,double,2.5510204748802527,153.06122849281516,JUMPING
84,3.36,197.6581268310547,103.5804214477539,0.1508392095565796,False,17.393648147583008,True,7,0,7,double,2.5510204748802527,153.06122849281516,JUMPING
85,3.4,197.2341766357422,103.67816162109375,0.18430840969085693,False,18.122262954711914,True,7,0,7,double,2.5510204748802527,153.06122849281516,JUMPING
86,3.44,198.48187255859375,105.43447875976562,1.7900404930114746,False,18.23896598815918,True,7,0,7,double,2.5510204748802527,153.06122849281516,JUMPING
87,3.48,201.39971923828125,108.79119110107422,3.3944480419158936,False,17.231731414794922,False,8,0,8,double,2.551020280935531,153.06121685613186,JUMPING
88,3.52,205.59429931640625,112.16536712646484,3.376352310180664,False,15.216205596923828,False,8,0,8,double,2.551020280935531,153.06121685613186,JUMPING
89,3.56,207.45413208007812,113.56597900390625,1.4035007953643799,False,14.445112228393555,False,8,0,8,double,2.551020280935531,153.06121685613186,JUMPING
90,3.6,206.45437622070312,112.6554946899414,0.9118942618370056,False,14.270181655883789,False,8,0,8,double,2.551020280935531,153.06121685613186,JUMPING
91,3.64,202.00396728515625,108.39127349853516,4.265707492828369,False,16.570425033569336,False,8,0,8,double,2.551020280935531,153.06121685613186,JUMPING
92,3.68,199.1591796875,105.8525161743164,2.5471205711364746,False,17.323421478271484,True,8,0,8,double,2.551020280935531,153.06121685613186,JUMPING
93,3.72,197.12216186523438,104.54605865478516,1.7653555870056152,False,17.91599464416504,True,8,0,8,double,2.551020280935531,153.06121685613186,JUMPING
94,3.76,196.79925537109375,105.08770751953125,1.3772833347320557,False,17.74769401550293,True,8,0,8,double,2.551020280935531,153.06121685613186,JUMPING
95,3.8,197.00064086914062,105.37593841552734,0.6599092483520508,False,17.065595626831055,True,8,0,8,double,2.551020280935531,153.06121685613186,JUMPING
96,3.84,201.8360595703125,109.86492919921875,4.580504417419434,False,16.452171325683594,False,9,0,9,double,2.604166644030354,156.24999864182124,JUMPING
97,3.88,205.90438842773438,112.9382553100586,3.097613573074341,False,14.546302795410156,False,9,0,9,double,2.604166644030354,156.24999864182124,JUMPING
98,3.92,206.65357971191406,113.02204132080078,0.2014201134443283,False,15.104791641235352,False,9,0,9,double,2.604166644030354,156.24999864182124,JUMPING
99,3.96,205.11593627929688,110.66903686523438,2.3849761486053467,False,16.200475692749023,False,9,0,9,double,2.604166644030354,156.24999864182124,JUMPING
100,4.0,203.78128051757812,109.20893096923828,1.479938268661499,False,17.334579467773438,True,9,0,9,double,2.604166644030354,156.24999864182124,JUMPING
101,4.04,200.66897583007812,106.7313232421875,2.4870688915252686,False,16.901046752929688,True,9,0,9,double,2.604166644030354,156.24999864182124,JUMPING
102,4.08,197.51551818847656,104.3061294555664,2.4420695304870605,False,16.89949607849121,True,9,0,9,double,2.604166644030354,156.24999864182124,JUMPING
103,4.12,196.04827880859375,103.07511138916016,1.253095269203186,False,16.919254302978516,True,9,0,9,double,2.604166644030354,156.24999864182124,JUMPING
104,4.16,195.76947021484375,103.24048614501953,0.21617434918880463,False,17.45871925354004,True,9,0,9,double,2.604166644030354,156.24999864182124,JUMPING
105,4.2,200.24203491210938,107.25595092773438,4.030255317687988,False,18.237464904785156,True,9,0,9,double,2.604166644030354,156.24999864182124,JUMPING
106,4.24,204.61122131347656,111.25109100341797,4.001525402069092,False,16.909412384033203,False,10,0,10,double,2.6041668461403003,156.250010768418,JUMPING
107,4.28,207.54519653320312,113.26339721679688,2.022338390350342,False,16.49938201904297,False,10,0,10,double,2.6041668461403003,156.250010768418,JUMPING
108,4.32,207.04425048828125,111.97354888916016,1.2923935651779175,False,16.5734920501709,False,10,0,10,double,2.6041668461403003,156.250010768418,JUMPING
109,4.36,206.44122314453125,111.00555419921875,0.96807861328125,False,16.26958656311035,False,10,0,10,double,2.6041668461403003,156.250010768418,JUMPING
110,4.4,202.39569091796875,107.04376220703125,3.962233304977417,False,17.65969467163086,True,10,0,10,double,2.6041668461403003,156.250010768418,JUMPING
111,4.44,199.42738342285156,104.1151351928711,2.929044723510742,False,18.300764083862305,True,10,0,10,double,2.6041668461403003,156.250010768418,JUMPING
112,4.48,198.04095458984375,102.8061294555664,1.337312936782837,False,18.754304885864258,True,10,0,10,double,2.6041668461403003,156.250010768418,JUMPING
113,4.52,197.8220977783203,103.47762298583984,0.7426955699920654,False,18.20756721496582,True,10,0,10,double,2.6041668461403003,156.250010768418,JUMPING
114,4.56,199.56536865234375,106.07291412353516,2.6126344203948975,False,17.803115844726562,True,10,0,10,double,2.6041668461403003,156.250010768418,JUMPING
115,4.6,203.50991821289062,109.59039306640625,3.530702590942383,False,17.723806381225586,False,11,0,11,double,2.6595745591515088,159.57447354909053,JUMPING
116,4.64,207.56777954101562,112.5645751953125,2.9764275550842285,False,16.518634796142578,False,11,0,11,double,2.6595745591515088,159.57447354909053,JUMPING
117,4.68,209.68679809570312,114.04095458984375,1.4765759706497192,False,15.785652160644531,False,11,0,11,double,2.6595745591515088,159.57447354909053,JUMPING
118,4.72,206.97547912597656,111.08453369140625,2.9602179527282715,False,15.650808334350586,False,11,0,11,double,2.6595745591515088,159.57447354909053,JUMPING
119,4.76,201.8303680419922,107.41122436523438,3.6809041500091553,False,16.391714096069336,True,11,0,11,double,2.6595745591515088,159.57447354909053,JUMPING
120,4.8,198.538330078125,103.8874740600586,3.524250030517578,False,18.207218170166016,True,11,0,11,double,2.6595745591515088,159.57447354909053,JUMPING
121,4.84,196.60540771484375,101.93677520751953,1.951345682144165,False,19.450292587280273,True,11,0,11,double,2.6595745591515088,159.57447354909053,JUMPING
122,4.88,195.62347412109375,101.72344207763672,0.2217462658882141,False,19.46384620666504,True,11,0,11,double,2.6595745591515088,159.57447354909053,JUMPING
123,4.92,196.64447021484375,103.35985565185547,1.6365022659301758,False,18.503721237182617,True,11,0,11,double,2.6595745591515088,159.57447354909053,JUMPING
124,4.96,199.22952270507812,106.34249114990234,3.0071589946746826,False,18.30876922607422,True,11,0,11,double,2.6595745591515088,159.57447354909053,JUMPING
125,5.0,203.1610107421875,110.14669036865234,3.8498051166534424,False,17.072912216186523,False,12,0,12,double,2.551020280935531,153.06121685613186,JUMPING
126,5.04,206.73219299316406,112.66909790039062,2.5774569511413574,False,16.03205108642578,False,12,0,12,double,2.551020280935531,153.06121685613186,JUMPING
127,5.08,208.60049438476562,113.8119125366211,1.199573278427124,False,15.563187599182129,False,12,0,12,double,2.551020280935531,153.06121685613186,JUMPING
128,5.12,206.01644897460938,110.60909271240234,3.304673433303833,False,15.809590339660645,False,12,0,12,double,2.551020280935531,153.06121685613186,JUMPING
129,5.16,201.42950439453125,106.70966339111328,3.93690824508667,False,16.454378128051758,True,12,0,12,double,2.551020280935531,153.06121685613186,JUMPING
130,5.2,198.1373291015625,103.69727325439453,3.0374505519866943,False,17.016193389892578,True,12,0,12,double,2.551020280935531,153.06121685613186,JUMPING
131,5.24,195.97500610351562,101.8505859375,1.8969980478286743,False,17.861858367919922,True,12,0,12,double,2.551020280935531,153.06121685613186,JUMPING
132,5.28,195.95510864257812,102.25440216064453,0.5418264865875244,False,17.11151123046875,True,12,0,12,double,2.551020280935531,153.06121685613186,JUMPING
133,5.32,196.333251953125,102.64054107666016,0.39512285590171814,False,17.240577697753906,True,12,0,12,double,2.551020280935531,153.06121685613186,JUMPING
134,5.36,197.82354736328125,104.64168548583984,2.0278708934783936,False,15.998199462890625,True,12,0,12,double,2.551020280935531,153.06121685613186,JUMPING
135,5.4,203.07763671875,109.85889434814453,5.225869178771973,False,15.564559936523438,False,13,0,13,double,2.604166644030354,156.24999864182124,JUMPING
136,5.44,206.4305877685547,112.76371002197266,2.913977861404419,False,15.345041275024414,False,13,0,13,double,2.604166644030354,156.24999864182124,JUMPING
137,5.48,206.59156799316406,112.05989837646484,0.722934365272522,False,15.726072311401367,False,13,0,13,double,2.604166644030354,156.24999864182124,JUMPING
138,5.52,203.69776916503906,109.42089080810547,2.6411051750183105,False,16.650781631469727,False,13,0,13,double,2.604166644030354,156.24999864182124,JUMPING
139,5.56,201.72140502929688,107.66747283935547,1.7542897462844849,False,16.53262710571289,True,13,0,13,double,2.604166644030354,156.24999864182124,JUMPING
140,5.6,198.24423217773438,104.5754165649414,3.104031801223755,False,16.421167373657227,True,13,0,13,double,2.604166644030354,156.24999864182124,JUMPING
141,5.64,196.39974975585938,103.05760955810547,1.559193730354309,False,16.066936492919922,True,13,0,13,double,2.604166644030354,156.24999864182124,JUMPING
142,5.68,195.95498657226562,102.39522552490234,0.6624996066093445,False,16.421791076660156,True,13,0,13,double,2.604166644030354,156.24999864182124,JUMPING
143,5.72,197.59104919433594,104.81710052490234,2.4269297122955322,False,16.248409271240234,True,13,0,13,double,2.604166644030354,156.24999864182124,JUMPING
144,5.76,201.341552734375,108.63788604736328,3.8280088901519775,False,16.638959884643555,True,13,0,13,double,2.604166644030354,156.24999864182124,JUMPING
145,5.8,205.50975036621094,112.64028930664062,4.011934280395508,False,16.0673770904541,False,14,0,14,double,2.5510200869908393,153.06120521945036,JUMPING
146,5.84,207.95526123046875,114.66547393798828,2.0268261432647705,False,15.756360054016113,False,14,0,14,double,2.5510200869908393,153.06120521945036,JUMPING
147,5.88,207.6665802001953,113.07669830322266,1.5984677076339722,False,15.721385955810547,False,14,0,14,double,2.5510200869908393,153.06120521945036,JUMPING
148,5.92,206.83702087402344,111.80919647216797,1.2806289196014404,False,15.985787391662598,False,14,0,14,double,2.5510200869908393,153.06120521945036,JUMPING
149,5.96,202.33901977539062,107.24498748779297,4.566146373748779,False,16.21791648864746,True,14,0,14,double,2.5510200869908393,153.06120521945036,JUMPING
150,6.0,198.723388671875,104.16870880126953,3.079240322113037,False,16.80287742614746,True,14,0,14,double,2.5510200869908393,153.06120521945036,JUMPING
151,6.04,196.5991973876953,102.84114837646484,1.3288360834121704,False,17.59298324584961,True,14,0,14,double,2.5510200869908393,153.06120521945036,JUMPING
152,6.08,197.48281860351562,103.4822769165039,0.6756465435028076,False,16.456035614013672,True,14,0,14,double,2.5510200869908393,153.06120521945036,JUMPING
153,6.12,199.13539123535156,105.8309097290039,2.349900007247925,False,15.89030647277832,True,14,0,14,double,2.5510200869908393,153.06120521945036,JUMPING
154,6.16,200.07582092285156,107.39510345458984,1.5642646551132202,False,15.564488410949707,True,14,0,14,double,2.5510200869908393,153.06120521945036,JUMPING
155,6.2,203.08941650390625,110.34912872314453,2.9759979248046875,False,15.625360488891602,False,15,0,15,double,2.551020280935531,153.06121685613186,JUMPING
156,6.24,206.9161834716797,111.78741455078125,1.6690031290054321,False,14.81045913696289,False,15,0,15,double,2.551020280935531,153.06121685613186,JUMPING
157,6.28,208.7572479248047,112.49077606201172,0.8751162886619568,False,14.182377815246582,False,15,0,15,double,2.551020280935531,153.06121685613186,JUMPING
158,6.32,204.71539306640625,108.60391998291016,3.9627773761749268,False,14.879098892211914,False,15,0,15,double,2.551020280935531,153.06121685613186,JUMPING
159,6.36,200.62631225585938,104.77039337158203,3.882742404937744,False,14.20612621307373,True,15,0,15,double,2.551020280935531,153.06121685613186,JUMPING
160,6.4,197.9476318359375,102.77526092529297,1.9957036972045898,False,13.808693885803223,True,15,0,15,double,2.551020280935531,153.06121685613186,JUMPING
161,6.44,196.72422790527344,101.83089447021484,1.0322893857955933,False,13.709274291992188,True,15,0,15,double,2.551020280935531,153.06121685613186,JUMPING
162,6.48,197.26873779296875,102.78539276123047,0.9578133225440979,False,14.520751953125,True,15,0,15,double,2.551020280935531,153.06121685613186,JUMPING
163,6.52,199.42205810546875,105.8908462524414,3.1103689670562744,False,15.71092414855957,True,15,0,15,double,2.551020280935531,153.06121685613186,JUMPING
164,6.56,203.4498291015625,109.5113754272461,3.623194694519043,False,15.329438209533691,False,16,0,16,double,2.551020280935531,153.06121685613186,JUMPING
165,6.6,206.7178192138672,112.15371704101562,2.644122838973999,False,14.338892936706543,False,16,0,16,double,2.551020280935531,153.06121685613186,JUMPING
166,6.64,207.20077514648438,112.55712890625,0.7078980803489685,False,14.259469032287598,False,16,0,16,double,2.551020280935531,153.06121685613186,JUMPING
167,6.68,206.87454223632812,112.20156860351562,0.566034197807312,False,14.15893268585205,False,16,0,16,double,2.551020280935531,153.06121685613186,JUMPING
168,6.72,202.51840209960938,108.41305541992188,3.8750569820404053,False,14.903721809387207,False,16,0,16,double,2.551020280935531,153.06121685613186,JUMPING
169,6.76,198.6616973876953,105.06414031982422,3.4065425395965576,False,16.751354217529297,True,16,0,16,double,2.551020280935531,153.06121685613186,JUMPING
170,6.8,196.72145080566406,103.41759490966797,1.6555854082107544,False,17.417421340942383,True,16,0,16,double,2.551020280935531,153.06121685613186,JUMPING
171,6.84,196.46778869628906,103.4886474609375,0.392749160528183,False,17.70028305053711,True,16,0,16,double,2.551020280935531,153.06121685613186,JUMPING
172,6.88,197.21519470214844,105.45218658447266,2.0085396766662598,False,16.38703727722168,True,16,0,16,double,2.551020280935531,153.06121685613186,JUMPING
173,6.92,200.3907928466797,108.93383026123047,3.503699779510498,False,15.868951797485352,True,16,0,16,double,2.551020280935531,153.06121685613186,JUMPING
174,6.96,204.24606323242188,112.65845489501953,3.743396759033203,False,15.226163864135742,False,17,0,17,double,2.551020280935531,153.06121685613186,JUMPING
175,7.0,206.73805236816406,114.58834838867188,1.94722318649292,False,15.2105131149292,False,17,0,17,double,2.551020280935531,153.06121685613186,JUMPING
176,7.04,208.0855255126953,115.22750091552734,0.6401670575141907,False,14.251879692077637,False,17,0,17,double,2.551020280935531,153.06121685613186,JUMPING
177,7.08,204.09368896484375,111.53540802001953,3.7053470611572266,False,14.863614082336426,False,17,0,17,double,2.551020280935531,153.06121685613186,JUMPING
178,7.12,199.2340087890625,107.76089477539062,3.7995059490203857,False,15.562267303466797,True,17,0,17,double,2.551020280935531,153.06121685613186,JUMPING
179,7.16,196.41314697265625,105.05318450927734,2.717954397201538,False,16.4119873046875,True,17,0,17,double,2.551020280935531,153.06121685613186,JUMPING
180,7.2,194.6458282470703,104.54424285888672,0.5212608575820923,False,16.37419891357422,True,17,0,17,double,2.551020280935531,153.06121685613186,JUMPING
181,7.24,194.8025360107422,105.6195297241211,1.0841683149337769,False,17.50343132019043,True,17,0,17,double,2.551020280935531,153.06121685613186,JUMPING
182,7.28,197.14817810058594,108.50397491455078,2.9248461723327637,False,17.309825897216797,True,17,0,17,double,2.551020280935531,153.06121685613186,JUMPING
183,7.32,201.5018310546875,112.10330200195312,3.6055798530578613,False,16.994495391845703,True,17,0,17,double,2.551020280935531,153.06121685613186,JUMPING
184,7.36,205.3006134033203,114.84221649169922,2.745124340057373,False,16.069652557373047,False,18,0,18,double,2.551020280935531,153.06121685613186,JUMPING
185,7.4,206.28550720214844,115.17120361328125,0.3297400176525116,False,15.865885734558105,False,18,0,18,double,2.551020280935531,153.06121685613186,JUMPING
186,7.44,204.42919921875,112.98123168945312,2.2071821689605713,False,16.2244873046875,False,18,0,18,double,2.551020280935531,153.06121685613186,JUMPING
187,7.48,203.4060516357422,111.6698989868164,1.3403722047805786,False,16.231409072875977,False,18,0,18,double,2.551020280935531,153.06121685613186,JUMPING
188,7.52,200.4342498779297,108.76302337646484,2.9086010456085205,False,16.53476905822754,True,18,0,18,double,2.551020280935531,153.06121685613186,JUMPING
189,7.56,196.67022705078125,105.79070281982422,2.9906325340270996,False,17.79035186767578,True,18,0,18,double,2.551020280935531,153.06121685613186,JUMPING
190,7.6,195.1148223876953,104.87726593017578,0.9142815470695496,False,17.45548439025879,True,18,0,18,double,2.551020280935531,153.06121685613186,JUMPING
191,7.64,195.32369995117188,106.00027465820312,1.1392446756362915,False,16.936349868774414,True,18,0,18,double,2.551020280935531,153.06121685613186,JUMPING
