frame_idx,timestamp,best_conf,infer_ms,jump_count,spm,state,cycle_ok,dt,expected_dt,hip_amp,shoulder_amp,amp_ewma,lift_th,lift_noise_sigma,ground_y,hip_y,shoulder_ground_y,shoulder_y,is_airborne
31,1.0333333333333334,0.8551955819129944,26.84625005349517,0,0.0,IDLE,False,,,,,,5.788193829345703,1.9293979431152342,240.5904998779297,234.7872314453125,156.02212524414062,148.8199691772461,True
32,1.0666666666666667,0.8535798788070679,26.774822734296322,0,0.0,IDLE,False,,,,,,5.788193829345703,1.9293979431152342,240.55661010742188,234.0480499267578,155.99267578125,148.3866195678711,True
33,1.1,0.8455836772918701,26.86510421335697,0,0.0,IDLE,False,,,,,,5.788193829345703,1.9293979431152342,240.522705078125,233.2926254272461,155.96324157714844,148.77305603027344,True
34,1.1333333333333333,0.8274756073951721,27.269725687801838,0,0.0,IDLE,False,,,,,,5.788193829345703,1.9293979431152342,240.4888153076172,232.75110626220703,155.9337921142578,150.2126693725586,True
35,1.1666666666666667,0.8232974410057068,27.10564387962222,0,0.0,IDLE,False,,,,,,5.788193829345703,1.9293979431152342,240.45492553710938,232.7686309814453,155.9043426513672,151.44756317138672,True
36,1.2,0.8009541034698486,27.020246721804142,0,0.0,IDLE,False,,,,,,5.788193829345703,1.9293979431152342,240.42103576660156,233.43718719482422,155.87489318847656,153.27342224121094,True
37,1.2333333333333334,0.8097449541091919,27.234136126935482,1,0.0,JUMPING,True,,,8.155258178710938,7.458824157714844,8.155258178710938,4.289667462158203,1.4298891540527343,240.38714599609375,236.29267120361328,155.84544372558594,154.54306030273438,False
38,1.2666666666666666,0.7931593060493469,27.005779091268778,1,0.0,JUMPING,False,,,,,8.155258178710938,5.721683148193359,1.907227716064453,240.35324096679688,238.865478515625,155.93307495117188,155.90343475341797,False
39,1.3,0.8112497925758362,27.058550622314215,1,0.0,JUMPING,False,,,,,8.155258178710938,6.212640563964843,2.070880187988281,240.31935119628906,239.3897476196289,156.06796264648438,156.4737091064453,False
40,1.3333333333333333,0.7982273101806641,27.888198848813772,1,0.0,JUMPING,False,,,,,8.155258178710938,5.721683148193359,1.907227716064453,240.28546142578125,238.432373046875,156.087890625,156.087890625,False
41,1.3666666666666667,0.7961528301239014,26.981464121490717,1,0.0,JUMPING,False,,,,,8.155258178710938,5.230725732421875,1.743575244140625,240.23731994628906,237.10100555419922,156.08425903320312,154.86062622070312,False
42,1.4,0.803956151008606,27.115806005895138,1,0.0,JUMPING,False,,,,,8.155258178710938,5.721683148193359,1.907227716064453,240.1891632080078,235.64349365234375,156.08062744140625,152.33706665039062,False
43,1.4333333333333333,0.8339263200759888,27.214278932660818,1,0.0,JUMPING,False,,,,,8.155258178710938,6.797255877685547,2.2657519592285156,240.14102172851562,233.35205078125,156.07699584960938,149.25062561035156,False
44,1.4666666666666666,0.8172107934951782,29.992445837706327,1,0.0,JUMPING,False,,,,,8.155258178710938,6.797255877685547,2.2657519592285156,240.09286499023438,229.9031982421875,156.0733642578125,146.16205596923828,True
45,1.5,0.8093760013580322,28.94660085439682,1,0.0,JUMPING,False,,,,,8.155258178710938,6.640005624389648,2.2133352081298825,240.09286499023438,227.5256118774414,155.99232482910156,143.1240692138672,True
46,1.5333333333333334,0.8116936683654785,27.317773085087538,1,0.0,JUMPING,False,,,,,8.155258178710938,6.4827553710937496,2.16091845703125,240.09286499023438,227.10203552246094,155.84490966796875,140.65789794921875,True
47,1.5666666666666667,0.7984869480133057,28.37930480018258,1,0.0,JUMPING,False,,,,,8.155258178710938,6.4046731887817385,2.134891062927246,240.09286499023438,229.1479263305664,155.7113037109375,141.01610565185547,True
48,1.6,0.8097755312919617,27.64092106372118,2,163.63636008964104,JUMPING,True,0.3666666666666667,0.3666666666666667,12.990829467773438,14.946853637695312,9.364151000976562,6.488422352600097,2.162807450866699,240.09286499023438,235.60582733154297,155.60475158691406,145.94183349609375,False
49,1.6333333333333333,0.8284278512001038,28.165035881102085,2,163.63636008964104,JUMPING,False,,0.3666666666666667,,,9.364151000976562,7.177045440673828,2.392348480224609,240.4888153076172,246.1802978515625,155.5177001953125,154.28939819335938,False
50,1.6666666666666667,0.8192026019096375,27.4729011580348,2,163.63636008964104,JUMPING,False,,0.3666666666666667,,,9.364151000976562,8.118103710937499,2.7060345703124997,240.71343994140625,256.49493408203125,155.5177001953125,163.712646484375,False
51,1.7,0.8043397068977356,27.541400864720345,2,163.63636008964104,JUMPING,False,,0.3666666666666667,,,9.364151000976562,8.177216775512695,2.7257389251708983,241.0970458984375,266.10813903808594,155.76126098632812,171.41863250732422,False
52,1.7333333333333334,0.8108561038970947,27.41696685552597,2,163.63636008964104,JUMPING,False,,0.3666666666666667,,,9.364151000976562,8.285602038574218,2.7618673461914063,241.56715393066406,268.9480285644531,156.0141143798828,174.9400634765625,False
53,1.7666666666666666,0.8081847429275513,29.515629168599844,2,163.63636008964104,JUMPING,False,,0.3666666666666667,,,9.364151000976562,9.306982136535645,3.1023273788452146,244.40274047851562,264.20263671875,156.3193817138672,173.23197174072266,False
54,1.8,0.810994565486908,32.565576024353504,2,163.63636008964104,JUMPING,False,,0.3666666666666667,,,9.364151000976562,23.8099901047349,8.671997424316405,251.11798095703125,254.40979766845703,160.8170623779297,168.11050415039062,False
55,1.8333333333333333,0.828853189945221,32.80731523409486,2,163.63636008964104,JUMPING,False,,0.3666666666666667,,,9.364151000976562,24.2872545927763,14.252560290527343,251.11798095703125,243.78968048095703,161.77638244628906,158.87200927734375,False
56,1.8666666666666667,0.7973976135253906,32.34518691897392,2,163.63636008964104,JUMPING,False,,0.3666666666666667,,,9.364151000976562,25.122701936066154,14.252560290527343,251.11798095703125,231.3474578857422,161.77638244628906,147.32242584228516,False
57,1.9,0.8648716807365417,31.03974601253867,2,163.63636008964104,JUMPING,False,,0.3666666666666667,,,9.364151000976562,26.088212120234967,14.252560290527343,251.11798095703125,223.72532653808594,161.77638244628906,137.6585693359375,True
58,1.9333333333333333,0.830846905708313,30.346849001944065,2,163.63636008964104,JUMPING,False,,0.3666666666666667,,,9.364151000976562,26.22011505544186,14.252560290527343,251.11798095703125,217.76919555664062,161.77638244628906,129.90689849853516,True
59,1.9666666666666666,0.7669278383255005,29.100504238158464,2,163.63636008964104,JUMPING,False,,0.3666666666666667,,,9.364151000976562,25.77480045884848,15.7453857421875,251.11798095703125,212.7450942993164,161.77638244628906,124.82696151733398,True
60,2.0,0.7748435735702515,30.39780119433999,2,163.63636008964104,JUMPING,False,,0.3666666666666667,,,9.364151000976562,20.14880004272461,6.716266680908203,251.11798095703125,208.59927368164062,161.77638244628906,122.42470169067383,True
61,2.033333333333333,0.7503042221069336,29.451346024870872,2,163.63636008964104,JUMPING,False,,0.3666666666666667,,,9.364151000976562,20.14880004272461,6.716266680908203,251.11798095703125,208.29641723632812,161.77638244628906,122.9744987487793,True
62,2.066666666666667,0.7779196500778198,30.79215530306101,2,163.63636008964104,JUMPING,False,,0.3666666666666667,,,9.364151000976562,20.14880004272461,6.716266680908203,251.11798095703125,213.20694732666016,161.77638244628906,128.8796844482422,True
63,2.1,0.7755641341209412,27.45163021609187,2,163.63636008964104,JUMPING,False,,0.3666666666666667,,,9.364151000976562,20.14880004272461,6.716266680908203,251.11798095703125,221.78213500976562,161.77638244628906,138.2938003540039,True
64,2.1333333333333333,0.784744381904602,26.775646023452282,3,133.33331920482644,JUMPING,True,0.5333333333333332,0.4033333333333333,42.821563720703125,39.351680755615234,17.728504180908203,24.711568505859375,8.237189501953125,251.11798095703125,231.89447784423828,161.77638244628906,149.07434844970703,False
65,2.1666666666666665,0.8338311910629272,26.9219228066504,3,133.33331920482644,JUMPING,False,,0.4033333333333333,,,17.728504180908203,25.072996874153617,13.717070127868652,251.11798095703125,239.56610107421875,161.77638244628906,157.32154846191406,False
66,2.2,0.8063938021659851,27.1902559325099,3,133.33331920482644,JUMPING,False,,0.4033333333333333,,,17.728504180908203,25.092386944890023,11.881273526000976,251.11798095703125,243.8966293334961,162.28317260742188,160.1389923095703,False
67,2.2333333333333334,0.7822880744934082,27.084877714514732,3,133.33331920482644,JUMPING,False,,0.4033333333333333,,,17.728504180908203,20.51938052982092,14.518874487304688,252.21363830566406,248.91944885253906,163.03704833984375,162.02365112304688,False
68,2.2666666666666666,0.8048814535140991,27.133469004184008,3,133.33331920482644,JUMPING,False,,0.4033333333333333,,,17.728504180908203,24.542293406426907,14.518874487304688,252.21363830566406,237.8737335205078,163.03704833984375,155.14707946777344,False
69,2.3,0.8075788021087646,27.041310910135508,3,133.33331920482644,JUMPING,False,,0.4033333333333333,,,17.728504180908203,25.629132635593415,14.518874487304688,252.21363830566406,227.9015350341797,163.03704833984375,145.45416259765625,False
70,2.3333333333333335,0.8276787400245667,27.27357903495431,3,133.33331920482644,JUMPING,False,,0.4033333333333333,,,17.728504180908203,26.057268242537976,14.518874487304688,252.21363830566406,218.73981475830078,163.03704833984375,136.4456558227539,True
71,2.3666666666666667,0.7838958501815796,27.272896841168404,3,133.33331920482644,JUMPING,False,,0.4033333333333333,,,17.728504180908203,26.577865007519723,14.518874487304688,252.21363830566406,213.5321502685547,163.03704833984375,129.9751205444336,True
72,2.4,0.7808694243431091,26.85448480769992,3,133.33331920482644,JUMPING,False,,0.4033333333333333,,,17.728504180908203,26.10910353600979,14.518874487304688,252.21363830566406,210.71868133544922,163.03704833984375,126.37478637695312,True
73,2.433333333333333,0.8181426525115967,27.32722694054246,3,133.33331920482644,JUMPING,False,,0.4033333333333333,,,17.728504180908203,26.25355554610491,14.518874487304688,252.21363830566406,210.43042755126953,163.03704833984375,124.55223083496094,True
74,2.466666666666667,0.7915384769439697,26.71307511627674,3,133.33331920482644,JUMPING,False,,0.4033333333333333,,,17.728504180908203,26.32141490906477,14.518874487304688,252.21363830566406,215.9205093383789,163.03704833984375,128.12728881835938,True
75,2.5,0.8108278512954712,27.447312138974667,3,133.33331920482644,JUMPING,False,,0.4033333333333333,,,17.728504180908203,26.250266812443733,14.518874487304688,252.21363830566406,223.06301879882812,163.03704833984375,136.1299057006836,True
76,2.533333333333333,0.7523066401481628,27.15017134323716,4,138.46154671448977,JUMPING,True,0.3999999999999999,0.40259999999999996,41.78321075439453,38.48481750488281,23.742180824279785,25.866954593360425,14.518874487304688,252.21363830566406,232.42196655273438,163.03704833984375,145.79055786132812,False
77,2.566666666666667,0.7992859482765198,29.19755969196558,4,138.46154671448977,JUMPING,False,,0.40259999999999996,,,23.742180824279785,25.495119937062267,14.518874487304688,252.21363830566406,241.10916137695312,163.03704833984375,154.20069122314453,False
78,2.6,0.5001137852668762,29.420129023492336,4,138.46154671448977,JUMPING,False,,0.40259999999999996,,,23.742180824279785,25.42102492630482,11.596092013549804,252.21363830566406,243.55221557617188,163.03704833984375,157.52359771728516,False
79,2.6333333333333333,0.8212567567825317,27.41517871618271,4,138.46154671448977,JUMPING,False,,0.40259999999999996,,,23.742180824279785,23.872380166625973,7.957460055541992,252.21363830566406,244.79584503173828,163.03704833984375,160.3994598388672,False
80,2.6666666666666665,0.7937945127487183,29.049709904938936,4,138.46154671448977,JUMPING,False,,0.40259999999999996,,,23.742180824279785,23.872380166625973,7.957460055541992,252.21363830566406,234.77364349365234,163.03704833984375,154.58235931396484,False
81,2.7,0.823525071144104,27.112574316561222,4,138.46154671448977,JUMPING,False,,0.40259999999999996,,,23.742180824279785,23.872380166625973,7.957460055541992,252.21363830566406,226.00821685791016,163.03704833984375,145.72278594970703,True
82,2.7333333333333334,0.8121374845504761,26.931692846119404,4,138.46154671448977,JUMPING,False,,0.40259999999999996,,,23.742180824279785,23.872380166625973,7.957460055541992,252.21363830566406,217.88069915771484,163.03704833984375,136.76251220703125,True
83,2.7666666666666666,0.791338324546814,27.276541106402874,4,138.46154671448977,JUMPING,False,,0.40259999999999996,,,23.742180824279785,23.872380166625973,7.957460055541992,252.21363830566406,213.9009552001953,163.03704833984375,130.22256469726562,True
84,2.8,0.7846498489379883,26.917437091469765,4,138.46154671448977,JUMPING,False,,0.40259999999999996,,,23.742180824279785,23.872380166625973,7.957460055541992,252.21363830566406,211.03569793701172,163.03704833984375,126.70414733886719,True
85,2.8333333333333335,0.7889198064804077,27.063564863055944,4,138.46154671448977,JUMPING,False,,0.40259999999999996,,,23.742180824279785,23.872380166625973,7.957460055541992,252.21363830566406,209.2159881591797,163.03704833984375,124.72799301147461,True
86,2.8666666666666667,0.8170101046562195,27.133556082844734,4,138.46154671448977,JUMPING,False,,0.40259999999999996,,,23.742180824279785,23.872380166625973,7.957460055541992,252.21363830566406,210.62986755371094,163.03704833984375,124.33212661743164,True
87,2.9,0.7865850329399109,27.010982856154442,4,138.46154671448977,JUMPING,False,,0.40259999999999996,,,23.742180824279785,23.872380166625973,7.957460055541992,252.21363830566406,217.4889144897461,163.03704833984375,130.30116271972656,True
88,2.933333333333333,0.7615220546722412,27.085854671895504,4,138.46154671448977,JUMPING,False,,0.40259999999999996,,,23.742180824279785,23.872380166625973,7.957460055541992,252.21363830566406,222.71327209472656,163.03704833984375,138.96681213378906,True
89,2.966666666666667,0.7669151425361633,27.02115196734667,5,138.46153719185372,JUMPING,True,0.43333333333333357,0.40936133333333335,42.997650146484375,38.70492172241211,28.556048154830933,23.872380166625973,7.957460055541992,252.21363830566406,230.47348022460938,163.03704833984375,147.8743667602539,False
90,3.0,0.8165481090545654,27.204626705497503,5,138.46153719185372,JUMPING,False,,0.40936133333333335,,,28.556048154830933,23.872380166625973,7.957460055541992,252.21363830566406,235.0625,163.03704833984375,153.23184204101562,False
91,3.033333333333333,0.7900589108467102,27.016280218958855,5,138.46153719185372,JUMPING,False,,0.40936133333333335,,,28.556048154830933,22.298113064575194,7.432704354858398,252.21363830566406,241.52092742919922,163.03704833984375,159.93306732177734,False
92,3.066666666666667,0.8081861734390259,27.08690706640482,5,138.46153719185372,JUMPING,False,,0.40936133333333335,,,28.556048154830933,22.298113064575194,7.432704354858398,252.21363830566406,238.73311614990234,163.03704833984375,159.05746459960938,False
93,3.1,0.8336588144302368,27.12245611473918,5,138.46153719185372,JUMPING,False,,0.40936133333333335,,,28.556048154830933,22.298113064575194,7.432704354858398,252.21363830566406,230.9228057861328,163.03704833984375,152.1076431274414,False
94,3.1333333333333333,0.8512318730354309,27.563632000237703,5,138.46153719185372,JUMPING,False,,0.40936133333333335,,,28.556048154830933,24.41993952941894,8.139979843139647,252.21363830566406,224.72566986083984,163.03704833984375,144.99937438964844,True
95,3.1666666666666665,0.8449549674987793,27.0719388499856,5,138.46153719185372,JUMPING,False,,0.40936133333333335,,,28.556048154830933,20.800910124206542,6.933636708068847,247.27000427246094,219.78028106689453,161.3739776611328,139.32005310058594,True
96,3.2,0.8324166536331177,26.603455189615488,5,138.46153719185372,JUMPING,False,,0.40936133333333335,,,28.556048154830933,21.434356494140623,7.144785498046875,244.4361572265625,212.3945541381836,160.29527282714844,130.14346313476562,True
97,3.2333333333333334,0.8138872981071472,27.012936305254698,5,138.46153719185372,JUMPING,False,,0.40936133333333335,,,28.556048154830933,15.064533544921874,5.021511181640625,243.85385131835938,205.59476470947266,160.05662536621094,124.04076766967773,True
98,3.2666666666666666,0.7981051206588745,26.9376621581614,5,138.46153719185372,JUMPING,False,,0.40936133333333335,,,28.556048154830933,12.39962700805664,4.133209002685547,243.69468688964844,203.71355438232422,159.58282470703125,122.10652923583984,True
99,3.3,0.812791645526886,26.785722002387047,5,138.46153719185372,JUMPING,False,,0.40936133333333335,,,28.556048154830933,11.48313696899414,3.8277123229980465,242.7397003173828,206.6092071533203,158.9832763671875,124.54708480834961,True
100,3.3333333333333335,0.7909501791000366,26.846149004995823,5,138.46153719185372,JUMPING,False,,0.40936133333333335,,,28.556048154830933,12.39813391113281,4.132711303710937,241.35623168945312,214.9338150024414,158.44390869140625,131.9170150756836,True
101,3.3666666666666667,0.7453688383102417,26.778729166835546,5,138.46153719185372,JUMPING,False,,0.40936133333333335,,,28.556048154830933,12.39813391113281,4.132711303710937,241.35623168945312,225.78296661376953,158.44390869140625,142.32537841796875,True
102,3.4,0.803282618522644,26.769605930894613,6,138.46153719185372,JUMPING,True,0.4333333333333331,0.4146351733333333,37.642677307128906,36.337379455566406,30.827705442905426,12.628376243591308,4.20945874786377,241.35623168945312,238.16808319091797,158.44390869140625,153.28705596923828,False
103,3.433333333333333,0.819309413433075,26.61329787224531,6,138.46153719185372,JUMPING,False,,0.4146351733333333,,,30.827705442905426,13.081293621826173,4.360431207275391,242.7397003173828,246.8086395263672,159.58282470703125,160.50890350341797,False
104,3.466666666666667,0.8461166620254517,27.031708043068647,6,138.46153719185372,JUMPING,False,,0.4146351733333333,,,30.827705442905426,15.064533544921874,5.021511181640625,243.7588653564453,246.73292541503906,160.05662536621094,161.3455352783203,False
105,3.5,0.845928430557251,26.686751749366522,6,138.46153719185372,JUMPING,False,,0.4146351733333333,,,30.827705442905426,12.39962700805664,4.133209002685547,243.7588653564453,240.26910400390625,160.05662536621094,156.48406219482422,False
106,3.533333333333333,0.763722836971283,26.685032062232494,6,138.46153719185372,JUMPING,False,,0.4146351733333333,,,30.827705442905426,12.39962700805664,4.133209002685547,243.7588653564453,231.57366180419922,160.05662536621094,149.0778579711914,False
107,3.566666666666667,0.8448998928070068,27.018119115382433,6,138.46153719185372,JUMPING,False,,0.4146351733333333,,,30.827705442905426,12.39962700805664,4.133209002685547,243.7588653564453,221.20211791992188,160.05662536621094,138.7990951538086,True
108,3.6,0.7922239303588867,26.74037730321288,6,138.46153719185372,JUMPING,False,,0.4146351733333333,,,30.827705442905426,12.39962700805664,4.133209002685547,243.7588653564453,214.28519439697266,160.05662536621094,130.47796630859375,True
109,3.6333333333333333,0.8177748918533325,28.1793219037354,6,138.46153719185372,JUMPING,False,,0.4146351733333333,,,30.827705442905426,12.39962700805664,4.133209002685547,243.7588653564453,210.65188598632812,160.05662536621094,126.77720260620117,True
110,3.6666666666666665,0.7932167053222656,26.593198999762535,6,138.46153719185372,JUMPING,False,,0.4146351733333333,,,30.827705442905426,13.501125329589843,4.500375109863281,243.7588653564453,213.21263885498047,160.05662536621094,127.90753936767578,True
111,3.7,0.8163175582885742,26.73382917419076,6,138.46153719185372,JUMPING,False,,0.4146351733333333,,,30.827705442905426,14.39053601989746,4.79684533996582,242.7397003173828,217.31847381591797,159.58282470703125,131.77281188964844,True
112,3.7333333333333334,0.7906054258346558,26.661849580705166,6,138.46153719185372,JUMPING,False,,0.4146351733333333,,,30.827705442905426,12.628376243591308,4.20945874786377,241.35623168945312,223.08872985839844,158.44390869140625,138.100830078125,True
113,3.7666666666666666,0.8182456493377686,26.79148828610778,6,138.46153719185372,JUMPING,False,,0.4146351733333333,,,30.827705442905426,13.081293621826173,4.360431207275391,241.35623168945312,227.61884307861328,158.44390869140625,145.22571563720703,True
114,3.8,0.8027103543281555,27.067004702985287,7,136.36364633879458,JUMPING,True,0.3999999999999999,0.41141543519999996,30.704345703125,31.666706085205078,30.79686550796032,13.081293621826173,4.360431207275391,241.35623168945312,230.75753784179688,158.44390869140625,149.36607360839844,False
115,3.8333333333333335,0.8111898899078369,27.603122405707836,7,136.36364633879458,JUMPING,False,,0.41141543519999996,,,30.79686550796032,15.500110638427731,5.166703546142577,241.35623168945312,235.16155242919922,158.44390869140625,153.9410400390625,False
116,3.8666666666666667,0.7962982058525085,26.58266993239522,7,136.36364633879458,JUMPING,False,,0.41141543519999996,,,30.79686550796032,14.602623651123046,4.8675412170410155,241.35623168945312,238.9881820678711,158.44390869140625,157.1153564453125,False
117,3.9,0.7516059875488281,26.751956902444363,7,136.36364633879458,JUMPING,False,,0.41141543519999996,,,30.79686550796032,14.602623651123046,4.8675412170410155,241.35623168945312,232.39100646972656,158.44390869140625,149.99293518066406,False
118,3.933333333333333,0.828127920627594,27.252270840108395,7,136.36364633879458,JUMPING,False,,0.41141543519999996,,,30.79686550796032,14.602623651123046,4.8675412170410155,241.35623168945312,224.39126586914062,158.44390869140625,141.20267486572266,True
119,3.966666666666667,0.7957541942596436,26.478257030248642,7,136.36364633879458,JUMPING,False,,0.41141543519999996,,,30.79686550796032,14.602623651123046,4.8675412170410155,241.35623168945312,219.60480499267578,158.44390869140625,134.32827758789062,True
120,4.0,0.7960523366928101,26.83462994173169,7,136.36364633879458,JUMPING,False,,0.41141543519999996,,,30.79686550796032,14.602623651123046,4.8675412170410155,241.35623168945312,214.4436798095703,158.44390869140625,129.750244140625,True
121,4.033333333333333,0.8266530632972717,27.344328816980124,7,136.36364633879458,JUMPING,False,,0.41141543519999996,,,30.79686550796032,14.602623651123046,4.8675412170410155,241.35623168945312,209.46360778808594,158.44390869140625,126.13349914550781,True
122,4.066666666666666,0.7877930402755737,26.78441209718585,7,136.36364633879458,JUMPING,False,,0.41141543519999996,,,30.79686550796032,18.659978805541993,6.219992935180664,241.02020263671875,211.42749786376953,158.44390869140625,127.86897277832031,True
123,4.1,0.8047674298286438,27.8493813239038,7,136.36364633879458,JUMPING,False,,0.41141543519999996,,,30.79686550796032,16.673141876220704,5.557713958740234,239.75672912597656,218.17952728271484,158.28062438964844,133.65481567382812,True
124,4.133333333333334,0.8064024448394775,27.032370679080486,8,150.0000201165703,JUMPING,True,0.3333333333333339,0.39423737278933346,29.422561645507812,30.729339599609375,30.453289542347193,14.849323983764648,4.9497746612548825,238.88616943359375,226.3747329711914,156.8628387451172,142.13674926757812,False
125,4.166666666666667,0.8748982548713684,26.626415085047483,8,150.0000201165703,JUMPING,False,,0.39423737278933346,,,30.453289542347193,14.849323983764648,4.9497746612548825,238.88616943359375,231.85054779052734,156.8628387451172,149.50160217285156,False
126,4.2,0.886581540107727,27.065528091043234,8,150.0000201165703,JUMPING,False,,0.39423737278933346,,,30.453289542347193,13.813046850585938,4.6043489501953125,238.88616943359375,236.51808166503906,156.8628387451172,154.0141830444336,False
127,4.233333333333333,0.8338379859924316,27.594976127147675,8,150.0000201165703,JUMPING,False,,0.39423737278933346,,,30.453289542347193,11.125845661926268,3.7086152206420895,239.75672912597656,240.98957061767578,158.0009765625,158.59139251708984,False
128,4.266666666666667,0.8441129922866821,26.663572993129492,8,150.0000201165703,JUMPING,False,,0.39423737278933346,,,30.453289542347193,10.986546505737305,3.6621821685791014,240.00588989257812,239.61109161376953,158.0009765625,155.28620147705078,False
