frame_idx,timestamp,best_conf,infer_ms,jump_count,spm,state,cycle_ok,dt,expected_dt,hip_amp,shoulder_amp,amp_ewma,lift_th,lift_noise_sigma,ground_y,hip_y,shoulder_ground_y,shoulder_y,is_airborne
38,1.2666666666666666,0.7799909114837646,27.551902923732996,2,94.73684329405387,JUMPING,False,,0.6333333333333334,,,13.249088287353516,18.30835447998047,6.102784826660156,260.014892578125,229.92697143554688,162.079833984375,135.60336303710938,True
39,1.3,0.7600211501121521,26.677140034735203,2,94.73684329405387,JUMPING,False,,0.6333333333333334,,,13.249088287353516,18.30835447998047,6.102784826660156,259.82464599609375,227.28494262695312,162.0093536376953,135.12783813476562,True
40,1.3333333333333333,0.7727124094963074,26.785884983837605,2,94.73684329405387,JUMPING,False,,0.6333333333333334,,,13.249088287353516,19.419218591308592,6.473072863769531,259.6344299316406,233.29241943359375,161.93887329101562,137.43890380859375,True
41,1.3666666666666667,0.8142397403717041,26.923908852040768,2,94.73684329405387,JUMPING,False,,0.6333333333333334,,,13.249088287353516,19.419218591308592,6.473072863769531,259.3880615234375,239.5738067626953,161.78070068359375,143.31842041015625,True
42,1.4,0.7973774075508118,27.419177116826177,3,120.0,JUMPING,True,0.3666666666666665,0.5746666666666668,31.856719970703125,26.494705200195312,17.900996208190918,19.211745986938475,6.403915328979492,259.14166259765625,244.12289428710938,161.62254333496094,147.48248291015625,False
43,1.4333333333333333,0.8075158596038818,27.379710925742984,3,120.0,JUMPING,False,,0.5746666666666668,,,17.900996208190918,19.211745986938475,6.403915328979492,258.8952941894531,250.82376098632812,161.46438598632812,154.19418334960938,False
44,1.4666666666666666,0.7800456285476685,27.212481014430523,3,120.0,JUMPING,False,,0.5746666666666668,,,17.900996208190918,16.10128575439453,5.367095251464844,258.64892578125,254.02227783203125,161.3062286376953,159.220947265625,False
45,1.5,0.7668576240539551,27.064500842243433,3,120.0,JUMPING,False,,0.5746666666666668,,,17.900996208190918,16.10128575439453,5.367095251464844,258.64892578125,254.94326782226562,161.3062286376953,159.52261352539062,False
46,1.5333333333333334,0.8002663254737854,27.62227295897901,3,120.0,JUMPING,False,,0.5746666666666668,,,17.900996208190918,16.10128575439453,5.367095251464844,258.64892578125,249.14810180664062,161.3062286376953,154.3249053955078,False
47,1.5666666666666667,0.8438465595245361,27.08045206964016,3,120.0,JUMPING,False,,0.5746666666666668,,,17.900996208190918,16.10128575439453,5.367095251464844,258.64892578125,242.07728576660156,161.3062286376953,147.13442993164062,True
48,1.6,0.860340416431427,27.12212107144296,3,120.0,JUMPING,False,,0.5746666666666668,,,17.900996208190918,16.10128575439453,5.367095251464844,258.64892578125,237.39541625976562,161.3062286376953,142.42596435546875,True
49,1.6333333333333333,0.795829713344574,26.96988615207374,3,120.0,JUMPING,False,,0.5746666666666668,,,17.900996208190918,16.10128575439453,5.367095251464844,258.64892578125,231.34420776367188,161.3062286376953,138.65365600585938,True
50,1.6666666666666667,0.7890181541442871,26.99435595422983,3,120.0,JUMPING,False,,0.5746666666666668,,,17.900996208190918,16.10128575439453,5.367095251464844,258.64892578125,225.69668579101562,161.3062286376953,136.37527465820312,True
51,1.7,0.7792136073112488,27.079405030235648,3,120.0,JUMPING,False,,0.5746666666666668,,,17.900996208190918,16.10128575439453,5.367095251464844,258.64892578125,224.80374145507812,161.3062286376953,136.341064453125,True
52,1.7333333333333334,0.7723059058189392,27.04038587398827,3,120.0,JUMPING,False,,0.5746666666666668,,,17.900996208190918,16.10128575439453,5.367095251464844,258.64892578125,226.92776489257812,161.3062286376953,139.26919555664062,True
53,1.7666666666666666,0.7914481163024902,26.831588009372354,3,120.0,JUMPING,False,,0.5746666666666668,,,17.900996208190918,16.10128575439453,5.367095251464844,258.64892578125,231.8690185546875,161.3062286376953,145.30535888671875,True
54,1.8,0.7689772844314575,27.022413909435272,3,120.0,JUMPING,False,,0.5746666666666668,,,17.900996208190918,16.10128575439453,5.367095251464844,258.64892578125,234.55023193359375,161.3062286376953,148.95672607421875,True
55,1.8333333333333333,0.7958016395568848,27.170012006536126,4,125.5813871673024,JUMPING,True,0.43333333333333335,0.5435733333333335,33.845184326171875,24.965164184570312,21.887043237686157,16.10128575439453,5.367095251464844,258.64892578125,243.93307495117188,161.3062286376953,155.41299438476562,False
56,1.8666666666666667,0.7745279669761658,26.793848956003785,4,125.5813871673024,JUMPING,False,,0.5435733333333335,,,21.887043237686157,16.67680675048828,5.558935583496093,258.64892578125,250.9942626953125,161.3062286376953,159.2340545654297,False
57,1.9,0.7970845699310303,27.203867910429835,4,125.5813871673024,JUMPING,False,,0.5435733333333335,,,21.887043237686157,17.487286907958985,5.829095635986328,258.64892578125,251.38917541503906,161.3062286376953,158.5838623046875,False
58,1.9333333333333333,0.7882832884788513,27.03726477921009,4,125.5813871673024,JUMPING,False,,0.5435733333333335,,,21.887043237686157,17.487286907958985,5.829095635986328,258.64892578125,249.18687438964844,161.3062286376953,157.54177856445312,False
59,1.9666666666666666,0.8150723576545715,26.992716128006577,4,125.5813871673024,JUMPING,False,,0.5435733333333335,,,21.887043237686157,17.487286907958985,5.829095635986328,258.64892578125,244.20225524902344,161.3062286376953,148.87939453125,False
60,2.0,0.8129719495773315,26.784108951687813,4,125.5813871673024,JUMPING,False,,0.5435733333333335,,,21.887043237686157,17.897820693969727,5.965940231323242,258.64892578125,240.7398681640625,161.3062286376953,143.4122314453125,True
61,2.033333333333333,0.7965903282165527,27.041623136028647,4,125.5813871673024,JUMPING,False,,0.5435733333333335,,,21.887043237686157,14.63794896697998,4.87931632232666,256.6046142578125,237.3885498046875,161.3062286376953,138.8854522705078,True
62,2.066666666666667,0.7407954931259155,27.34768600203097,4,125.5813871673024,JUMPING,False,,0.5435733333333335,,,21.887043237686157,11.37733069152832,3.7924435638427734,255.66061401367188,234.5810546875,160.21461486816406,136.0033416748047,True
63,2.1,0.7925183176994324,26.966514997184277,4,125.5813871673024,JUMPING,False,,0.5435733333333335,,,21.887043237686157,13.115024038696287,4.371674679565429,255.2882080078125,233.54135131835938,159.8094482421875,135.13121032714844,True
64,2.1333333333333333,0.7749690413475037,27.443832019343972,4,125.5813871673024,JUMPING,False,,0.5435733333333335,,,21.887043237686157,11.980236442565918,3.9934121475219726,254.5748748779297,233.03089904785156,159.40719604492188,135.17703247070312,True
65,2.1666666666666665,0.7856329679489136,26.94275905378163,4,125.5813871673024,JUMPING,False,,0.5435733333333335,,,21.887043237686157,10.833911279296874,3.611303759765625,253.267578125,240.531005859375,159.2288055419922,142.7342529296875,True
66,2.2,0.803919792175293,27.14006882160902,5,133.3333280351429,JUMPING,True,0.3666666666666669,0.5046538666666669,20.236679077148438,24.09759521484375,21.474452197551727,10.975551882934571,3.6585172943115234,253.267578125,248.69723510742188,159.2288055419922,151.97332763671875,False
67,2.2333333333333334,0.8475900888442993,29.486421030014753,5,133.3333280351429,JUMPING,False,,0.5046538666666669,,,21.474452197551727,11.612493457031249,3.87083115234375,254.23077392578125,254.36978149414062,159.2288055419922,157.27098083496094,False
68,2.2666666666666666,0.792241096496582,27.279919013381004,5,133.3333280351429,JUMPING,False,,0.5046538666666669,,,21.474452197551727,10.369218795776368,3.456406265258789,254.7138671875,255.48638916015625,159.40719604492188,160.1127471923828,False
69,2.3,0.8039945363998413,27.237909846007824,5,133.3333280351429,JUMPING,False,,0.5046538666666669,,,21.474452197551727,12.488262670898436,4.162754223632812,254.7138671875,252.08984375,159.40719604492188,158.67750549316406,False
70,2.3333333333333335,0.8324166536331177,26.759073138237,5,133.3333280351429,JUMPING,False,,0.5046538666666669,,,21.474452197551727,12.488262670898436,4.162754223632812,254.7138671875,247.02536010742188,159.40719604492188,153.1451416015625,False
71,2.3666666666666667,0.8056697249412537,26.794882025569677,5,133.3333280351429,JUMPING,False,,0.5046538666666669,,,21.474452197551727,12.488262670898436,4.162754223632812,254.7138671875,239.15623474121094,159.40719604492188,146.37469482421875,True
72,2.4,0.8259032368659973,27.18711388297379,5,133.3333280351429,JUMPING,False,,0.5046538666666669,,,21.474452197551727,12.488262670898436,4.162754223632812,254.7138671875,235.03668212890625,159.40719604492188,141.1580047607422,True
73,2.433333333333333,0.8108716011047363,27.09137788042426,5,133.3333280351429,JUMPING,False,,0.5046538666666669,,,21.474452197551727,12.488262670898436,4.162754223632812,254.7138671875,232.17459106445312,159.40719604492188,138.28799438476562,True
74,2.466666666666667,0.8070883750915527,26.754294987767935,5,133.3333280351429,JUMPING,False,,0.5046538666666669,,,21.474452197551727,12.488262670898436,4.162754223632812,254.7138671875,228.72036743164062,159.40719604492188,137.29013061523438,True
75,2.5,0.8576093316078186,27.148924069479108,5,133.3333280351429,JUMPING,False,,0.5046538666666669,,,21.474452197551727,12.488262670898436,4.162754223632812,254.7138671875,229.88397216796875,159.40719604492188,138.9004364013672,True
76,2.533333333333333,0.7807750701904297,26.965197175741196,5,133.3333280351429,JUMPING,False,,0.5046538666666669,,,21.474452197551727,10.369218795776368,3.456406265258789,254.7138671875,235.46656799316406,159.40719604492188,142.96932983398438,True
77,2.566666666666667,0.752647876739502,26.901087956503034,5,0.0,JUMPING,False,0.3666666666666667,,25.510406494140625,21.938674926757812,21.474452197551727,11.612493457031249,3.87083115234375,254.23077392578125,244.17190551757812,159.2288055419922,149.97238159179688,False
78,2.6,0.7980175018310547,27.44773798622191,5,133.3333280351429,JUMPING,False,,0.5046538666666669,,,21.474452197551727,9.755352355957031,3.2517841186523437,253.24929809570312,249.07528686523438,159.00357055664062,154.1859588623047,False
79,2.6333333333333333,0.8081081509590149,26.778211817145348,5,133.3333280351429,JUMPING,False,,0.5046538666666669,,,21.474452197551727,9.755352355957031,3.2517841186523437,253.24929809570312,256.833984375,159.00357055664062,159.29083251953125,False
80,2.6666666666666665,0.8117442727088928,26.882118079811335,5,133.3333280351429,JUMPING,False,,0.5046538666666669,,,21.474452197551727,11.612493457031249,3.87083115234375,254.23077392578125,258.3507080078125,159.2288055419922,161.06556701660156,False
81,2.7,0.804578423500061,26.81704703718424,5,133.3333280351429,JUMPING,False,,0.5046538666666669,,,21.474452197551727,12.691459588623047,4.2304865295410155,254.64080810546875,254.8214874267578,159.2288055419922,157.86761474609375,False
82,2.7333333333333334,0.805518627166748,26.827258057892323,5,133.3333280351429,JUMPING,False,,0.5046538666666669,,,21.474452197551727,12.426333082580566,4.142111027526855,254.64080810546875,251.832763671875,159.2288055419922,155.58248901367188,False
83,2.7666666666666666,0.8333077430725098,26.85684897005558,5,133.3333280351429,JUMPING,False,,0.5046538666666669,,,21.474452197551727,12.426333082580566,4.142111027526855,254.64080810546875,245.1881103515625,159.2288055419922,150.00314331054688,False
84,2.8,0.8157246112823486,27.211545035243034,5,133.3333280351429,JUMPING,False,,0.5046538666666669,,,21.474452197551727,12.426333082580566,4.142111027526855,254.64080810546875,237.9001922607422,159.2288055419922,143.76443481445312,True
85,2.8333333333333335,0.8394650220870972,26.96309913881123,5,133.3333280351429,JUMPING,False,,0.5046538666666669,,,21.474452197551727,12.426333082580566,4.142111027526855,254.64080810546875,232.57540893554688,159.2288055419922,139.145263671875,True
86,2.8666666666666667,0.788508951663971,27.058031875640154,5,133.3333280351429,JUMPING,False,,0.5046538666666669,,,21.474452197551727,12.426333082580566,4.142111027526855,254.64080810546875,229.58377075195312,159.2288055419922,136.7715606689453,True
87,2.9,0.7809845209121704,26.76546899601817,5,133.3333280351429,JUMPING,False,,0.5046538666666669,,,21.474452197551727,12.426333082580566,4.142111027526855,254.64080810546875,228.45895385742188,159.2288055419922,137.5806884765625,True
88,2.933333333333333,0.7742209434509277,27.11058291606605,5,133.3333280351429,JUMPING,False,,0.5046538666666669,,,21.474452197551727,12.691459588623047,4.2304865295410155,254.64080810546875,228.4010009765625,159.2288055419922,138.49398803710938,True
89,2.966666666666667,0.7720723152160645,27.307701064273715,5,133.3333280351429,JUMPING,False,,0.5046538666666669,,,21.474452197551727,12.617042280578612,4.2056807601928705,254.64080810546875,231.96240234375,159.0114288330078,142.41265869140625,True
90,3.0,0.782505214214325,27.05233683809638,5,0.0,JUMPING,False,0.7999999999999998,,25.056808471679688,21.868484497070312,21.474452197551727,11.940839044189453,3.980279681396484,253.4578094482422,243.55044555664062,158.64004516601562,149.9871368408203,False
91,3.033333333333333,0.7800120115280151,26.85972908511758,5,133.3333280351429,JUMPING,False,,0.5046538666666669,,,21.474452197551727,12.149804745483399,4.049934915161133,254.427490234375,254.46597290039062,158.64004516601562,157.95840454101562,False
92,3.066666666666667,0.7698582410812378,26.891994988545775,5,133.3333280351429,JUMPING,False,,0.5046538666666669,,,21.474452197551727,9.990040045166015,3.330013348388672,254.6792755126953,259.41864013671875,159.0114288330078,161.94241333007812,False
93,3.1,0.7603910565376282,26.838856982067227,5,133.3333280351429,JUMPING,False,,0.5046538666666669,,,21.474452197551727,11.122214721679686,3.7074049072265622,255.22042846679688,256.31463623046875,159.26812744140625,159.79501342773438,False
94,3.1333333333333333,0.7772983312606812,26.919123018160462,5,133.3333280351429,JUMPING,False,,0.5046538666666669,,,21.474452197551727,10.960281573486327,3.653427191162109,255.22042846679688,253.28204345703125,159.26812744140625,157.46588134765625,False
95,3.1666666666666665,0.8126318454742432,26.905705919489264,5,133.3333280351429,JUMPING,False,,0.5046538666666669,,,21.474452197551727,10.960281573486327,3.653427191162109,255.22042846679688,245.70936584472656,159.26812744140625,151.19390869140625,False
96,3.2,0.8262417316436768,27.02262904495001,5,133.3333280351429,JUMPING,False,,0.5046538666666669,,,21.474452197551727,10.532441436767577,3.510813812255859,255.22042846679688,237.80328369140625,159.26812744140625,144.04656982421875,True
97,3.2333333333333334,0.7648851871490479,27.53273001872003,5,133.3333280351429,JUMPING,False,,0.5046538666666669,,,21.474452197551727,10.532441436767577,3.510813812255859,255.22042846679688,231.66925048828125,159.26812744140625,138.7898712158203,True
98,3.2666666666666666,0.7755078673362732,27.127180946990848,5,133.3333280351429,JUMPING,False,,0.5046538666666669,,,21.474452197551727,10.532441436767577,3.510813812255859,255.22042846679688,227.82980346679688,159.26812744140625,135.7271728515625,True
99,3.3,0.7585479021072388,27.869132114574313,5,133.3333280351429,JUMPING,False,,0.5046538666666669,,,21.474452197551727,10.532441436767577,3.510813812255859,255.22042846679688,227.57492065429688,159.26812744140625,135.62301635742188,True
100,3.3333333333333335,0.7578810453414917,26.764104142785072,5,133.3333280351429,JUMPING,False,,0.5046538666666669,,,21.474452197551727,10.532441436767577,3.510813812255859,255.22042846679688,231.11532592773438,159.26812744140625,139.1585693359375,True
101,3.3666666666666667,0.7729508280754089,27.330408105626702,5,133.3333280351429,JUMPING,False,,0.5046538666666669,,,21.474452197551727,8.586800408935547,2.8622668029785157,255.22042846679688,239.37387084960938,159.04550170898438,145.6585693359375,True
102,3.4,0.821765124797821,27.15350710786879,5,0.0,JUMPING,False,1.1999999999999997,,27.6455078125,23.4224853515625,21.474452197551727,8.586800408935547,2.8622668029785157,255.22042846679688,250.40966796875,159.04550170898438,154.41778564453125,False
103,3.433333333333333,0.7949060201644897,27.367823058739305,5,133.3333280351429,JUMPING,False,,0.5046538666666669,,,21.474452197551727,8.9511839263916,2.983727975463867,255.98333740234375,257.2279052734375,159.50070190429688,159.640625,False
104,3.466666666666667,0.7935526967048645,26.998857967555523,5,133.3333280351429,JUMPING,False,,0.5046538666666669,,,21.474452197551727,8.77520209350586,2.925067364501953,256.6262512207031,263.7521667480469,159.73326110839844,162.9442138671875,False
105,3.5,0.7889406085014343,26.946127880364656,5,133.3333280351429,JUMPING,False,,0.5046538666666669,,,21.474452197551727,8.853182473754883,2.9510608245849608,257.0703430175781,259.77581787109375,159.98565673828125,161.50753784179688,False
106,3.533333333333333,0.8210477232933044,28.3860731869936,5,133.3333280351429,JUMPING,False,,0.5046538666666669,,,21.474452197551727,8.853182473754883,2.9510608245849608,257.0703430175781,250.1285400390625,159.98565673828125,155.89418029785156,False
107,3.566666666666667,0.8589120507240295,27.37004798837006,5,133.3333280351429,JUMPING,False,,0.5046538666666669,,,21.474452197551727,8.853182473754883,2.9510608245849608,257.0703430175781,242.39901733398438,159.98565673828125,148.16470336914062,True
108,3.6,0.8277324438095093,27.22076722420752,5,133.3333280351429,JUMPING,False,,0.5046538666666669,,,21.474452197551727,8.853182473754883,2.9510608245849608,257.0703430175781,237.52947998046875,159.98565673828125,143.27728271484375,True
109,3.6333333333333333,0.7956603765487671,27.11779484525323,5,133.3333280351429,JUMPING,False,,0.5046538666666669,,,21.474452197551727,8.853182473754883,2.9510608245849608,257.0703430175781,232.28311157226562,159.98565673828125,138.35626220703125,True
110,3.6666666666666665,0.7836630344390869,27.200757060199976,5,133.3333280351429,JUMPING,False,,0.5046538666666669,,,21.474452197551727,8.853182473754883,2.9510608245849608,257.0703430175781,227.44906616210938,159.98565673828125,135.18618774414062,True
111,3.7,0.7613939046859741,27.357456972822547,5,133.3333280351429,JUMPING,False,,0.5046538666666669,,,21.474452197551727,9.804488818359374,3.268162939453125,257.0703430175781,225.92933654785156,159.98565673828125,134.56671142578125,True
112,3.7333333333333334,0.7350205183029175,26.709865080192685,5,133.3333280351429,STOPPED,False,,0.5046538666666669,,,21.474452197551727,11.272203094482421,3.7574010314941404,257.0703430175781,228.26220703125,159.98565673828125,136.95565795898438,True
113,3.7666666666666666,0.7641817927360535,27.706719003617764,5,133.3333280351429,STOPPED,False,,0.5046538666666669,,,21.474452197551727,13.488366137695312,4.496122045898438,257.0703430175781,235.61822509765625,159.73326110839844,142.18594360351562,True
114,3.8,0.7783560156822205,26.761615881696343,5,133.3333280351429,STOPPED,False,,0.5046538666666669,,,21.474452197551727,11.014236666870117,3.671412222290039,257.0703430175781,239.27273559570312,159.73326110839844,146.117919921875,True
115,3.8333333333333335,0.8581730127334595,26.8668329808861,5,0.0,STOPPED,False,1.6333333333333333,,31.141006469726562,25.166549682617188,21.474452197551727,11.014236666870117,3.671412222290039,257.0703430175781,247.14715576171875,159.73326110839844,152.72381591796875,False
116,3.8666666666666667,0.8243410587310791,27.02244883403182,5,133.3333280351429,STOPPED,False,,0.5046538666666669,,,21.474452197551727,13.488366137695312,4.496122045898438,257.0703430175781,251.41799926757812,159.73326110839844,156.1584014892578,False
117,3.9,0.8178367018699646,27.12206798605621,5,133.3333280351429,STOPPED,False,,0.5046538666666669,,,21.474452197551727,11.272203094482421,3.7574010314941404,257.0703430175781,253.80361938476562,159.73326110839844,159.3660888671875,False
118,3.933333333333333,0.8154677748680115,26.835066033527255,5,133.3333280351429,STOPPED,False,,0.5046538666666669,,,21.474452197551727,10.703265298461915,3.5677550994873046,257.0703430175781,254.76947021484375,160.33909606933594,160.70181274414062,False
119,3.966666666666667,0.8180678486824036,26.682653930038214,5,133.3333280351429,STOPPED,False,,0.5046538666666669,,,21.474452197551727,10.703265298461915,3.5677550994873046,257.0703430175781,244.89239501953125,160.33909606933594,152.921630859375,True
120,4.0,0.7944639325141907,27.22899313084781,5,133.3333280351429,STOPPED,False,,0.5046538666666669,,,21.474452197551727,10.703265298461915,3.5677550994873046,257.0703430175781,238.1642303466797,160.33909606933594,147.47311401367188,True
121,4.033333333333333,0.8063596487045288,26.7643581610173,5,133.3333280351429,STOPPED,False,,0.5046538666666669,,,21.474452197551727,10.703265298461915,3.5677550994873046,257.0703430175781,231.27464294433594,160.33909606933594,141.66226196289062,True
122,4.066666666666666,0.7920928001403809,26.79794793948531,5,133.3333280351429,STOPPED,False,,0.5046538666666669,,,21.474452197551727,10.703265298461915,3.5677550994873046,257.0703430175781,227.55706787109375,160.33909606933594,137.20556640625,True
123,4.1,0.7868491411209106,26.83480898849666,5,133.3333280351429,STOPPED,False,,0.5046538666666669,,,21.474452197551727,10.703265298461915,3.5677550994873046,257.0703430175781,225.48834228515625,160.33909606933594,135.56771850585938,True
124,4.133333333333334,0.770814061164856,28.01779587753117,5,133.3333280351429,STOPPED,False,,0.5046538666666669,,,21.474452197551727,13.061883361816406,4.353961120605469,256.86260986328125,227.201416015625,160.33909606933594,136.30584716796875,True
125,4.166666666666667,0.7511457800865173,29.607782838866115,5,133.3333280351429,STOPPED,False,,0.5046538666666669,,,21.474452197551727,11.998255407714844,3.999418469238281,255.71737670898438,228.55892944335938,159.73326110839844,137.51979064941406,True
