frame_idx,timestamp,best_conf,infer_ms,hip_y,head_y,head_move_px,head_drop_event,ankle_distance,is_airborne,jump_count,single_count,double_count,jump_type,freq_hz,spm,state,ground_y,person_h
0,0.0,0.9081110954284668,45.81899999175221,185.66421508789062,121.19156646728516,0.0,False,18.439664840698242,False,0,0,0,unknown,0.0,0.0,IDLE,,171.78787078857422
1,0.04,0.9115429520606995,41.38890001922846,185.51002502441406,121.56484985351562,1.529007911682129,False,18.97026824951172,False,0,0,0,unknown,0.0,0.0,IDLE,,170.5169189453125
2,0.08,0.9207372069358826,40.0153000082355,185.83248901367188,121.71756744384766,0.8986685276031494,False,18.96931266784668,False,0,0,0,unknown,0.0,0.0,IDLE,,170.95958099365237
3,0.12,0.9231373071670532,47.28680002153851,185.32421875,121.3344955444336,0.6080482602119446,False,18.832735061645508,False,0,0,0,unknown,0.0,0.0,IDLE,,171.3082572937012
4,0.16,0.9217340350151062,67.75260000722483,185.4060821533203,121.4714584350586,0.19046419858932495,False,18.663721084594727,False,0,0,0,single,0.0,0.0,IDLE,,170.49558563232424
5,0.2,0.9200125336647034,68.91130001167767,185.62228393554688,121.50638580322266,0.04977382719516754,False,18.740604400634766,False,0,0,0,single,0.0,0.0,IDLE,,170.83334350585938
6,0.24,0.9174308776855469,65.2608000091277,185.6514892578125,121.1318130493164,0.6270174980163574,False,18.744279861450195,False,0,0,0,single,0.0,0.0,IDLE,,171.70977172851565
7,0.28,0.9150013327598572,67.92790000326931,185.6041717529297,120.99420166015625,0.45334386825561523,False,18.836742401123047,False,0,0,0,single,0.0,0.0,IDLE,,171.37987747192383
8,0.32,0.9250757694244385,67.53469997784123,185.99151611328125,121.4142074584961,0.47664883732795715,False,18.693859100341797,False,0,0,0,single,0.0,0.0,IDLE,,171.01608657836914
9,0.36,0.9177201390266418,68.22899999679066,186.03433227539062,121.57720184326172,0.16334448754787445,False,18.424896240234375,False,0,0,0,single,0.0,0.0,IDLE,256.51492584228515,171.91618118286135
10,0.4,0.9242463111877441,64.02990000788122,185.48782348632812,121.6424789428711,0.18475964665412903,False,18.652448654174805,False,0,0,0,single,0.0,0.0,IDLE,256.54037628173825,171.15696868896487
11,0.44,0.918886125087738,68.03080000099726,185.47169494628906,122.05111694335938,0.5946996212005615,False,18.81072235107422,False,0,0,0,single,0.0,0.0,IDLE,256.5786206054687,171.12046203613284
12,0.48,0.9024682641029358,54.90540000027977,185.6580047607422,120.22796630859375,2.129636764526367,False,18.485042572021484,False,0,0,0,single,0.0,0.0,IDLE,256.70819702148435,171.46087188720705
13,0.52,0.9272136688232422,55.610000010346994,185.19749450683594,115.39065551757812,5.309268951416016,False,18.213130950927734,False,0,0,0,single,0.0,0.0,IDLE,256.7307290649414,172.27969512939455
14,0.56,0.9056866765022278,57.80599999707192,184.54908752441406,112.75736236572266,2.905306100845337,False,17.921157836914062,False,0,0,0,single,0.0,0.0,IDLE,256.71808288574215,173.01315155029297
15,0.6,0.9026126265525818,42.309399985242635,184.7640380859375,111.95549774169922,1.026132345199585,False,17.834556579589844,False,0,0,0,single,0.0,0.0,IDLE,256.70543670654297,173.3681640625
16,0.64,0.8924400210380554,46.30750001524575,185.19268798828125,111.39828491210938,0.5580345988273621,False,17.886619567871094,False,0,0,0,single,0.0,0.0,IDLE,256.69279052734373,173.23845214843752
17,0.68,0.9041721224784851,56.166900001699105,186.23892211914062,110.89874267578125,0.5432212352752686,False,18.20484161376953,False,0,0,0,single,0.0,0.0,IDLE,256.6833166503906,171.91080169677736
18,0.72,0.907650351524353,49.246300011873245,187.14691162109375,111.04510498046875,0.32934534549713135,False,18.408998489379883,False,0,0,0,single,0.0,0.0,IDLE,256.6738427734375,173.22452926635742
19,0.76,0.9094465970993042,56.10069999238476,187.22189331054688,112.93170166015625,2.1272785663604736,False,18.25918960571289,False,0,0,0,single,0.0,0.0,IDLE,256.66436889648435,173.769938659668
20,0.8,0.898849606513977,49.590000009629875,187.90928649902344,112.3134994506836,0.6892794370651245,False,18.001869201660156,False,0,0,0,single,0.0,0.0,IDLE,256.65489501953124,174.74039459228516
21,0.84,0.8991425037384033,38.58839999884367,187.79873657226562,112.75222778320312,0.5225708484649658,False,17.844816207885742,False,0,0,0,single,0.0,0.0,IDLE,256.64735382080073,173.77008132934571
22,0.88,0.8529363870620728,51.317599980393425,187.47862243652344,112.18710327148438,0.7642869353294373,False,17.87307357788086,False,0,0,0,single,0.0,0.0,IDLE,256.6918127441406,175.1459037780762
23,0.92,0.8381558656692505,61.58140001934953,187.06805419921875,114.04425048828125,2.9333982467651367,False,18.035554885864258,False,0,0,0,single,0.0,0.0,IDLE,256.69670806884767,176.26957855224612
24,0.96,0.8142933249473572,58.775999990757555,186.5439453125,111.56592559814453,2.6094250679016113,False,17.448749542236328,False,0,0,0,double,0.0,0.0,IDLE,256.6874584960937,176.15350418090821
25,1.0,0.8389408588409424,50.59279999113642,185.784912109375,108.89959716796875,2.7712514400482178,False,17.54289436340332,False,0,0,0,double,0.0,0.0,IDLE,256.6968650817871,176.88015441894532
26,1.04,0.823350191116333,53.73590000090189,185.119873046875,108.56075286865234,0.9423744678497314,False,17.828086853027344,False,0,0,0,double,0.0,0.0,IDLE,256.6882266235352,177.18718795776368
27,1.08,0.8550251126289368,41.013100009877235,184.73635864257812,108.19222259521484,0.6409560441970825,False,17.962921142578125,False,0,0,0,double,0.0,0.0,IDLE,256.73281326293943,177.67925567626955
28,1.12,0.9100401401519775,50.025799981085584,183.9728240966797,110.02706146240234,2.511683225631714,False,17.948680877685547,False,0,0,0,double,0.0,0.0,IDLE,256.7288055419922,178.2962516784668
29,1.16,0.9029480218887329,68.81759999669157,183.77322387695312,110.6600341796875,0.9791614413261414,False,18.084569931030273,False,0,0,0,double,0.0,0.0,IDLE,256.72089767456055,178.646891784668
30,1.2,0.874843180179596,61.28829999943264,182.1031494140625,111.1002197265625,0.5112730264663696,False,18.43219757080078,False,0,0,0,single,0.0,0.0,IDLE,256.7129898071289,177.52411499023438
31,1.24,0.9205327033996582,50.590200000442564,183.43475341796875,114.2235107421875,3.2144410610198975,False,18.162479400634766,False,0,0,0,single,0.0,0.0,IDLE,256.70435134887697,176.31801071166993
32,1.28,0.9117000699043274,58.37519999477081,186.86856079101562,117.5766372680664,3.353438138961792,False,18.543676376342773,False,0,0,0,single,0.0,0.0,IDLE,256.695712890625,171.01592712402345
33,1.32,0.9128938913345337,37.52129999338649,190.82730102539062,120.29898834228516,2.722352981567383,False,18.391733169555664,False,0,0,0,single,0.0,0.0,IDLE,256.6896356201172,168.86404037475586
34,1.36,0.9115578532218933,60.03130000317469,195.14114379882812,123.42249298095703,3.190277576446533,False,17.92146873474121,False,0,0,0,single,0.0,0.0,IDLE,256.6835583496093,166.662361907959
35,1.4,0.9038007855415344,55.153599998448044,197.14031982421875,124.16681671142578,0.7652462720870972,False,16.91604995727539,False,0,0,0,double,0.0,0.0,IDLE,256.7254615783691,167.8631202697754
36,1.44,0.8249440789222717,63.28410000423901,193.67788696289062,121.25878143310547,2.957386016845703,False,16.876819610595703,False,0,0,0,double,0.0,0.0,IDLE,256.7616778564453,172.37388229370117
37,1.48,0.8637745976448059,50.82929998752661,189.2607421875,112.96790313720703,8.640861511230469,False,17.494548797607422,False,0,0,0,double,0.0,0.0,IDLE,256.7175537109375,176.01275634765628
38,1.52,0.8734978437423706,64.44220000412315,185.58538818359375,109.46240234375,3.5540482997894287,False,18.225841522216797,True,0,0,0,double,0.0,0.0,IDLE,256.7175537109375,177.10721740722659
39,1.56,0.908088743686676,50.96240001148544,177.85922241210938,100.5787582397461,8.95374584197998,False,18.043672561645508,True,0,0,0,double,0.0,0.0,IDLE,256.7175537109375,176.60171356201172
40,1.6,0.8956968784332275,60.66740001551807,171.55088806152344,95.63720703125,4.951168537139893,False,16.26217269897461,True,0,0,0,double,0.0,0.0,IDLE,256.7175537109375,173.1601516723633
41,1.64,0.8966531753540039,74.18779999716207,168.5271453857422,94.86434936523438,0.9684484601020813,False,13.490826606750488,True,0,0,0,double,0.0,0.0,IDLE,256.7175537109375,173.5601303100586
42,1.68,0.9087435603141785,55.12890001409687,166.8709716796875,94.12960052490234,0.8093957901000977,False,10.838604927062988,True,0,0,0,double,0.0,0.0,IDLE,256.7175537109375,176.19017028808597
43,1.72,0.8816227912902832,50.06680000224151,166.6187744140625,94.26776123046875,0.4470265507698059,False,9.000478744506836,True,0,0,0,double,0.0,0.0,IDLE,256.7175537109375,180.61336669921877
44,1.76,0.8606374859809875,58.54879997787066,168.56080627441406,94.43282318115234,0.20964470505714417,False,8.45785140991211,True,0,0,0,double,0.0,0.0,IDLE,256.7175537109375,179.3612808227539
45,1.8,0.78327476978302,51.49419998633675,173.5135498046875,97.38188934326172,2.964066982269287,False,9.251056671142578,True,0,0,0,double,0.0,0.0,IDLE,256.7175537109375,182.27444458007815
46,1.84,0.1973700374364853,62.48490000143647,0.0,,0.0,False,0.0,False,0,0,0,unknown,0.0,0.0,IDLE,,179.924674987793
47,1.88,0.7453147172927856,51.397699979133904,183.61141967773438,106.02738189697266,8.66183853149414,False,8.998358726501465,False,1,0,1,double,0.0,0.0,JUMPING,256.7435388183594,172.3148422241211
48,1.92,0.7244461178779602,59.73369997809641,189.0726318359375,112.86886596679688,6.900725841522217,False,6.986461162567139,False,1,0,1,double,0.0,0.0,JUMPING,256.775708618164,170.07622909545898
49,1.96,0.6339355111122131,38.922299980185926,192.16847229003906,114.97296142578125,2.123746395111084,False,6.804379940032959,False,1,0,1,double,0.0,0.0,JUMPING,256.8217315673828,170.76918411254883
50,2.0,0.8447977304458618,44.462099991505966,190.51052856445312,110.6021499633789,4.382908344268799,False,5.844723701477051,False,1,0,1,double,0.0,0.0,JUMPING,256.95836059570314,176.9198585510254
51,2.04,0.8314701914787292,39.342000003671274,187.43182373046875,105.18297576904297,5.419325828552246,False,6.6047468185424805,False,1,0,1,double,0.0,0.0,JUMPING,256.93650695800784,180.9901405334473
52,2.08,0.8301848769187927,56.430399999953806,183.5701904296875,100.3453140258789,4.844196319580078,False,8.748910903930664,True,1,0,1,double,0.0,0.0,JUMPING,256.93650695800784,176.64907989501955
53,2.12,0.7982624769210815,50.874699983978644,176.395751953125,96.23113250732422,4.114195823669434,False,9.369657516479492,True,1,0,1,double,0.0,0.0,JUMPING,256.93650695800784,175.14415817260743
54,2.16,0.8837173581123352,46.68080000556074,173.48809814453125,93.11292266845703,3.1218814849853516,False,7.390273571014404,True,1,0,1,double,0.0,0.0,JUMPING,256.93650695800784,177.79972763061525
55,2.2,0.9004776477813721,38.00449997652322,171.17974853515625,92.4154281616211,0.8518409132957458,False,6.752935409545898,True,1,0,1,double,0.0,0.0,JUMPING,256.93650695800784,179.62740173339844
56,2.24,0.8400030136108398,47.51090001082048,170.57034301757812,94.3698959350586,1.9558868408203125,False,5.774924278259277,True,1,0,1,double,0.0,0.0,JUMPING,256.93650695800784,179.44936676025392
57,2.28,0.862789511680603,40.172899985918775,171.51234436035156,95.3359375,1.056732177734375,False,6.1418585777282715,True,1,0,1,double,0.0,0.0,JUMPING,256.93650695800784,179.83511199951172
58,2.32,0.8000729084014893,57.226300006732345,172.96188354492188,97.17845916748047,1.8460049629211426,False,6.785991191864014,True,1,0,1,double,0.0,0.0,JUMPING,256.93650695800784,183.1728271484375
59,2.36,0.721745491027832,54.75440001464449,175.83432006835938,101.04290008544922,3.8646693229675293,False,6.719541549682617,False,2,0,2,double,2.0833337679506254,125.00002607703752,JUMPING,256.93650695800784,179.22282409667972
60,2.4,0.8228092789649963,56.52030001510866,180.86251831054688,105.55970001220703,4.5176544189453125,False,7.448888301849365,False,2,0,2,double,2.0833337679506254,125.00002607703752,JUMPING,256.93650695800784,175.26449584960938
61,2.44,0.8276187181472778,50.191499991342425,187.18099975585938,110.25041961669922,4.703620433807373,False,7.950293064117432,False,2,0,2,double,2.0833337679506254,125.00002607703752,JUMPING,257.1124896240234,170.12014617919922
