frame_idx,timestamp,hip_y,head_y,head_move_px,head_drop_event,ankle_distance,is_airborne,jump_count,single_count,double_count,jump_type,freq_hz,spm,state
51,1.7,305.88128662109375,77.45878601074219,0.6720244884490967,False,6.777252674102783,False,1,0,1,double,0.0,0.0,JUMPING
52,1.7333333333333334,304.47296142578125,76.99864959716797,0.4609517753124237,False,6.307285308837891,False,1,0,1,double,0.0,0.0,JUMPING
53,1.7666666666666666,313.0445861816406,86.96758270263672,9.96894645690918,False,7.593575477600098,False,1,0,1,double,0.0,0.0,JUMPING
54,1.8,318.65997314453125,91.70672607421875,4.741392135620117,False,9.016214370727539,False,1,0,1,double,0.0,0.0,JUMPING
55,1.8333333333333333,319.48675537109375,95.30670166015625,3.599999189376831,False,9.92699909210205,False,1,0,1,double,0.0,0.0,JUMPING
56,1.8666666666666667,318.8204345703125,95.95429992675781,0.6618129014968872,False,10.607926368713379,False,1,0,1,double,0.0,0.0,JUMPING
57,1.9,318.96075439453125,95.70187377929688,0.3716230094432831,False,9.701004028320312,False,1,0,1,double,0.0,0.0,JUMPING
58,1.9333333333333333,305.9349365234375,85.80079650878906,9.927815437316895,False,8.751383781433105,True,1,0,1,double,0.0,0.0,JUMPING
59,1.9666666666666666,298.15228271484375,79.99565887451172,5.8121657371521,False,8.796867370605469,True,1,0,1,double,0.0,0.0,JUMPING
60,2.0,285.79681396484375,65.07156372070312,14.925410270690918,False,9.618937492370605,True,1,0,1,double,0.0,0.0,JUMPING
61,2.033333333333333,279.167724609375,57.17383575439453,7.899057865142822,False,10.68165111541748,True,1,0,1,double,0.0,0.0,JUMPING
62,2.066666666666667,276.67578125,54.105831146240234,3.085048198699951,False,10.625948905944824,True,1,0,1,double,0.0,0.0,JUMPING
63,2.1,276.2833557128906,53.402347564697266,0.738294243812561,False,10.006202697753906,True,1,0,1,double,0.0,0.0,JUMPING
64,2.1333333333333333,276.9016418457031,53.56309509277344,0.3596675992012024,False,9.670660018920898,True,1,0,1,double,0.0,0.0,JUMPING
65,2.1666666666666665,266.7298583984375,45.32324981689453,8.267522811889648,False,8.6668119430542,True,1,0,1,double,0.0,0.0,JUMPING
66,2.2,261.3138122558594,41.31480407714844,4.009825706481934,False,9.841582298278809,True,1,0,1,double,0.0,0.0,JUMPING
67,2.2333333333333334,255.04605102539062,33.550315856933594,7.773055076599121,False,17.792495727539062,True,1,0,1,double,0.0,0.0,JUMPING
68,2.2666666666666666,251.9620361328125,27.15314483642578,6.3980913162231445,False,12.347918510437012,True,1,0,1,double,0.0,0.0,JUMPING
69,2.3,250.96334838867188,24.43756866455078,2.7171127796173096,False,8.834726333618164,True,1,0,1,double,0.0,0.0,JUMPING
70,2.3333333333333335,250.9561767578125,24.145137786865234,0.666501522064209,False,8.500702857971191,True,1,0,1,double,0.0,0.0,JUMPING
71,2.3666666666666667,251.1820831298828,24.105314254760742,0.23314733803272247,False,9.426506996154785,True,1,0,1,double,0.0,0.0,JUMPING
72,2.4,257.28558349609375,28.139394760131836,4.100579261779785,False,9.382929801940918,True,1,0,1,double,0.0,0.0,JUMPING
73,2.433333333333333,260.8358459472656,30.582157135009766,2.4648520946502686,False,10.45857048034668,True,1,0,1,double,0.0,0.0,JUMPING
74,2.466666666666667,262.944091796875,32.066200256347656,1.485499620437622,False,10.31511402130127,True,1,0,1,double,0.0,0.0,JUMPING
75,2.5,263.6267395019531,32.77435302734375,0.7652354836463928,False,9.179133415222168,True,1,0,1,double,0.0,0.0,JUMPING
76,2.533333333333333,262.94329833984375,32.87197494506836,0.22514590620994568,False,9.317269325256348,True,1,0,1,double,0.0,0.0,JUMPING
77,2.566666666666667,268.8558349609375,40.667396545410156,7.815819263458252,False,7.862202167510986,True,1,0,1,double,0.0,0.0,JUMPING
78,2.6,272.60009765625,45.54106521606445,4.873696327209473,False,7.062893390655518,True,1,0,1,double,0.0,0.0,JUMPING
79,2.6333333333333333,274.4185791015625,47.572532653808594,2.0386228561401367,False,6.729318141937256,True,1,0,1,double,0.0,0.0,JUMPING
80,2.6666666666666665,284.71856689453125,58.94483184814453,11.420265197753906,False,6.166813373565674,True,1,0,1,double,0.0,0.0,JUMPING
81,2.7,290.6329040527344,64.86882019042969,5.945847034454346,False,6.326842308044434,False,2,0,2,double,0.9374999511055674,56.249997066334046,JUMPING
82,2.7333333333333334,304.0986328125,79.01910400390625,14.240509986877441,False,7.388821125030518,False,2,0,2,double,0.9374999511055674,56.249997066334046,JUMPING
83,2.7666666666666666,311.7944641113281,86.06857299804688,7.084751129150391,False,8.9896879196167,False,2,0,2,double,0.9374999511055674,56.249997066334046,JUMPING
84,2.8,314.8736572265625,88.96991729736328,2.9302265644073486,False,9.149869918823242,False,2,0,2,double,0.9374999511055674,56.249997066334046,JUMPING
85,2.8333333333333335,315.48602294921875,89.32328033447266,0.42264679074287415,False,9.34189224243164,False,2,0,2,double,0.9374999511055674,56.249997066334046,JUMPING
86,2.8666666666666667,318.951416015625,94.04939270019531,4.727075099945068,False,8.734814643859863,False,2,0,2,double,0.9374999511055674,56.249997066334046,JUMPING
87,2.9,314.1583557128906,91.88307189941406,2.1686081886291504,False,7.390822410583496,False,2,0,2,double,0.9374999511055674,56.249997066334046,JUMPING
88,2.933333333333333,311.57574462890625,89.84730529785156,2.035961151123047,False,7.303313255310059,True,2,0,2,double,0.9374999511055674,56.249997066334046,JUMPING
89,2.966666666666667,309.41656494140625,88.33912658691406,1.5101242065429688,False,6.81816291809082,True,2,0,2,double,0.9374999511055674,56.249997066334046,JUMPING
90,3.0,308.30364990234375,87.41993713378906,0.9211904406547546,False,6.402774810791016,True,2,0,2,double,0.9374999511055674,56.249997066334046,JUMPING
91,3.033333333333333,307.88519287109375,86.84693908691406,0.5810260772705078,False,6.830459117889404,True,2,0,2,double,0.9374999511055674,56.249997066334046,JUMPING
92,3.066666666666667,294.783203125,74.52833557128906,12.323006629943848,False,7.995006561279297,True,2,0,2,double,0.9374999511055674,56.249997066334046,JUMPING
93,3.1,287.8277587890625,67.55612182617188,6.972255706787109,False,9.795308113098145,True,2,0,2,double,0.9374999511055674,56.249997066334046,JUMPING
94,3.1333333333333333,276.63763427734375,54.18074035644531,13.380764961242676,False,8.985396385192871,True,2,0,2,double,0.9374999511055674,56.249997066334046,JUMPING
95,3.1666666666666665,270.2841796875,46.9093017578125,7.275058269500732,False,8.395086288452148,True,2,0,2,double,0.9374999511055674,56.249997066334046,JUMPING
96,3.2,268.7044677734375,44.201744079589844,2.708021879196167,False,8.078537940979004,True,2,0,2,double,0.9374999511055674,56.249997066334046,JUMPING
97,3.2333333333333334,260.0693359375,38.159969329833984,6.0520782470703125,False,9.246702194213867,True,2,0,2,double,0.9374999511055674,56.249997066334046,JUMPING
98,3.2666666666666666,255.91555786132812,34.1774787902832,5.247949123382568,False,9.236613273620605,True,2,0,2,double,0.9374999511055674,56.249997066334046,JUMPING
99,3.3,251.75033569335938,30.84416961669922,4.151680946350098,False,9.144015312194824,True,2,0,2,double,0.9374999511055674,56.249997066334046,JUMPING
100,3.3333333333333335,250.4876251220703,29.099750518798828,1.7575677633285522,False,9.508273124694824,True,2,0,2,double,0.9374999511055674,56.249997066334046,JUMPING
101,3.3666666666666667,250.5311279296875,28.19058609008789,0.9112375378608704,False,10.353837013244629,True,2,0,2,double,0.9374999511055674,56.249997066334046,JUMPING
102,3.4,252.01217651367188,28.185762405395508,0.053258445113897324,False,10.516568183898926,True,2,0,2,double,0.9374999511055674,56.249997066334046,JUMPING
103,3.433333333333333,253.35595703125,28.792285919189453,0.6426395177841187,False,9.74460506439209,True,2,0,2,double,0.9374999511055674,56.249997066334046,JUMPING
104,3.466666666666667,253.31268310546875,29.39891815185547,0.6703758835792542,False,8.171992301940918,True,2,0,2,double,0.9374999511055674,56.249997066334046,JUMPING
105,3.5,253.7969970703125,29.63991928100586,0.29827815294265747,False,8.836334228515625,True,2,0,2,double,0.9374999511055674,56.249997066334046,JUMPING
106,3.533333333333333,258.15740966796875,32.587745666503906,2.9803216457366943,False,8.210942268371582,True,2,0,2,double,0.9374999511055674,56.249997066334046,JUMPING
107,3.566666666666667,260.0863037109375,34.12352752685547,1.6241146326065063,False,8.166027069091797,True,2,0,2,double,0.9374999511055674,56.249997066334046,JUMPING
108,3.6,266.321044921875,40.162841796875,6.281209945678711,False,7.832736968994141,True,2,0,2,double,0.9374999511055674,56.249997066334046,JUMPING
109,3.6333333333333333,269.9034423828125,42.99451446533203,3.0314829349517822,False,8.305793762207031,True,2,0,2,double,0.9374999511055674,56.249997066334046,JUMPING
110,3.6666666666666665,271.45343017578125,44.489967346191406,1.538600206375122,False,8.333711624145508,True,2,0,2,double,0.9374999511055674,56.249997066334046,JUMPING
111,3.7,270.7255859375,44.742515563964844,0.2608862817287445,False,7.451709747314453,True,2,0,2,double,0.9374999511055674,56.249997066334046,JUMPING
112,3.7333333333333334,270.37896728515625,44.73650360107422,0.07479644566774368,False,7.996329307556152,True,2,0,2,double,0.9374999511055674,56.249997066334046,JUMPING
113,3.7666666666666666,278.8388977050781,53.546958923339844,8.810507774353027,False,8.31497573852539,True,2,0,2,double,0.9374999511055674,56.249997066334046,JUMPING
114,3.8,284.0299377441406,58.4964714050293,4.950900554656982,False,8.263504981994629,False,3,0,3,double,0.9230769907934475,55.38461944760685,JUMPING
115,3.8333333333333335,297.0032958984375,72.29331970214844,13.856172561645508,False,9.323867797851562,False,3,0,3,double,0.9230769907934475,55.38461944760685,JUMPING
116,3.8666666666666667,303.318603515625,79.65382385253906,7.388311386108398,False,10.726105690002441,False,3,0,3,double,0.9230769907934475,55.38461944760685,JUMPING
117,3.9,305.7698974609375,82.34176635742188,2.7602198123931885,False,11.463253021240234,False,3,0,3,double,0.9230769907934475,55.38461944760685,JUMPING
118,3.933333333333333,317.3592529296875,93.35794067382812,11.023760795593262,False,10.490222930908203,False,3,0,3,double,0.9230769907934475,55.38461944760685,JUMPING
119,3.966666666666667,323.253662109375,97.95956420898438,4.606539249420166,True,10.29676628112793,False,3,0,3,double,0.9230769907934475,55.38461944760685,JUMPING
120,4.0,325.6971435546875,100.20047760009766,2.2469613552093506,True,8.637188911437988,False,3,0,3,double,0.9230769907934475,55.38461944760685,JUMPING
121,4.033333333333333,325.49859619140625,100.25564575195312,0.3677329421043396,True,8.667067527770996,False,3,0,3,double,0.9230769907934475,55.38461944760685,JUMPING
122,4.066666666666666,324.650390625,99.94607543945312,0.31131505966186523,True,8.265128135681152,False,3,0,3,double,0.9230769907934475,55.38461944760685,JUMPING
123,4.1,323.6579284667969,100.69178009033203,0.8020807504653931,True,8.717394828796387,False,3,0,3,double,0.9230769907934475,55.38461944760685,JUMPING
124,4.133333333333334,323.56610107421875,101.09466552734375,0.46728506684303284,True,9.65001392364502,False,3,0,3,double,0.9230769907934475,55.38461944760685,JUMPING
125,4.166666666666667,314.9814453125,92.96487426757812,8.130264282226562,False,10.763528823852539,True,3,0,3,double,0.9230769907934475,55.38461944760685,JUMPING
126,4.2,309.85711669921875,87.86979675292969,5.140828609466553,False,11.963908195495605,True,3,0,3,double,0.9230769907934475,55.38461944760685,JUMPING
127,4.233333333333333,293.6270751953125,73.67308044433594,14.197108268737793,False,11.779081344604492,True,3,0,3,double,0.9230769907934475,55.38461944760685,JUMPING
128,4.266666666666667,275.3084411621094,55.014686584472656,18.66704559326172,False,10.78342342376709,True,3,0,3,double,0.9230769907934475,55.38461944760685,JUMPING
129,4.3,265.42401123046875,45.65269470214844,9.37182903289795,False,9.811017990112305,True,3,0,3,double,0.9230769907934475,55.38461944760685,JUMPING
130,4.333333333333333,256.22393798828125,35.19552993774414,10.50681209564209,False,12.912890434265137,True,3,0,3,double,0.9230769907934475,55.38461944760685,JUMPING
131,4.366666666666666,252.13949584960938,30.591711044311523,4.610685348510742,False,14.26052474975586,True,3,0,3,double,0.9230769907934475,55.38461944760685,JUMPING
132,4.4,251.84510803222656,29.742712020874023,0.857736349105835,False,14.626021385192871,True,3,0,3,double,0.9230769907934475,55.38461944760685,JUMPING
133,4.433333333333334,253.10589599609375,30.518924713134766,0.8027378916740417,False,13.84430980682373,True,3,0,3,double,0.9230769907934475,55.38461944760685,JUMPING
134,4.466666666666667,254.8372039794922,31.649139404296875,1.1320379972457886,False,14.702479362487793,True,3,0,3,double,0.9230769907934475,55.38461944760685,JUMPING
135,4.5,256.2093200683594,33.04865264892578,1.4071061611175537,False,13.363129615783691,True,3,0,3,double,0.9230769907934475,55.38461944760685,JUMPING
136,4.533333333333333,254.29959106445312,28.680166244506836,5.344149589538574,False,18.2220516204834,True,3,0,3,double,0.9230769907934475,55.38461944760685,JUMPING
137,4.566666666666666,253.2626953125,26.71105194091797,2.9457764625549316,False,14.735674858093262,True,3,0,3,double,0.9230769907934475,55.38461944760685,JUMPING
138,4.6,253.28915405273438,25.03133773803711,1.6810029745101929,False,13.683588027954102,True,3,0,3,double,0.9230769907934475,55.38461944760685,JUMPING
139,4.633333333333334,253.72344970703125,25.139131546020508,0.22371216118335724,False,13.27515697479248,True,3,0,3,double,0.9230769907934475,55.38461944760685,JUMPING
140,4.666666666666667,258.12677001953125,28.27998161315918,3.146407127380371,False,15.376163482666016,True,3,0,3,double,0.9230769907934475,55.38461944760685,JUMPING
141,4.7,260.2668151855469,30.18788719177246,1.9089642763137817,False,16.080320358276367,True,3,0,3,double,0.9230769907934475,55.38461944760685,JUMPING
142,4.733333333333333,268.64892578125,37.42725372314453,7.253724098205566,False,12.520875930786133,True,3,0,3,double,0.9230769907934475,55.38461944760685,JUMPING
143,4.766666666666667,272.64007568359375,42.08654022216797,4.670995235443115,False,10.562150955200195,True,3,0,3,double,0.9230769907934475,55.38461944760685,JUMPING
144,4.8,274.3831787109375,43.65858459472656,1.5893793106079102,False,10.979448318481445,True,3,0,3,double,0.9230769907934475,55.38461944760685,JUMPING
145,4.833333333333333,274.5,44.34938430786133,0.7561712861061096,False,10.548383712768555,True,3,0,3,double,0.9230769907934475,55.38461944760685,JUMPING
146,4.866666666666666,274.7042236328125,43.994529724121094,0.41287761926651,False,10.491875648498535,True,3,0,3,double,0.9230769907934475,55.38461944760685,JUMPING
147,4.9,282.4247741699219,53.04539108276367,9.051238059997559,False,11.62590503692627,True,3,0,3,double,0.9230769907934475,55.38461944760685,JUMPING
148,4.933333333333334,286.62359619140625,57.96370315551758,4.9205732345581055,False,12.46595573425293,True,3,0,3,double,0.9230769907934475,55.38461944760685,JUMPING
149,4.966666666666667,288.9564208984375,60.79273223876953,2.831864595413208,False,12.865373611450195,True,3,0,3,double,0.9230769907934475,55.38461944760685,JUMPING
150,5.0,301.5592041015625,74.70878601074219,13.94791316986084,False,11.753472328186035,True,3,0,3,double,0.9230769907934475,55.38461944760685,JUMPING
151,5.033333333333333,307.9923095703125,81.68193054199219,6.975241184234619,False,11.503169059753418,False,4,0,4,double,0.882352947363804,52.94117684182824,JUMPING
152,5.066666666666666,315.7760009765625,90.96597290039062,9.289277076721191,False,12.827291488647461,False,4,0,4,double,0.882352947363804,52.94117684182824,JUMPING
153,5.1,319.5200500488281,95.18810272216797,4.23265266418457,False,13.739355087280273,False,4,0,4,double,0.882352947363804,52.94117684182824,JUMPING
154,5.133333333333334,313.72540283203125,90.69062805175781,4.512190341949463,False,11.372724533081055,False,4,0,4,double,0.882352947363804,52.94117684182824,JUMPING
155,5.166666666666667,308.5732727050781,87.36526489257812,3.326225996017456,False,10.965388298034668,False,4,0,4,double,0.882352947363804,52.94117684182824,JUMPING
156,5.2,305.3721923828125,84.88978576660156,2.5143911838531494,False,10.427384376525879,True,4,0,4,double,0.882352947363804,52.94117684182824,JUMPING
157,5.233333333333333,290.6335754394531,71.16635131835938,13.73084831237793,False,9.477926254272461,True,4,0,4,double,0.882352947363804,52.94117684182824,JUMPING
158,5.266666666666667,283.3433532714844,63.536590576171875,7.6459503173828125,False,10.293387413024902,True,4,0,4,double,0.882352947363804,52.94117684182824,JUMPING
159,5.3,270.95458984375,49.96847152709961,13.645625114440918,False,8.873332977294922,True,4,0,4,double,0.882352947363804,52.94117684182824,JUMPING
160,5.333333333333333,264.7968444824219,42.74224090576172,7.278517246246338,False,9.40335464477539,True,4,0,4,double,0.882352947363804,52.94117684182824,JUMPING
161,5.366666666666666,262.2325744628906,40.47097396850586,2.295607089996338,False,8.865951538085938,True,4,0,4,double,0.882352947363804,52.94117684182824,JUMPING
162,5.4,261.9330139160156,40.09135437011719,0.4389374852180481,False,8.606822967529297,True,4,0,4,double,0.882352947363804,52.94117684182824,JUMPING
163,5.433333333333334,262.71929931640625,40.64982223510742,0.5672013759613037,False,8.21770191192627,True,4,0,4,double,0.882352947363804,52.94117684182824,JUMPING
164,5.466666666666667,262.8623046875,41.95697784423828,1.3485161066055298,False,7.754855155944824,True,4,0,4,double,0.882352947363804,52.94117684182824,JUMPING
165,5.5,258.3226318359375,35.62837219238281,6.518693923950195,False,9.557404518127441,True,4,0,4,double,0.882352947363804,52.94117684182824,JUMPING
166,5.533333333333333,253.5264892578125,27.59392547607422,8.27681827545166,False,11.586007118225098,True,4,0,4,double,0.882352947363804,52.94117684182824,JUMPING
167,5.566666666666666,250.3349609375,23.443180084228516,4.23534631729126,False,12.127035140991211,True,4,0,4,double,0.882352947363804,52.94117684182824,JUMPING
168,5.6,248.32003784179688,21.88671875,1.8177374601364136,False,13.249382972717285,True,4,0,4,double,0.882352947363804,52.94117684182824,JUMPING
169,5.633333333333334,248.00379943847656,21.608911514282227,0.8473126888275146,False,13.555459022521973,True,4,0,4,double,0.882352947363804,52.94117684182824,JUMPING
170,5.666666666666667,247.42056274414062,22.178634643554688,0.5708408951759338,False,13.317644119262695,True,4,0,4,double,0.882352947363804,52.94117684182824,JUMPING
171,5.7,247.92840576171875,22.442394256591797,0.3224852979183197,False,14.0103120803833,True,4,0,4,double,0.882352947363804,52.94117684182824,JUMPING
172,5.733333333333333,248.78135681152344,22.341636657714844,0.4153898060321808,False,14.302459716796875,True,4,0,4,double,0.882352947363804,52.94117684182824,JUMPING
173,5.766666666666667,252.55108642578125,25.289344787597656,3.223858594894409,False,11.884763717651367,True,4,0,4,double,0.882352947363804,52.94117684182824,JUMPING
174,5.8,254.94091796875,27.086986541748047,1.9990581274032593,False,10.872364044189453,True,4,0,4,double,0.882352947363804,52.94117684182824,JUMPING
175,5.833333333333333,261.8414306640625,34.138214111328125,7.261045932769775,False,10.268205642700195,True,4,0,4,double,0.882352947363804,52.94117684182824,JUMPING
176,5.866666666666666,265.4728698730469,37.79856872558594,3.8033640384674072,False,10.419005393981934,True,4,0,4,double,0.882352947363804,52.94117684182824,JUMPING
177,5.9,267.43695068359375,39.61644744873047,1.825028896331787,False,10.288570404052734,True,4,0,4,double,0.882352947363804,52.94117684182824,JUMPING
178,5.933333333333334,268.37213134765625,40.08155822753906,0.46516329050064087,False,10.583393096923828,True,4,0,4,double,0.882352947363804,52.94117684182824,JUMPING
179,5.966666666666667,267.8392639160156,39.92485046386719,0.18807169795036316,False,10.534712791442871,True,4,0,4,double,0.882352947363804,52.94117684182824,JUMPING
180,6.0,276.28814697265625,49.21544647216797,9.297287940979004,False,9.431716918945312,True,4,0,4,double,0.882352947363804,52.94117684182824,JUMPING
181,6.033333333333333,280.5846252441406,53.861915588378906,4.652205467224121,False,9.617936134338379,True,4,0,4,double,0.882352947363804,52.94117684182824,JUMPING
182,6.066666666666666,282.67547607421875,56.35335922241211,2.5286412239074707,False,8.964714050292969,False,5,0,5,double,0.9022556261585261,54.13533756951156,JUMPING
183,6.1,294.63818359375,68.29361724853516,11.968802452087402,False,9.193862915039062,False,5,0,5,double,0.9022556261585261,54.13533756951156,JUMPING
184,6.133333333333334,300.5679016113281,74.88349914550781,6.5934319496154785,False,8.22507381439209,False,5,0,5,double,0.9022556261585261,54.13533756951156,JUMPING
185,6.166666666666667,312.09295654296875,86.23822021484375,11.361495018005371,False,6.590066909790039,False,5,0,5,double,0.9022556261585261,54.13533756951156,JUMPING
186,6.2,317.9561462402344,91.2599868774414,5.023007392883301,True,6.83971643447876,False,5,0,5,double,0.9022556261585261,54.13533756951156,JUMPING
187,6.233333333333333,316.5115966796875,92.4761962890625,1.3135603666305542,True,6.585610866546631,False,5,0,5,double,0.9022556261585261,54.13533756951156,JUMPING
188,6.266666666666667,305.42913818359375,82.56390380859375,9.913619041442871,False,6.7500810623168945,True,5,0,5,double,0.9022556261585261,54.13533756951156,JUMPING
189,6.3,298.80767822265625,76.1432113647461,6.422222137451172,False,7.539421558380127,True,5,0,5,double,0.9022556261585261,54.13533756951156,JUMPING
190,6.333333333333333,294.72393798828125,72.41099548339844,3.7323858737945557,False,8.763345718383789,True,5,0,5,double,0.9022556261585261,54.13533756951156,JUMPING
191,6.366666666666666,292.9293518066406,71.16275024414062,1.2913098335266113,False,8.315114974975586,True,5,0,5,double,0.9022556261585261,54.13533756951156,JUMPING
