frame_idx,timestamp,best_conf,infer_ms,hip_y,head_y,head_move_px,head_drop_event,ankle_distance,is_airborne,jump_count,single_count,double_count,jump_type,freq_hz,spm,state,ground_y,person_h
0,0.0,0.9173417687416077,34.5136999967508,246.52877807617188,118.6216049194336,0.0,False,31.89959716796875,False,0,0,0,unknown,0.0,0.0,IDLE,,304.8144046783447
1,0.04,0.9245196580886841,29.848800011677667,244.86856079101562,118.618408203125,0.22991113364696503,False,30.890544891357422,False,0,0,0,unknown,0.0,0.0,IDLE,,305.5866539955139
2,0.08,0.9151507019996643,32.74390002479777,254.32806396484375,126.73462677001953,8.11624526977539,False,34.259117126464844,False,0,0,0,unknown,0.0,0.0,IDLE,,299.6746819496155
3,0.12,0.9141852259635925,33.30509999068454,262.2684631347656,134.64476013183594,7.915050983428955,False,30.32103729248047,False,0,0,0,unknown,0.0,0.0,IDLE,,289.4233195781708
4,0.16,0.912295401096344,31.68870002264157,264.24072265625,137.45401000976562,2.8111040592193604,False,30.63158416748047,False,0,0,0,single,0.0,0.0,IDLE,,289.797327375412
5,0.2,0.9250970482826233,35.20829998888075,259.87261962890625,134.25242614746094,3.207124948501587,False,32.16401290893555,False,0,0,0,single,0.0,0.0,IDLE,,293.7690679550171
6,0.24,0.938632071018219,37.0487000036519,252.60891723632812,127.43414306640625,6.819797992706299,False,35.71303939819336,False,0,0,0,single,0.0,0.0,IDLE,,301.94395780563354
7,0.28,0.9476328492164612,49.64889999246225,248.39404296875,123.27991485595703,4.154975891113281,False,36.258060455322266,False,0,0,0,single,0.0,0.0,IDLE,,302.26445031166077
8,0.32,0.6664438247680664,28.453900013118982,242.91453552246094,117.39522552490234,5.887787818908691,False,36.60514450073242,False,0,0,0,single,0.0,0.0,IDLE,,303.23455080986025
9,0.36,0.9283941984176636,30.499699991196394,237.54721069335938,112.53343963623047,4.869174003601074,False,35.78992462158203,True,0,0,0,single,0.0,0.0,IDLE,374.6435647583007,309.5576836109162
10,0.4,0.9326775670051575,37.14070000569336,235.3886260986328,110.82086944580078,1.7284116744995117,False,33.285301208496094,True,0,0,0,single,0.0,0.0,IDLE,374.4715667724609,305.02744002342223
11,0.44,0.9151841402053833,38.074999989476055,234.71383666992188,110.36725616455078,0.4551336467266083,False,32.95967102050781,True,0,0,0,single,0.0,0.0,IDLE,374.35329071044924,308.1183061122894
12,0.48,0.914095401763916,27.646200003800914,234.28285217285156,110.89415740966797,0.5283427238464355,False,32.97050857543945,True,0,0,0,single,0.0,0.0,IDLE,374.23501464843747,304.54805717468264
13,0.52,0.9199240207672119,29.042799986200407,238.36102294921875,113.88915252685547,3.004009485244751,False,31.222993850708008,True,0,0,0,single,0.0,0.0,IDLE,374.11363037109373,305.6071907043457
14,0.56,0.9175868034362793,31.637599982786924,245.35604858398438,119.96701049804688,6.0793962478637695,False,30.18708038330078,False,1,1,0,single,0.0,0.0,JUMPING,374.0560446166992,298.13906021118163
15,0.6,0.9130701422691345,34.225800016429275,252.01806640625,127.41768646240234,7.45521354675293,False,29.761646270751953,False,1,1,0,single,0.0,0.0,JUMPING,373.9809860229492,289.3329966545105
16,0.64,0.9092065095901489,34.658399992622435,256.7710876464844,132.0401153564453,4.622821807861328,False,28.278427124023438,False,1,1,0,single,0.0,0.0,JUMPING,373.8963098144531,288.61720805168153
17,0.68,0.904080331325531,28.59649999300018,256.57177734375,130.9827423095703,1.0673941373825073,False,29.57171630859375,True,1,1,0,single,0.0,0.0,JUMPING,373.83121444702147,294.15986466407776
18,0.72,0.9165842533111572,30.91359999962151,253.70758056640625,125.58979034423828,5.452347278594971,False,32.0570068359375,False,1,1,0,single,0.0,0.0,JUMPING,373.7661190795898,303.8653182506561
19,0.76,0.9198508858680725,31.245199992554262,251.517333984375,122.42251586914062,3.1937096118927,False,33.26460647583008,False,1,1,0,single,0.0,0.0,JUMPING,373.7010237121582,302.9120879173279
20,0.8,0.933074951171875,38.034900004277006,245.76829528808594,117.76615142822266,4.723118305206299,False,33.051937103271484,True,1,1,0,single,0.0,0.0,JUMPING,373.63592834472655,303.617608165741
21,0.84,0.9297951459884644,49.9372000049334,240.10794067382812,113.5997314453125,4.208827018737793,False,34.71623611450195,True,1,1,0,single,0.0,0.0,JUMPING,373.5499055480957,308.19420661926273
22,0.88,0.9245179891586304,42.55479999119416,238.25367736816406,113.0711898803711,1.6255717277526855,False,31.80304718017578,False,2,2,0,single,3.125000069849195,187.5000041909517,JUMPING,373.4638827514649,311.37688865661625
23,0.92,0.9218758344650269,58.29409998841584,237.42784118652344,113.27892303466797,0.7770019769668579,False,30.315135955810547,False,2,2,0,single,3.125000069849195,187.5000041909517,JUMPING,373.377859954834,310.414425945282
24,0.96,0.9207862019538879,59.06159998266958,237.94149780273438,113.48296356201172,0.4604158103466034,False,30.51814079284668,False,2,2,0,single,3.125000069849195,187.5000041909517,JUMPING,373.45089660644527,310.6280300617218
25,1.0,0.9126617312431335,59.80010001803748,243.1075439453125,117.11064910888672,3.662717819213867,False,31.535043716430664,False,2,2,0,single,3.125000069849195,187.5000041909517,JUMPING,373.95178756713864,312.5321445465088
26,1.04,0.890230119228363,55.7025000161957,248.9481201171875,123.55457305908203,6.473328590393066,False,32.67241668701172,False,2,2,0,single,3.125000069849195,187.5000041909517,JUMPING,374.7628424072266,302.3534731864929
27,1.08,0.9096627831459045,62.392599997110665,255.32249450683594,130.29574584960938,6.746598720550537,False,31.288284301757812,False,2,2,0,single,3.125000069849195,187.5000041909517,JUMPING,375.66024139404294,291.3697669029236
28,1.12,0.9112380146980286,49.08550000982359,257.99261474609375,133.41493225097656,3.165393352508545,False,28.934661865234375,False,2,2,0,single,3.125000069849195,187.5000041909517,JUMPING,375.63347656250005,292.14972510337833
29,1.16,0.9148520827293396,29.267300007632002,259.2847900390625,134.47190856933594,1.0580281019210815,False,28.468538284301758,False,2,2,0,single,3.125000069849195,187.5000041909517,JUMPING,375.5730020141602,292.48179616928104
30,1.2,0.932799220085144,36.70559998136014,256.848388671875,130.9005889892578,3.575401782989502,False,29.54205894470215,False,2,2,0,single,3.125000069849195,187.5000041909517,JUMPING,375.6285064697266,305.5034508705139
31,1.24,0.924272358417511,36.30380000686273,251.5911865234375,124.3254165649414,6.619716167449951,False,31.652690887451172,False,2,2,0,single,3.125000069849195,187.5000041909517,JUMPING,375.7266270446777,310.3612864494324
32,1.28,0.9355394840240479,36.73079999862239,244.65142822265625,117.80270385742188,6.530704498291016,False,33.49357223510742,True,2,2,0,single,3.125000069849195,187.5000041909517,JUMPING,375.66985412597654,308.8490249633789
33,1.32,0.9344784617424011,36.591899988707155,237.35594177246094,112.8035888671875,5.008601665496826,False,33.57645797729492,True,2,2,0,single,3.125000069849195,187.5000041909517,JUMPING,375.5914038085937,310.11534361839296
34,1.36,0.941234290599823,47.745399991981685,232.43548583984375,111.02576446533203,1.778989553451538,False,33.87698745727539,True,2,2,0,single,3.125000069849195,187.5000041909517,JUMPING,375.51295349121096,313.80466890335083
35,1.4,0.9294120669364929,30.548599985195324,233.52252197265625,112.35399627685547,1.3368099927902222,False,33.342899322509766,True,2,2,0,single,3.125000069849195,187.5000041909517,JUMPING,375.4345031738281,313.3837679386139
36,1.44,0.9285103678703308,27.88239999790676,235.290283203125,114.00499725341797,1.669582486152649,False,31.921627044677734,True,2,2,0,single,3.125000069849195,187.5000041909517,JUMPING,375.35605285644533,310.55681176185607
37,1.48,0.9179517030715942,31.434900010935962,240.4062042236328,118.36420440673828,4.360754489898682,False,32.492313385009766,True,2,2,0,single,3.125000069849195,187.5000041909517,JUMPING,375.35605285644533,306.16271781921387
38,1.52,0.9229037761688232,35.94259999226779,248.2539825439453,125.90668487548828,7.555429458618164,False,32.504459381103516,False,3,3,0,single,2.083333379899463,125.00000279396778,JUMPING,375.35605285644533,300.2305137634277
39,1.56,0.9231911897659302,31.643499998608604,258.81365966796875,132.85887145996094,6.958851337432861,False,34.28742599487305,False,3,3,0,single,2.083333379899463,125.00000279396778,JUMPING,374.91211853027346,291.4758427619934
40,1.6,0.9285989999771118,33.28709999914281,263.61279296875,135.6137237548828,2.75526762008667,False,34.22503662109375,False,3,3,0,single,2.083333379899463,125.00000279396778,JUMPING,375.3031854248047,292.9875151634216
41,1.64,0.9333982467651367,33.04899999056943,260.17340087890625,132.39959716796875,3.22470760345459,False,32.02654266357422,False,3,3,0,single,2.083333379899463,125.00000279396778,JUMPING,375.3031854248047,302.6641442298889
42,1.68,0.9288761615753174,32.48379999422468,253.79605102539062,125.94631958007812,6.471220970153809,False,33.789268493652344,False,3,3,0,single,2.083333379899463,125.00000279396778,JUMPING,375.3031854248047,306.53933587074283
43,1.72,0.9328647255897522,30.848800000967458,249.56768798828125,122.0508804321289,3.910862445831299,False,35.07664489746094,True,3,3,0,single,2.083333379899463,125.00000279396778,JUMPING,375.3031854248047,305.679546546936
44,1.76,0.9317034482955933,32.973800000036135,242.47398376464844,117.52816009521484,4.571794509887695,False,35.38434982299805,True,3,3,0,single,2.083333379899463,125.00000279396778,JUMPING,375.3031854248047,311.673025560379
45,1.8,0.932207465171814,35.06480000214651,236.79330444335938,114.4867172241211,3.171565294265747,False,34.009918212890625,True,3,3,0,single,2.083333379899463,125.00000279396778,JUMPING,375.3031854248047,305.54514384269714
46,1.84,0.9291856288909912,46.27629998140037,234.15025329589844,113.58423614501953,1.833046317100525,False,32.321502685546875,True,3,3,0,single,2.083333379899463,125.00000279396778,JUMPING,375.3031854248047,307.2570034503937
47,1.88,0.9234814643859863,66.94129999959841,234.85263061523438,116.3262939453125,3.1217644214630127,False,28.701112747192383,True,3,3,0,single,2.083333379899463,125.00000279396778,JUMPING,375.3031854248047,305.1880874633789
