frame_idx,timestamp,best_conf,infer_ms,hip_y,hip_baseline,hip_signal,dyn_thr,head_y,head_move_px,head_drop_event,ankle_distance,is_jumping,jump_count,single_count,double_count,jump_type,freq_hz,spm,state,person_h
114,4.56,0.9221022129058838,33.855299989227206,245.29718017578125,235.50372314453125,-9.79345703125,10.020659923553467,117.17388916015625,3.908066511154175,False,13.030290603637695,False,3,1,2,double,0.4950495096249109,29.702970577494654,JUMPING,275.78921585083003
115,4.6,0.9224023222923279,28.189299977384508,249.13681030273438,236.03231811523438,-13.1044921875,10.356322288513184,118.46533203125,1.2927064895629883,False,10.934499740600586,False,3,1,2,double,0.4950495096249109,29.702970577494654,JUMPING,275.8836112976074
116,4.64,0.927400529384613,31.573800020851195,247.38818359375,236.470703125,-10.91748046875,10.573912525177002,114.5573501586914,3.9173638820648193,False,13.364521980285645,False,3,1,2,double,0.4950495096249109,29.702970577494654,JUMPING,282.5192687988281
117,4.68,0.9390209913253784,35.581399977672845,241.0650634765625,236.63475036621094,-4.4303131103515625,10.610341644287109,107.6113510131836,6.946020603179932,False,20.635732650756836,False,3,1,2,double,0.4950495096249109,29.702970577494654,JUMPING,292.2830108642578
118,4.72,0.9223926663398743,28.907100029755384,233.7882080078125,236.4663848876953,2.6781768798828125,10.604182434082032,99.984619140625,7.626734256744385,False,24.90985870361328,False,3,1,2,double,0.4950495096249109,29.702970577494654,JUMPING,295.2131217956543
119,4.76,0.9226521849632263,32.56610000971705,226.982177734375,235.9676971435547,8.985519409179688,10.668872165679932,93.795166015625,6.19210147857666,False,25.1632080078125,False,3,1,2,double,0.4950495096249109,29.702970577494654,JUMPING,294.16335182189937
120,4.8,0.9185988306999207,31.83819999685511,222.76438903808594,235.24530029296875,12.480911254882812,10.787159729003907,90.50613403320312,3.300919771194458,False,26.08393096923828,True,3,1,2,double,0.4950495096249109,29.702970577494654,JUMPING,295.8397464752197
121,4.84,0.9223614931106567,28.073200024664402,220.14024353027344,234.34458923339844,14.204345703125,10.887645149230957,89.19481658935547,1.3281044960021973,False,26.256940841674805,True,3,1,2,double,0.4950495096249109,29.702970577494654,JUMPING,297.774405670166
122,4.88,0.9217198491096497,25.470799999311566,219.7425537109375,233.37478637695312,13.632232666015625,10.891886043548585,89.72566986083984,0.5385045409202576,False,22.870803833007812,True,3,1,2,single,0.4950495096249109,29.702970577494654,JUMPING,295.73841533660885
123,4.92,0.9178974628448486,26.80990000953898,221.65597534179688,232.39292907714844,10.736953735351562,10.712857818603515,93.23822784423828,3.545086622238159,False,19.121078491210938,True,3,1,2,double,0.4950495096249109,29.702970577494654,JUMPING,292.3383018493652
124,4.96,0.9177330732345581,35.873299988452345,226.04562377929688,231.48802185058594,5.4423980712890625,10.347926330566407,99.14022064208984,5.917637348175049,False,18.223854064941406,True,3,1,2,double,0.4950495096249109,29.702970577494654,JUMPING,286.3626148223877
125,5.0,0.9223726987838745,26.370699983090162,232.99758911132812,230.82521057128906,-2.1723785400390625,10.017974281311036,107.2083969116211,8.1246919631958,False,16.273740768432617,True,3,1,2,double,0.4950495096249109,29.702970577494654,JUMPING,275.99611930847163
126,5.04,0.922463059425354,27.117200021166354,237.8956756591797,230.34317016601562,-7.5525054931640625,9.867126846313477,111.45318603515625,4.273138046264648,False,15.25762939453125,False,4,1,3,double,0.6578947450975964,39.47368470585578,JUMPING,275.982364654541
127,5.08,0.9223105311393738,26.826500019524246,244.20704650878906,230.1643524169922,-14.042694091796875,10.14979820251465,116.95965576171875,5.511144638061523,False,15.140942573547363,False,4,1,3,double,0.6578947450975964,39.47368470585578,JUMPING,269.212857055664
128,5.12,0.9193772673606873,26.483400026336312,246.4671630859375,230.2678680419922,-16.199295043945312,10.733001422882081,119.164306640625,2.2088916301727295,False,15.718785285949707,False,4,1,3,double,0.6578947450975964,39.47368470585578,JUMPING,272.78994255065913
129,5.16,0.9223016500473022,26.784100045915693,244.70887756347656,230.6047821044922,-14.104095458984375,11.243624496459962,115.95086669921875,3.2167811393737793,False,16.585115432739258,False,4,1,3,double,0.6578947450975964,39.47368470585578,JUMPING,277.83113994598386
130,5.2,0.9260528683662415,29.181100020650774,239.83229064941406,231.07896423339844,-8.753326416015625,11.37438840866089,108.91985321044922,7.0357465744018555,False,19.49892234802246,False,4,1,3,double,0.6578947450975964,39.47368470585578,JUMPING,287.35034294128417
131,5.24,0.9080616235733032,34.85619998537004,234.24053955078125,231.62130737304688,-2.619232177734375,11.068059539794922,101.1729736328125,7.747305870056152,False,24.53331184387207,False,4,1,3,double,0.6578947450975964,39.47368470585578,JUMPING,294.08788604736327
132,5.28,0.9013034701347351,27.680099999997765,231.3849639892578,232.1865234375,0.8015594482421875,10.524494647979736,97.34786224365234,3.825157642364502,False,28.00717544555664,False,4,1,3,double,0.6578947450975964,39.47368470585578,JUMPING,302.6641948699951
133,5.32,0.8982166051864624,25.819500035140663,227.7392120361328,232.6787872314453,4.9395751953125,9.857472610473634,94.24413299560547,3.1084039211273193,False,28.779409408569336,True,4,1,3,double,0.6578947450975964,39.47368470585578,JUMPING,302.54415779113765
134,5.36,0.9105402827262878,31.130999966990203,225.746826171875,233.1034393310547,7.3566131591796875,9.19250020980835,92.7084732055664,1.536376953125,False,22.938655853271484,True,4,1,3,double,0.6578947450975964,39.47368470585578,JUMPING,305.192094039917
135,5.4,0.9047620296478271,29.1521999752149,225.26235961914062,233.4134979248047,8.151138305664062,8.708228874206544,93.7153091430664,1.120511770248413,False,22.008502960205078,True,4,1,3,single,0.6578947450975964,39.47368470585578,JUMPING,300.6927852630615
136,5.44,0.9242477416992188,37.72109997225925,229.04873657226562,233.6805419921875,4.631805419921875,8.428007984161377,101.16204071044922,7.483943939208984,False,17.99418830871582,True,4,1,3,double,0.6578947450975964,39.47368470585578,JUMPING,286.19839553833003
137,5.48,0.9280669093132019,32.289299997501075,232.19989013671875,233.78001403808594,1.5801239013671875,8.372895240783691,105.48780059814453,4.3452982902526855,False,16.199602127075195,True,4,1,3,double,0.6578947450975964,39.47368470585578,JUMPING,285.9441581726074
138,5.52,0.9254230856895447,27.574500010814518,234.31927490234375,233.60226440429688,-0.717010498046875,8.352869224548341,108.08770751953125,2.628098964691162,False,16.705795288085938,True,4,1,3,double,0.6578947450975964,39.47368470585578,JUMPING,285.57751007080077
139,5.56,0.917326807975769,40.32200004439801,239.57296752929688,233.37330627441406,-6.1996612548828125,8.244591236114502,113.34503173828125,5.261850357055664,False,18.42179298400879,False,5,1,4,double,0.7874015866287349,47.24409519772409,JUMPING,280.2479999542236
140,5.6,0.9141644239425659,45.14760000165552,244.60577392578125,233.19207763671875,-11.4136962890625,8.163894939422608,117.49852752685547,4.15373420715332,False,19.840774536132812,False,5,1,4,double,0.7874015866287349,47.24409519772409,JUMPING,279.6785533905029
141,5.64,0.9208651781082153,37.477799982298166,245.005126953125,233.0967254638672,-11.908401489257812,8.208030796051025,116.9815444946289,0.5415006279945374,False,19.435644149780273,False,5,1,4,double,0.7874015866287349,47.24409519772409,JUMPING,282.7231956481933
142,5.68,0.9020703434944153,39.901799988001585,239.239990234375,233.02374267578125,-6.21624755859375,8.243961238861084,107.70868682861328,9.323431968688965,False,25.382593154907227,False,5,1,4,double,0.7874015866287349,47.24409519772409,JUMPING,297.57176284790035
143,5.72,0.8940818905830383,37.0715000317432,234.9415283203125,233.0698699951172,-1.8716583251953125,8.230622291564941,102.24542236328125,5.497770309448242,False,27.501611709594727,False,5,1,4,double,0.7874015866287349,47.24409519772409,JUMPING,297.57298851013184
144,5.76,0.8991085886955261,26.65399998659268,232.3593292236328,233.2849578857422,0.925628662109375,8.052612018585206,99.3796157836914,2.870206117630005,False,29.1851806640625,False,5,1,4,double,0.7874015866287349,47.24409519772409,JUMPING,293.8644653320312
145,5.8,0.9114012122154236,28.923600038979203,229.02926635742188,233.53555297851562,4.50628662109375,7.744845485687256,96.09082794189453,3.2929584980010986,False,27.898536682128906,False,5,1,4,single,0.7874015866287349,47.24409519772409,JUMPING,305.26434001922604
146,5.84,0.9213007688522339,32.98080002423376,224.42108154296875,233.70677185058594,9.285690307617188,7.4743123054504395,93.34358978271484,2.784789562225342,False,23.750499725341797,True,5,1,4,single,0.7874015866287349,47.24409519772409,JUMPING,288.36550254821776
147,5.88,0.924114465713501,29.69860000303015,221.3978271484375,233.77301025390625,12.37518310546875,7.395978927612305,92.35598754882812,1.036346197128296,False,20.556020736694336,True,5,1,4,single,0.7874015866287349,47.24409519772409,JUMPING,289.23718185424804
148,5.92,0.9220219850540161,32.10190002573654,221.93603515625,233.78419494628906,11.848159790039062,7.457022571563721,94.36551666259766,2.041192054748535,False,21.36313247680664,True,5,1,4,double,0.7874015866287349,47.24409519772409,JUMPING,290.1877704620361
149,5.96,0.9214638471603394,34.46449997136369,226.70510864257812,233.8105926513672,7.1054840087890625,7.511149120330811,99.11071014404297,4.752500534057617,False,18.10247039794922,True,5,1,4,double,0.7874015866287349,47.24409519772409,JUMPING,282.956810760498
150,6.0,0.9195935130119324,32.68850001040846,230.26234436035156,233.70115661621094,3.438812255859375,7.5529426574707035,102.01343536376953,2.9037797451019287,False,16.057035446166992,True,5,1,4,double,0.7874015866287349,47.24409519772409,JUMPING,281.04588661193844
151,6.04,0.9285039305686951,28.37860002182424,235.00042724609375,233.5853729248047,-1.4150543212890625,7.457013988494873,107.82598114013672,5.815650463104248,False,14.552682876586914,True,5,1,4,double,0.7874015866287349,47.24409519772409,JUMPING,275.05964527130124
152,6.08,0.9233922958374023,34.5625999616459,241.88832092285156,233.4925994873047,-8.395721435546875,7.1924511909484865,113.86444854736328,6.039177894592285,False,12.702113151550293,False,6,1,5,double,0.8928571390558262,53.571428343349574,JUMPING,269.63572998046874
153,6.12,0.921760082244873,26.965999975800514,245.79721069335938,233.46580505371094,-12.331405639648438,6.947338485717774,116.38140869140625,2.5265793800354004,False,13.827579498291016,False,6,1,5,double,0.8928571390558262,53.571428343349574,JUMPING,269.3527576446533
154,6.16,0.9299861192703247,26.183700014371425,243.3819580078125,233.41273498535156,-9.969223022460938,6.716747903823853,113.57229614257812,2.8297417163848877,False,17.136816024780273,False,6,1,5,double,0.8928571390558262,53.571428343349574,JUMPING,273.72621231079097
155,6.2,0.8885399699211121,28.936800023075193,238.26113891601562,233.3498992919922,-4.9112396240234375,6.591130828857422,107.3710708618164,6.238589286804199,False,19.35597801208496,False,6,1,5,double,0.8928571390558262,53.571428343349574,JUMPING,286.3880619049072
156,6.24,0.9207308292388916,28.863999992609024,233.26295471191406,233.31080627441406,0.0478515625,6.574089574813843,100.3255386352539,7.0808234214782715,False,21.864885330200195,False,6,1,5,double,0.8928571390558262,53.571428343349574,JUMPING,286.43699111938474
157,6.28,0.9217247366905212,34.108599997125566,229.7125244140625,233.24388122558594,3.5313568115234375,6.601559257507325,96.62747192382812,3.7275826930999756,False,23.114763259887695,False,6,1,5,double,0.8928571390558262,53.571428343349574,JUMPING,283.80154495239253
158,6.32,0.923248291015625,30.548099952284247,225.27230834960938,233.14523315429688,7.8729248046875,6.689833974838257,93.5326919555664,3.0977611541748047,False,23.100454330444336,False,6,1,5,double,0.8928571390558262,53.571428343349574,JUMPING,284.38122482299804
159,6.36,0.9229223728179932,34.90159998182207,223.15585327148438,233.04156494140625,9.885711669921875,6.79047646522522,92.27210235595703,1.260925054550171,False,21.7330322265625,True,6,1,5,double,0.8928571390558262,53.571428343349574,JUMPING,284.47279930114746
160,6.4,0.9257619380950928,32.43929997552186,223.51541137695312,232.9717254638672,9.456314086914062,6.842489433288574,93.30484008789062,1.0511891841888428,False,20.26860237121582,True,6,1,5,double,0.8928571390558262,53.571428343349574,JUMPING,287.4100988388061
161,6.44,0.9249820709228516,36.8398999562487,225.9697265625,232.8485107421875,6.8787841796875,6.8982768058776855,96.92675018310547,3.630971670150757,False,18.468238830566406,True,6,1,5,double,0.8928571390558262,53.571428343349574,JUMPING,283.4160449981689
162,6.48,0.924126386642456,27.36219996586442,227.5241241455078,232.6614990234375,5.1373748779296875,6.944105243682862,99.1969985961914,2.2708451747894287,False,18.859682083129883,True,6,1,5,double,0.8928571390558262,53.571428343349574,JUMPING,286.89387130737305
163,6.52,0.9280036687850952,25.700900005176663,232.09727478027344,232.57260131835938,0.4753265380859375,6.939527463912964,104.45712280273438,5.260128974914551,False,17.0754337310791,True,6,1,5,double,0.8928571390558262,53.571428343349574,JUMPING,275.6567276000976
164,6.56,0.924415111541748,28.19339995039627,238.91839599609375,232.54644775390625,-6.3719482421875,6.94516224861145,111.05298614501953,6.596362590789795,False,13.41219425201416,False,6,1,5,double,0.8928571390558262,53.571428343349574,JUMPING,270.0111717224121
165,6.6,0.927061915397644,33.32529996987432,244.13473510742188,232.52757263183594,-11.607162475585938,6.956187200546265,115.41494750976562,4.362229824066162,False,13.06838321685791,False,6,1,5,double,0.8928571390558262,53.571428343349574,JUMPING,267.0322191238403
166,6.64,0.9305716753005981,35.82270001061261,244.41427612304688,232.5039520263672,-11.910324096679688,6.956300926208496,114.58953857421875,0.8258499503135681,False,12.774321556091309,False,6,1,5,double,0.8928571390558262,53.571428343349574,JUMPING,268.0636333465576
167,6.68,0.9395222067832947,29.143800027668476,240.63656616210938,232.55984497070312,-8.07672119140625,7.023738527297974,109.9261474609375,4.680875778198242,False,15.541313171386719,False,6,1,5,double,0.8928571390558262,53.571428343349574,JUMPING,275.24580974578856
168,6.72,0.9256998300552368,34.50680000241846,235.84640502929688,232.59600830078125,-3.250396728515625,7.043869686126709,103.10259246826172,6.827464580535889,False,20.298107147216797,False,6,1,5,double,0.8928571390558262,53.571428343349574,JUMPING,284.7214920043945
169,6.76,0.9250935912132263,29.08799995202571,232.43243408203125,232.59893798828125,0.16650390625,7.043939638137817,99.52816009521484,3.5758886337280273,False,23.161672592163086,False,6,1,5,double,0.8928571390558262,53.571428343349574,JUMPING,283.89898509979247
170,6.8,0.9257622957229614,34.23240000847727,228.79351806640625,232.58950805664062,3.795989990234375,7.0321207523345945,96.0602035522461,3.470592975616455,False,23.236602783203125,True,6,1,5,double,0.8928571390558262,53.571428343349574,JUMPING,286.0581350326538
171,6.84,0.9227298498153687,30.363099998794496,225.48831176757812,232.6322021484375,7.143890380859375,6.955370521545411,93.57223510742188,2.4921629428863525,False,20.4265079498291,True,6,1,5,double,0.8928571390558262,53.571428343349574,JUMPING,287.92412796020506
172,6.88,0.9255707859992981,32.2314000222832,224.21604919433594,232.7449188232422,8.52886962890625,6.772134017944336,93.5603256225586,0.26951223611831665,False,17.880844116210938,True,6,1,5,double,0.8928571390558262,53.571428343349574,JUMPING,287.43550701141356
173,6.92,0.9284389019012451,30.268399976193905,223.50289916992188,232.8076171875,9.304718017578125,6.645065546035767,94.03887939453125,0.5132460594177246,False,17.134611129760742,True,6,1,5,double,0.8928571390558262,53.571428343349574,JUMPING,286.99452152252195
174,6.96,0.9272979497909546,32.47730003204197,225.79977416992188,232.7714080810547,6.9716339111328125,6.640587329864502,96.7065200805664,2.675088405609131,False,15.339960098266602,True,6,1,5,double,0.8928571390558262,53.571428343349574,JUMPING,288.88588371276853
175,7.0,0.9309884905815125,34.36490002786741,228.97015380859375,232.71971130371094,3.7495574951171875,6.645758199691772,102.1395034790039,5.435054779052734,False,13.715826034545898,True,6,1,5,double,0.8928571390558262,53.571428343349574,JUMPING,275.39836578369136
176,7.04,0.9247764945030212,33.35430001607165,235.09393310546875,232.7234344482422,-2.3704986572265625,6.6553566455841064,109.37870025634766,7.23945426940918,False,14.224513053894043,False,7,1,6,double,1.2886598547874093,77.31959128724456,JUMPING,267.41383781433103
177,7.08,0.9217604398727417,31.438899983186275,242.77301025390625,232.7588348388672,-10.014175415039062,6.728409290313721,115.86990356445312,6.493427753448486,False,14.716554641723633,False,7,1,6,double,1.2886598547874093,77.31959128724456,JUMPING,264.4769565582275
178,7.12,0.9280706644058228,35.17070005182177,245.04539489746094,232.72877502441406,-12.316619873046875,6.727525663375855,117.91564178466797,2.046921968460083,False,14.251358032226562,False,7,1,6,double,1.2886598547874093,77.31959128724456,JUMPING,266.54383163452144
179,7.16,0.9348735213279724,29.67219997663051,243.06521606445312,232.71609497070312,-10.34912109375,6.746229887008667,113.95980834960938,3.958599805831909,False,15.351786613464355,False,7,1,6,double,1.2886598547874093,77.31959128724456,JUMPING,273.35230751037597
180,7.2,0.9287190437316895,30.86749999783933,241.05551147460938,232.82786560058594,-8.227645874023438,6.850136089324951,110.91815185546875,3.0462307929992676,False,16.954221725463867,False,7,1,6,double,1.2886598547874093,77.31959128724456,JUMPING,277.75124816894527
181,7.24,0.9355080127716064,31.754199997521937,235.86041259765625,232.9317626953125,-2.92864990234375,6.868679380416871,105.04287719726562,5.881291389465332,False,17.294225692749023,False,7,1,6,double,1.2886598547874093,77.31959128724456,JUMPING,285.4906242370605
182,7.28,0.9219543933868408,27.94910001102835,229.82183837890625,232.93612670898438,3.114288330078125,6.86176700592041,99.00283813476562,6.040583610534668,False,20.13613510131836,False,7,1,6,double,1.2886598547874093,77.31959128724456,JUMPING,285.38404998779293
183,7.32,0.9281601309776306,32.23359998082742,223.88064575195312,232.88046264648438,8.99981689453125,6.9074362277984624,93.9034194946289,5.103918075561523,False,20.00437355041504,True,7,1,6,double,1.2886598547874093,77.31959128724456,JUMPING,284.2657888412475
184,7.36,0.9184102416038513,30.78620001906529,222.5329132080078,232.85552978515625,10.322616577148438,6.9284059524536135,93.08390045166016,0.9849110841751099,False,18.484920501708984,True,7,1,6,double,1.2886598547874093,77.31959128724456,JUMPING,287.1175060272217
185,7.4,0.9187940359115601,40.341900021303445,222.46246337890625,232.8134307861328,10.350967407226562,6.970204639434814,93.15235137939453,0.23951973021030426,False,17.12022590637207,True,7,1,6,double,1.2886598547874093,77.31959128724456,JUMPING,286.0076105117798
186,7.44,0.9209144115447998,36.44170000916347,222.63702392578125,232.6801300048828,10.043106079101562,7.094084930419922,93.58650970458984,0.44891995191574097,False,16.822805404663086,True,7,1,6,double,1.2886598547874093,77.31959128724456,JUMPING,288.1662935256958
187,7.48,0.9230400323867798,26.506399968639016,225.49972534179688,232.59913635253906,7.0994110107421875,7.148110628128052,97.29851531982422,3.7166690826416016,False,15.930097579956055,True,7,1,6,double,1.2886598547874093,77.31959128724456,JUMPING,286.15153827667234
188,7.52,0.9355188608169556,27.194100024644285,230.15667724609375,232.52154541015625,2.3648681640625,7.159035587310791,103.57864379882812,6.291896343231201,False,14.37612533569336,True,7,1,6,double,1.2886598547874093,77.31959128724456,JUMPING,275.5490249633789
189,7.56,0.9250466227531433,37.3692000284791,235.92800903320312,232.4019317626953,-3.5260772705078125,7.091910409927368,110.2823486328125,6.710341930389404,False,11.739714622497559,False,8,1,7,double,1.6447368949920038,98.68421369952023,JUMPING,267.93865470886226
190,7.6,0.9315214157104492,39.22089998377487,237.97117614746094,232.15536499023438,-5.8158111572265625,6.846292161941529,111.76688385009766,1.5716074705123901,False,17.816314697265625,False,8,1,7,double,1.6447368949920038,98.68421369952023,JUMPING,269.6617704391479
191,7.64,0.933076798915863,39.66100001707673,238.9007568359375,231.93482971191406,-6.9659271240234375,6.606609964370728,111.87238311767578,0.2952275574207306,False,21.59941864013672,False,8,1,7,double,1.6447368949920038,98.68421369952023,JUMPING,270.3189296722412
192,7.68,0.9344964623451233,32.80819999054074,239.0843963623047,231.8727569580078,-7.211639404296875,6.570936155319214,111.54794311523438,0.32708877325057983,False,21.53468132019043,False,8,1,7,double,1.6447368949920038,98.68421369952023,JUMPING,269.69955196380613
193,7.72,0.9401645064353943,32.209400029387325,236.15724182128906,231.8851776123047,-4.272064208984375,6.593566274642945,107.04104614257812,4.507723808288574,False,19.616804122924805,False,8,1,7,double,1.6447368949920038,98.68421369952023,JUMPING,279.8989780426025
194,7.76,0.9254810214042664,36.33050003554672,231.153076171875,231.833984375,0.680908203125,6.592795515060425,100.82039642333984,6.226032733917236,False,22.18873405456543,False,8,1,7,double,1.6447368949920038,98.68421369952023,JUMPING,279.73745326995845
195,7.8,0.9282354116439819,38.79999998025596,226.18087768554688,231.7294921875,5.548614501953125,6.626287937164307,95.29474639892578,5.525753021240234,False,22.141630172729492,False,8,1,7,double,1.6447368949920038,98.68421369952023,JUMPING,280.758643913269
196,7.84,0.9304949641227722,37.583000026643276,222.9345703125,231.62734985351562,8.692779541015625,6.67968020439148,92.1217041015625,3.1768124103546143,False,20.347679138183594,True,8,1,7,double,1.6447368949920038,98.68421369952023,JUMPING,283.7893175125122
197,7.88,0.923170268535614,37.28559997398406,222.408203125,231.55503845214844,9.146835327148438,6.7034814834594725,91.42245483398438,0.7479039430618286,False,19.18587303161621,True,8,1,7,double,1.6447368949920038,98.68421369952023,JUMPING,284.4605232238769
198,7.92,0.920822262763977,37.886700010858476,224.46493530273438,231.59352111816406,7.1285858154296875,6.625569534301758,94.3160171508789,2.9690988063812256,False,16.69991683959961,True,8,1,7,double,1.6447368949920038,98.68421369952023,JUMPING,285.4792236328125
199,7.96,0.9204757213592529,28.062700002919883,225.81326293945312,231.59405517578125,5.780792236328125,6.592928123474121,96.34609985351562,2.0907628536224365,False,16.174869537353516,True,8,1,7,double,1.6447368949920038,98.68421369952023,JUMPING,284.3682094573974
200,8.0,0.9347313642501831,32.83499996177852,230.16372680664062,231.64178466796875,1.478057861328125,6.571703910827637,101.15331268310547,4.818447589874268,False,15.446557998657227,True,8,1,7,double,1.6447368949920038,98.68421369952023,JUMPING,278.7892478942871
201,8.04,0.9247766137123108,30.88239999487996,236.89453125,231.7138214111328,-5.1807098388671875,6.632242012023926,108.32098388671875,7.170776844024658,False,12.9164400100708,False,8,1,7,double,1.6447368949920038,98.68421369952023,JUMPING,270.51026916503906
202,8.08,0.9212458729743958,29.597099986858666,243.208251953125,231.73121643066406,-11.477035522460938,6.71232762336731,114.1536865234375,5.867272853851318,False,13.060052871704102,False,8,1,7,double,1.6447368949920038,98.68421369952023,JUMPING,266.41395034790037
203,8.12,0.9244357347488403,28.005899977870286,243.8271026611328,231.6824951171875,-12.144607543945312,6.701747274398804,114.55801391601562,0.5027757287025452,False,16.52265739440918,False,8,1,7,double,1.6447368949920038,98.68421369952023,JUMPING,267.99328422546387
204,8.16,0.9352689385414124,33.430000010412186,240.41664123535156,231.5765380859375,-8.840103149414062,6.627425622940064,109.80448150634766,4.753672122955322,False,16.622228622436523,False,8,1,7,double,1.6447368949920038,98.68421369952023,JUMPING,278.51753997802734
205,8.2,0.933012843132019,30.003399995621294,237.96630859375,231.45298767089844,-6.5133209228515625,6.560278987884522,106.71582794189453,3.088655710220337,False,16.487125396728516,False,8,1,7,double,1.6447368949920038,98.68421369952023,JUMPING,279.37451133728024
206,8.24,0.9196144342422485,34.07540003536269,233.23866271972656,231.3480987548828,-1.89056396484375,6.544544076919556,101.23275756835938,5.483622074127197,False,18.862863540649414,False,8,1,7,double,1.6447368949920038,98.68421369952023,JUMPING,283.2514268875122
207,8.28,0.9281647801399231,33.90159999253228,227.47264099121094,231.25413513183594,3.781494140625,6.553647708892822,95.7111587524414,5.527135848999023,False,21.289764404296875,True,8,1,7,double,1.6447368949920038,98.68421369952023,JUMPING,282.99891128540037
208,8.32,0.9273084402084351,31.681399967055768,222.82858276367188,231.21205139160156,8.383468627929688,6.52922329902649,91.75186920166016,3.965458631515503,False,21.375917434692383,True,8,1,7,double,1.6447368949920038,98.68421369952023,JUMPING,284.6714052200317
209,8.36,0.9190518856048584,36.00700001697987,221.82943725585938,231.18394470214844,9.354507446289062,6.484975004196167,90.6387939453125,1.1160989999771118,False,17.455005645751953,True,8,1,7,double,1.6447368949920038,98.68421369952023,JUMPING,283.9609783172607
210,8.4,0.9187983870506287,29.488899977877736,221.600830078125,231.1494598388672,9.548629760742188,6.4474824428558355,90.6715087890625,0.05663793534040451,False,16.561813354492188,True,8,1,7,double,1.6447368949920038,98.68421369952023,JUMPING,282.02093009948726
211,8.44,0.9183411002159119,32.76299999561161,222.80397033691406,231.15615844726562,8.352188110351562,6.373783922195435,92.88822174072266,2.233851909637451,False,15.960147857666016,True,8,1,7,double,1.6447368949920038,98.68421369952023,JUMPING,288.6068801879883
212,8.48,0.9112453460693359,31.408199982251972,227.48558044433594,231.2355499267578,3.749969482421875,6.288912391662598,97.7096939086914,4.8274149894714355,False,16.594785690307617,True,8,1,7,double,1.6447368949920038,98.68421369952023,JUMPING,280.77635765075684
213,8.52,0.9201213121414185,32.06660004798323,234.07797241210938,231.39244079589844,-2.6855316162109375,6.301012372970582,105.2240219116211,7.517843723297119,False,14.577425956726074,False,9,1,8,double,1.4367814044496574,86.20688426697944,JUMPING,273.054919052124
214,8.56,0.9193851947784424,33.61490002134815,239.59730529785156,231.53919982910156,-8.05810546875,6.437164306640625,111.7061538696289,6.523332118988037,False,14.612810134887695,False,9,1,8,double,1.4367814044496574,86.20688426697944,JUMPING,273.12096862792964
215,8.6,0.9211474061012268,32.64509997097775,242.84860229492188,231.7342987060547,-11.114303588867188,6.6569479465484624,114.71956634521484,3.0524635314941406,False,14.827452659606934,False,9,1,8,double,1.4367814044496574,86.20688426697944,JUMPING,271.4576866149902
216,8.64,0.9116484522819519,34.15879997191951,244.6289825439453,231.9634246826172,-12.665557861328125,6.915802574157715,115.8697738647461,1.2626099586486816,False,14.883710861206055,False,9,1,8,double,1.4367814044496574,86.20688426697944,JUMPING,269.4988449096679
217,8.68,0.9251395463943481,30.61279997928068,241.8506622314453,232.07408142089844,-9.776580810546875,7.0115810394287115,112.12398529052734,3.7464795112609863,False,17.752744674682617,False,9,1,8,double,1.4367814044496574,86.20688426697944,JUMPING,275.4292894363403
218,8.72,0.9428980350494385,31.48710000095889,237.1468505859375,232.11367797851562,-5.033172607421875,7.026048231124878,105.5855941772461,6.545392990112305,False,16.481632232666016,False,9,1,8,double,1.4367814044496574,86.20688426697944,JUMPING,287.9093421936035
219,8.76,0.9162602424621582,33.54690002743155,231.94210815429688,232.1452178955078,0.2031097412109375,7.023841094970703,98.3385238647461,7.250537872314453,False,18.062562942504883,False,9,1,8,double,1.4367814044496574,86.20688426697944,JUMPING,283.9961528778076
220,8.8,0.9222646951675415,33.19519996875897,225.54959106445312,232.11997985839844,6.5703887939453125,7.054918670654297,93.3425064086914,4.996073246002197,False,19.154521942138672,True,9,1,8,double,1.4367814044496574,86.20688426697944,JUMPING,285.6600671768188
221,8.84,0.9248071312904358,30.342900019604713,222.42138671875,232.09942626953125,9.67803955078125,7.0986476898193365,90.8035888671875,2.5575156211853027,False,18.61257553100586,True,9,1,8,double,1.4367814044496574,86.20688426697944,JUMPING,287.9710338592529
222,8.88,0.9216346740722656,31.152799958363175,220.9214324951172,232.03997802734375,11.118545532226562,7.193250274658204,89.83760833740234,0.9813814759254456,False,18.605304718017578,True,9,1,8,double,1.4367814044496574,86.20688426697944,JUMPING,287.65994911193843
223,8.92,0.9149121046066284,36.82350000599399,221.66445922851562,231.92794799804688,10.26348876953125,7.319832515716553,91.0396728515625,1.2393280267715454,False,17.713342666625977,True,9,1,8,double,1.4367814044496574,86.20688426697944,JUMPING,286.522106552124
224,8.96,0.9105269312858582,35.74379999190569,225.1468505859375,231.90130615234375,6.75445556640625,7.3479334831237795,95.3065185546875,4.286959171295166,False,16.89084815979004,True,9,1,8,double,1.4367814044496574,86.20688426697944,JUMPING,285.7624099731445
225,9.0,0.9267974495887756,52.19519999809563,230.49807739257812,231.9146728515625,1.416595458984375,7.34747428894043,101.47574615478516,6.200985431671143,False,14.534713745117188,True,9,1,8,double,1.4367814044496574,86.20688426697944,JUMPING,280.5662246704101
226,9.04,0.9346861243247986,42.48329997062683,238.5328826904297,231.98020935058594,-6.55267333984375,7.381222057342529,109.37603759765625,7.90920877456665,False,13.801935195922852,False,10,1,9,double,1.4367816505383002,86.20689903229801,JUMPING,272.58200798034665
