frame_idx,timestamp,conf,person_h,kpt0_x,kpt0_y,kpt1_x,kpt1_y,kpt2_x,kpt2_y,kpt3_x,kpt3_y,kpt4_x,kpt4_y,kpt5_x,kpt5_y,kpt6_x,kpt6_y,kpt7_x,kpt7_y,kpt8_x,kpt8_y,kpt9_x,kpt9_y,kpt10_x,kpt10_y,kpt11_x,kpt11_y,kpt12_x,kpt12_y,kpt13_x,kpt13_y,kpt14_x,kpt14_y,kpt15_x,kpt15_y,kpt16_x,kpt16_y
11,0.36666666666666664,0.8048421740531921,284.3812205195427,146.77452087402344,145.57875061035156,150.74497985839844,138.0181121826172,141.45115661621094,137.36911010742188,164.19898986816406,129.1541748046875,137.17373657226562,129.6365966796875,176.1342010498047,154.46340942382812,127.37428283691406,155.75299072265625,196.4779815673828,183.66244506835938,100.27987670898438,176.2593231201172,204.2490997314453,185.44227600097656,83.79430389404297,178.73329162597656,163.54519653320312,239.15745544433594,134.74476623535156,235.96173095703125,157.175537109375,286.5515441894531,126.02062225341797,296.3710632324219,141.44448852539062,343.2223205566406,125.43846130371094,346.1466979980469
12,0.4,0.7973129749298096,286.0015943646431,146.45046997070312,145.3215789794922,150.37486267089844,137.71905517578125,141.1258544921875,137.15098571777344,163.7537384033203,128.8440704345703,136.90435791015625,129.55271911621094,175.69021606445312,153.91551208496094,127.13782501220703,155.60305786132812,196.49081420898438,182.81822204589844,100.55452728271484,176.7226104736328,204.1083984375,185.3004913330078,83.56863403320312,178.3084716796875,163.5547637939453,239.06402587890625,134.84828186035156,236.0248260498047,157.16452026367188,287.9729309082031,126.86134338378906,297.5666809082031,140.61387634277344,343.2745361328125,125.2903823852539,346.95953369140625
13,0.43333333333333335,0.8310253620147705,291.0839654803276,146.1865997314453,145.12393188476562,150.0635223388672,138.13107299804688,141.09751892089844,136.68109130859375,163.76429748535156,129.82997131347656,135.6224365234375,129.37774658203125,175.0233154296875,153.4669647216797,126.3138198852539,153.14430236816406,197.8365478515625,179.3832244873047,96.20448303222656,171.9951629638672,204.4252166748047,183.32217407226562,77.20963287353516,162.47607421875,161.78753662109375,242.39389038085938,132.2078399658203,236.54917907714844,156.24655151367188,286.32623291015625,127.03390502929688,294.86639404296875,139.3043212890625,345.906494140625,126.29144287109375,348.7627868652344
14,0.4666666666666667,0.8618738651275635,288.4588661789894,145.27175903320312,145.68138122558594,148.5687255859375,139.05308532714844,139.8556671142578,138.099853515625,162.1652069091797,129.42242431640625,135.5889434814453,130.5767822265625,174.22406005859375,153.481689453125,126.60802459716797,152.9633026123047,197.4346466064453,177.7268829345703,94.44206237792969,166.65774536132812,204.24705505371094,178.22743225097656,77.0770034790039,159.07455444335938,164.53387451171875,235.738037109375,136.532470703125,232.13943481445312,159.57476806640625,280.928466796875,130.20021057128906,287.19744873046875,144.2854461669922,341.6264343261719,128.5606231689453,344.455078125
15,0.5,0.8261021375656128,290.253629386425,143.18707275390625,145.32257080078125,146.70602416992188,139.0966033935547,138.5315704345703,137.36370849609375,161.015869140625,131.55128479003906,134.22808837890625,130.67897033691406,173.56021118164062,151.88951110839844,124.94988250732422,150.67527770996094,197.0340118408203,175.00628662109375,92.32049560546875,159.8653106689453,204.46804809570312,179.84742736816406,72.0261459350586,143.6954803466797,162.66049194335938,241.97669982910156,132.9368896484375,235.8101348876953,157.01101684570312,288.5289611816406,127.9097900390625,290.95745849609375,138.60372924804688,347.1375732421875,126.7228775024414,349.92303466796875
16,0.5333333333333333,0.852108359336853,293.1807976961136,140.8194580078125,147.65550231933594,144.03257751464844,141.7109832763672,136.23007202148438,139.7650909423828,158.64202880859375,132.84005737304688,132.40428161621094,131.89553833007812,172.29583740234375,152.8729248046875,123.2906494140625,150.27305603027344,196.99281311035156,174.78199768066406,90.78186798095703,153.5250701904297,204.42239379882812,180.09988403320312,70.25877380371094,134.46583557128906,160.74655151367188,241.21182250976562,131.09341430664062,234.75714111328125,154.71328735351562,290.7202453613281,128.05010986328125,292.79302978515625,138.2746124267578,350.57269287109375,125.46827697753906,351.5959167480469
17,0.5666666666666667,0.821491003036499,292.28022545576096,139.54150390625,148.1877899169922,142.7056121826172,142.02488708496094,134.60153198242188,140.61668395996094,156.89576721191406,133.15097045898438,130.42135620117188,133.47442626953125,170.90289306640625,152.27392578125,121.74382019042969,149.7401580810547,195.23561096191406,174.38275146484375,91.55219268798828,149.18544006347656,201.48663330078125,178.54208374023438,71.03273010253906,129.3136444091797,162.06890869140625,239.9036865234375,132.19163513183594,234.28076171875,155.13807678222656,288.8671875,128.9783172607422,292.27655029296875,138.3895263671875,348.5671691894531,124.00776672363281,350.0291442871094
18,0.6,0.8475812077522278,290.75532388687134,139.13787841796875,148.09661865234375,142.3007354736328,142.1146697998047,134.455078125,140.29026794433594,156.51016235351562,133.31710815429688,130.37435913085938,132.8198699951172,171.01199340820312,152.41049194335938,121.39778137207031,150.16293334960938,195.25978088378906,174.4577178955078,91.13445281982422,149.73907470703125,201.14613342285156,178.4246063232422,70.67159271240234,129.1826171875,161.92276000976562,240.14669799804688,131.67715454101562,234.5895233154297,155.09542846679688,289.4205322265625,129.4058837890625,292.893798828125,138.60943603515625,349.22198486328125,124.45230102539062,349.95806884765625
19,0.6333333333333333,0.8140195608139038,292.8985828757286,138.33767700195312,147.98715209960938,141.1514434814453,142.2335662841797,133.78558349609375,140.71383666992188,155.6088104248047,133.59869384765625,130.37393188476562,133.99398803710938,170.27139282226562,152.4420623779297,120.89497375488281,149.3887939453125,194.0477294921875,171.3439178466797,90.55008697509766,145.99269104003906,199.58526611328125,177.4990234375,72.75582122802734,125.60926818847656,161.91647338867188,242.18408203125,131.8295440673828,236.34359741210938,157.10374450683594,291.2312316894531,129.04161071777344,292.0597839355469,138.2382049560547,347.2471923828125,124.52415466308594,350.55224609375
20,0.6666666666666666,0.8358563184738159,291.7825704216957,137.01914978027344,148.09072875976562,139.93057250976562,142.36912536621094,132.5089874267578,140.57443237304688,154.4003448486328,133.37942504882812,128.99444580078125,133.47630310058594,169.62110900878906,153.1652069091797,120.89335632324219,149.7196044921875,194.57081604003906,172.5110626220703,93.54766845703125,145.08119201660156,199.50563049316406,176.84988403320312,75.73401641845703,131.0245819091797,160.78941345214844,244.53977966308594,130.75746154785156,239.0805206298828,157.62770080566406,293.3516845703125,128.08555603027344,300.5812683105469,140.63255310058594,347.9037780761719,123.50956726074219,351.3590393066406
21,0.7,0.7699243426322937,283.0576902627945,138.19033813476562,146.8531036376953,141.21336364746094,139.58180236816406,133.0378875732422,139.98019409179688,154.8091278076172,131.44468688964844,128.98472595214844,135.22894287109375,170.63619995117188,152.60826110839844,121.21006774902344,150.77212524414062,194.35247802734375,174.0673828125,95.5328140258789,144.1125030517578,197.07168579101562,178.97833251953125,79.11592864990234,134.62725830078125,161.42657470703125,243.35971069335938,131.1475372314453,238.68003845214844,157.24087524414062,292.51165771484375,126.5885009765625,296.9779357910156,139.47569274902344,343.5771179199219,120.65023803710938,349.6148986816406
22,0.7333333333333333,0.8363684415817261,282.7924159169197,137.49668884277344,145.1221160888672,140.4002685546875,138.2416534423828,132.07801818847656,138.0240936279297,154.95718383789062,129.92343139648438,127.99919128417969,133.1768035888672,168.99375915527344,152.8992919921875,121.6259536743164,149.35813903808594,194.2684783935547,169.75534057617188,100.7593765258789,144.96929931640625,195.03260803222656,171.62644958496094,85.86334991455078,143.4717559814453,160.26382446289062,242.3797149658203,130.2974395751953,236.5853271484375,156.33143615722656,289.094970703125,125.04829406738281,295.5252990722656,142.2818145751953,346.36285400390625,122.38739776611328,345.9251708984375
23,0.7666666666666667,0.8187269568443298,285.0400027036667,137.857421875,145.0872039794922,140.78672790527344,138.09947204589844,132.3496551513672,138.0600128173828,155.24571228027344,129.8629913330078,128.1500701904297,133.46426391601562,169.30674743652344,153.10203552246094,121.79432678222656,149.0028076171875,194.68348693847656,169.2374267578125,100.39797973632812,144.38819885253906,195.0465545654297,171.593505859375,85.38066101074219,142.60015869140625,160.4429931640625,242.43911743164062,130.2955322265625,236.4882354736328,156.1055908203125,289.08062744140625,125.0119400024414,295.48101806640625,142.24880981445312,346.6109313964844,122.85980224609375,345.5694885253906
24,0.8,0.829686164855957,280.7538760304451,138.0076141357422,144.11038208007812,140.7312774658203,137.16925048828125,132.7742919921875,136.904541015625,154.5436248779297,128.0663299560547,128.5912322998047,131.49130249023438,169.31040954589844,151.86871337890625,122.1252212524414,148.78652954101562,199.4324493408203,170.9785614013672,100.957275390625,145.63462829589844,190.18490600585938,165.93576049804688,86.46842956542969,145.33233642578125,160.80899047851562,242.9994659423828,130.729736328125,237.6381072998047,154.78863525390625,289.6147155761719,126.16431427001953,299.13385009765625,142.19544982910156,347.558349609375,123.98377227783203,347.3824157714844
25,0.8333333333333334,0.8343508243560791,284.37595295906067,137.04440307617188,140.73658752441406,140.25311279296875,133.92608642578125,132.1383819580078,133.09051513671875,154.6931610107422,128.37425231933594,128.49423217773438,130.01373291015625,168.56564331054688,151.39303588867188,123.47451782226562,149.25901794433594,199.6531524658203,172.14947509765625,105.4925308227539,149.5334014892578,185.95553588867188,159.2906036376953,90.95001983642578,149.34127807617188,160.5101318359375,239.88345336914062,131.20565795898438,234.2544403076172,155.5725860595703,285.2160339355469,124.92184448242188,294.3544921875,141.24786376953125,350.2621765136719,122.98052978515625,346.6059875488281
26,0.8666666666666667,0.718122661113739,286.3442265987396,137.98947143554688,139.4779510498047,140.7143096923828,132.35987854003906,132.90972900390625,132.04949951171875,154.34414672851562,124.90929412841797,129.23599243164062,128.12049865722656,167.69467163085938,148.91661071777344,122.94307708740234,148.5015869140625,198.42506408691406,170.90391540527344,100.8810043334961,153.13124084472656,178.32485961914062,152.03810119628906,95.20030212402344,150.3997802734375,159.25741577148438,238.6208038330078,130.5919952392578,234.57568359375,154.72303771972656,278.6976623535156,124.41606140136719,292.284912109375,141.30470275878906,347.85498046875,122.83965301513672,345.2427062988281
27,0.9,0.8502150774002075,283.82863837480545,138.2874755859375,137.24496459960938,141.3383331298828,130.01611328125,133.05567932128906,129.30726623535156,154.89453125,123.8879165649414,129.277099609375,126.69921875,164.29490661621094,149.2673797607422,123.14559936523438,149.86016845703125,195.56736755371094,166.9188232421875,91.18175506591797,156.47891235351562,174.5722198486328,143.39695739746094,101.12390899658203,143.57489013671875,156.32286071777344,240.99874877929688,129.79605102539062,238.68328857421875,155.1687469482422,277.60302734375,125.15780639648438,294.959716796875,142.27593994140625,348.6490478515625,123.50385284423828,345.1984558105469
28,0.9333333333333333,0.8641213178634644,288.3120968937874,138.5601043701172,135.19552612304688,141.6893768310547,126.74989318847656,133.1815185546875,127.62698364257812,153.9447021484375,120.96923065185547,129.5967559814453,125.29547882080078,163.2434844970703,147.53012084960938,122.85913848876953,149.24261474609375,190.39761352539062,161.95042419433594,93.32666778564453,154.7174530029297,168.52432250976562,138.31039428710938,105.87120056152344,139.8820343017578,155.8721923828125,230.94581604003906,130.03358459472656,228.79017639160156,155.75247192382812,273.0607604980469,126.85657501220703,282.68536376953125,141.1355743408203,343.32275390625,122.43505859375,347.09259033203125
29,0.9666666666666667,0.8230147957801819,284.53250485658646,139.8917236328125,134.27822875976562,142.67486572265625,126.67901611328125,134.50704956054688,126.7239990234375,153.8660888671875,121.0056381225586,129.63775634765625,124.63777923583984,160.23074340820312,148.3837127685547,124.64434051513672,149.47372436523438,189.30494689941406,157.4859161376953,95.6781234741211,156.96600341796875,162.18020629882812,131.04119873046875,111.81675720214844,136.2811737060547,154.51930236816406,235.85482788085938,130.41818237304688,233.30030822753906,154.85743713378906,277.6056823730469,125.91017150878906,288.8013000488281,141.7599639892578,349.2413024902344,123.50431060791016,347.41424560546875
30,1.0,0.8880345225334167,284.90178793668747,139.87841796875,134.23838806152344,142.67713928222656,126.49697875976562,134.31129455566406,126.77774047851562,154.11549377441406,120.87545013427734,129.54360961914062,125.06958770751953,160.94129943847656,148.1475372314453,125.07637786865234,149.34056091308594,189.4998321533203,158.0706787109375,95.4139175415039,156.6925811767578,163.0814208984375,131.43846130371094,112.04280090332031,136.00242614746094,155.20358276367188,235.26890563964844,130.9325408935547,232.8473358154297,155.5092010498047,277.0853576660156,126.20304107666016,288.9707946777344,141.70814514160156,348.9212646484375,122.95350646972656,347.9698791503906
31,1.0333333333333334,0.8551955819129944,290.9964938759804,139.40638732910156,133.35714721679688,142.7403564453125,124.74150085449219,133.86947631835938,125.54589080810547,153.79330444335938,120.04486083984375,129.35287475585938,124.19420623779297,161.75196838378906,148.84060668945312,122.78607177734375,150.85250854492188,188.37498474121094,158.40663146972656,95.9609603881836,156.683837890625,161.8531951904297,132.85848999023438,112.72038269042969,137.91856384277344,153.02688598632812,235.61280822753906,127.48667907714844,233.5662384033203,152.16566467285156,278.8463134765625,124.82612609863281,288.7921142578125,140.22378540039062,346.064453125,122.55902862548828,347.89019775390625
32,1.0666666666666667,0.8535798788070679,289.53266590833664,139.75071716308594,132.38548278808594,143.30111694335938,123.9166488647461,134.3712615966797,124.68904113769531,154.20103454589844,120.065185546875,129.6398162841797,123.9244613647461,163.3578643798828,147.722900390625,123.62966918945312,151.26040649414062,189.2571258544922,162.317138671875,96.39807891845703,161.41702270507812,167.1290740966797,137.762939453125,112.58100128173828,141.67169189453125,153.35903930664062,236.29263305664062,127.46054077148438,233.36119079589844,152.32212829589844,283.85552978515625,125.00224304199219,288.2596740722656,140.50022888183594,346.5126647949219,122.29700469970703,346.77117919921875
33,1.1,0.8455836772918701,290.9585192799568,139.946533203125,132.07798767089844,143.8097381591797,123.62640380859375,134.55099487304688,124.08120727539062,155.76214599609375,120.39717102050781,130.15054321289062,123.38417053222656,165.2884521484375,148.67250061035156,122.63707733154297,150.07313537597656,191.45811462402344,169.9577178955078,95.91764068603516,168.77993774414062,173.9510040283203,146.2327423095703,109.1048583984375,153.6180419921875,152.8322296142578,236.7155303955078,125.638916015625,232.80026245117188,152.51730346679688,283.0948486328125,123.423828125,289.0474548339844,140.43930053710938,347.4643859863281,121.74166107177734,348.0657653808594
34,1.1333333333333333,0.8274756073951721,291.6021609902382,140.7190704345703,132.1915283203125,144.45448303222656,123.69910430908203,135.228515625,124.42383575439453,155.6789093017578,120.92742919921875,130.17599487304688,124.17556762695312,165.23719787597656,150.31204223632812,121.03461456298828,151.96961975097656,189.31973266601562,178.25685119628906,98.41883087158203,172.734619140625,177.9487762451172,161.82269287109375,103.84979248046875,166.46142578125,153.38333129882812,236.3098907470703,125.38146209716797,232.55929565429688,152.97930908203125,282.6968078613281,124.01883697509766,287.9595947265625,140.485107421875,344.9952697753906,122.257568359375,345.7887268066406
35,1.1666666666666667,0.8232974410057068,291.58930814266205,140.53396606445312,132.06175231933594,144.217529296875,123.33746337890625,134.9946746826172,124.20259857177734,155.66990661621094,120.37251281738281,130.0228271484375,123.99689483642578,165.140869140625,150.30099487304688,120.978271484375,152.0220489501953,188.83279418945312,177.98838806152344,97.7133560180664,173.237060546875,177.8529510498047,161.58090209960938,105.5923080444336,165.43972778320312,153.37588500976562,236.17227172851562,125.4165267944336,232.43826293945312,153.62451171875,282.53338623046875,124.31195831298828,287.5013122558594,140.9608612060547,345.8236389160156,121.92498016357422,346.1784973144531
36,1.2,0.8009541034698486,292.0620400905609,141.07791137695312,132.60745239257812,145.07225036621094,123.73948669433594,135.58920288085938,124.3724136352539,155.79493713378906,120.27677917480469,129.68368530273438,122.54362487792969,166.63768005371094,151.85369873046875,120.3233642578125,153.2018280029297,184.26292419433594,183.81471252441406,102.6745834350586,177.96566772460938,184.1392364501953,182.414794921875,101.90158081054688,181.19244384765625,154.06214904785156,234.16775512695312,125.3658218383789,229.83851623535156,152.16331481933594,281.8667907714844,123.18746185302734,286.32940673828125,141.82281494140625,343.8492126464844,121.35881805419922,345.259521484375
37,1.2333333333333334,0.8097449541091919,290.9639072418213,141.28289794921875,132.91424560546875,145.3502655029297,124.40771484375,135.93966674804688,124.5389404296875,155.88516235351562,120.7854995727539,129.56272888183594,121.61636352539062,166.02320861816406,152.43402099609375,119.65791320800781,153.8303985595703,181.8814697265625,184.14569091796875,105.92465209960938,180.3781280517578,191.48248291015625,193.6483154296875,100.12767791748047,193.25057983398438,153.8067626953125,235.60813903808594,125.24751281738281,231.34234619140625,150.38307189941406,282.7859191894531,123.39466094970703,288.3598937988281,141.49510192871094,344.4562072753906,121.10289001464844,345.6368103027344
38,1.2666666666666666,0.7931593060493469,293.1398431658745,141.40785217285156,133.248291015625,145.5827178955078,124.6219482421875,135.92715454101562,125.02521514892578,156.0443878173828,119.46806335449219,128.8939971923828,120.48096466064453,165.89952087402344,153.11038208007812,118.89680480957031,155.8521728515625,181.82522583007812,190.5671844482422,105.90055847167969,188.29669189453125,197.23776245117188,203.88523864746094,91.68827819824219,209.6789093017578,154.98570251464844,239.2605438232422,126.45690155029297,235.05999755859375,151.04541015625,286.3023681640625,123.85372161865234,290.82470703125,142.68365478515625,344.2491149902344,121.08271026611328,347.1305236816406
39,1.3,0.8112497925758362,290.30692505836487,141.04006958007812,133.255126953125,145.2887725830078,124.75479888916016,135.59739685058594,124.94453430175781,155.92474365234375,120.12882995605469,128.876953125,120.86064147949219,165.7360382080078,153.56419372558594,118.53638458251953,156.28663635253906,181.76316833496094,191.2193145751953,105.57427978515625,188.70848083496094,197.46484375,205.13809204101562,92.10611724853516,208.85238647460938,154.54759216308594,239.91114807128906,125.99766540527344,236.07330322265625,150.46054077148438,286.2579345703125,124.24675750732422,292.5973815917969,142.84732055664062,343.3914489746094,121.20338439941406,346.56475830078125
40,1.3333333333333333,0.7982273101806641,291.92764204740524,141.79820251464844,134.5853271484375,146.0516815185547,126.01839447021484,136.430419921875,126.1980209350586,155.76768493652344,120.81002807617188,128.8396759033203,120.87315368652344,165.00860595703125,152.8885498046875,118.03681182861328,155.85818481445312,180.26397705078125,192.18231201171875,107.69464111328125,192.0125274658203,198.1531524658203,207.72415161132812,89.68656921386719,214.16561889648438,155.3697052001953,239.6595001220703,126.86751556396484,235.88595581054688,151.29141235351562,286.0847473144531,123.81263732910156,292.5473937988281,143.2505340576172,345.00390625,122.13758850097656,346.83111572265625
41,1.3666666666666667,0.7961528301239014,290.6636683344841,142.45196533203125,135.1168212890625,146.62197875976562,126.86341094970703,137.3722381591797,126.59812927246094,155.33103942871094,121.7007064819336,128.91253662109375,120.57648468017578,164.7479705810547,151.79971313476562,118.34894561767578,155.36061096191406,179.91152954101562,190.51797485351562,107.8488540649414,190.1701202392578,200.0233917236328,206.9490203857422,88.01564025878906,208.2467803955078,156.18734741210938,237.72540283203125,127.82070922851562,234.25442504882812,151.17381286621094,286.3235778808594,125.15969848632812,293.84442138671875,145.62123107910156,345.02410888671875,122.82038879394531,346.158447265625
42,1.4,0.803956151008606,291.5730539560318,142.56617736816406,135.01116943359375,146.76434326171875,126.81310272216797,137.36557006835938,126.61238098144531,155.70156860351562,121.62017059326172,129.19532775878906,120.51754760742188,164.21817016601562,149.7254180908203,118.45494842529297,152.64093017578125,178.70188903808594,186.2875213623047,106.44837188720703,185.75668334960938,198.46302795410156,195.72451782226562,86.44790649414062,199.5599822998047,153.87022399902344,236.4528350830078,126.14960479736328,232.552734375,148.71426391601562,286.66497802734375,125.0704116821289,291.6357421875,141.05796813964844,346.59039306640625,122.05662536621094,345.9279479980469
43,1.4333333333333333,0.8339263200759888,290.1952106356621,143.59841918945312,136.23675537109375,147.7792205810547,127.86250305175781,138.29774475097656,127.80200958251953,156.44174194335938,121.85324096679688,129.68966674804688,120.79972839355469,163.98138427734375,147.7908477783203,119.3634262084961,151.07371520996094,179.90223693847656,177.91494750976562,108.2137451171875,178.41433715820312,200.32579040527344,183.0560760498047,85.01736450195312,187.14166259765625,153.15234375,235.91281127929688,125.98886108398438,231.97584533691406,148.0013427734375,284.5869140625,124.21932220458984,288.699462890625,140.0618133544922,347.7969055175781,121.43606567382812,344.8066711425781
44,1.4666666666666666,0.8172107934951782,287.5794544816017,144.39231872558594,136.40577697753906,148.16671752929688,128.8485565185547,139.3013458251953,127.6749038696289,156.51983642578125,123.63034057617188,130.7667999267578,121.41543579101562,163.4254150390625,147.8793487548828,119.40492248535156,148.86769104003906,181.26776123046875,173.34552001953125,104.51485443115234,172.20001220703125,200.7453155517578,172.2398681640625,80.45047760009766,172.76663208007812,153.30078125,235.49049377441406,126.10269927978516,231.03919982910156,149.55569458007812,282.71356201171875,123.36946105957031,286.99176025390625,140.95506286621094,346.5583190917969,122.65077209472656,342.1319885253906
