frame_idx,timestamp,track_id,conf,infer_ms,jump_count,spm,state,dt,expected_dt,hip_amp,shoulder_amp,amp_ewma,lift_th,lift_noise_sigma,ground_y,hip_y,shoulder_ground_y,shoulder_y,is_airborne,bbox_x1,bbox_y1,bbox_x2,bbox_y2,track_cx,track_cy
293,11.72,1,0.8184705376625061,29.053520178422332,17,147.05882627933775,JUMPING,,,,,56.460985598033986,19.761344959311895,5.514142675781249,857.5457153320312,816.326904296875,648.8590698242188,597.0670166015625,True,1831,427,2286,1271,2041.4329833984375,835.0523071289062
294,11.76,3,0.8575297594070435,28.761614812538028,20,149.99999776482585,JUMPING,,,,,43.27318624843408,15.145615186951927,3.566601342773437,859.034912109375,826.8262939453125,637.9432373046875,593.1055297851562,True,311,425,721,1249,523.2770080566406,818.0691833496094
294,11.76,1,0.7838569283485413,28.761614812538028,17,147.05882627933775,JUMPING,,,,,56.460985598033986,19.761344959311895,5.391120538330078,857.5457153320312,832.0538330078125,648.8590698242188,616.2477416992188,True,1849,448,2285,1275,2046.8897705078125,848.2844543457031
294,11.76,2,0.863966166973114,28.761614812538028,22,163.04346473996827,JUMPING,,,,,58.67554502974651,20.536440760411278,6.436921820068359,858.7504272460938,859.59130859375,614.5612182617188,615.4822998046875,False,1045,427,1485,1302,1269.5955810546875,850.8531799316406
295,11.8,3,0.8306451439857483,29.164965031668544,20,149.99999776482585,JUMPING,,,,,43.27318624843408,15.145615186951927,3.566601342773437,859.034912109375,815.4093017578125,637.9432373046875,583.1045532226562,True,302,420,730,1255,522.4444427490234,810.0861511230469
295,11.8,2,0.8402423858642578,29.164965031668544,22,163.04346473996827,JUMPING,,,,,58.67554502974651,20.536440760411278,6.289602923583984,857.7989501953125,850.1558227539062,614.140625,604.4674072265625,False,1055,411,1481,1292,1272.0314331054688,832.7720031738281
295,11.8,1,0.7779337167739868,29.164965031668544,18,147.05882627933775,JUMPING,0.40000000000000036,0.4142272917547043,53.99444580078125,59.83697509765625,55.844350648720805,19.761344959311895,5.514142675781249,857.5457153320312,847.7996215820312,648.8590698242188,639.52392578125,False,1878,464,2268,1268,2047.867919921875,859.2344970703125
296,11.84,3,0.8496465086936951,32.941452926024795,20,149.99999776482585,JUMPING,,,,,43.27318624843408,15.145615186951927,3.228075549316406,859.034912109375,816.104248046875,637.9432373046875,580.7648315429688,True,300,426,734,1259,522.4944458007812,824.9204711914062
296,11.84,1,0.7736369967460632,32.941452926024795,18,147.05882627933775,JUMPING,,,,,55.844350648720805,19.54552272705228,5.558528375244141,859.3543701171875,860.848876953125,651.2344360351562,655.08203125,False,1898,473,2252,1279,2051.8729248046875,866.0950622558594
296,11.84,2,0.8602569699287415,32.941452926024795,22,163.04346473996827,JUMPING,,,,,58.67554502974651,20.536440760411278,6.289602923583984,857.7989501953125,828.6705932617188,614.140625,586.3045654296875,True,1040,394,1502,1150,1270.728271484375,803.9485168457031
297,11.88,3,0.8604258298873901,28.30714383162558,20,149.99999776482585,JUMPING,,,,,43.27318624843408,15.145615186951927,3.566601342773437,858.492431640625,820.5142822265625,634.7091064453125,587.81689453125,True,304,438,730,1257,524.6714630126953,830.5675659179688
297,11.88,1,0.748141348361969,28.30714383162558,18,147.05882627933775,JUMPING,,,,,55.844350648720805,19.54552272705228,5.514142675781249,859.3543701171875,855.4041748046875,653.2616577148438,652.54638671875,False,1911,465,2244,1274,2048.1766967773438,839.9156188964844
297,11.88,2,0.8861098289489746,28.30714383162558,22,163.04346473996827,JUMPING,,,,,58.67554502974651,20.536440760411278,6.289602923583984,857.7989501953125,808.4937133789062,614.140625,572.29296875,True,1010,392,1547,1116,1268.446044921875,792.4628295898438
298,11.92,3,0.8295742869377136,33.66774111054838,20,149.99999776482585,JUMPING,,,,,43.27318624843408,15.145615186951927,3.3461659423828123,858.492431640625,832.878173828125,634.7091064453125,602.3707885742188,True,306,452,733,1258,525.8977508544922,848.1971130371094
298,11.92,1,0.7776257991790771,33.66774111054838,18,147.05882627933775,JUMPING,,,,,55.844350648720805,19.54552272705228,5.514142675781249,859.3543701171875,844.83984375,653.2616577148438,639.144775390625,False,1909,437,2247,1272,2053.3848876953125,828.6371765136719
298,11.92,2,0.8664904832839966,33.66774111054838,22,163.04346473996827,JUMPING,,,,,58.67554502974651,20.536440760411278,6.289602923583984,857.7989501953125,797.5601806640625,614.140625,564.9554443359375,True,979,394,1576,1107,1266.9276123046875,795.8706359863281
299,11.96,3,0.8363116383552551,35.17227410338819,21,149.99999776482585,JUMPING,0.40000000000000036,0.40028655051062756,43.0831298828125,53.94427490234375,43.22567215702868,15.145615186951927,3.3461659423828123,858.492431640625,847.0362548828125,634.7091064453125,621.4675903320312,False,317,472,717,1255,518.8408508300781,859.6708679199219
299,11.96,2,0.896090030670166,35.17227410338819,22,163.04346473996827,JUMPING,,,,,58.67554502974651,20.536440760411278,6.289602923583984,857.7989501953125,797.884521484375,614.140625,565.9937744140625,True,949,404,1592,1114,1264.61328125,808.3708190917969
299,11.96,1,0.7911360263824463,35.17227410338819,18,147.05882627933775,JUMPING,,,,,55.844350648720805,19.54552272705228,5.514142675781249,859.3543701171875,831.3740234375,653.2616577148438,621.743896484375,True,1900,419,2244,1236,2053.90283203125,816.9694519042969
300,12.0,3,0.841712236404419,32.657471019774675,21,149.99999776482585,JUMPING,,,,,43.22567215702868,15.128985254960037,3.6152853515624996,859.300048828125,859.4717407226562,637.800537109375,637.9783325195312,False,321,483,729,1260,524.8775482177734,866.57177734375
300,12.0,1,0.7969502210617065,32.657471019774675,18,147.05882627933775,JUMPING,,,,,55.844350648720805,19.54552272705228,5.514142675781249,859.3543701171875,818.256103515625,653.2616577148438,604.8292846679688,True,1871,407,2243,1248,2053.3602905273438,808.4858093261719
300,12.0,2,0.8386028409004211,32.657471019774675,22,163.04346473996827,JUMPING,,,,,58.67554502974651,20.536440760411278,6.289602923583984,857.7989501953125,815.6873168945312,614.140625,578.272216796875,True,956,420,1599,1267,1261.1720581054688,841.1877746582031
301,12.04,3,0.8370392322540283,29.40215403214097,21,149.99999776482585,JUMPING,,,,,43.22567215702868,15.128985254960037,4.108731262207031,860.046142578125,860.90771484375,638.4617919921875,641.1795654296875,False,325,473,720,1259,523.6826477050781,854.4946899414062
301,12.04,1,0.8375279903411865,29.40215403214097,18,147.05882627933775,JUMPING,,,,,55.844350648720805,19.54552272705228,5.514142675781249,859.3543701171875,808.14599609375,653.2616577148438,593.8360595703125,True,1862,405,2254,1251,2050.9083251953125,804.3933715820312
301,12.04,2,0.8722140192985535,29.40215403214097,23,163.04346473996827,JUMPING,0.35999999999999943,0.36937129468302127,60.23876953125,49.1851806640625,59.06635115512238,20.536440760411278,6.289602923583984,857.7989501953125,841.689208984375,614.140625,599.3643798828125,False,983,439,1567,1306,1262.485107421875,868.1268920898438
302,12.08,3,0.8276664614677429,28.126423014327884,21,149.99999776482585,JUMPING,,,,,43.22567215702868,15.128985254960037,4.265913647460938,860.046142578125,852.8287353515625,638.4617919921875,630.0635986328125,False,322,450,720,1256,527.6654052734375,838.4512634277344
302,12.08,1,0.7711133360862732,28.126423014327884,18,147.05882627933775,JUMPING,,,,,55.844350648720805,19.54552272705228,5.558528375244141,857.5457153320312,807.148681640625,653.2616577148438,590.7718505859375,True,1849,414,2271,1271,2049.0787963867188,813.9593811035156
303,12.12,3,0.8217906951904297,28.51255889981985,21,149.99999776482585,JUMPING,,,,,43.22567215702868,15.128985254960037,4.265913647460938,860.046142578125,840.8223876953125,638.4617919921875,612.4844360351562,True,322,438,713,1259,527.8456726074219,826.6376342773438
303,12.12,1,0.8053410649299622,28.51255889981985,18,147.05882627933775,JUMPING,,,,,55.844350648720805,26.44899038085937,8.816330126953124,856.0040283203125,816.1932373046875,650.5191650390625,596.412109375,True,1835,427,2282,1284,2044.935791015625,831.39697265625
303,12.12,2,0.8336583971977234,28.51255889981985,23,163.04346473996827,JUMPING,,,,,59.06635115512238,20.67322290429283,5.50690341796875,857.7989501953125,848.6375732421875,614.140625,606.1618041992188,False,1039,432,1493,1295,1269.7551879882812,847.4731140136719
304,12.16,3,0.8331621289253235,28.337130090221763,21,149.99999776482585,JUMPING,,,,,43.22567215702868,15.128985254960037,4.265913647460938,860.046142578125,824.3402709960938,638.4617919921875,594.5328979492188,True,316,425,722,1252,523.4714965820312,809.722412109375
304,12.16,1,0.7674198746681213,28.337130090221763,19,149.99999776482585,JUMPING,0.35999999999999943,0.4022972875686692,47.95440673828125,59.747314453125,53.87186467111091,29.02023901977539,9.673413006591796,855.1030883789062,830.1961669921875,650.5191650390625,612.5454711914062,False,1842,447,2294,1282,2045.917236328125,846.0311584472656
304,12.16,2,0.8348291516304016,28.337130090221763,23,163.04346473996827,JUMPING,,,,,59.06635115512238,23.06807600097656,7.689358666992187,857.7989501953125,846.15869140625,614.140625,600.8232421875,False,1057,414,1477,1296,1265.891357421875,835.5636596679688
305,12.2,3,0.830247163772583,34.529217053204775,21,149.99999776482585,JUMPING,,,,,43.22567215702868,15.128985254960037,4.265913647460938,860.046142578125,812.6109008789062,638.4617919921875,582.00244140625,True,314,420,727,1233,523.1592864990234,807.2583923339844
305,12.2,2,0.8566485643386841,34.529217053204775,23,163.04346473996827,JUMPING,,,,,59.06635115512238,21.24337582397461,7.081125274658203,857.7989501953125,833.59765625,614.140625,589.315185546875,True,1039,400,1487,1253,1266.3282470703125,815.6905517578125
305,12.2,1,0.7635294795036316,34.529217053204775,19,149.99999776482585,JUMPING,,,,,53.87186467111091,29.02023901977539,9.673413006591796,855.1030883789062,841.28125,650.5191650390625,635.4022216796875,False,1870,465,2278,1262,2046.26708984375,849.3925170898438
306,12.24,3,0.8450070023536682,28.67863606661558,21,149.99999776482585,JUMPING,,,,,43.22567215702868,15.128985254960037,4.997304913330078,860.046142578125,807.7648315429688,638.4617919921875,577.564453125,True,310,421,729,1239,522.1811370849609,811.1383666992188
306,12.24,1,0.7687059640884399,28.67863606661558,19,149.99999776482585,JUMPING,,,,,53.87186467111091,26.44899038085937,8.816330126953124,856.6459350585938,859.3050537109375,652.952880859375,653.5626220703125,False,1889,475,2268,1204,2044.33642578125,872.2054443359375
306,12.24,2,0.8503323793411255,28.67863606661558,23,163.04346473996827,JUMPING,,,,,59.06635115512238,21.24337582397461,7.081125274658203,857.7989501953125,816.010498046875,614.140625,576.9220581054688,True,1016,390,1527,1112,1266.9283447265625,798.203857421875
307,12.28,3,0.8249320387840271,27.89328689686954,21,149.99999776482585,JUMPING,,,,,43.22567215702868,15.128985254960037,4.265913647460938,859.300048828125,809.276611328125,637.800537109375,581.3177490234375,True,317,430,727,1243,517.7876281738281,818.2423400878906
307,12.28,2,0.8670854568481445,27.89328689686954,23,163.04346473996827,JUMPING,,,,,59.06635115512238,21.24337582397461,7.081125274658203,857.7989501953125,804.4664306640625,614.140625,569.83984375,True,982,393,1560,1111,1267.2191162109375,798.2093505859375
307,12.28,1,0.7716253995895386,27.89328689686954,19,149.99999776482585,JUMPING,,,,,53.87186467111091,18.855152634888817,4.4140922058105465,858.01318359375,857.6829833984375,653.8030395507812,654.1636962890625,False,1910,467,2269,1253,2045.5087890625,846.3831787109375
308,12.32,3,0.8304309844970703,28.15283020026982,21,149.99999776482585,JUMPING,,,,,43.22567215702868,15.128985254960037,4.622809057617188,859.300048828125,819.7684326171875,637.800537109375,595.0206909179688,True,318,448,720,1252,521.6448974609375,835.38671875
308,12.32,1,0.798480212688446,28.15283020026982,19,149.99999776482585,JUMPING,,,,,53.87186467111091,18.855152634888817,5.7834430664062495,858.01318359375,848.8741455078125,653.8030395507812,642.93017578125,False,1904,440,2265,1280,2051.828369140625,833.4740295410156
308,12.32,2,0.8594683408737183,28.15283020026982,23,163.04346473996827,JUMPING,,,,,59.06635115512238,21.24337582397461,7.081125274658203,857.7989501953125,804.30517578125,614.140625,571.722412109375,True,959,406,1589,1124,1265.447265625,811.7084350585938
309,12.36,1,0.8123306632041931,28.245571069419384,19,149.99999776482585,JUMPING,,,,,53.87186467111091,18.855152634888817,5.7834430664062495,858.01318359375,835.4207153320312,653.8030395507812,624.2237548828125,True,1899,423,2255,1275,2057.4825439453125,819.7730102539062
309,12.36,3,0.80144202709198,28.245571069419384,21,149.99999776482585,JUMPING,,,,,43.22567215702868,15.128985254960037,4.622809057617188,859.300048828125,835.6405639648438,637.800537109375,614.147216796875,True,329,470,714,1257,517.7321014404297,852.2046203613281
309,12.36,2,0.8378093838691711,28.245571069419384,23,163.04346473996827,JUMPING,,,,,59.06635115512238,21.24337582397461,7.081125274658203,857.7989501953125,816.9324951171875,614.140625,582.507568359375,True,956,426,1594,1221,1259.7499389648438,835.4013061523438
310,12.4,3,0.8001767992973328,27.929449221119285,22,147.05882627933775,JUMPING,0.4399999999999995,0.4090235093982894,51.53521728515625,60.236083984375,45.30305843906058,15.128985254960037,4.8224315917968745,859.300048828125,851.1661376953125,637.800537109375,636.3682861328125,False,329,484,718,1253,526.76123046875,862.4568176269531
310,12.4,1,0.768356442451477,27.929449221119285,19,149.99999776482585,JUMPING,,,,,53.87186467111091,18.855152634888817,5.7834430664062495,858.01318359375,822.211669921875,653.8030395507812,607.4691162109375,True,1878,415,2254,1251,2054.78759765625,811.4595947265625
310,12.4,2,0.8372933268547058,27.929449221119285,24,170.4546185364598,JUMPING,0.3600000000000012,0.36730960985275685,53.4937744140625,44.30078125,57.67320696985741,21.24337582397461,7.081125274658203,857.7989501953125,842.6614990234375,614.140625,603.0054931640625,False,983,443,1567,1233,1261.7865600585938,869.2375793457031
311,12.44,3,0.8087325096130371,28.838392114266753,22,147.05882627933775,JUMPING,,,,,45.30305843906058,15.856070453671201,4.391379034423828,859.300048828125,857.40283203125,638.8761596679688,647.0379638671875,False,330,484,716,1254,524.1233215332031,855.7111511230469
311,12.44,1,0.7946571707725525,28.838392114266753,19,149.99999776482585,JUMPING,,,,,53.87186467111091,18.855152634888817,5.7834430664062495,858.01318359375,811.0418701171875,653.8030395507812,595.164794921875,True,1863,407,2266,1238,2047.8521118164062,805.5943603515625
311,12.44,2,0.7919442057609558,28.838392114266753,24,170.4546185364598,JUMPING,,,,,57.67320696985741,20.903085461425782,6.967695153808593,857.7989501953125,856.4542846679688,615.7540283203125,617.02685546875,False,1010,448,1540,1211,1260.4364624023438,862.7679138183594
312,12.48,3,0.8357711434364319,28.230782132595778,22,147.05882627933775,JUMPING,,,,,45.30305843906058,15.856070453671201,4.602177172851563,859.300048828125,854.3062133789062,640.6055297851562,641.2694091796875,False,329,466,712,1255,526.4190368652344,843.4376831054688
312,12.48,1,0.7908217310905457,28.230782132595778,19,149.99999776482585,JUMPING,,,,,53.87186467111091,25.750899700927732,8.583633233642578,856.315673828125,808.90576171875,653.8030395507812,591.800048828125,True,1855,415,2274,1269,2050.1408081054688,814.4423828125
312,12.48,2,0.8264725804328918,28.230782132595778,24,170.4546185364598,JUMPING,,,,,57.67320696985741,20.185622439450093,5.451794567871094,858.3523559570312,858.5960693359375,616.3306274414062,616.5840454101562,False,1038,430,1496,1283,1266.787841796875,850.9544067382812
313,12.52,3,0.8293272256851196,28.277927078306675,22,147.05882627933775,JUMPING,,,,,45.30305843906058,15.856070453671201,4.602177172851563,859.300048828125,845.4636840820312,640.6055297851562,625.176513671875,False,322,444,717,1257,522.8479309082031,831.8610229492188
313,12.52,1,0.7777384519577026,28.277927078306675,19,149.99999776482585,JUMPING,,,,,53.87186467111091,24.689307788085934,8.229769262695312,855.1030883789062,818.5335693359375,652.952880859375,598.2801513671875,True,1843,427,2289,1281,2045.5409545898438,834.6269836425781
313,12.52,2,0.8737326264381409,28.277927078306675,24,170.4546185364598,JUMPING,,,,,57.67320696985741,20.185622439450093,6.256754791259765,857.7989501953125,849.91357421875,615.7540283203125,607.160888671875,False,1052,417,1479,1253,1266.0817260742188,833.3143005371094
314,12.56,1,0.7797651290893555,29.75262003019452,20,149.99999776482585,JUMPING,0.40000000000000036,0.4017918843035621,45.2662353515625,61.15283203125,51.720457341223806,23.49401583251953,7.831338610839843,854.1719970703125,831.735107421875,652.952880859375,613.66552734375,False,1848,445,2289,1282,2048.0597534179688,846.7599487304688
314,12.56,3,0.8259787559509277,29.75262003019452,22,147.05882627933775,JUMPING,,,,,45.30305843906058,15.856070453671201,4.602177172851563,859.300048828125,829.401123046875,640.6055297851562,604.7673950195312,True,318,430,715,1239,522.5709838867188,812.3468017578125
314,12.56,2,0.8541251420974731,29.75262003019452,24,170.4546185364598,JUMPING,,,,,57.67320696985741,20.185622439450093,4.821436193847656,857.7989501953125,827.8648681640625,615.7540283203125,590.9947509765625,True,1043,399,1493,1107,1260.8355102539062,802.3292541503906
315,12.6,3,0.8114229440689087,28.694602893665433,22,147.05882627933775,JUMPING,,,,,45.30305843906058,15.856070453671201,4.602177172851563,859.300048828125,815.20947265625,640.6055297851562,587.2650146484375,True,307,420,726,1211,519.6044311523438,805.1549072265625
315,12.6,2,0.867689847946167,28.694602893665433,24,170.4546185364598,JUMPING,,,,,57.67320696985741,20.185622439450093,4.821436193847656,857.7989501953125,811.4432373046875,615.7540283203125,578.7630004882812,True,1014,394,1527,1109,1261.8491821289062,799.3188171386719
315,12.6,1,0.771324634552002,28.694602893665433,20,149.99999776482585,JUMPING,,,,,51.720457341223806,19.494144909667966,6.498048303222656,854.1719970703125,848.3220825195312,652.952880859375,636.7503662109375,False,1879,469,2268,1273,2052.6488037109375,862.4000549316406
316,12.64,3,0.8168783187866211,27.838643873110414,22,147.05882627933775,JUMPING,,,,,45.30305843906058,15.856070453671201,4.391379034423828,859.300048828125,806.4830322265625,640.6055297851562,576.2048950195312,True,303,419,739,1235,520.4700927734375,805.078857421875
316,12.64,1,0.7847522497177124,27.838643873110414,20,149.99999776482585,JUMPING,,,,,51.720457341223806,24.689307788085934,8.229769262695312,856.315673828125,860.1409912109375,652.952880859375,652.087890625,False,1900,471,2260,1273,2048.5518188476562,865.0978088378906
316,12.64,2,0.8574053049087524,27.838643873110414,24,170.4546185364598,JUMPING,,,,,57.67320696985741,20.185622439450093,4.821436193847656,857.7989501953125,804.1875610351562,615.7540283203125,573.048095703125,True,981,399,1558,1104,1258.77392578125,805.1651916503906
317,12.68,3,0.816537618637085,28.255814919248223,22,147.05882627933775,JUMPING,,,,,45.30305843906058,15.856070453671201,4.8224315917968745,858.2304077148438,804.55224609375,640.6055297851562,573.3209228515625,True,306,423,741,1244,522.0329437255859,810.6117248535156
317,12.68,1,0.7775828838348389,28.255814919248223,20,149.99999776482585,JUMPING,,,,,51.720457341223806,21.97960834350586,7.326536114501953,856.315673828125,852.2996215820312,652.952880859375,649.7677001953125,False,1907,460,2247,1266,2052.4586791992188,835.398193359375
317,12.68,2,0.8515241146087646,28.255814919248223,24,170.4546185364598,JUMPING,,,,,57.67320696985741,20.185622439450093,4.821436193847656,857.7989501953125,806.6463623046875,615.7540283203125,575.76513671875,True,948,412,1586,1125,1256.5330200195312,817.4080505371094
318,12.72,3,0.8642374873161316,28.191602090373635,22,147.05882627933775,JUMPING,,,,,45.30305843906058,15.856070453671201,4.924459881591797,858.2304077148438,812.8546142578125,640.6055297851562,581.19091796875,True,307,435,730,1260,522.4442138671875,827.7283630371094
318,12.72,1,0.7650125622749329,28.191602090373635,20,149.99999776482585,JUMPING,,,,,51.720457341223806,21.97960834350586,7.326536114501953,856.315673828125,841.6123046875,652.952880859375,636.213134765625,False,1909,430,2257,1276,2053.29931640625,826.7738037109375
318,12.72,2,0.8041521310806274,28.191602090373635,24,170.4546185364598,JUMPING,,,,,57.67320696985741,20.185622439450093,3.9325458251953123,857.7989501953125,820.77392578125,615.7540283203125,586.4505615234375,True,939,428,1589,1232,1257.0468139648438,840.4434814453125
319,12.76,1,0.796684980392456,27.85550314001739,20,149.99999776482585,JUMPING,,,,,51.720457341223806,22.365506030273437,7.455168676757812,856.315673828125,830.0194702148438,652.952880859375,616.561767578125,True,1904,412,2250,1270,2057.4761962890625,818.6441345214844
319,12.76,3,0.8299126029014587,27.85550314001739,22,147.05882627933775,JUMPING,,,,,45.30305843906058,15.856070453671201,4.924459881591797,858.2304077148438,825.4039306640625,640.6055297851562,597.33154296875,True,316,452,719,1258,520.33984375,840.26904296875
319,12.76,2,0.8274116516113281,27.85550314001739,25,163.04346473996827,JUMPING,0.35999999999999943,0.36570149568515026,53.61138916015625,42.7059326171875,56.65775251743212,20.185622439450093,4.821436193847656,857.7989501953125,848.5780029296875,615.7540283203125,606.6509399414062,False,965,448,1562,1298,1255.9230346679688,876.5946655273438
320,12.8,3,0.8114625811576843,28.04431621916592,22,147.05882627933775,JUMPING,,,,,45.30305843906058,15.856070453671201,4.924459881591797,858.2304077148438,842.1949462890625,640.6055297851562,618.25732421875,True,326,473,718,1255,518.7864990234375,857.0485534667969
320,12.8,1,0.8119925856590271,28.04431621916592,20,149.99999776482585,JUMPING,,,,,51.720457341223806,22.365506030273437,7.455168676757812,856.315673828125,814.8280639648438,652.952880859375,599.0022583007812,True,1885,405,2254,1258,2053.430419921875,803.0957946777344
320,12.8,2,0.8248714804649353,28.04431621916592,25,163.04346473996827,JUMPING,,,,,56.65775251743212,19.83021338110124,4.0836653320312495,857.7989501953125,857.3345336914062,616.3306274414062,618.80419921875,False,998,449,1532,1230,1257.89501953125,857.2868957519531
321,12.84,3,0.8253028988838196,28.157996013760567,23,144.23077658766687,JUMPING,0.4399999999999995,0.4158383373306656,53.67816162109375,67.28460693359375,47.39683423456887,15.856070453671201,4.437122094726562,858.2304077148438,855.821533203125,640.6055297851562,636.8939819335938,False,328,481,716,1259,519.6415863037109,862.9869995117188
321,12.84,1,0.7713070511817932,28.157996013760567,20,149.99999776482585,JUMPING,,,,,51.720457341223806,22.365506030273437,7.455168676757812,856.315673828125,799.6106567382812,652.952880859375,587.2918701171875,True,1865,398,2269,1214,2052.8660278320312,791.3320922851562
321,12.84,2,0.8467022180557251,28.157996013760567,25,163.04346473996827,JUMPING,,,,,56.65775251743212,19.83021338110124,2.457094592285156,858.2140502929688,858.250244140625,616.7611694335938,617.657470703125,False,1027,434,1483,1266,1262.2518310546875,850.0858459472656
322,12.88,3,0.82320636510849,28.517293045297265,23,144.23077658766687,JUMPING,,,,,47.39683423456887,16.588891982099103,4.391379034423828,859.3803100585938,859.3193359375,641.2155151367188,642.2022705078125,False,323,478,724,1260,524.9614562988281,853.8554077148438
322,12.88,1,0.8642478585243225,28.517293045297265,20,149.99999776482585,JUMPING,,,,,51.720457341223806,21.97960834350586,7.326536114501953,856.315673828125,795.5074462890625,652.952880859375,582.9047241210938,True,1861,400,2280,1264,2049.7232055664062,801.2104187011719
322,12.88,2,0.8471342325210571,28.517293045297265,25,163.04346473996827,JUMPING,,,,,56.65775251743212,19.83021338110124,3.260652209472656,857.7989501953125,848.9843139648438,616.3306274414062,607.348388671875,False,1050,419,1475,1224,1262.34228515625,832.6835327148438
323,12.92,3,0.8176729679107666,27.895786799490452,23,144.23077658766687,JUMPING,,,,,47.39683423456887,16.588891982099103,4.437122094726562,859.3803100585938,855.216796875,641.2155151367188,633.2283935546875,False,323,453,718,1254,526.4433288574219,843.4922790527344
323,12.92,1,0.8109877109527588,27.895786799490452,20,149.99999776482585,JUMPING,,,,,51.720457341223806,22.439617932128904,7.479872644042969,856.315673828125,804.9169311523438,652.2713012695312,589.4317016601562,True,1848,414,2294,1278,2041.9912719726562,822.9407348632812
323,12.92,2,0.8624116778373718,27.895786799490452,25,163.04346473996827,JUMPING,,,,,56.65775251743212,20.892498046874998,6.964166015625,857.6766967773438,829.5953369140625,616.3306274414062,590.0569458007812,True,1046,401,1483,1114,1260.6897583007812,807.6329650878906
324,12.96,3,0.8470509052276611,28.489480959251523,23,144.23077658766687,JUMPING,,,,,47.39683423456887,16.588891982099103,4.437122094726562,859.3803100585938,842.2066650390625,641.2155151367188,616.6788330078125,True,322,438,712,1258,525.5484924316406,824.7232971191406
324,12.96,1,0.7527067065238953,28.489480959251523,20,149.99999776482585,JUMPING,,,,,51.720457341223806,24.42502963256836,8.141676544189453,856.315673828125,820.5580444335938,652.2713012695312,605.8309936523438,True,1846,434,2301,1275,2051.4915771484375,839.6968994140625
324,12.96,2,0.8405724167823792,28.489480959251523,25,163.04346473996827,JUMPING,,,,,56.65775251743212,20.892498046874998,6.964166015625,857.6766967773438,816.1698608398438,616.3306274414062,577.4586791992188,True,1017,397,1519,1126,1261.4358520507812,806.9074096679688
325,13.0,3,0.8495309352874756,28.290244983509183,23,144.23077658766687,JUMPING,,,,,47.39683423456887,16.588891982099103,4.437122094726562,859.3803100585938,826.937255859375,641.2155151367188,599.5413818359375,True,313,427,725,1236,524.3523254394531,812.2979431152344
325,13.0,1,0.7772373557090759,28.290244983509183,21,147.05882627933775,JUMPING,0.4399999999999995,0.41019766975677835,60.8082275390625,69.3665771484375,53.99239989068348,24.42502963256836,8.141676544189453,856.315673828125,838.7869873046875,652.2713012695312,628.4801635742188,False,1871,461,2284,1269,2051.3428955078125,854.9313659667969
325,13.0,2,0.8647040724754333,28.290244983509183,25,163.04346473996827,JUMPING,,,,,56.65775251743212,20.892498046874998,6.964166015625,857.6766967773438,807.609130859375,616.3306274414062,571.1055908203125,True,982,404,1556,1111,1258.8623657226562,806.1393432617188
326,13.04,3,0.7980284690856934,28.859686804935336,23,144.23077658766687,JUMPING,,,,,47.39683423456887,16.588891982099103,4.391379034423828,859.3803100585938,815.9608154296875,641.2155151367188,587.186279296875,True,312,424,737,1218,520.6854553222656,810.1163635253906
326,13.04,1,0.7534061670303345,28.859686804935336,21,147.05882627933775,JUMPING,,,,,53.99239989068348,24.114872680664057,8.038290893554686,856.315673828125,853.88330078125,652.2713012695312,646.1036376953125,False,1895,463,2263,1223,2054.1318359375,861.9895629882812
326,13.04,2,0.8512350916862488,28.859686804935336,25,163.04346473996827,JUMPING,,,,,56.65775251743212,20.892498046874998,6.964166015625,857.6766967773438,811.5225830078125,616.3306274414062,573.4553833007812,True,951,415,1579,1204,1254.738037109375,823.4247131347656
327,13.08,3,0.8623034954071045,28.262968873605132,23,144.23077658766687,JUMPING,,,,,47.39683423456887,16.588891982099103,4.437122094726562,858.16943359375,813.6801147460938,640.6055297851562,583.0860595703125,True,306,429,739,1231,523.8190307617188,818.5871276855469
327,13.08,2,0.8490265607833862,28.262968873605132,25,163.04346473996827,JUMPING,,,,,56.65775251743212,19.83021338110124,4.650951672363281,857.6766967773438,826.1319580078125,616.3306274414062,585.0579833984375,True,939,426,1593,1258,1254.8861083984375,845.5947570800781
327,13.08,1,0.729965090751648,28.262968873605132,21,147.05882627933775,JUMPING,,,,,53.99239989068348,23.197296752929688,7.732432250976562,856.315673828125,854.015869140625,652.2713012695312,647.2911987304688,False,1909,458,2259,1280,2051.067138671875,844.1996765136719
328,13.12,3,0.8428150415420532,27.40694978274405,23,144.23077658766687,JUMPING,,,,,47.39683423456887,16.588891982099103,3.540540014648437,856.4540405273438,816.6410522460938,639.2587890625,585.88330078125,True,311,435,734,1252,523.5638427734375,825.5278625488281
328,13.12,1,0.7701489925384521,27.40694978274405,21,147.05882627933775,JUMPING,,,,,53.99239989068348,23.197296752929688,7.732432250976562,856.315673828125,844.4141845703125,652.2713012695312,636.6297607421875,False,1915,433,2257,1275,2057.9133911132812,827.4156799316406
328,13.12,2,0.7917435765266418,27.40694978274405,26,166.6666462465594,JUMPING,0.35999999999999943,0.3644471666344171,50.06756591796875,45.22503662109375,55.01020586756628,20.472259130859374,6.824086376953125,857.6766967773438,850.53466796875,616.3306274414062,604.9338989257812,False,966,445,1574,1166,1256.324951171875,874.379150390625
329,13.16,1,0.786399781703949,28.227894101291895,21,147.05882627933775,JUMPING,,,,,53.99239989068348,23.197296752929688,7.732432250976562,856.315673828125,832.474609375,652.2713012695312,620.43115234375,True,1907,420,2255,1271,2062.6719360351562,818.0948181152344
