frame_idx,timestamp,hip_y,head_y,head_move_px,head_drop_event,ankle_distance,is_airborne,jump_count,single_count,double_count,jump_type,freq_hz,spm,state
0,0.0,179.08172607421875,91.5762710571289,0.0,False,18.078170776367188,False,0,0,0,unknown,0.0,0.0,IDLE
1,0.04,179.3976593017578,92.58963775634766,1.0164843797683716,False,17.954666137695312,False,0,0,0,unknown,0.0,0.0,IDLE
2,0.08,182.04281616210938,94.78970336914062,2.239084005355835,False,18.71844482421875,False,0,0,0,unknown,0.0,0.0,IDLE
3,0.12,184.6909942626953,97.20438385009766,2.442282199859619,False,18.82219886779785,False,0,0,0,unknown,0.0,0.0,IDLE
4,0.16,185.8430938720703,97.27393341064453,0.3406187891960144,False,18.38521385192871,False,0,0,0,double,0.0,0.0,IDLE
5,0.2,183.69664001464844,95.02670288085938,2.247737169265747,False,18.051156997680664,False,0,0,0,double,0.0,0.0,IDLE
6,0.24,176.44314575195312,87.86153411865234,7.165577411651611,False,16.129697799682617,False,0,0,0,double,0.0,0.0,IDLE
7,0.28,172.12904357910156,84.0838623046875,3.7793238162994385,False,15.265841484069824,True,0,0,0,double,0.0,0.0,IDLE
8,0.32,167.3642578125,80.13687896728516,3.956463575363159,False,15.167740821838379,True,0,0,0,double,0.0,0.0,IDLE
9,0.36,164.52682495117188,77.07950592041016,3.083188533782959,False,14.29141616821289,True,0,0,0,double,0.0,0.0,IDLE
10,0.4,163.64515686035156,75.4671401977539,1.6331799030303955,False,13.513945579528809,True,0,0,0,double,0.0,0.0,IDLE
11,0.44,163.1927490234375,75.11758422851562,0.3512641191482544,False,13.125189781188965,True,0,0,0,double,0.0,0.0,IDLE
12,0.48,164.85646057128906,77.4057846069336,2.2913269996643066,False,13.294890403747559,True,0,0,0,double,0.0,0.0,IDLE
13,0.52,168.6875,80.94930267333984,3.544455051422119,False,14.1455078125,True,0,0,0,double,0.0,0.0,IDLE
14,0.56,173.67198181152344,86.16387176513672,5.21558952331543,False,15.447961807250977,False,1,0,1,double,0.0,0.0,JUMPING
15,0.6,179.34133911132812,90.96256256103516,4.803235054016113,False,15.280055046081543,False,1,0,1,double,0.0,0.0,JUMPING
16,0.64,182.8978271484375,93.13638305664062,2.180783271789551,False,14.95989990234375,False,1,0,1,double,0.0,0.0,JUMPING
17,0.68,181.84405517578125,91.22245025634766,1.9147169589996338,False,13.857393264770508,False,1,0,1,double,0.0,0.0,JUMPING
18,0.72,177.25119018554688,87.0647964477539,4.163217544555664,False,13.497190475463867,False,1,0,1,double,0.0,0.0,JUMPING
19,0.76,171.68833923339844,82.95785522460938,4.108310699462891,False,12.624754905700684,True,1,0,1,double,0.0,0.0,JUMPING
20,0.8,167.4358673095703,79.43423461914062,3.5372722148895264,False,11.291831016540527,True,1,0,1,double,0.0,0.0,JUMPING
21,0.84,165.693603515625,77.41568756103516,2.022310733795166,False,9.421932220458984,True,1,0,1,double,0.0,0.0,JUMPING
22,0.88,165.88189697265625,77.40912628173828,0.3698015511035919,False,8.193381309509277,True,1,0,1,double,0.0,0.0,JUMPING
23,0.92,167.94949340820312,78.75411224365234,1.361446499824524,False,8.981335639953613,True,1,0,1,double,0.0,0.0,JUMPING
24,0.96,171.52874755859375,82.14811706542969,3.400876760482788,False,11.337306022644043,True,1,0,1,double,0.0,0.0,JUMPING
25,1.0,177.16787719726562,87.12203216552734,4.992140293121338,False,12.442461967468262,False,2,0,2,double,2.272727285042282,136.36363710253693,JUMPING
26,1.04,181.90676879882812,90.96256256103516,3.843353271484375,False,13.43412971496582,False,2,0,2,double,2.272727285042282,136.36363710253693,JUMPING
27,1.08,183.04730224609375,91.52642822265625,0.5951146483421326,False,13.0640230178833,False,2,0,2,double,2.272727285042282,136.36363710253693,JUMPING
28,1.12,181.15054321289062,88.78069305419922,2.7468550205230713,False,13.13415241241455,False,2,0,2,double,2.272727285042282,136.36363710253693,JUMPING
29,1.16,176.67037963867188,84.5671157836914,4.2137274742126465,False,12.390887260437012,False,2,0,2,double,2.272727285042282,136.36363710253693,JUMPING
30,1.2,171.59942626953125,81.13695526123047,3.442247152328491,False,11.644277572631836,True,2,0,2,double,2.272727285042282,136.36363710253693,JUMPING
31,1.24,169.357421875,79.08657836914062,2.0703091621398926,False,10.783544540405273,True,2,0,2,double,2.272727285042282,136.36363710253693,JUMPING
32,1.28,168.62997436523438,78.38134002685547,0.7727896571159363,False,10.278379440307617,True,2,0,2,double,2.272727285042282,136.36363710253693,JUMPING
33,1.32,169.76083374023438,79.53302764892578,1.1516889333724976,False,10.8150053024292,True,2,0,2,double,2.272727285042282,136.36363710253693,JUMPING
34,1.36,172.22314453125,82.42870330810547,2.9083151817321777,False,11.423653602600098,False,3,0,3,double,2.4999999627470975,149.99999776482585,JUMPING
