frame_idx,timestamp,best_conf,infer_ms,hip_y,head_y,head_move_px,head_drop_event,ankle_distance,is_airborne,jump_count,single_count,double_count,jump_type,freq_hz,spm,state,ground_y,person_h
0,0.0,0.8919734954833984,35.19819999928586,277.2983093261719,106.61862182617188,0.0,False,9.665461540222168,False,0,0,0,unknown,0.0,0.0,IDLE,,366.28342761993406
1,0.04,0.8994433879852295,32.52310000243597,275.04571533203125,111.20230865478516,4.667319297790527,False,4.562710285186768,False,0,0,0,unknown,0.0,0.0,IDLE,,370.6041820049286
2,0.08,0.8846190571784973,33.846599981188774,283.60009765625,119.40789794921875,8.365764617919922,False,3.2662272453308105,False,0,0,0,unknown,0.0,0.0,IDLE,,366.17809062004085
3,0.12,0.906267523765564,33.06780001730658,290.13726806640625,124.26163482666016,4.868200302124023,False,4.661646366119385,False,0,0,0,unknown,0.0,0.0,IDLE,,361.0761124610901
4,0.16,0.9108693599700928,32.44100001757033,291.16015625,124.77596282958984,1.8804658651351929,False,7.02392053604126,False,0,0,0,double,0.0,0.0,IDLE,,361.2822962760925
5,0.2,0.9107930660247803,33.07850001147017,290.9502258300781,125.40819549560547,0.8404449820518494,False,8.664836883544922,False,0,0,0,double,0.0,0.0,IDLE,,362.4927315711975
6,0.24,0.900922417640686,30.133699998259544,285.4163818359375,119.97795104980469,5.9581804275512695,False,6.555492877960205,False,0,0,0,double,0.0,0.0,IDLE,,360.5866937160492
7,0.28,0.7161139249801636,32.68400000524707,275.812744140625,109.1247329711914,10.868552207946777,False,11.167510986328125,False,0,0,0,double,0.0,0.0,IDLE,,373.4212373256683
8,0.32,0.5818795561790466,33.99570001056418,261.34344482421875,92.13665771484375,17.010122299194336,False,11.971128463745117,False,0,0,0,double,0.0,0.0,IDLE,,397.57942295074463
9,0.36,0.8796975016593933,31.843600008869544,250.11370849609375,75.3490982055664,16.80575180053711,False,7.670767307281494,False,0,0,0,double,0.0,0.0,IDLE,,399.5916183471679
10,0.4,0.9153321981430054,30.40999997756444,238.72406005859375,63.92649459838867,11.481996536254883,False,10.437281608581543,True,0,0,0,double,0.0,0.0,IDLE,418.9589761352539,403.6355881690979
11,0.44,0.9124318957328796,36.83009999804199,232.5385284423828,59.25798034667969,4.728021621704102,False,11.841050148010254,True,0,0,0,double,0.0,0.0,IDLE,418.9589761352539,398.8217909812927
12,0.48,0.9176694750785828,33.84869999717921,226.95706176757812,55.43641662597656,4.562617301940918,False,13.132512092590332,True,0,0,0,double,0.0,0.0,IDLE,418.9589761352539,406.45505952835083
13,0.52,0.8988295197486877,32.16889998293482,223.82266235351562,55.0805549621582,0.7993701100349426,False,13.43936824798584,True,0,0,0,double,0.0,0.0,IDLE,418.9589761352539,396.7976521492004
14,0.56,0.8772270083427429,36.86500000185333,225.79519653320312,57.37604904174805,2.901827096939087,False,12.066844940185547,True,0,0,0,double,0.0,0.0,IDLE,418.9589761352539,402.65622644424434
15,0.6,0.8927930593490601,32.1408000017982,230.35675048828125,63.52607345581055,6.15817403793335,False,6.432219505310059,True,0,0,0,double,0.0,0.0,IDLE,418.9589761352539,397.91462550163266
