frame_idx,timestamp,best_conf,infer_ms,hip_y,head_y,head_move_px,head_drop_event,ankle_distance,is_airborne,jump_count,single_count,double_count,jump_type,freq_hz,spm,state
41,1.64,0.8966531753540039,59.729499999775726,167.64288330078125,94.86434936523438,0.9684484601020813,False,14.092133522033691,True,0,0,0,single,0.0,0.0,IDLE
42,1.68,0.9087435603141785,65.33119999994597,166.86627197265625,94.12960052490234,0.8093957901000977,False,11.527185440063477,True,0,0,0,double,0.0,0.0,IDLE
43,1.72,0.8816227912902832,66.1059999997633,167.3155517578125,94.26776123046875,0.4470265507698059,False,9.452390670776367,True,0,0,0,double,0.0,0.0,IDLE
44,1.76,0.8606374859809875,65.56460000001607,169.90585327148438,94.43282318115234,0.20964470505714417,False,8.454293251037598,True,0,0,0,double,0.0,0.0,IDLE
45,1.8,0.78327476978302,62.711400000353024,175.54208374023438,97.38188934326172,2.964066982269287,False,8.722942352294922,True,0,0,0,double,0.0,0.0,IDLE
46,1.84,0.1973700374364853,48.987900000156515,0.0,,0.0,False,0.0,False,0,0,0,unknown,0.0,0.0,IDLE
47,1.88,0.7453147172927856,65.61120000014853,186.63790893554688,106.02738189697266,8.66183853149414,False,8.534008979797363,True,0,0,0,double,0.0,0.0,IDLE
48,1.92,0.7244461178779602,55.85169999994832,191.40484619140625,112.86886596679688,6.900725841522217,False,7.000247955322266,False,1,0,1,double,0.0,0.0,JUMPING
49,1.96,0.6339355111122131,57.85009999999602,193.3777618408203,114.97296142578125,2.123746395111084,False,6.691023826599121,False,1,0,1,double,0.0,0.0,JUMPING
50,2.0,0.8447977304458618,64.94709999969928,190.1187744140625,110.6021499633789,4.382908344268799,False,5.839076519012451,False,1,0,1,double,0.0,0.0,JUMPING
51,2.04,0.8314701914787292,77.70909999999276,186.00149536132812,105.18297576904297,5.419325828552246,False,6.318116664886475,False,1,0,1,double,0.0,0.0,JUMPING
52,2.08,0.8301848769187927,82.93329999969501,181.6719970703125,100.3453140258789,4.844196319580078,False,8.091653823852539,True,1,0,1,double,0.0,0.0,JUMPING
53,2.12,0.7982624769210815,68.24289999985922,173.9443359375,96.23113250732422,4.114195823669434,False,8.839936256408691,True,1,0,1,double,0.0,0.0,JUMPING
54,2.16,0.8837173581123352,64.76399999974092,171.83787536621094,93.11292266845703,3.1218814849853516,False,7.572402477264404,True,1,0,1,double,0.0,0.0,JUMPING
55,2.2,0.9004776477813721,77.88170000003447,170.30322265625,92.4154281616211,0.8518409132957458,False,7.015507221221924,True,1,0,1,double,0.0,0.0,JUMPING
56,2.24,0.8400030136108398,72.72100000000137,170.51626586914062,94.3698959350586,1.9558868408203125,False,6.012050628662109,True,1,0,1,double,0.0,0.0,JUMPING
57,2.28,0.862789511680603,58.96829999983311,172.16165161132812,95.3359375,1.056732177734375,False,6.119783401489258,True,1,0,1,double,0.0,0.0,JUMPING
58,2.32,0.8000729084014893,57.28240000007645,173.96826171875,97.17845916748047,1.8460049629211426,False,6.573690414428711,True,1,0,1,double,0.0,0.0,JUMPING
59,2.36,0.721745491027832,63.870200000110344,177.1280517578125,101.04290008544922,3.8646693229675293,False,6.608371257781982,True,1,0,1,double,0.0,0.0,JUMPING
60,2.4,0.8228092789649963,61.60540000018955,182.50845336914062,105.55970001220703,4.5176544189453125,False,7.223531246185303,True,1,0,1,double,0.0,0.0,JUMPING
61,2.44,0.8276187181472778,67.85709999985556,189.02239990234375,110.25041961669922,4.703620433807373,False,7.742085933685303,False,2,0,2,double,1.9230765527522784,115.3845931651367,JUMPING
62,2.48,0.6508843898773193,89.69929999966553,193.13328552246094,115.2593765258789,5.040916919708252,False,7.407205104827881,False,2,0,2,double,1.9230765527522784,115.3845931651367,JUMPING
63,2.52,0.8724234104156494,60.4910000001837,188.86236572265625,112.4083251953125,2.857848644256592,False,7.642951965332031,False,2,0,2,double,1.9230765527522784,115.3845931651367,JUMPING
64,2.56,0.8630377054214478,85.2615000003425,184.31410217285156,105.77081298828125,6.638345241546631,False,6.380105018615723,True,2,0,2,double,1.9230765527522784,115.3845931651367,JUMPING
65,2.6,0.8523145914077759,70.33670000009806,181.12472534179688,102.9556884765625,2.818356513977051,False,5.849020004272461,True,2,0,2,double,1.9230765527522784,115.3845931651367,JUMPING
66,2.64,0.9120683670043945,74.44349999968836,177.06243896484375,98.5853042602539,4.454427242279053,False,5.1092939376831055,True,2,0,2,double,1.9230765527522784,115.3845931651367,JUMPING
67,2.68,0.9129936099052429,81.49700000012672,174.13345336914062,95.69564056396484,2.8933191299438477,False,5.970761775970459,True,2,0,2,double,1.9230765527522784,115.3845931651367,JUMPING
68,2.72,0.9088332056999207,58.601899999757734,173.2882080078125,94.71136474609375,1.0839582681655884,False,6.207311153411865,True,2,0,2,double,1.9230765527522784,115.3845931651367,JUMPING
69,2.76,0.8443402051925659,52.851299999929324,171.47119140625,95.7923583984375,1.1517212390899658,False,4.530991077423096,True,2,0,2,double,1.9230765527522784,115.3845931651367,JUMPING
70,2.8,0.8437259197235107,60.61970000018846,172.8656768798828,97.666748046875,2.0237529277801514,False,5.98366641998291,True,2,0,2,double,1.9230765527522784,115.3845931651367,JUMPING
71,2.84,0.6468535661697388,59.4970000001922,175.82232666015625,100.80350494384766,3.1630921363830566,False,6.876116752624512,True,2,0,2,double,1.9230765527522784,115.3845931651367,JUMPING
72,2.88,0.8790313005447388,53.96279999968101,185.03073120117188,106.3061752319336,5.507240295410156,False,6.710275173187256,True,2,0,2,double,1.9230765527522784,115.3845931651367,JUMPING
73,2.92,0.870698869228363,69.32510000024195,190.46533203125,110.07174682617188,3.7722294330596924,False,6.484816551208496,True,2,0,2,double,1.9230765527522784,115.3845931651367,JUMPING
74,2.96,0.8683614730834961,62.13789999992514,192.26695251464844,113.4166488647461,3.3674607276916504,False,6.608033180236816,True,2,0,2,double,1.9230765527522784,115.3845931651367,JUMPING
75,3.0,0.8295989632606506,56.412100000216014,191.49081420898438,113.4909439086914,1.1006853580474854,False,5.634982109069824,False,3,0,3,double,1.8518517782658737,111.11110669595242,JUMPING
76,3.04,0.8388729691505432,67.26089999983742,187.96112060546875,110.2784194946289,3.303626537322998,False,5.537604808807373,False,3,0,3,double,1.8518517782658737,111.11110669595242,JUMPING
77,3.08,0.8565300703048706,61.97980000024472,184.1328125,105.0127944946289,5.276426792144775,False,6.794168472290039,True,3,0,3,double,1.8518517782658737,111.11110669595242,JUMPING
78,3.12,0.8785235285758972,72.47749999987718,179.61715698242188,100.18201446533203,4.832428932189941,False,7.529728412628174,True,3,0,3,double,1.8518517782658737,111.11110669595242,JUMPING
79,3.16,0.8850789666175842,64.90620000022318,177.56881713867188,97.403076171875,2.809518814086914,False,7.1028733253479,True,3,0,3,double,1.8518517782658737,111.11110669595242,JUMPING
80,3.2,0.8826961517333984,62.402900000051886,176.72259521484375,96.49398040771484,0.9118061065673828,False,7.742778778076172,True,3,0,3,double,1.8518517782658737,111.11110669595242,JUMPING
81,3.24,0.8730207681655884,59.29040000000896,177.98324584960938,97.88021087646484,1.3862764835357666,False,7.716866493225098,True,3,0,3,double,1.8518517782658737,111.11110669595242,JUMPING
82,3.28,0.8888722658157349,55.992199999764125,181.19952392578125,101.2227554321289,3.361983060836792,False,7.508597373962402,True,3,0,3,double,1.8518517782658737,111.11110669595242,JUMPING
83,3.32,0.8780665397644043,52.872499999921274,183.03614807128906,102.96070098876953,1.7383778095245361,False,7.289380073547363,True,3,0,3,double,1.8518517782658737,111.11110669595242,JUMPING
84,3.36,0.800894021987915,61.7207000000235,185.4764862060547,106.83209228515625,3.8727548122406006,False,7.71535587310791,True,3,0,3,double,1.8518517782658737,111.11110669595242,JUMPING
85,3.4,0.7737549543380737,77.87120000011782,190.00497436523438,112.93896484375,6.164662837982178,False,7.936010837554932,False,4,0,4,double,2.027026878450814,121.62161270704884,JUMPING
86,3.44,0.832355260848999,51.726500000313536,188.62969970703125,111.14289093017578,1.8998137712478638,False,6.633967876434326,False,4,0,4,double,2.027026878450814,121.62161270704884,JUMPING
87,3.48,0.8835520148277283,55.93929999986358,184.92330932617188,107.6120834350586,3.5738606452941895,False,5.422260761260986,False,4,0,4,double,2.027026878450814,121.62161270704884,JUMPING
88,3.52,0.7744021415710449,67.31070000023465,178.49655151367188,102.95932006835938,4.8138556480407715,False,6.56331729888916,True,4,0,4,double,2.027026878450814,121.62161270704884,JUMPING
89,3.56,0.884169340133667,67.7096999997957,174.54330444335938,98.75240325927734,4.224377155303955,False,6.926906585693359,True,4,0,4,double,2.027026878450814,121.62161270704884,JUMPING
90,3.6,0.8847023248672485,65.06579999995665,172.57615661621094,96.04837799072266,2.7080414295196533,False,6.779848098754883,True,4,0,4,double,2.027026878450814,121.62161270704884,JUMPING
91,3.64,0.8798756003379822,90.7548999998653,171.63861083984375,94.023193359375,2.0395286083221436,False,7.571961402893066,True,4,0,4,double,2.027026878450814,121.62161270704884,JUMPING
92,3.68,0.903559684753418,77.7023000000554,170.46546936035156,93.8423843383789,0.46704450249671936,False,7.194897174835205,True,4,0,4,double,2.027026878450814,121.62161270704884,JUMPING
93,3.72,0.8993057012557983,71.68249999995169,170.87606811523438,93.62345123291016,0.4684537947177887,False,7.5751142501831055,True,4,0,4,double,2.027026878450814,121.62161270704884,JUMPING
94,3.76,0.9068636298179626,101.88530000004903,171.58505249023438,94.83441162109375,1.2110371589660645,False,7.681034088134766,True,4,0,4,double,2.027026878450814,121.62161270704884,JUMPING
95,3.8,0.8043169379234314,88.44189999990704,177.37167358398438,100.14688110351562,5.31361722946167,False,6.548646450042725,True,4,0,4,double,2.027026878450814,121.62161270704884,JUMPING
96,3.84,0.8858819007873535,88.49559999998746,181.599853515625,102.45117950439453,2.3043289184570312,False,7.683706760406494,True,4,0,4,double,2.027026878450814,121.62161270704884,JUMPING
97,3.88,0.8429262638092041,73.04179999982807,189.974609375,109.38069915771484,6.966558456420898,False,7.029397010803223,False,5,0,5,double,2.040816162686121,122.44896976116726,JUMPING
98,3.92,0.8307780027389526,72.68169999997554,191.39218139648438,110.0803451538086,0.8209220767021179,False,5.126036167144775,False,5,0,5,double,2.040816162686121,122.44896976116726,JUMPING
99,3.96,0.8784534335136414,76.40040000023873,189.58428955078125,106.8855209350586,3.194936990737915,False,3.696300983428955,False,5,0,5,double,2.040816162686121,122.44896976116726,JUMPING
100,4.0,0.8802826404571533,174.45249999991574,185.7361602783203,104.81151580810547,2.154144287109375,False,3.473712921142578,True,5,0,5,double,2.040816162686121,122.44896976116726,JUMPING
101,4.04,0.9004948735237122,76.10819999990781,180.78057861328125,99.48504638671875,5.334733963012695,False,4.040189266204834,True,5,0,5,double,2.040816162686121,122.44896976116726,JUMPING
102,4.08,0.9103769063949585,54.41470000005211,177.77767944335938,96.36856079101562,3.1183245182037354,False,5.165618896484375,True,5,0,5,double,2.040816162686121,122.44896976116726,JUMPING
103,4.12,0.9062145948410034,74.98290000012275,175.34219360351562,95.220458984375,1.1566189527511597,False,6.009106636047363,True,5,0,5,double,2.040816162686121,122.44896976116726,JUMPING
104,4.16,0.916809618473053,64.49060000022655,174.30258178710938,94.60562896728516,0.6200842261314392,False,6.9057488441467285,True,5,0,5,double,2.040816162686121,122.44896976116726,JUMPING
105,4.2,0.9100311994552612,67.22750000017186,174.65817260742188,94.9151611328125,0.3529552221298218,False,6.743786811828613,True,5,0,5,double,2.040816162686121,122.44896976116726,JUMPING
106,4.24,0.8777990937232971,64.10050000022238,178.9734649658203,98.58258056640625,3.6993041038513184,False,7.411142826080322,True,5,0,5,double,2.040816162686121,122.44896976116726,JUMPING
107,4.28,0.8817014098167419,53.60130000008212,181.43618774414062,100.67010498046875,2.0878303050994873,False,7.848257064819336,True,5,0,5,double,2.040816162686121,122.44896976116726,JUMPING
108,4.32,0.8623502850532532,61.88439999959883,188.32220458984375,106.25003051757812,5.591502666473389,False,7.435033321380615,True,5,0,5,double,2.040816162686121,122.44896976116726,JUMPING
109,4.36,0.8604767918586731,56.53260000008231,192.28245544433594,109.18170166015625,2.933985710144043,False,6.932248592376709,False,6,0,6,double,2.049180304842334,122.95081829054003,JUMPING
110,4.4,0.8366712331771851,58.690500000011525,191.069580078125,109.31658935546875,0.3696514070034027,False,5.505284309387207,False,6,0,6,double,2.049180304842334,122.95081829054003,JUMPING
111,4.44,0.7646026611328125,55.84790000011708,188.77700805664062,107.630615234375,1.8131294250488281,False,5.388868808746338,False,6,0,6,double,2.049180304842334,122.95081829054003,JUMPING
112,4.48,0.8824822902679443,63.225599999896076,182.75772094726562,103.74381256103516,3.887042999267578,False,6.3613600730896,True,6,0,6,double,2.049180304842334,122.95081829054003,JUMPING
113,4.52,0.8725616335868835,74.27150000012261,176.3600311279297,99.2702407836914,4.5152459144592285,False,7.218784809112549,True,6,0,6,double,2.049180304842334,122.95081829054003,JUMPING
114,4.56,0.8601911067962646,76.13919999994323,172.48309326171875,95.9532241821289,3.3183419704437256,False,8.085851669311523,True,6,0,6,double,2.049180304842334,122.95081829054003,JUMPING
115,4.6,0.8763918876647949,63.08579999995345,170.94398498535156,94.83242797851562,1.1208175420761108,False,9.064253807067871,True,6,0,6,double,2.049180304842334,122.95081829054003,JUMPING
116,4.64,0.8883212804794312,56.11680000038177,170.53712463378906,94.8411865234375,0.06441053003072739,False,9.127311706542969,True,6,0,6,double,2.049180304842334,122.95081829054003,JUMPING
117,4.68,0.8872055411338806,88.24289999984103,172.1942901611328,96.3403549194336,1.5123281478881836,False,8.883210182189941,True,6,0,6,double,2.049180304842334,122.95081829054003,JUMPING
118,4.72,0.8798243403434753,63.976699999784614,175.75430297851562,99.27938079833984,2.9396936893463135,False,8.730890274047852,True,6,0,6,double,2.049180304842334,122.95081829054003,JUMPING
119,4.76,0.8627938032150269,76.98430000027656,180.70828247070312,103.36595916748047,4.086687088012695,False,8.848740577697754,True,6,0,6,double,2.049180304842334,122.95081829054003,JUMPING
120,4.8,0.8912898898124695,76.65069999984553,185.66384887695312,108.18265533447266,4.8234124183654785,False,9.04753303527832,True,6,0,6,double,2.049180304842334,122.95081829054003,JUMPING
121,4.84,0.8283758163452148,76.82709999971848,190.98190307617188,111.5723876953125,3.406050443649292,False,8.559696197509766,False,7,0,7,double,2.083333250549108,124.99999503294647,JUMPING
122,4.88,0.7886335849761963,93.23679999988599,193.7742919921875,112.98577880859375,1.4141649007797241,False,8.623270034790039,False,7,0,7,double,2.083333250549108,124.99999503294647,JUMPING
123,4.92,0.8828962445259094,73.28419999976177,189.7476348876953,108.77142333984375,4.215356349945068,False,6.135753631591797,False,7,0,7,double,2.083333250549108,124.99999503294647,JUMPING
124,4.96,0.8791592121124268,63.303300000370655,183.3198699951172,104.5479736328125,4.252109050750732,False,7.010738372802734,True,7,0,7,double,2.083333250549108,124.99999503294647,JUMPING
125,5.0,0.8934458494186401,65.4434999996738,178.1346893310547,100.18984985351562,4.3881120681762695,False,5.676137447357178,True,7,0,7,double,2.083333250549108,124.99999503294647,JUMPING
126,5.04,0.8793691396713257,61.61449999990509,173.7059326171875,96.921142578125,3.2687597274780273,False,6.9434309005737305,True,7,0,7,double,2.083333250549108,124.99999503294647,JUMPING
127,5.08,0.9056686758995056,71.23290000026827,171.92532348632812,94.65068817138672,2.272007465362549,False,7.607169151306152,True,7,0,7,double,2.083333250549108,124.99999503294647,JUMPING
128,5.12,0.867832362651825,68.23510000003807,171.56015014648438,94.23816680908203,0.4248853921890259,False,8.075312614440918,True,7,0,7,double,2.083333250549108,124.99999503294647,JUMPING
129,5.16,0.8976069688796997,68.62769999997909,172.5690155029297,94.74441528320312,0.6828128695487976,False,8.094154357910156,True,7,0,7,double,2.083333250549108,124.99999503294647,JUMPING
130,5.2,0.8732874393463135,61.56939999982569,175.06466674804688,97.14651489257812,2.435656785964966,False,9.104783058166504,True,7,0,7,double,2.083333250549108,124.99999503294647,JUMPING
131,5.24,0.8051863312721252,92.00749999990876,178.64105224609375,102.15592193603516,5.081103801727295,False,9.491281509399414,True,7,0,7,double,2.083333250549108,124.99999503294647,JUMPING
132,5.28,0.8740761876106262,77.4330999997801,181.02557373046875,103.4643325805664,1.3223600387573242,False,9.660598754882812,True,7,0,7,double,2.083333250549108,124.99999503294647,JUMPING
133,5.32,0.8507899641990662,65.6355999999505,187.54302978515625,110.00637817382812,6.563024520874023,False,7.929556369781494,True,7,0,7,double,2.083333250549108,124.99999503294647,JUMPING
134,5.36,0.783579409122467,48.37450000013632,190.9384002685547,113.80706787109375,3.8953707218170166,False,6.347100257873535,False,8,0,8,double,2.1186439211822075,127.11863527093244,JUMPING
135,5.4,0.8976673483848572,80.4310999997142,190.2147979736328,109.9451675415039,3.862713098526001,False,4.418768405914307,False,8,0,8,double,2.1186439211822075,127.11863527093244,JUMPING
136,5.44,0.8789010643959045,55.9862999998586,188.798583984375,107.13760375976562,2.811722993850708,False,4.0755615234375,False,8,0,8,double,2.1186439211822075,127.11863527093244,JUMPING
137,5.48,0.8924289345741272,55.40179999979955,185.15057373046875,105.76449584960938,1.5286730527877808,False,4.959300994873047,True,8,0,8,double,2.1186439211822075,127.11863527093244,JUMPING
138,5.52,0.8564851880073547,79.18980000022202,178.0108642578125,100.8159408569336,4.96921968460083,False,6.518136978149414,True,8,0,8,double,2.1186439211822075,127.11863527093244,JUMPING
139,5.56,0.877865195274353,120.40029999980106,173.75588989257812,97.02597045898438,3.81674861907959,False,8.214516639709473,True,8,0,8,double,2.1186439211822075,127.11863527093244,JUMPING
140,5.6,0.9003553986549377,176.0415999997349,172.17794799804688,95.25154876708984,1.82810640335083,False,8.805801391601562,True,8,0,8,double,2.1186439211822075,127.11863527093244,JUMPING
141,5.64,0.9003034234046936,133.934699999827,171.82615661621094,94.59036254882812,0.6724727749824524,False,8.839266777038574,True,8,0,8,double,2.1186439211822075,127.11863527093244,JUMPING
142,5.68,0.8868464827537537,218.98239999973157,173.92205810546875,96.98062896728516,2.404181480407715,False,8.400884628295898,True,8,0,8,double,2.1186439211822075,127.11863527093244,JUMPING
143,5.72,0.8842299580574036,168.66870000012568,175.50877380371094,98.5531234741211,1.5769325494766235,False,8.323766708374023,True,8,0,8,double,2.1186439211822075,127.11863527093244,JUMPING
144,5.76,0.7635667324066162,131.56819999994696,182.7064208984375,103.55863189697266,5.010061740875244,False,8.394707679748535,True,8,0,8,double,2.1186439211822075,127.11863527093244,JUMPING
145,5.8,0.7717378735542297,111.55689999986862,188.86859130859375,108.99249267578125,5.445618629455566,False,8.59831714630127,True,8,0,8,double,2.1186439211822075,127.11863527093244,JUMPING
146,5.84,0.7165255546569824,89.731799999754,190.6273193359375,109.7270736694336,0.7767271399497986,False,8.556833267211914,False,9,0,9,double,2.049180304842334,122.95081829054003,JUMPING
147,5.88,0.7399828433990479,89.89259999998467,187.94757080078125,107.43216705322266,2.3162341117858887,False,6.656103610992432,False,9,0,9,double,2.049180304842334,122.95081829054003,JUMPING
148,5.92,0.7947371006011963,151.42400000013367,183.7491455078125,102.83566284179688,4.59663200378418,False,6.427862644195557,True,9,0,9,double,2.049180304842334,122.95081829054003,JUMPING
149,5.96,0.8257087469100952,97.6900000000569,180.06332397460938,98.80025482177734,4.046933174133301,False,5.505978584289551,True,9,0,9,double,2.049180304842334,122.95081829054003,JUMPING
150,6.0,0.8748518228530884,103.11270000011064,175.70677185058594,95.41304779052734,3.3935346603393555,False,6.615541458129883,True,9,0,9,double,2.049180304842334,122.95081829054003,JUMPING
151,6.04,0.8750714659690857,71.15560000011101,173.3407440185547,94.67401123046875,0.7510136365890503,False,7.712400913238525,True,9,0,9,double,2.049180304842334,122.95081829054003,JUMPING
152,6.08,0.8604036569595337,89.88360000012108,172.72596740722656,94.78034210205078,0.11027485132217407,False,7.902023792266846,True,9,0,9,double,2.049180304842334,122.95081829054003,JUMPING
153,6.12,0.8529231548309326,137.4347000000853,173.77830505371094,95.8130111694336,1.0871995687484741,False,8.592535018920898,True,9,0,9,double,2.049180304842334,122.95081829054003,JUMPING
154,6.16,0.8448258638381958,493.91960000002655,176.67996215820312,99.064697265625,3.2666356563568115,False,8.79312801361084,True,9,0,9,double,2.049180304842334,122.95081829054003,JUMPING
155,6.2,0.8106919527053833,536.2755999999536,181.22708129882812,102.45911407470703,3.399320363998413,False,9.090413093566895,True,9,0,9,double,2.049180304842334,122.95081829054003,JUMPING
156,6.24,0.7689536809921265,106.47829999970782,185.34982299804688,106.5301742553711,4.073501110076904,False,8.057754516601562,False,10,0,10,double,2.118644322499051,127.11865934994307,JUMPING
157,6.28,0.8178147673606873,85.99140000023908,187.6109161376953,108.4590072631836,1.9365979433059692,False,7.523795127868652,False,10,0,10,double,2.118644322499051,127.11865934994307,JUMPING
158,6.32,0.7564383745193481,74.45469999993293,188.92977905273438,109.1724624633789,0.8803126811981201,False,6.0701398849487305,False,10,0,10,double,2.118644322499051,127.11865934994307,JUMPING
159,6.36,0.8947840929031372,70.81109999990076,186.45785522460938,107.61947631835938,1.660706639289856,False,6.079381942749023,False,10,0,10,double,2.118644322499051,127.11865934994307,JUMPING
