frame_idx,timestamp,best_conf,infer_ms,jump_count,jump_type,spm,state,cycle_ok,dt,expected_dt,hip_amp,shoulder_amp,amp_ewma,lift_th,lift_noise_sigma,ground_y,hip_y,shoulder_ground_y,shoulder_y,is_airborne
0,0.0,0.8576508164405823,33.64379098638892,0,unknown,0.0,IDLE,False,,,,,,,,,231.74656677246094,,142.11199951171875,False
1,0.03333333333333333,0.8731671571731567,27.057401021011174,0,unknown,0.0,IDLE,False,,,,,,,,,234.29470825195312,,142.20538330078125,False
2,0.06666666666666667,0.857323408126831,26.25717397313565,0,unknown,0.0,IDLE,False,,,,,,,,,232.29759216308594,,143.1639404296875,False
3,0.1,0.8679304122924805,26.122379931621253,0,unknown,0.0,IDLE,False,,,,,,,,,234.18936157226562,,144.20147705078125,False
4,0.13333333333333333,0.8458982706069946,26.486968039534986,0,unknown,0.0,IDLE,False,,,,,,,,,235.6409912109375,,144.9122314453125,False
5,0.16666666666666666,0.8684513568878174,26.18233999237418,0,unknown,0.0,IDLE,False,,,,,,,,,238.22348022460938,,145.81838989257812,False
6,0.2,0.8300949931144714,26.20722202118486,0,unknown,0.0,IDLE,False,,,,,,,,,238.88565063476562,,146.83041381835938,False
7,0.23333333333333334,0.8554345369338989,26.26050799153745,0,unknown,0.0,IDLE,False,,,,,,,,,238.4127197265625,,147.59893798828125,False
8,0.26666666666666666,0.852678656578064,26.67648100759834,0,unknown,0.0,IDLE,False,,,,,,,,,238.36453247070312,,147.5346221923828,False
9,0.3,0.8205047249794006,26.255676988512278,0,unknown,0.0,IDLE,False,,,,,,4.0,0.5807694580078124,238.4600067138672,238.29144287109375,147.54104614257812,146.895751953125,False
10,0.3333333333333333,0.8235936164855957,26.326552964746952,0,unknown,0.0,IDLE,False,,,,,,4.0,0.48154638061523436,238.4127197265625,237.898681640625,147.5346221923828,146.325439453125,False
11,0.36666666666666664,0.8190010786056519,26.203113025985658,0,unknown,0.0,IDLE,False,,,,,,4.0,0.8318585906982422,238.40789794921875,237.29055786132812,147.47073364257812,145.69290161132812,False
12,0.4,0.8204651474952698,26.197066996246576,0,unknown,0.0,IDLE,False,,,,,,4.0,0.9016043151855468,238.403076171875,236.43544006347656,147.40684509277344,144.9331817626953,False
13,0.43333333333333335,0.8183132410049438,26.2666029157117,0,unknown,0.0,IDLE,False,,,,,,4.0,1.177193811035156,238.3982696533203,236.90695190429688,147.34295654296875,144.8160858154297,False
14,0.4666666666666667,0.8271090388298035,26.295952033251524,0,unknown,0.0,IDLE,False,,,,,,4.451736346435546,1.4839121154785155,238.39344787597656,237.150634765625,147.27906799316406,144.58473205566406,False
