frame_idx,timestamp,track_id,conf,infer_ms,jump_count,spm,state,cycle_ok,dt,expected_dt,hip_amp,shoulder_amp,shoulder_amp_th,shoulder_noise_sigma,shoulder_amp_ewma,amp_ewma,lift_th,lift_noise_sigma,ground_y,hip_y,shoulder_ground_y,shoulder_y,is_airborne,bbox_x1,bbox_y1,bbox_x2,bbox_y2
234,9.36,1,0.8246702551841736,28.297736076638103,14,153.0612168561319,JUMPING,True,,,,,28.236372528076174,7.768402313232421,55.87573291679258,57.326175015232366,20.064161255331328,3.374534783935547,856.256591796875,809.6824951171875,625.36669921875,567.3397827148438,True,938,392,1503,1275
235,9.4,3,0.8756314516067505,28.2936729490757,13,144.23077658766687,JUMPING,True,,,,,31.660831556097037,6.344847509765625,63.321663112194074,47.40008407971618,18.13963452758789,6.046544842529297,874.729248046875,873.4173583984375,633.5711669921875,627.4979248046875,False,265,439,682,1306
235,9.4,2,0.5966749787330627,28.2936729490757,11,122.95084081648606,JUMPING,True,,,,,51.78574848175049,14.532267114257811,108.09375201370312,102.90403139794944,43.02046593017578,14.340155310058593,885.5289916992188,813.690673828125,662.5904541015625,590.2802734375,True,1817,382,2230,1245
235,9.4,1,0.8026907444000244,28.2936729490757,14,153.0612168561319,JUMPING,True,,,,,27.93786645839629,6.689255200195312,55.87573291679258,57.326175015232366,20.064161255331328,4.446035430908203,855.6478881835938,812.2088623046875,625.36669921875,572.06298828125,True,911,410,1524,1251
236,9.44,3,0.8114848732948303,28.007856803014874,13,144.23077658766687,JUMPING,True,,,,,31.660831556097037,6.344847509765625,63.321663112194074,47.40008407971618,18.13963452758789,6.046544842529297,874.729248046875,858.89404296875,633.5711669921875,608.8939819335938,False,263,420,689,1297
236,9.44,1,0.823185920715332,28.007856803014874,14,153.0612168561319,JUMPING,True,,,,,27.93786645839629,8.429527532958984,55.87573291679258,57.326175015232366,20.064161255331328,4.249172863769531,854.73193359375,823.1290283203125,625.36669921875,587.6845703125,True,916,429,1539,1186
237,9.48,3,0.8223801851272583,28.30684185028076,13,144.23077658766687,JUMPING,True,,,,,31.660831556097037,6.344847509765625,63.321663112194074,47.40008407971618,18.13963452758789,6.046544842529297,874.729248046875,844.6849365234375,633.5711669921875,588.2321166992188,True,263,404,693,1295
237,9.48,2,0.7934236526489258,28.30684185028076,11,122.95084081648606,JUMPING,True,,,,,53.97886505126953,14.532267114257811,108.09375201370312,102.90403139794944,43.02046593017578,14.340155310058593,885.5289916992188,804.54248046875,662.5904541015625,575.8599853515625,True,1788,386,2237,1286
237,9.48,1,0.792489230632782,28.30684185028076,15,153.06126340287565,JUMPING,True,0.40000000000000036,0.4021594229795925,45.0494384765625,58.02691650390625,27.93786645839629,8.788458984375,56.62864717228237,54.2569908805649,20.064161255331328,5.727700781249999,854.73193359375,845.6962890625,625.36669921875,612.339111328125,False,940,454,1527,1251
238,9.52,3,0.8586847186088562,28.43692386522889,13,144.23077658766687,JUMPING,True,,,,,31.660831556097037,6.344847509765625,63.321663112194074,47.40008407971618,18.13963452758789,6.046544842529297,874.729248046875,831.665771484375,633.5711669921875,572.6292724609375,True,251,399,691,1293
238,9.52,2,0.8295879364013672,28.43692386522889,11,122.95084081648606,JUMPING,True,,,,,52.81905641555786,14.532267114257811,108.09375201370312,102.90403139794944,43.02046593017578,14.340155310058593,885.5289916992188,803.4293212890625,662.5904541015625,573.7958984375,True,1774,408,2248,1288
238,9.52,1,0.8039562106132507,28.43692386522889,15,153.06126340287565,JUMPING,True,,,,,28.314323586141185,7.574480694580077,56.62864717228237,54.2569908805649,18.989946808197715,4.6428075073242185,855.6478881835938,860.7572021484375,626.0162963867188,627.9121704101562,False,962,463,1492,1264
239,9.56,3,0.8132129311561584,29.93526798672974,13,144.23077658766687,JUMPING,True,,,,,31.660831556097037,6.137623754882812,63.321663112194074,47.40008407971618,19.670058874511717,6.5566862915039055,874.729248046875,824.8992919921875,633.5711669921875,564.9884033203125,True,241,403,696,1288
239,9.56,2,0.8070375919342041,29.93526798672974,11,122.95084081648606,JUMPING,True,,,,,52.91715059280396,14.532267114257811,108.09375201370312,102.90403139794944,43.02046593017578,14.340155310058593,885.5289916992188,813.3819580078125,662.5904541015625,585.3763427734375,True,1759,420,2260,1302
239,9.56,1,0.8108943700790405,29.93526798672974,15,153.06126340287565,JUMPING,True,,,,,28.314323586141185,6.3314548828124995,56.62864717228237,54.2569908805649,18.989946808197715,4.111084020996094,857.1405639648438,859.42138671875,626.877685546875,630.2447509765625,False,996,445,1452,1196
240,9.6,3,0.8120065331459045,28.9212460629642,13,144.23077658766687,JUMPING,True,,,,,31.660831556097037,7.618685412597656,63.321663112194074,47.40008407971618,19.97234313354492,6.65744771118164,873.8432006835938,827.9443359375,632.0853881835938,567.7237548828125,True,239,410,702,1280
240,9.6,2,0.7966798543930054,28.9212460629642,11,122.95084081648606,JUMPING,True,,,,,51.42482957839966,14.532267114257811,108.09375201370312,102.90403139794944,43.02046593017578,14.340155310058593,885.5289916992188,833.0347900390625,662.5904541015625,605.5966796875,True,1761,438,2271,1295
240,9.6,1,0.802605390548706,28.9212460629642,15,153.06126340287565,JUMPING,True,,,,,28.314323586141185,7.71487705078125,56.62864717228237,54.2569908805649,18.989946808197715,4.181123840332031,857.1405639648438,848.8941040039062,626.877685546875,618.8732299804688,False,1021,423,1424,1216
241,9.64,3,0.78400719165802,28.655502013862133,13,144.23077658766687,JUMPING,True,,,,,31.660831556097037,6.137623754882812,63.321663112194074,47.40008407971618,19.670058874511717,6.5566862915039055,873.8432006835938,838.1961669921875,632.0853881835938,579.598876953125,True,240,427,711,1310
241,9.64,2,0.7988872528076172,28.655502013862133,12,127.11863527093246,JUMPING,True,0.4400000000000013,0.478050419123914,82.09967041015625,88.7945556640625,50.33788347244263,19.86977189941406,101.3390332913289,97.70294115100114,43.02046593017578,14.340155310058593,885.5289916992188,861.5225219726562,662.5904541015625,636.1650390625,False,1776,463,2280,1302
241,9.64,1,0.7902430295944214,28.655502013862133,15,153.06126340287565,JUMPING,True,,,,,28.314323586141185,7.71487705078125,56.62864717228237,54.2569908805649,18.989946808197715,4.181123840332031,857.1405639648438,835.23486328125,626.877685546875,601.102294921875,True,1025,404,1420,1281
242,9.68,3,0.7355775833129883,28.688705060631037,13,144.23077658766687,JUMPING,True,,,,,31.660831556097037,6.137623754882812,63.321663112194074,47.40008407971618,19.670058874511717,6.5566862915039055,873.8432006835938,852.4293212890625,632.0853881835938,598.787841796875,True,247,446,705,1309
242,9.68,2,0.7802906036376953,28.688705060631037,12,127.11863527093246,JUMPING,True,,,,,49.03072500228882,14.532267114257811,101.3390332913289,97.70294115100114,34.1960294028504,10.505882409667969,886.4716796875,886.9336547851562,663.6326904296875,663.094482421875,False,1786,482,2260,1299
242,9.68,1,0.7849593162536621,28.688705060631037,15,153.06126340287565,JUMPING,True,,,,,28.314323586141185,7.71487705078125,56.62864717228237,54.2569908805649,18.989946808197715,4.181123840332031,857.1405639648438,814.5592041015625,626.877685546875,581.2545166015625,True,1000,391,1442,1143
243,9.72,3,0.8331632018089294,28.256800957024097,14,144.23074558950776,JUMPING,True,0.4400000000000013,0.42463412324698424,48.94390869140625,67.09698486328125,31.660831556097037,9.340180920410155,64.64302572507458,47.7860402326387,19.76507413330078,6.588358044433593,873.8432006835938,871.509033203125,632.0853881835938,622.18359375,False,243,468,704,1311
243,9.72,2,0.7755700945854187,28.256800957024097,12,127.11863527093246,JUMPING,True,,,,,48.68596887588501,14.362325537109374,101.3390332913289,97.70294115100114,38.22843922119141,12.742813073730469,889.0369873046875,896.35498046875,666.8096923828125,674.8311767578125,False,1797,484,2248,1295
243,9.72,1,0.8602436780929565,28.256800957024097,15,153.06126340287565,JUMPING,True,,,,,28.314323586141185,7.71487705078125,56.62864717228237,54.2569908805649,18.989946808197715,4.181123840332031,857.1405639648438,802.3173828125,626.877685546875,567.55419921875,True,970,387,1476,1240
244,9.76,3,0.8206644058227539,28.830586932599545,14,144.23074558950776,JUMPING,True,,,,,32.32151286253729,6.845351696777343,64.64302572507458,47.7860402326387,16.725114081423545,5.452563739013671,875.4855346679688,878.734619140625,633.5711669921875,635.2606811523438,False,252,465,696,1322
244,9.76,2,0.8313748240470886,28.830586932599545,12,127.11863527093246,JUMPING,True,,,,,50.66951664566445,12.138606518554687,101.3390332913289,97.70294115100114,37.31276359863281,12.437587866210936,889.0369873046875,885.517578125,666.8096923828125,664.1114501953125,False,1804,456,2235,1301
244,9.76,1,0.8236104846000671,28.830586932599545,15,153.06126340287565,JUMPING,True,,,,,28.314323586141185,7.71487705078125,56.62864717228237,54.2569908805649,21.411824304199218,7.137274768066406,857.1405639648438,795.7010498046875,626.877685546875,561.194580078125,True,941,390,1505,1124
245,9.8,3,0.8563663959503174,28.909706976264715,14,144.23074558950776,JUMPING,True,,,,,32.32151286253729,5.779868682861328,64.64302572507458,47.7860402326387,16.725114081423545,5.356326855468749,877.3304443359375,880.298095703125,633.6983032226562,633.0200805664062,False,259,452,692,1319
245,9.8,2,0.8116135001182556,28.909706976264715,12,127.11863527093246,JUMPING,True,,,,,52.100226116180416,17.977791870117187,101.3390332913289,97.70294115100114,34.1960294028504,9.895522485351561,886.4716796875,860.9552001953125,664.242919921875,640.4191284179688,False,1809,425,2234,1293
245,9.8,1,0.8312116861343384,28.909706976264715,15,153.06126340287565,JUMPING,True,,,,,28.314323586141185,7.761117810058593,56.62864717228237,54.2569908805649,23.411624029541013,7.803874676513671,857.1405639648438,804.1756591796875,626.877685546875,566.0115966796875,True,912,401,1526,1275
246,9.84,3,0.8422772288322449,28.21558085270226,14,144.23074558950776,JUMPING,True,,,,,32.32151286253729,6.845351696777343,64.64302572507458,47.7860402326387,17.78061258544922,5.926870861816406,877.3304443359375,869.7362060546875,633.6983032226562,617.6449584960938,False,263,427,691,1308
246,9.84,2,0.74018394947052,28.21558085270226,12,127.11863527093246,JUMPING,True,,,,,51.123368167877196,20.01166135253906,101.3390332913289,97.70294115100114,42.29997879638672,14.099992932128906,886.083984375,834.352783203125,663.5012817382812,613.8496704101562,True,1817,407,2232,1259
246,9.84,1,0.8352455496788025,28.21558085270226,15,153.06126340287565,JUMPING,True,,,,,28.314323586141185,8.931479571533202,56.62864717228237,54.2569908805649,24.674648291015625,8.224882763671875,855.4610595703125,818.19677734375,626.877685546875,580.6939086914062,True,910,423,1548,1158
247,9.88,2,0.7507655024528503,28.829002054408193,12,127.11863527093246,JUMPING,True,,,,,51.62335338592529,17.977791870117187,101.3390332913289,97.70294115100114,42.29997879638672,14.099992932128906,886.083984375,810.42333984375,663.5012817382812,588.8067626953125,True,1814,389,2230,1250
247,9.88,3,0.8344647288322449,28.829002054408193,14,144.23074558950776,JUMPING,True,,,,,32.32151286253729,6.845351696777343,64.64302572507458,47.7860402326387,17.78061258544922,5.926870861816406,877.3304443359375,855.1990966796875,633.6983032226562,597.077880859375,True,260,412,695,1274
247,9.88,1,0.8359284996986389,28.829002054408193,16,153.0612168561319,JUMPING,True,0.40000000000000036,0.40168434992408225,59.760009765625,65.68310546875,28.314323586141185,7.761117810058593,59.79770757604604,55.632745601829924,24.666504125976562,8.222168041992187,855.4610595703125,837.69384765625,626.877685546875,604.0136108398438,False,935,443,1529,1111
248,9.92,2,0.8313136100769043,28.66964298300445,12,127.11863527093246,JUMPING,True,,,,,52.19811172485351,17.977791870117187,101.3390332913289,97.70294115100114,42.29997879638672,14.099992932128906,886.083984375,795.1856689453125,663.5012817382812,572.5880126953125,True,1809,386,2241,1256
248,9.92,3,0.8395623564720154,28.66964298300445,14,144.23074558950776,JUMPING,True,,,,,32.32151286253729,6.845351696777343,64.64302572507458,47.7860402326387,17.78061258544922,5.926870861816406,877.3304443359375,841.0455322265625,633.6983032226562,579.5181274414062,True,252,401,692,1262
248,9.92,1,0.8444496989250183,28.66964298300445,16,153.0612168561319,JUMPING,True,,,,,29.89885378802302,7.71487705078125,59.79770757604604,55.632745601829924,25.195060437011715,8.398353479003905,855.4610595703125,851.3636474609375,626.877685546875,621.9385986328125,False,957,455,1499,1101
249,9.96,3,0.8460105061531067,29.036970110610127,14,144.23074558950776,JUMPING,True,,,,,32.32151286253729,5.779868682861328,64.64302572507458,47.7860402326387,17.78061258544922,5.926870861816406,877.3304443359375,830.9451904296875,633.6983032226562,568.6769409179688,True,243,402,686,1266
249,9.96,2,0.8043150305747986,29.036970110610127,12,127.11863527093246,JUMPING,True,,,,,53.93337561035156,17.977791870117187,101.3390332913289,97.70294115100114,42.29997879638672,14.099992932128906,886.083984375,788.5806884765625,663.5012817382812,562.848388671875,True,1794,381,2253,1281
249,9.96,1,0.8066765666007996,29.036970110610127,16,153.0612168561319,JUMPING,True,,,,,29.89885378802302,6.3314548828124995,59.79770757604604,55.632745601829924,19.47146096064047,6.432533020019531,856.9418334960938,857.2421875,627.0910034179688,626.5435180664062,False,986,442,1456,1208
250,10.0,2,0.7961663007736206,29.171027010306716,12,127.11863527093246,JUMPING,True,,,,,53.93337561035156,17.977791870117187,101.3390332913289,97.70294115100114,42.29997879638672,14.099992932128906,886.083984375,791.08740234375,663.5012817382812,563.0107421875,True,1795,392,2269,1298
250,10.0,3,0.8183964490890503,29.171027010306716,14,144.23074558950776,JUMPING,True,,,,,32.32151286253729,6.845351696777343,64.64302572507458,47.7860402326387,16.725114081423545,5.356326855468749,877.3304443359375,829.4739990234375,633.6983032226562,566.9127807617188,True,232,409,697,1293
250,10.0,1,0.7934423089027405,29.171027010306716,16,153.0612168561319,JUMPING,True,,,,,29.89885378802302,7.526792083740234,59.79770757604604,55.632745601829924,21.329568237304688,7.109856079101562,856.9418334960938,849.080078125,627.0910034179688,617.9217529296875,False,1014,422,1426,1151
251,10.04,3,0.796133279800415,27.99997595138848,14,144.23074558950776,JUMPING,True,,,,,32.32151286253729,9.694044891357422,64.64302572507458,47.7860402326387,16.725114081423545,4.9033302978515625,877.3304443359375,832.9794921875,633.6983032226562,574.4065551757812,True,235,420,708,1309
251,10.04,2,0.8146515488624573,27.99997595138848,12,127.11863527093246,JUMPING,True,,,,,52.98246603012085,17.977791870117187,101.3390332913289,97.70294115100114,42.29997879638672,14.099992932128906,886.083984375,808.5433349609375,663.5012817382812,576.9163818359375,True,1800,410,2287,1293
251,10.04,1,0.8429076671600342,27.99997595138848,16,153.0612168561319,JUMPING,True,,,,,29.89885378802302,7.526792083740234,59.79770757604604,55.632745601829924,21.329568237304688,7.109856079101562,856.9418334960938,837.0030517578125,627.0910034179688,602.05810546875,False,1019,404,1426,1223
252,10.08,3,0.7864176034927368,27.855890803039074,14,144.23074558950776,JUMPING,True,,,,,32.32151286253729,6.845351696777343,64.64302572507458,47.7860402326387,16.725114081423545,4.9033302978515625,877.3304443359375,849.19287109375,633.6983032226562,592.140380859375,True,238,440,709,1322
252,10.08,2,0.8260607123374939,27.855890803039074,12,127.11863527093246,JUMPING,True,,,,,52.49282169342041,17.977791870117187,101.3390332913289,97.70294115100114,42.29997879638672,14.099992932128906,886.083984375,831.5508422851562,663.5012817382812,599.8834228515625,True,1798,434,2285,1309
252,10.08,1,0.8054320812225342,27.855890803039074,16,153.0612168561319,JUMPING,True,,,,,29.89885378802302,7.526792083740234,59.79770757604604,55.632745601829924,21.329568237304688,7.109856079101562,856.9418334960938,825.774658203125,627.0910034179688,585.39208984375,True,998,392,1446,1276
253,10.12,3,0.8647871017456055,29.13393615745008,15,144.23077658766687,JUMPING,True,0.3999999999999986,0.41921461613264743,47.8564453125,66.7855224609375,32.32151286253729,6.845351696777343,65.3928995826266,47.80364150260402,16.725114081423545,4.9033302978515625,877.3304443359375,866.8795776367188,633.6983032226562,613.5455932617188,False,241,460,697,1316
253,10.12,2,0.8354712128639221,29.13393615745008,13,124.99999503294647,JUMPING,True,0.47999999999999865,0.4784793269166526,97.5032958984375,100.65289306640625,50.289402866363524,17.977791870117187,101.09888421260598,97.65302983786023,42.29997879638672,14.099992932128906,886.083984375,855.068359375,663.5012817382812,629.38916015625,False,1807,455,2283,1293
253,10.12,1,0.8583574891090393,29.13393615745008,16,153.0612168561319,JUMPING,True,,,,,29.89885378802302,7.526792083740234,59.79770757604604,55.632745601829924,21.329568237304688,7.109856079101562,856.9418334960938,816.853271484375,627.0910034179688,572.8291015625,True,962,389,1475,1254
254,10.16,3,0.816451370716095,27.997827855870128,15,144.23077658766687,JUMPING,True,,,,,32.6964497913133,6.370049176025391,65.3928995826266,47.80364150260402,16.731274525911406,3.9416853881835934,877.3304443359375,875.5202026367188,633.6983032226562,630.807373046875,False,247,475,695,1313
254,10.16,2,0.9085626602172852,27.997827855870128,13,124.99999503294647,JUMPING,True,,,,,47.32423238754272,14.362325537109374,101.09888421260598,97.65302983786023,34.17856044325108,9.895522485351561,886.9913940429688,887.0780029296875,663.5012817382812,660.4201049804688,False,1824,474,2268,1263
254,10.16,1,0.8244386911392212,27.997827855870128,16,153.0612168561319,JUMPING,True,,,,,29.89885378802302,6.3314548828124995,59.79770757604604,55.632745601829924,19.47146096064047,6.418778430175781,856.9418334960938,807.4389038085938,627.0910034179688,566.649169921875,True,938,391,1502,1124
255,10.2,3,0.7295324802398682,28.45687512308359,15,144.23077658766687,JUMPING,True,,,,,32.6964497913133,5.894746655273437,65.3928995826266,47.80364150260402,16.731274525911406,3.285265686035156,877.3304443359375,876.5187377929688,634.2593994140625,633.955322265625,False,259,459,687,1314
255,10.2,2,0.8264877796173096,28.45687512308359,13,124.99999503294647,JUMPING,True,,,,,46.14526634216308,14.362325537109374,101.09888421260598,97.65302983786023,35.795505651855464,11.931835217285155,889.1235961914062,900.33349609375,666.6124877929688,676.3848876953125,False,1849,476,2267,1245
255,10.2,1,0.8431363701820374,28.45687512308359,16,153.0612168561319,JUMPING,True,,,,,29.89885378802302,7.526792083740234,59.79770757604604,55.632745601829924,19.47146096064047,6.482348162841797,855.4610595703125,802.4256591796875,626.3302001953125,569.994140625,True,911,405,1533,1110
256,10.24,3,0.8129651546478271,28.5059770103544,15,144.23077658766687,JUMPING,True,,,,,32.6964497913133,6.370049176025391,65.3928995826266,47.80364150260402,16.731274525911406,3.285265686035156,877.3304443359375,865.5317993164062,634.2593994140625,622.721435546875,False,265,436,687,1310
256,10.24,2,0.7910994291305542,28.5059770103544,13,124.99999503294647,JUMPING,True,,,,,48.39174556732178,9.93488594970703,101.09888421260598,97.65302983786023,35.12062584228515,11.706875280761718,889.1235961914062,885.8209228515625,670.0274658203125,669.802978515625,False,1868,459,2261,1266
256,10.24,1,0.8523581027984619,28.5059770103544,16,153.0612168561319,JUMPING,True,,,,,29.89885378802302,8.641683032226561,59.79770757604604,55.632745601829924,25.20727668457031,8.402425561523437,854.1683349609375,815.09228515625,625.4811401367188,582.88427734375,True,899,428,1548,1256
257,10.28,2,0.7867401242256165,28.80110195837915,13,124.99999503294647,JUMPING,True,,,,,50.35765628814697,14.362325537109374,101.09888421260598,97.65302983786023,38.26997446289062,12.756658154296874,886.9913940429688,867.9805908203125,666.3880615234375,650.302001953125,False,1855,428,2262,1267
257,10.28,3,0.8320387005805969,28.80110195837915,15,144.23077658766687,JUMPING,True,,,,,32.6964497913133,6.370049176025391,65.3928995826266,47.80364150260402,16.731274525911406,3.285265686035156,877.3304443359375,851.534912109375,634.2593994140625,603.2301635742188,True,262,417,693,1279
257,10.28,1,0.7910493612289429,28.80110195837915,17,149.99999776482585,JUMPING,True,0.3999999999999986,0.40131379294078384,51.74267578125,58.83197021484375,29.89885378802302,8.90523726196289,59.45969949962523,54.66022814668494,19.47146096064047,6.188434295654297,854.1683349609375,839.405517578125,625.4811401367188,608.4478149414062,False,924,446,1533,1156
258,10.32,3,0.8307023048400879,28.950994135811925,15,144.23077658766687,JUMPING,True,,,,,32.6964497913133,6.370049176025391,65.3928995826266,47.80364150260402,16.731274525911406,3.285265686035156,877.3304443359375,837.782958984375,634.2593994140625,583.2595825195312,True,264,403,701,1263
258,10.32,2,0.8542889952659607,28.950994135811925,13,124.99999503294647,JUMPING,True,,,,,50.54944210630299,14.456073925781249,101.09888421260598,97.65302983786023,48.20259814453125,16.06753271484375,886.2659912109375,842.479736328125,663.5012817382812,624.3564453125,False,1853,405,2252,1274
258,10.32,1,0.8070279955863953,28.950994135811925,17,149.99999776482585,JUMPING,True,,,,,29.729849749812615,6.827253552246093,59.45969949962523,54.66022814668494,19.131079851339727,4.809129455566406,854.1683349609375,850.9371337890625,625.605712890625,625.217529296875,False,957,457,1492,1106
259,10.36,2,0.5844937562942505,28.277866076678038,13,124.99999503294647,JUMPING,True,,,,,50.54944210630299,15.001099548339843,101.09888421260598,97.65302983786023,34.17856044325108,9.22978223876953,886.2659912109375,822.2258911132812,663.5012817382812,599.39697265625,True,1844,388,2259,1273
259,10.36,3,0.832177996635437,28.277866076678038,15,144.23077658766687,JUMPING,True,,,,,32.6964497913133,5.894746655273437,65.3928995826266,47.80364150260402,16.731274525911406,3.285265686035156,877.3304443359375,828.1475830078125,634.2593994140625,569.4068603515625,True,245,401,695,1271
259,10.36,1,0.8062222599983215,28.277866076678038,17,149.99999776482585,JUMPING,True,,,,,29.729849749812615,4.428208758544922,59.45969949962523,54.66022814668494,19.131079851339727,5.385600604248046,854.2278442382812,853.974853515625,626.3302001953125,627.501953125,False,992,441,1452,1124
260,10.4,3,0.8155612349510193,29.085699003189802,15,144.23077658766687,JUMPING,True,,,,,32.6964497913133,6.370049176025391,65.3928995826266,47.80364150260402,16.731274525911406,4.765693908691406,877.0471801757812,823.0989990234375,633.3941650390625,564.104248046875,True,239,403,696,1275
260,10.4,2,0.8663383722305298,29.085699003189802,13,124.99999503294647,JUMPING,True,,,,,50.54944210630299,15.001099548339843,101.09888421260598,97.65302983786023,34.17856044325108,9.22978223876953,886.2659912109375,806.974609375,663.5012817382812,579.938232421875,True,1834,380,2273,1265
260,10.4,1,0.8370740413665771,29.085699003189802,17,149.99999776482585,JUMPING,True,,,,,29.729849749812615,4.553583654785156,59.45969949962523,54.66022814668494,19.131079851339727,4.809129455566406,854.2278442382812,845.400634765625,626.3302001953125,617.6747436523438,False,1019,421,1419,1116
261,10.44,2,0.8318008184432983,28.904451057314873,13,124.99999503294647,JUMPING,True,,,,,50.54944210630299,15.001099548339843,101.09888421260598,97.65302983786023,34.17856044325108,9.22978223876953,886.2659912109375,798.17431640625,663.5012817382812,570.234619140625,True,1819,382,2276,1257
261,10.44,3,0.8077813982963562,28.904451057314873,15,144.23077658766687,JUMPING,True,,,,,32.6964497913133,9.295342767333985,65.3928995826266,47.80364150260402,20.011570861816406,6.6705236206054686,875.9196166992188,822.5394287109375,631.6924438476562,568.1517333984375,True,235,415,694,1300
261,10.44,1,0.8177171349525452,28.904451057314873,17,149.99999776482585,JUMPING,True,,,,,29.729849749812615,4.553583654785156,59.45969949962523,54.66022814668494,19.131079851339727,4.809129455566406,854.2278442382812,828.0540771484375,626.3302001953125,598.3494873046875,True,1024,403,1421,1159
262,10.48,3,0.8075083494186401,28.20014301687479,15,144.23077658766687,JUMPING,True,,,,,32.6964497913133,6.845351696777343,65.3928995826266,47.80364150260402,18.914823303222654,6.304941101074219,875.9196166992188,833.7330932617188,631.6924438476562,582.025390625,True,234,431,701,1313
262,10.48,2,0.8396105766296387,28.20014301687479,13,124.99999503294647,JUMPING,True,,,,,50.54944210630299,15.001099548339843,101.09888421260598,97.65302983786023,34.17856044325108,9.22978223876953,886.2659912109375,799.9828491210938,663.5012817382812,571.1943969726562,True,1816,392,2289,1289
262,10.48,1,0.7873613834381104,28.20014301687479,17,149.99999776482585,JUMPING,True,,,,,29.729849749812615,4.553583654785156,59.45969949962523,54.66022814668494,19.131079851339727,4.809129455566406,854.2278442382812,809.9908447265625,626.3302001953125,579.0882568359375,True,1001,387,1443,1112
263,10.52,3,0.8344868421554565,29.240549076348543,15,144.23077658766687,JUMPING,True,,,,,32.6964497913133,6.845351696777343,65.3928995826266,47.80364150260402,18.914823303222654,6.304941101074219,875.9196166992188,853.5603637695312,631.6924438476562,602.654052734375,True,240,452,696,1312
263,10.52,2,0.8377461433410645,29.240549076348543,13,124.99999503294647,JUMPING,True,,,,,50.54944210630299,15.001099548339843,101.09888421260598,97.65302983786023,34.17856044325108,9.22978223876953,886.2659912109375,818.2445068359375,663.5012817382812,585.8209228515625,True,1798,412,2299,1281
263,10.52,1,0.8078950643539429,29.240549076348543,17,149.99999776482585,JUMPING,True,,,,,29.729849749812615,4.553583654785156,59.45969949962523,54.66022814668494,19.131079851339727,4.809129455566406,854.2278442382812,802.177490234375,626.3302001953125,565.560546875,True,968,387,1479,1257
264,10.56,3,0.8168253898620605,28.249210910871625,16,144.23070425864967,JUMPING,True,0.4400000000000013,0.42378740058346526,53.38018798828125,67.58819580078125,32.6964497913133,8.499567352294921,66.16125325898074,49.19777812402333,18.417757763671876,6.139252587890625,875.9196166992188,869.8814697265625,631.6924438476562,623.794921875,False,246,467,686,1314
264,10.56,2,0.8134807348251343,28.249210910871625,13,124.99999503294647,JUMPING,True,,,,,50.54944210630299,15.001099548339843,101.09888421260598,97.65302983786023,34.17856044325108,9.22978223876953,886.2659912109375,842.3843994140625,663.5012817382812,610.0150146484375,True,1813,437,2303,1311
264,10.56,1,0.826579749584198,28.249210910871625,17,149.99999776482585,JUMPING,True,,,,,29.729849749812615,4.553583654785156,59.45969949962523,54.66022814668494,19.131079851339727,4.809129455566406,854.2278442382812,796.469970703125,626.3302001953125,560.6925048828125,True,940,388,1512,1112
265,10.6,3,0.8431049585342407,28.213693061843514,16,144.23070425864967,JUMPING,True,,,,,33.08062662949037,5.804979858398437,66.16125325898074,49.19777812402333,17.219222343408163,5.356326855468749,877.009765625,877.746337890625,633.3941650390625,634.0210571289062,False,259,468,678,1311
265,10.6,2,0.7985051870346069,28.213693061843514,14,127.11861119193095,JUMPING,True,0.4800000000000004,0.4788138749949891,88.0916748046875,93.26666259765625,50.02440748214722,19.99166290283203,98.35760664737359,95.26269107956705,34.17856044325108,9.22978223876953,886.2659912109375,863.3739624023438,663.5012817382812,639.200439453125,False,1819,466,2289,1300
265,10.6,1,0.8281035423278809,28.213693061843514,17,149.99999776482585,JUMPING,True,,,,,29.729849749812615,6.700566540527343,59.45969949962523,54.66022814668494,19.817332525634765,6.6057775085449215,854.2278442382812,797.2298583984375,626.3302001953125,565.1851806640625,True,906,403,1535,1110
266,10.64,3,0.8729796409606934,28.498058207333088,16,144.23070425864967,JUMPING,True,,,,,33.08062662949037,5.007485119628906,66.16125325898074,49.19777812402333,17.219222343408163,5.178060131835937,877.009765625,875.2420654296875,633.3941650390625,630.4144287109375,False,262,447,681,1317
266,10.64,2,0.8019548654556274,28.498058207333088,14,127.11861119193095,JUMPING,True,,,,,49.17880332368679,14.456073925781249,98.35760664737359,95.26269107956705,35.993951806640624,11.997983935546875,886.9913940429688,893.9134521484375,665.3914184570312,667.3113403320312,False,1836,482,2276,1312
266,10.64,1,0.8184545040130615,28.498058207333088,17,149.99999776482585,JUMPING,True,,,,,29.729849749812615,8.90523726196289,59.45969949962523,54.66022814668494,23.310229174804686,7.770076391601562,852.4081420898438,811.7047729492188,625.7479248046875,580.597900390625,True,904,423,1555,1196
267,10.68,3,0.8009246587753296,27.838586131110787,16,144.23070425864967,JUMPING,True,,,,,33.08062662949037,5.007485119628906,66.16125325898074,49.19777812402333,17.219222343408163,5.178060131835937,877.009765625,860.3289794921875,633.3941650390625,613.9713745117188,False,259,424,685,1284
267,10.68,1,0.8094177842140198,27.838586131110787,18,149.99999776482585,JUMPING,True,0.40000000000000036,0.4010247584938115,55.93817138671875,65.055419921875,29.729849749812615,6.827253552246093,61.418201647412644,54.979713956693395,19.131079851339727,6.136899829101562,852.4081420898438,835.9468383789062,625.7479248046875,605.706787109375,False,923,451,1538,1134
